,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
9188,Vlatko Cancar,Denver Nuggets,22:25,1,3,33.3,0,1,0,2,2,100,1,6,7,1,2,0,2,2,4,22,625
9189,P.J. Dozier,Denver Nuggets,22:39,8,17,47.1,2,5,40,1,2,50,0,2,2,1,0,0,0,4,19,28,625
9190,Zeke Nnaji,Denver Nuggets,15:40,3,4,75,0,1,0,0,0,0,2,2,4,0,1,0,1,0,6,8,625
9191,Isaiah Hartenstein,Denver Nuggets,11:36,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4,0,13,625
9192,Bol Bol,Denver Nuggets,2:16,1,1,100,1,1,100,0,0,0,0,0,0,1,0,0,0,0,3,10,625
9193,Khris Middleton,Milwaukee Bucks,29:06:00,6,12,50,3,6,50,5,8,62.5,1,3,4,6,1,0,1,1,20,-16,625
9194,Giannis Antetokounmpo,Milwaukee Bucks,32:59:00,10,15,66.7,0,3,0,7,10,70,0,8,8,3,1,2,3,4,27,-5,625
9195,Brook Lopez,Milwaukee Bucks,24:48:00,4,8,50,0,2,0,4,4,100,2,3,5,0,0,0,2,2,12,-7,625
9196,Donte DiVincenzo,Milwaukee Bucks,21:20,0,5,0,0,2,0,3,4,75,1,2,3,3,1,0,1,2,3,-12,625
9197,D.J. Augustin,Milwaukee Bucks,26:52:00,2,5,40,2,5,40,1,1,100,0,1,1,3,0,0,0,1,7,-4,625
9198,Pat Connaughton,Milwaukee Bucks,26:37:00,3,9,33.3,2,5,40,0,0,0,3,5,8,2,0,0,0,1,8,-13,625
9199,Jrue Holiday,Milwaukee Bucks,18:15,2,6,33.3,0,4,0,0,2,0,1,0,1,3,1,0,3,1,4,-15,625
9200,Bobby Portis,Milwaukee Bucks,16:52,1,3,33.3,0,0,0,2,2,100,1,3,4,0,0,0,3,4,4,-12,625
9201,Bryn Forbes,Milwaukee Bucks,17:12,3,8,37.5,3,7,42.9,0,0,0,0,1,1,0,0,0,0,1,9,-20,625
9202,Torrey Craig,Milwaukee Bucks,11:11,0,3,0,0,2,0,0,0,0,1,2,3,1,0,1,0,0,0,-21,625
9203,Thanasis Antetokounmpo,Milwaukee Bucks,4:56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,-10,625
9204,Sam Merrill,Milwaukee Bucks,4:56,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,-10,625
9205,Mikal Bridges,Phoenix Suns,35:32:00,6,10,60,3,6,50,4,4,100,3,4,7,5,0,0,2,1,19,5,626
9206,Jae Crowder,Phoenix Suns,35:56:00,5,8,62.5,4,5,80,1,2,50,0,5,5,1,0,1,2,0,15,-2,626
9207,Deandre Ayton,Phoenix Suns,24:44:00,7,14,50,0,0,0,3,3,100,1,5,6,1,0,1,1,3,17,5,626
9208,Devin Booker,Phoenix Suns,23:41,7,12,58.3,1,3,33.3,2,2,100,0,3,3,6,3,0,3,2,17,13,626
9209,Chris Paul,Phoenix Suns,33:10:00,1,4,25,1,3,33.3,5,6,83.3,0,5,5,10,0,1,1,1,8,0,626
9210,E'Twaun Moore,Phoenix Suns,5:25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,7,626
9211,Dario Saric,Phoenix Suns,26:20:00,7,17,41.2,2,5,40,5,6,83.3,1,4,5,3,1,0,2,1,21,13,626
9212,Cameron Johnson,Phoenix Suns,21:30,3,5,60,3,4,75,0,0,0,0,0,0,1,0,0,0,2,9,8,626
9213,Abdel Nader,Phoenix Suns,23:19,2,5,40,2,3,66.7,2,2,100,0,3,3,1,1,3,2,3,8,-4,626
9214,Cameron Payne,Phoenix Suns,10:23,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0,5,626
9215,LeBron James,Los Angeles Lakers,37:38:00,16,24,66.7,3,8,37.5,3,5,60,0,5,5,6,2,1,3,1,38,2,626
9216,Markieff Morris,Los Angeles Lakers,33:40:00,5,6,83.3,2,3,66.7,0,0,0,1,5,6,0,1,2,2,3,12,-16,626
9217,Montrezl Harrell,Los Angeles Lakers,18:30,2,4,50,0,0,0,2,2,100,2,0,2,1,0,1,0,2,6,-15,626
9218,Kentavious Caldwell-Pope,Los Angeles Lakers,31:19:00,1,9,11.1,0,5,0,2,2,100,0,5,5,1,2,0,0,3,4,-11,626
9219,Dennis Schroder,Los Angeles Lakers,38:03:00,6,17,35.3,2,5,40,3,4,75,0,3,3,6,0,1,3,3,17,-11,626
9220,Alex Caruso,Los Angeles Lakers,20:19,2,4,50,2,3,66.7,1,2,50,1,5,6,4,0,0,1,1,7,-8,626
9221,Talen Horton-Tucker,Los Angeles Lakers,18:59,6,9,66.7,2,5,40,2,2,100,1,2,3,0,0,0,2,5,16,-2,626
9222,Damian Jones,Los Angeles Lakers,7:26,2,2,100,0,0,0,0,0,0,0,1,1,0,0,1,0,1,4,1,626
9223,Saddiq Bey,Detroit Pistons,24:19:00,3,9,33.3,1,5,20,0,0,0,0,4,4,2,0,0,0,2,7,-2,627
9224,Wayne Ellington,Detroit Pistons,26:14:00,8,11,72.7,8,11,72.7,1,1,100,1,2,3,0,2,0,0,3,25,18,627
9225,Mason Plumlee,Detroit Pistons,28:18:00,6,12,50,0,0,0,2,5,40,3,8,11,10,1,1,2,4,14,9,627
9226,Svi Mykhailiuk,Detroit Pistons,36:47:00,6,11,54.5,5,9,55.6,0,2,0,2,2,4,1,2,0,4,3,17,13,627
9227,Rodney McGruder,Detroit Pistons,26:08:00,7,14,50,4,6,66.7,2,3,66.7,1,2,3,5,2,0,0,3,20,17,627
9228,Sekou Doumbouya,Detroit Pistons,27:20:00,4,8,50,0,4,0,1,1,100,0,1,1,1,1,0,1,3,9,23,627
9229,Saben Lee,Detroit Pistons,20:51,8,11,72.7,0,0,0,4,5,80,2,2,4,7,0,1,2,3,20,13,627
9230,Isaiah Stewart,Detroit Pistons,19:42,3,5,60,0,0,0,0,0,0,1,5,6,2,0,2,0,4,6,15,627
9231,Norman Powell,Toronto Raptors,38:18:00,14,20,70,5,8,62.5,3,3,100,0,5,5,1,1,0,4,2,36,-12,627
9232,Yuta Watanabe,Toronto Raptors,10:37,0,3,0,0,2,0,0,0,0,1,3,4,0,0,0,0,1,0,-6,627
9233,Terence Davis,Toronto Raptors,21:09,2,11,18.2,0,5,0,2,3,66.7,1,2,3,2,2,0,3,2,6,-7,627
9234,Kyle Lowry,Toronto Raptors,35:07:00,5,11,45.5,3,5,60,8,9,88.9,1,3,4,6,1,1,1,4,21,-10,627
9235,DeAndre' Bembry,Toronto Raptors,27:15:00,0,1,0,0,0,0,0,0,0,0,1,1,5,0,1,1,4,0,-23,627
9236,Chris Boucher,Toronto Raptors,24:40:00,5,11,45.5,1,5,20,7,9,77.8,1,7,8,1,1,2,3,0,18,-24,627
9237,Matt Thomas,Toronto Raptors,22:11,4,7,57.1,2,3,66.7,1,2,50,0,0,0,0,0,0,0,2,11,-20,627
9238,Paul Watson,Toronto Raptors,18:52,0,3,0,0,3,0,0,0,0,1,3,4,0,0,0,0,0,0,-4,627
9239,Doug McDermott,Indiana Pacers,23:53,5,9,55.6,1,3,33.3,1,1,100,0,3,3,1,0,0,0,1,12,-1,628
9240,Domantas Sabonis,Indiana Pacers,37:36:00,7,12,58.3,0,2,0,4,7,57.1,0,5,5,6,1,1,1,2,18,-5,628
9241,Myles Turner,Indiana Pacers,28:20:00,4,8,50,2,4,50,2,2,100,1,1,2,0,0,4,0,4,12,-2,628
9242,Justin Holiday,Indiana Pacers,37:16:00,3,13,23.1,2,10,20,0,0,0,1,2,3,2,2,1,1,1,8,-5,628
9243,Malcolm Brogdon,Indiana Pacers,35:12:00,12,15,80,3,3,100,2,3,66.7,2,2,4,3,2,0,5,1,29,-8,628
9244,T.J. McConnell,Indiana Pacers,36:27:00,8,8,100,0,0,0,0,0,0,0,4,4,13,10,1,2,0,16,14,628
9245,Aaron Holiday,Indiana Pacers,4:37,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3,628
9246,Jeremy Lamb,Indiana Pacers,19:10,4,7,57.1,0,2,0,3,3,100,0,5,5,2,2,0,0,4,11,2,628
9247,Isaac Okoro,Cleveland Cavaliers,32:33:00,3,4,75,0,0,0,1,1,100,0,2,2,2,1,0,3,4,7,2,628
9248,Dean Wade,Cleveland Cavaliers,30:45:00,6,9,66.7,5,8,62.5,0,0,0,1,5,6,2,1,0,2,3,17,13,628
9249,Jarrett Allen,Cleveland Cavaliers,29:01:00,6,7,85.7,0,0,0,5,5,100,3,8,11,1,0,0,1,1,17,12,628
9250,Collin Sexton,Cleveland Cavaliers,43:26:00,12,25,48,2,5,40,6,6,100,1,3,4,10,3,0,6,1,32,8,628
9251,Darius Garland,Cleveland Cavaliers,19:24,6,9,66.7,3,4,75,1,1,100,0,0,0,5,0,0,3,1,16,16,628
9252,Cedi Osman,Cleveland Cavaliers,17:19,1,8,12.5,0,3,0,0,0,0,0,4,4,2,0,0,1,1,2,-16,628
9253,Dylan Windler,Cleveland Cavaliers,21:09,1,4,25,0,2,0,1,2,50,3,3,6,2,1,0,3,1,3,-15,628
9254,JaVale McGee,Cleveland Cavaliers,18:59,5,7,71.4,0,1,0,0,0,0,3,3,6,0,1,1,5,3,10,-15,628
9255,Taurean Prince,Cleveland Cavaliers,19:18,2,6,33.3,1,3,33.3,0,0,0,0,3,3,4,0,0,0,2,5,-8,628
9256,Bojan Bogdanovic,Utah Jazz,34:06:00,7,15,46.7,4,10,40,0,0,0,0,5,5,0,0,0,0,0,18,-14,629
9257,Royce O'Neale,Utah Jazz,41:55:00,2,7,28.6,2,6,33.3,1,2,50,3,7,10,5,1,0,3,2,7,-11,629
9258,Rudy Gobert,Utah Jazz,38:27:00,4,10,40,0,0,0,4,6,66.7,5,4,9,4,2,1,3,5,12,-9,629
9259,Donovan Mitchell,Utah Jazz,42:18:00,12,34,35.3,5,12,41.7,4,6,66.7,1,7,8,6,1,0,3,5,33,-11,629
9260,Mike Conley,Utah Jazz,35:19:00,6,13,46.2,3,3,100,3,3,100,0,2,2,2,0,0,0,4,18,-15,629
9261,Derrick Favors,Utah Jazz,14:05,2,2,100,0,0,0,0,0,0,2,5,7,2,1,0,1,4,4,1,629
9262,Joe Ingles,Utah Jazz,25:08:00,6,7,85.7,4,5,80,0,0,0,0,6,6,1,1,0,3,2,16,13,629
9263,Jordan Clarkson,Utah Jazz,23:16,3,10,30,2,7,28.6,2,2,100,1,4,5,2,1,0,3,1,10,2,629
9264,Georges Niang,Utah Jazz,10:26,2,2,100,1,1,100,0,0,0,0,0,0,0,0,0,0,1,5,4,629
9265,Danny Green,Philadelphia 76ers,22:16,1,6,16.7,1,5,20,0,0,0,0,4,4,0,1,1,0,0,3,-6,629
9266,Tobias Harris,Philadelphia 76ers,38:17:00,9,18,50,0,3,0,4,5,80,0,10,10,2,1,1,0,2,22,7,629
9267,Joel Embiid,Philadelphia 76ers,39:36:00,14,27,51.9,2,5,40,10,13,76.9,4,15,19,3,1,2,2,3,40,10,629
9268,Seth Curry,Philadelphia 76ers,34:56:00,5,7,71.4,2,4,50,2,2,100,0,2,2,3,1,0,1,4,14,2,629
9269,Ben Simmons,Philadelphia 76ers,41:37:00,8,11,72.7,0,0,0,1,2,50,2,2,4,6,1,0,5,3,17,10,629
9270,Furkan Korkmaz,Philadelphia 76ers,12:27,2,4,50,1,1,100,3,3,100,0,1,1,0,0,0,1,2,8,0,629
9271,Shake Milton,Philadelphia 76ers,28:21:00,4,11,36.4,0,4,0,4,4,100,1,0,1,3,1,0,2,3,12,14,629
9272,Matisse Thybulle,Philadelphia 76ers,19:24,0,1,0,0,0,0,0,0,0,0,4,4,1,2,1,0,0,0,4,629
9273,Dwight Howard,Philadelphia 76ers,12:18,4,6,66.7,1,1,100,3,6,50,1,3,4,2,1,1,0,0,12,2,629
9274,Bruce Brown,Brooklyn Nets,28:12:00,6,11,54.5,1,2,50,4,6,66.7,4,4,8,7,0,0,0,5,17,12,630
9275,Joe Harris,Brooklyn Nets,24:06:00,7,9,77.8,4,5,80,1,1,100,0,2,2,0,1,0,0,2,19,16,630
9276,DeAndre Jordan,Brooklyn Nets,28:48:00,5,7,71.4,0,0,0,0,0,0,0,10,10,3,0,0,2,1,10,15,630
9277,Kyrie Irving,Brooklyn Nets,34:06:00,9,21,42.9,4,9,44.4,2,3,66.7,2,3,5,6,0,0,2,4,24,14,630
9278,James Harden,Brooklyn Nets,40:53:00,10,15,66.7,4,8,50,5,7,71.4,0,10,10,14,3,1,8,0,29,17,630
9279,Landry Shamet,Brooklyn Nets,29:28:00,4,9,44.4,3,7,42.9,0,0,0,0,3,3,1,1,0,1,4,11,13,630
9280,Nic Claxton,Brooklyn Nets,16:24,7,8,87.5,0,0,0,2,4,50,3,5,8,1,0,0,0,3,16,4,630
9281,Chris Chiozza,Brooklyn Nets,2:22,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,-2,630
9282,Tyler Cook,Brooklyn Nets,2:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,630
9283,Sterling Brown,Houston Rockets,33:09:00,3,5,60,3,5,60,0,0,0,0,3,3,1,1,0,1,2,9,-12,630
9284,Jae'Sean Tate,Houston Rockets,31:35:00,5,10,50,0,2,0,2,2,100,6,4,10,1,2,0,2,5,12,-7,630
9285,P.J. Tucker,Houston Rockets,31:18:00,0,2,0,0,2,0,0,0,0,0,3,3,3,1,1,0,4,0,-8,630
9286,Victor Oladipo,Houston Rockets,36:34:00,9,25,36,5,11,45.5,10,13,76.9,0,7,7,5,2,2,2,2,33,-23,630
9287,John Wall,Houston Rockets,41:29:00,12,30,40,5,12,41.7,7,11,63.6,1,1,2,5,0,1,3,1,36,-17,630
9288,Ben McLemore,Houston Rockets,24:56:00,3,7,42.9,3,5,60,1,2,50,3,1,4,2,0,0,0,0,10,-9,630
9289,Tony Snell,Atlanta Hawks,34:18:00,4,5,80,3,4,75,0,0,0,0,3,3,3,0,1,1,3,11,5,631
9290,John Collins,Atlanta Hawks,25:38:00,4,11,36.4,3,6,50,4,4,100,0,9,9,1,0,1,1,5,15,14,631
9291,Danilo Gallinari,Atlanta Hawks,39:19:00,8,18,44.4,5,10,50,2,2,100,0,9,9,6,2,1,0,3,23,7,631
9292,Kevin Huerter,Atlanta Hawks,32:21:00,5,11,45.5,3,7,42.9,0,0,0,3,3,6,3,2,1,1,3,13,7,631
9293,Trae Young,Atlanta Hawks,34:48:00,9,19,47.4,4,7,57.1,10,11,90.9,0,4,4,8,2,0,2,3,32,8,631
9294,Solomon Hill,Atlanta Hawks,22:51,3,7,42.9,2,5,40,0,0,0,0,0,0,0,1,0,1,2,8,-11,631
9295,Bogdan Bogdanovic,Atlanta Hawks,20:18,3,8,37.5,1,5,20,2,2,100,0,2,2,1,0,1,1,2,9,-4,631
9296,Onyeka Okongwu,Atlanta Hawks,13:01,0,2,0,0,0,0,0,0,0,2,2,4,0,0,0,2,3,0,-4,631
9297,Rajon Rondo,Atlanta Hawks,12:55,1,2,50,0,1,0,0,0,0,0,1,1,4,0,0,1,0,2,-5,631
9298,Bruno Fernando,Atlanta Hawks,4:31,1,2,50,0,0,0,0,0,0,1,3,4,0,0,0,2,1,2,-2,631
9299,Terrence Ross,Orlando Magic,41:15:00,9,17,52.9,4,9,44.4,6,6,100,1,4,5,3,1,0,1,0,28,-8,631
9300,Nikola Vucevic,Orlando Magic,36:21:00,10,21,47.6,2,8,25,7,7,100,3,6,9,3,1,1,2,2,29,-4,631
9301,Michael Carter-Williams,Orlando Magic,34:27:00,7,12,58.3,2,2,100,4,4,100,0,6,6,7,2,1,2,6,20,-9,631
9302,Chuma Okeke,Orlando Magic,25:06:00,0,3,0,0,2,0,2,2,100,0,6,6,0,0,0,1,3,2,-2,631
9303,Khem Birch,Orlando Magic,12:40,2,3,66.7,1,1,100,0,0,0,2,1,3,1,0,0,0,1,5,10,631
9304,Mo Bamba,Orlando Magic,11:39,1,2,50,0,0,0,0,0,0,1,4,5,0,0,0,1,0,2,1,631
9305,Gordon Hayward,Charlotte Hornets,31:28:00,10,18,55.6,0,6,0,3,4,75,1,4,5,9,5,0,2,2,23,30,632
9306,P.J. Washington,Charlotte Hornets,31:36:00,6,12,50,2,4,50,2,3,66.7,1,8,9,3,2,1,1,2,16,21,632
9307,Terry Rozier,Charlotte Hornets,29:07:00,12,21,57.1,6,12,50,1,1,100,0,3,3,4,3,0,3,3,31,23,632
9308,LaMelo Ball,Charlotte Hornets,26:21:00,7,13,53.8,4,5,80,1,2,50,0,7,7,5,2,0,4,0,19,25,632
9309,Miles Bridges,Charlotte Hornets,29:12:00,5,7,71.4,1,3,33.3,2,2,100,2,8,10,5,0,1,1,3,13,26,632
9310,Malik Monk,Charlotte Hornets,25:33:00,5,13,38.5,3,7,42.9,5,6,83.3,1,1,2,2,0,0,5,4,18,13,632
9311,Cody Martin,Charlotte Hornets,25:48:00,1,4,25,0,1,0,0,0,0,2,3,5,1,1,3,0,0,2,12,632
9312,Caleb Martin,Charlotte Hornets,5:59,1,4,25,1,1,100,0,0,0,1,3,4,0,0,0,0,0,3,-4,632
9313,Jalen McDaniels,Charlotte Hornets,5:43,1,3,33.3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,2,-4,632
9314,Jake Layman,Minnesota Timberwolves,25:58:00,5,7,71.4,1,3,33.3,3,4,75,1,0,1,1,2,0,1,0,14,-21,632
9315,Jarred Vanderbilt,Minnesota Timberwolves,17:55,3,4,75,0,0,0,0,0,0,0,0,0,0,2,0,1,2,6,-7,632
9316,Karl-Anthony Towns,Minnesota Timberwolves,32:00:00,6,14,42.9,1,5,20,3,4,75,3,12,15,3,0,0,4,4,16,-27,632
9317,Anthony Edwards,Minnesota Timberwolves,33:09:00,8,23,34.8,1,10,10,2,2,100,3,2,5,3,2,0,4,2,19,-24,632
9318,Ricky Rubio,Minnesota Timberwolves,24:22:00,7,11,63.6,4,6,66.7,2,2,100,1,3,4,9,1,0,5,1,20,-10,632
9319,Jaylen Nowell,Minnesota Timberwolves,23:05,2,9,22.2,1,5,20,2,2,100,0,1,1,3,0,0,1,3,7,-16,632
9320,Jaden McDaniels,Minnesota Timberwolves,29:52:00,2,7,28.6,0,4,0,1,2,50,0,7,7,2,0,0,0,0,5,-26,632
9321,Jordan McLaughlin,Minnesota Timberwolves,23:38,2,7,28.6,0,3,0,0,0,0,1,3,4,4,3,1,1,2,4,-23,632
9322,Jarrett Culver,Minnesota Timberwolves,14:01,2,8,25,0,1,0,0,0,0,2,1,3,0,0,0,1,2,4,-5,632
9323,Naz Reid,Minnesota Timberwolves,16:00,2,6,33.3,1,3,33.3,2,2,100,1,4,5,0,1,1,1,2,7,-6,632
9324,Patrick Williams,Chicago Bulls,26:12:00,6,7,85.7,1,2,50,0,0,0,0,4,4,1,0,3,1,5,13,-17,633
9325,Garrett Temple,Chicago Bulls,36:33:00,2,10,20,0,3,0,4,4,100,2,3,5,4,1,0,2,1,8,20,633
9326,Zach LaVine,Chicago Bulls,35:01:00,12,19,63.2,4,8,50,8,8,100,1,1,2,8,2,0,4,1,36,15,633
9327,Coby White,Chicago Bulls,32:47:00,8,16,50,4,7,57.1,5,5,100,0,2,2,3,1,0,1,3,25,7,633
9328,Thaddeus Young,Chicago Bulls,27:40:00,8,10,80,0,0,0,2,3,66.7,0,5,5,3,1,3,2,2,18,3,633
9329,Daniel Gafford,Chicago Bulls,5:45,1,1,100,0,0,0,1,2,50,1,4,5,0,0,1,0,1,3,-7,633
9330,Tomas Satoransky,Chicago Bulls,20:45,1,5,20,0,1,0,0,0,0,0,2,2,4,1,0,2,3,2,-13,633
9331,Denzel Valentine,Chicago Bulls,14:33,5,10,50,1,2,50,0,0,0,2,2,4,0,0,0,2,1,11,-7,633
9332,Brandon Ingram,New Orleans Pelicans,24:53:00,8,17,47.1,1,3,33.3,4,4,100,0,3,3,2,1,0,2,4,21,-13,633
9333,Zion Williamson,New Orleans Pelicans,37:45:00,10,17,58.8,0,0,0,8,16,50,4,5,9,5,2,1,3,3,28,0,633
9334,Steven Adams,New Orleans Pelicans,21:16,0,1,0,0,0,0,0,2,0,2,3,5,0,0,1,0,0,0,-24,633
9335,Eric Bledsoe,New Orleans Pelicans,41:50:00,3,8,37.5,0,4,0,6,7,85.7,0,5,5,10,2,0,2,3,12,-12,633
9336,Lonzo Ball,New Orleans Pelicans,26:25:00,5,10,50,2,6,33.3,0,0,0,0,1,1,5,3,1,2,1,12,-13,633
9337,Josh Hart,New Orleans Pelicans,33:44:00,3,6,50,2,4,50,5,5,100,1,4,5,2,2,0,1,5,13,6,633
9338,Willy Hernangomez,New Orleans Pelicans,14:44,3,4,75,0,0,0,0,0,0,0,4,4,3,0,0,0,2,6,7,633
9339,Jaxson Hayes,New Orleans Pelicans,11:06,5,5,100,0,0,0,0,1,0,0,1,1,0,0,3,0,1,10,10,633
9340,Luguentz Dort,Oklahoma City Thunder,24:31:00,1,9,11.1,1,5,20,2,2,100,1,4,5,2,0,0,3,4,5,-12,634
9341,Darius Bazley,Oklahoma City Thunder,28:01:00,3,11,27.3,2,8,25,3,6,50,1,9,10,0,0,0,1,0,11,-7,634
9342,Al Horford,Oklahoma City Thunder,29:07:00,5,12,41.7,0,3,0,0,0,0,2,2,4,1,0,2,1,4,10,-20,634
9343,Shai Gilgeous-Alexander,Oklahoma City Thunder,34:37:00,5,15,33.3,1,4,25,4,6,66.7,0,3,3,3,0,1,2,1,15,-18,634
9344,Theo Maledon,Oklahoma City Thunder,30:44:00,5,10,50,1,5,20,0,0,0,0,3,3,1,1,0,3,2,11,3,634
9345,Ty Jerome,Oklahoma City Thunder,28:35:00,5,7,71.4,3,4,75,0,0,0,1,2,3,2,1,0,0,5,13,-3,634
9346,Kenrich Williams,Oklahoma City Thunder,21:17,3,7,42.9,1,2,50,1,1,100,1,3,4,1,1,0,1,1,8,0,634
9347,Isaiah Roby,Oklahoma City Thunder,21:38,2,9,22.2,0,3,0,1,2,50,2,6,8,1,3,1,2,2,5,5,634
9348,Mike Muscala,Oklahoma City Thunder,14:13,0,3,0,0,3,0,0,0,0,0,3,3,1,0,0,0,1,0,3,634
9349,Dorian Finney-Smith,Dallas Mavericks,34:22:00,2,7,28.6,0,4,0,0,0,0,2,6,8,1,1,0,1,1,4,3,634
9350,Maxi Kleber,Dallas Mavericks,31:16:00,3,8,37.5,1,5,20,1,1,100,1,6,7,1,0,2,2,3,8,5,634
9351,Kristaps Porzingis,Dallas Mavericks,33:49:00,7,15,46.7,3,6,50,2,4,50,1,12,13,0,0,0,1,1,19,16,634
9352,Josh Richardson,Dallas Mavericks,35:29:00,5,14,35.7,1,8,12.5,5,5,100,0,6,6,1,4,0,2,3,16,2,634
9353,Jalen Brunson,Dallas Mavericks,32:53:00,5,11,45.5,0,4,0,1,1,100,0,6,6,4,2,0,2,1,11,2,634
9354,Trey Burke,Dallas Mavericks,21:35,4,9,44.4,1,4,25,0,0,0,0,2,2,6,1,0,0,0,9,13,634
9355,Dwight Powell,Dallas Mavericks,3:59,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,-1,634
9356,James Johnson,Dallas Mavericks,13:00,0,4,0,0,2,0,1,2,50,0,4,4,3,0,1,0,1,1,1,634
9357,Andrew Wiggins,Golden State Warriors,36:35:00,6,15,40,2,5,40,0,0,0,3,2,5,3,0,0,0,4,14,2,635
9358,Draymond Green,Golden State Warriors,36:17:00,2,5,40,1,1,100,0,0,0,3,6,9,12,3,0,3,5,5,-6,635
9359,Kevon Looney,Golden State Warriors,17:17,3,7,42.9,0,0,0,3,4,75,6,2,8,0,1,0,2,3,9,4,635
9360,Kent Bazemore,Golden State Warriors,30:39:00,5,12,41.7,2,6,33.3,0,0,0,1,5,6,1,1,1,0,5,12,-8,635
9361,Stephen Curry,Golden State Warriors,36:17:00,13,28,46.4,5,14,35.7,4,5,80,1,6,7,5,3,0,4,1,35,-6,635
9362,James Wiseman,Golden State Warriors,11:21,3,4,75,0,0,0,0,0,0,0,2,2,0,0,0,1,4,6,-6,635
9363,Mychal Mulder,Golden State Warriors,12:02,2,6,33.3,2,6,33.3,0,2,0,0,1,1,0,0,0,0,0,6,-6,635
9364,Damion Lee,Golden State Warriors,17:35,4,9,44.4,2,7,28.6,0,0,0,0,4,4,0,0,0,0,0,10,8,635
9365,Eric Paschall,Golden State Warriors,11:43,1,7,14.3,0,1,0,1,2,50,1,2,3,1,0,0,0,0,3,4,635
9366,Juan Toscano-Anderson,Golden State Warriors,18:31,1,1,100,1,1,100,0,0,0,2,6,8,1,0,0,1,2,3,0,635
9367,Brad Wanamaker,Golden State Warriors,11:43,1,3,33.3,0,1,0,1,1,100,0,1,1,4,0,0,0,0,3,4,635
9368,Robert Covington,Portland Trail Blazers,37:53:00,5,12,41.7,3,9,33.3,2,4,50,0,9,9,1,2,3,0,2,15,-3,635
9369,Enes Kanter,Portland Trail Blazers,23:29,4,5,80,0,0,0,3,3,100,5,9,14,0,0,1,2,3,11,-4,635
9370,Damian Lillard,Portland Trail Blazers,36:17:00,6,17,35.3,3,10,30,7,8,87.5,0,5,5,6,2,0,5,1,22,6,635
9371,Carmelo Anthony,Portland Trail Blazers,31:35:00,8,13,61.5,2,6,33.3,4,5,80,0,2,2,4,0,0,1,2,22,5,635
9372,Nassir Little,Portland Trail Blazers,12:55,0,4,0,0,2,0,2,2,100,0,2,2,1,0,0,0,1,2,11,635
9373,Rodney Hood,Portland Trail Blazers,27:22:00,2,6,33.3,1,5,20,0,0,0,1,2,3,0,0,0,1,0,5,11,635
9374,Anfernee Simons,Portland Trail Blazers,11:43,3,7,42.9,2,5,40,0,0,0,0,4,4,0,0,0,0,3,8,-4,635
9375,Kyle Kuzma,Los Angeles Lakers,34:07:00,10,20,50,4,10,40,1,3,33.3,5,8,13,3,1,0,3,5,25,8,636
9376,Markieff Morris,Los Angeles Lakers,30:16:00,4,10,40,3,7,42.9,0,0,0,0,5,5,3,0,0,0,0,11,6,636
9377,Damian Jones,Los Angeles Lakers,14:41,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,3,0,1,636
9378,Kentavious Caldwell-Pope,Los Angeles Lakers,29:09:00,4,4,100,2,2,100,0,0,0,0,1,1,2,0,0,0,1,10,20,636
9379,Dennis Schroder,Los Angeles Lakers,34:01:00,11,20,55,2,4,50,4,5,80,0,1,1,9,1,1,3,1,28,9,636
9380,Montrezl Harrell,Los Angeles Lakers,32:47:00,13,22,59.1,0,1,0,0,0,0,7,5,12,1,0,1,2,2,26,-2,636
9381,Talen Horton-Tucker,Los Angeles Lakers,19:02,3,9,33.3,0,1,0,3,4,75,0,2,2,5,2,0,2,3,9,-15,636
9382,Harrison Barnes,Sacramento Kings,38:19:00,6,13,46.2,0,3,0,8,9,88.9,0,3,3,6,0,0,1,1,20,-2,636
9383,Richaun Holmes,Sacramento Kings,29:59:00,8,12,66.7,0,0,0,0,0,0,1,8,9,1,0,1,1,2,16,-10,636
9384,Buddy Hield,Sacramento Kings,42:09:00,11,15,73.3,7,11,63.6,0,0,0,1,5,6,6,1,0,0,3,29,1,636
9385,De'Aaron Fox,Sacramento Kings,36:21:00,9,18,50,1,4,25,4,6,66.7,0,0,0,8,3,0,7,6,23,-5,636
9386,Nemanja Bjelica,Sacramento Kings,24:04:00,1,3,33.3,1,2,50,3,3,100,1,4,5,6,1,0,3,5,6,6,636
9387,Cory Joseph,Sacramento Kings,34:00:00,5,7,71.4,3,4,75,0,0,0,0,1,1,5,0,0,1,1,13,16,636
