,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
8717,Jrue Holiday,New Orleans Pelicans,36:08:00,5,15,33.3,1,4,25,0,1,0,0,2,2,11,1,0,0,1,11,32,771,2/2/2018
8718,Rajon Rondo,New Orleans Pelicans,34:09:00,3,10,30,1,4,25,0,1,0,1,6,7,13,4,0,3,5,7,10,771,2/2/2018
8719,Paul George,Oklahoma City Thunder,37:54:00,4,16,25,2,9,22.2,5,5,100,0,4,4,3,2,0,2,1,15,-11,771,2/2/2018
8720,Carmelo Anthony,Oklahoma City Thunder,33:00:00,6,17,35.3,1,3,33.3,0,0,0,2,7,9,0,1,1,3,2,13,-9,771,2/2/2018
8721,Steven Adams,Oklahoma City Thunder,37:09:00,8,13,61.5,0,0,0,7,10,70,7,5,12,0,0,2,2,2,23,-5,771,2/2/2018
8722,Russell Westbrook,Oklahoma City Thunder,36:02:00,7,21,33.3,1,7,14.3,1,1,100,2,9,11,14,1,0,9,3,16,-9,771,2/2/2018
8723,Jerami Grant,Oklahoma City Thunder,23:23,6,7,85.7,0,0,0,0,0,0,3,9,12,1,0,0,0,4,12,-19,771,2/2/2018
8724,Joe Ingles,Utah Jazz,26:43:00,6,9,66.7,4,6,66.7,0,0,0,1,0,1,2,0,0,1,0,16,33,772,2/2/2018
8725,Derrick Favors,Utah Jazz,24:16:00,5,11,45.5,0,1,0,2,4,50,4,6,10,1,0,0,0,0,12,26,772,2/2/2018
8726,Rudy Gobert,Utah Jazz,32:20:00,5,8,62.5,0,0,0,0,1,0,3,6,9,1,1,5,5,4,10,40,772,2/2/2018
8727,Donovan Mitchell,Utah Jazz,33:05:00,14,19,73.7,7,9,77.8,5,5,100,1,4,5,6,2,0,2,0,40,36,772,2/2/2018
8728,Ricky Rubio,Utah Jazz,26:19:00,5,9,55.6,2,2,100,2,2,100,0,6,6,9,2,0,0,4,14,39,772,2/2/2018
8729,Alec Burks,Utah Jazz,21:07,2,6,33.3,0,3,0,0,0,0,0,4,4,3,0,0,1,3,4,-2,772,2/2/2018
8730,Royce O'Neale,Utah Jazz,26:39:00,4,10,40,0,2,0,0,0,0,0,6,6,4,2,0,0,5,8,-5,772,2/2/2018
8731,Raul Neto,Utah Jazz,10:07,2,5,40,0,1,0,0,0,0,0,3,3,1,0,0,0,2,4,-5,772,2/2/2018
8732,T.J. Warren,Phoenix Suns,25:20:00,2,5,40,0,0,0,0,0,0,0,1,1,1,1,0,0,2,4,-48,772,2/2/2018
8733,Josh Jackson,Phoenix Suns,29:16:00,7,18,38.9,1,5,20,5,5,100,1,3,4,0,2,0,1,3,20,-14,772,2/2/2018
8734,Devin Booker,Phoenix Suns,32:27:00,7,24,29.2,0,7,0,4,4,100,2,2,4,6,0,1,3,4,18,-30,772,2/2/2018
8735,Kevin Durant,Golden State Warriors,36:45:00,12,17,70.6,6,7,85.7,3,3,100,0,4,4,6,0,0,5,2,33,4,773,2/2/2018
8736,Draymond Green,Golden State Warriors,34:06:00,4,9,44.4,0,1,0,5,5,100,0,9,9,6,1,1,5,4,13,7,773,2/2/2018
8737,Klay Thompson,Golden State Warriors,35:19:00,8,12,66.7,4,8,50,0,1,0,0,6,6,3,0,0,1,2,20,15,773,2/2/2018
8738,Stephen Curry,Golden State Warriors,35:35:00,7,17,41.2,3,10,30,6,6,100,1,4,5,6,2,0,6,3,23,14,773,2/2/2018
8739,Kevon Looney,Golden State Warriors,9:41,2,4,50,0,0,0,0,0,0,1,2,3,0,0,0,0,0,4,6,773,2/2/2018
8740,JaVale McGee,Golden State Warriors,10:30,2,4,50,0,0,0,0,0,0,0,2,2,0,0,2,0,1,4,2,773,2/2/2018
8741,Damian Jones,Golden State Warriors,1:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,2/2/2018
8742,Willie Cauley-Stein,Sacramento Kings,34:53:00,6,11,54.5,0,0,0,1,2,50,2,4,6,3,2,1,1,1,13,-14,773,2/2/2018
8743,Bogdan Bogdanovic,Sacramento Kings,28:33:00,4,9,44.4,4,7,57.1,0,0,0,0,3,3,6,3,0,1,2,12,-10,773,2/2/2018
8744,De'Aaron Fox,Sacramento Kings,31:05:00,6,17,35.3,0,2,0,4,5,80,0,2,2,6,1,1,2,2,16,-6,773,2/2/2018
8745,Garrett Temple,Sacramento Kings,9:46,0,3,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,-14,773,2/2/2018
8746,George Hill,Sacramento Kings,21:39,0,1,0,0,0,0,0,2,0,0,2,2,1,2,0,1,2,0,-3,773,2/2/2018
8747,Buddy Hield,Sacramento Kings,21:37,7,14,50,2,4,50,0,1,0,1,2,3,0,3,1,0,2,16,-13,773,2/2/2018
8748,Justin Holiday,Chicago Bulls,38:29:00,5,13,38.5,3,10,30,0,0,0,0,4,4,2,1,1,3,2,13,9,774,2/3/2018
8749,Robin Lopez,Chicago Bulls,36:18:00,6,15,40,0,0,0,3,3,100,5,3,8,3,1,1,1,0,15,5,774,2/3/2018
8750,Zach LaVine,Chicago Bulls,31:07:00,6,18,33.3,3,6,50,6,6,100,0,9,9,4,1,0,0,5,21,5,774,2/3/2018
8751,Denzel Valentine,Chicago Bulls,18:51,2,11,18.2,0,6,0,2,2,100,0,1,1,3,1,1,0,4,6,-21,774,2/3/2018
8752,Bobby Portis,Chicago Bulls,24:52:00,3,13,23.1,0,3,0,4,4,100,6,7,13,3,1,0,3,2,10,-10,774,2/3/2018
8753,David Nwaba,Chicago Bulls,12:30,0,1,0,0,0,0,2,2,100,0,0,0,1,0,0,0,1,2,-21,774,2/3/2018
8754,Tobias Harris,LA Clippers,33:35:00,10,19,52.6,3,6,50,1,2,50,0,4,4,2,0,1,1,1,24,-6,774,2/3/2018
8755,Danilo Gallinari,LA Clippers,29:51:00,8,14,57.1,3,5,60,5,5,100,2,7,9,1,1,1,2,1,24,25,774,2/3/2018
8756,DeAndre Jordan,LA Clippers,29:25:00,1,6,16.7,0,0,0,1,2,50,4,12,16,0,0,1,2,2,3,-3,774,2/3/2018
8757,Avery Bradley,LA Clippers,32:02:00,4,9,44.4,0,1,0,0,0,0,1,1,2,4,0,0,2,3,8,-8,774,2/3/2018
8758,Lou Williams,LA Clippers,33:15:00,5,16,31.3,0,7,0,11,11,100,0,1,1,6,0,0,2,1,21,8,774,2/3/2018
8759,Montrezl Harrell,LA Clippers,18:35,7,11,63.6,0,0,0,0,2,0,1,6,7,1,0,2,1,0,14,13,774,2/3/2018
8760,Justise Winslow,Miami Heat,24:13:00,0,6,0,0,1,0,0,0,0,0,6,6,3,1,1,2,1,0,-6,775,2/3/2018
8761,Bam Adebayo,Miami Heat,23:37,2,5,40,0,0,0,0,2,0,1,4,5,0,0,1,0,2,4,-11,775,2/3/2018
8762,Kelly Olynyk,Miami Heat,40:03:00,9,19,47.4,1,8,12.5,0,0,0,2,6,8,5,1,0,2,1,19,10,775,2/3/2018
8763,Josh Richardson,Miami Heat,36:27:00,8,13,61.5,3,6,50,0,0,0,0,1,1,6,3,1,2,2,19,-2,775,2/3/2018
8764,Goran Dragic,Miami Heat,35:04:00,13,23,56.5,4,6,66.7,3,3,100,0,2,2,6,2,1,0,2,33,-3,775,2/3/2018
8765,James Johnson,Miami Heat,28:49:00,7,12,58.3,3,6,50,1,1,100,3,2,5,7,2,0,3,2,18,-5,775,2/3/2018
8766,Wayne Ellington,Miami Heat,29:50:00,4,9,44.4,2,7,28.6,1,1,100,1,4,5,1,2,0,0,3,11,2,775,2/3/2018
8767,Blake Griffin,Detroit Pistons,36:19:00,6,19,31.6,1,6,16.7,3,4,75,4,5,9,7,1,0,3,4,16,2,775,2/3/2018
8768,Andre Drummond,Detroit Pistons,35:36:00,11,15,73.3,0,0,0,1,3,33.3,7,13,20,1,4,4,6,2,23,16,775,2/3/2018
8769,Reggie Bullock,Detroit Pistons,35:50:00,3,7,42.9,2,5,40,0,0,0,0,3,3,1,1,0,2,1,8,-2,775,2/3/2018
8770,Ish Smith,Detroit Pistons,39:34:00,11,14,78.6,1,1,100,2,2,100,0,4,4,7,1,0,1,1,25,8,775,2/3/2018
8771,Robert Covington,Philadelphia 76ers,35:25:00,4,11,36.4,3,7,42.9,1,1,100,1,7,8,3,3,1,1,4,12,7,776,2/3/2018
8772,Dario Saric,Philadelphia 76ers,29:40:00,5,13,38.5,2,6,33.3,4,5,80,1,4,5,2,0,0,2,1,16,-1,776,2/3/2018
8773,Joel Embiid,Philadelphia 76ers,33:37:00,9,19,47.4,0,4,0,6,9,66.7,4,6,10,3,2,1,7,1,24,-20,776,2/3/2018
8774,Ben Simmons,Philadelphia 76ers,35:13:00,4,13,30.8,0,0,0,2,6,33.3,5,6,11,6,1,0,0,3,10,2,776,2/3/2018
8775,T.J. McConnell,Philadelphia 76ers,13:14,2,3,66.7,1,1,100,0,0,0,1,0,1,2,0,0,1,0,5,-12,776,2/3/2018
8776,Bojan Bogdanovic,Indiana Pacers,25:46:00,5,11,45.5,4,7,57.1,5,5,100,0,4,4,1,2,0,0,1,19,-3,776,2/3/2018
8777,Thaddeus Young,Indiana Pacers,33:29:00,5,9,55.6,0,0,0,0,2,0,3,0,3,2,1,2,2,2,10,-8,776,2/3/2018
8778,Myles Turner,Indiana Pacers,14:59,0,5,0,0,2,0,0,0,0,0,3,3,2,0,1,0,3,0,-10,776,2/3/2018
8779,Victor Oladipo,Indiana Pacers,33:41:00,7,17,41.2,0,5,0,5,6,83.3,0,8,8,4,3,1,2,3,19,1,776,2/3/2018
8780,Domantas Sabonis,Indiana Pacers,32:12:00,2,5,40,0,0,0,6,7,85.7,3,5,8,6,1,1,2,4,10,14,776,2/3/2018
8781,Cory Joseph,Indiana Pacers,25:33:00,3,8,37.5,2,6,33.3,0,0,0,0,4,4,2,2,0,2,1,8,8,776,2/3/2018
8782,Markieff Morris,Washington Wizards,29:15:00,7,10,70,0,2,0,2,2,100,0,3,3,3,3,0,1,1,16,23,777,2/3/2018
8783,Bradley Beal,Washington Wizards,30:41:00,8,15,53.3,0,2,0,2,2,100,0,8,8,8,2,1,3,0,18,21,777,2/3/2018
8784,Tomas Satoransky,Washington Wizards,25:02:00,7,9,77.8,3,3,100,2,2,100,2,1,3,6,2,0,1,2,19,24,777,2/3/2018
8785,Evan Fournier,Orlando Magic,28:45:00,3,12,25,1,6,16.7,4,4,100,0,0,0,1,1,0,0,1,11,-27,777,2/3/2018
8786,Elfrid Payton,Orlando Magic,23:33,7,15,46.7,0,4,0,0,0,0,1,3,4,4,3,2,3,0,14,-22,777,2/3/2018
8787,Khem Birch,Orlando Magic,27:37:00,2,4,50,0,0,0,0,0,0,3,5,8,2,1,0,1,3,4,13,777,2/3/2018
8788,D.J. Augustin,Orlando Magic,25:29:00,2,5,40,1,4,25,5,6,83.3,1,1,2,2,1,0,2,1,10,-2,777,2/3/2018
8789,Clint Capela,Houston Rockets,25:12:00,6,10,60,0,0,0,2,2,100,0,9,9,0,0,2,0,0,14,12,778,2/3/2018
8790,Chris Paul,Houston Rockets,27:25:00,8,14,57.1,6,9,66.7,0,0,0,1,7,8,11,1,0,0,4,22,47,778,2/3/2018
8791,James Harden,Houston Rockets,31:08:00,5,16,31.3,1,11,9.1,5,5,100,0,6,6,9,2,0,4,2,16,11,778,2/3/2018
8792,P.J. Tucker,Houston Rockets,34:53:00,2,7,28.6,2,6,33.3,0,0,0,2,7,9,2,0,0,0,4,6,14,778,2/3/2018
8793,LeBron James,Cleveland Cavaliers,31:22:00,3,10,30,1,2,50,4,4,100,1,8,9,9,2,1,2,0,11,-17,778,2/3/2018
8794,Jae Crowder,Cleveland Cavaliers,24:40:00,3,6,50,2,3,66.7,0,0,0,0,1,1,2,0,0,1,5,8,-16,778,2/3/2018
8795,Tristan Thompson,Cleveland Cavaliers,25:26:00,4,6,66.7,0,0,0,1,2,50,1,4,5,0,1,0,0,0,9,-14,778,2/3/2018
8796,Jeff Green,Cleveland Cavaliers,21:28,3,7,42.9,0,1,0,0,0,0,0,4,4,2,0,0,1,5,6,-18,778,2/3/2018
8797,Derrick Rose,Cleveland Cavaliers,21:25,3,11,27.3,1,4,25,3,4,75,1,2,3,2,0,1,1,1,10,-14,778,2/3/2018
8798,Cedi Osman,Cleveland Cavaliers,6:38,2,2,100,0,0,0,0,0,0,0,3,3,1,0,0,0,0,4,3,778,2/3/2018
8799,E'Twaun Moore,New Orleans Pelicans,12:20,1,4,25,0,1,0,0,0,0,1,0,1,2,1,0,2,0,2,-19,779,2/3/2018
8800,Anthony Davis,New Orleans Pelicans,36:28:00,16,30,53.3,1,4,25,5,5,100,5,4,9,1,2,1,2,1,38,-4,779,2/3/2018
8801,Jrue Holiday,New Orleans Pelicans,37:05:00,3,13,23.1,0,3,0,3,3,100,0,5,5,9,1,2,3,0,9,-17,779,2/3/2018
8802,Rajon Rondo,New Orleans Pelicans,20:51,4,6,66.7,1,2,50,0,0,0,0,3,3,3,0,0,0,1,9,-15,779,2/3/2018
8803,Andrew Wiggins,Minnesota Timberwolves,37:42:00,7,14,50,1,3,33.3,0,0,0,1,2,3,1,1,0,2,2,15,15,779,2/3/2018
8804,Taj Gibson,Minnesota Timberwolves,33:15:00,6,9,66.7,0,0,0,0,0,0,3,6,9,1,0,1,1,2,12,9,779,2/3/2018
8805,Karl-Anthony Towns,Minnesota Timberwolves,32:51:00,8,16,50,3,3,100,3,4,75,6,10,16,1,1,0,1,3,22,14,779,2/3/2018
8806,Jimmy Butler,Minnesota Timberwolves,36:44:00,11,21,52.4,2,4,50,6,9,66.7,1,7,8,7,2,0,2,1,30,12,779,2/3/2018
8807,Tyus Jones,Minnesota Timberwolves,20:20,6,9,66.7,1,2,50,2,2,100,0,1,1,1,2,0,1,2,15,-10,779,2/3/2018
8808,Gorgui Dieng,Minnesota Timberwolves,15:09,3,5,60,0,0,0,0,0,0,1,5,6,0,0,0,0,1,6,-3,779,2/3/2018
8809,Nemanja Bjelica,Minnesota Timberwolves,14:45,2,5,40,1,3,33.3,0,0,0,0,3,3,1,1,0,0,1,5,2,779,2/3/2018
8810,Joe Ingles,Utah Jazz,29:35:00,3,6,50,2,5,40,2,2,100,0,1,1,3,1,0,6,4,10,9,780,2/3/2018
8811,Derrick Favors,Utah Jazz,27:37:00,6,11,54.5,0,2,0,2,3,66.7,0,6,6,1,0,0,1,0,14,11,780,2/3/2018
8812,Rudy Gobert,Utah Jazz,31:58:00,3,7,42.9,0,0,0,5,7,71.4,2,8,10,3,0,3,0,4,11,13,780,2/3/2018
8813,Alec Burks,Utah Jazz,24:49:00,3,10,30,1,2,50,1,2,50,1,7,8,2,0,0,0,2,8,-1,780,2/3/2018
8814,Ricky Rubio,Utah Jazz,34:59:00,11,14,78.6,3,4,75,9,10,90,0,3,3,9,0,0,4,3,34,15,780,2/3/2018
8815,Royce O'Neale,Utah Jazz,32:25:00,6,7,85.7,4,4,100,2,2,100,0,5,5,5,3,0,3,3,18,5,780,2/3/2018
8816,Rodney Hood,Utah Jazz,15:57,2,5,40,1,2,50,0,0,0,1,0,1,0,0,0,0,0,5,-2,780,2/3/2018
8817,Raul Neto,Utah Jazz,20:00,3,7,42.9,0,3,0,6,6,100,0,1,1,3,1,0,3,1,12,1,780,2/3/2018
8818,Kyle Anderson,San Antonio Spurs,20:25,4,6,66.7,0,1,0,0,0,0,1,2,3,1,3,0,1,1,8,-12,780,2/3/2018
8819,LaMarcus Aldridge,San Antonio Spurs,34:35:00,12,19,63.2,1,1,100,6,8,75,2,3,5,3,3,2,2,4,31,-15,780,2/3/2018
8820,Davis Bertans,San Antonio Spurs,18:46,2,7,28.6,2,5,40,2,3,66.7,0,1,1,1,0,0,0,2,8,1,780,2/3/2018
8821,Danny Green,San Antonio Spurs,32:55:00,3,8,37.5,3,7,42.9,0,0,0,0,4,4,0,1,3,1,4,9,-3,780,2/3/2018
8822,Dejounte Murray,San Antonio Spurs,0.916666667,5,12,41.7,0,0,0,0,0,0,4,1,5,2,0,0,1,3,10,-7,780,2/3/2018
8823,Patty Mills,San Antonio Spurs,22:38,4,6,66.7,3,5,60,0,0,0,1,0,1,2,0,0,1,1,11,-5,780,2/3/2018
8824,Bryn Forbes,San Antonio Spurs,14:31,1,5,20,0,2,0,0,0,0,0,2,2,1,0,0,1,1,2,-3,780,2/3/2018
8825,Kevin Durant,Golden State Warriors,41:30:00,12,16,75,0,2,0,7,9,77.8,0,6,6,7,0,2,1,1,31,1,781,2/3/2018
8826,Draymond Green,Golden State Warriors,35:33:00,4,12,33.3,0,4,0,0,2,0,0,6,6,8,1,2,3,3,8,-11,781,2/3/2018
8827,Klay Thompson,Golden State Warriors,36:26:00,7,15,46.7,2,7,28.6,0,0,0,0,1,1,5,2,0,0,0,16,-7,781,2/3/2018
8828,Stephen Curry,Golden State Warriors,35:36:00,8,16,50,5,12,41.7,3,4,75,1,5,6,4,2,0,5,2,24,4,781,2/3/2018
8829,Andre Iguodala,Golden State Warriors,20:58,2,4,50,1,2,50,0,0,0,0,1,1,1,0,0,0,0,5,-7,781,2/3/2018
8830,JaVale McGee,Golden State Warriors,6:15,0,0,0,0,0,0,0,0,0,1,2,3,0,0,4,0,5,0,-2,781,2/3/2018
8831,Kevon Looney,Golden State Warriors,8:15,1,4,25,0,0,0,0,4,0,5,1,6,1,0,1,0,2,2,0,781,2/3/2018
8832,Damian Jones,Golden State Warriors,4:29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,1,781,2/3/2018
8833,Will Barton,Denver Nuggets,35:13:00,9,17,52.9,3,5,60,4,4,100,2,3,5,4,1,0,2,1,25,1,781,2/3/2018
8834,Nikola Jokic,Denver Nuggets,33:16:00,7,16,43.8,2,3,66.7,3,3,100,3,6,9,5,2,0,4,2,19,0,781,2/3/2018
8835,Gary Harris,Denver Nuggets,38:42:00,4,13,30.8,2,6,33.3,6,7,85.7,2,4,6,4,1,0,3,1,16,3,781,2/3/2018
8836,Jamal Murray,Denver Nuggets,27:56:00,4,9,44.4,0,2,0,7,7,100,2,2,4,2,1,0,1,1,15,0,781,2/3/2018
8837,Torrey Craig,Denver Nuggets,20:37,3,6,50,1,1,100,1,2,50,3,2,5,1,0,0,1,1,8,-5,781,2/3/2018
8838,Trey Lyles,Denver Nuggets,25:26:00,5,10,50,1,4,25,4,6,66.7,2,8,10,3,0,0,0,2,15,8,781,2/3/2018
8839,Malik Beasley,Denver Nuggets,0:23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,781,2/3/2018
8840,Harrison Barnes,Dallas Mavericks,33:42:00,7,14,50,4,8,50,0,0,0,0,2,2,1,1,0,1,2,18,-5,782,2/3/2018
8841,Dwight Powell,Dallas Mavericks,31:13:00,7,9,77.8,0,0,0,3,3,100,4,5,9,1,1,0,1,1,17,-2,782,2/3/2018
8842,Maxi Kleber,Dallas Mavericks,1:04,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,782,2/3/2018
8843,Willie Cauley-Stein,Sacramento Kings,31:06:00,7,12,58.3,0,0,0,0,0,0,1,7,8,1,2,1,2,3,14,-2,782,2/3/2018
8844,Bogdan Bogdanovic,Sacramento Kings,26:08:00,2,5,40,1,4,25,2,2,100,1,0,1,6,1,0,1,2,7,5,782,2/3/2018
8845,De'Aaron Fox,Sacramento Kings,35:07:00,7,13,53.8,0,3,0,1,2,50,0,1,1,4,3,0,2,3,15,6,782,2/3/2018
8846,Garrett Temple,Sacramento Kings,31:27:00,6,10,60,1,3,33.3,2,2,100,0,1,1,2,2,0,1,3,15,-5,782,2/3/2018
8847,George Hill,Sacramento Kings,14:53,2,2,100,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,-10,782,2/3/2018
8848,Buddy Hield,Sacramento Kings,20:44,5,13,38.5,3,6,50,0,0,0,0,3,3,0,1,1,2,1,13,-13,782,2/3/2018
8849,Jusuf Nurkic,Portland Trail Blazers,27:54:00,7,13,53.8,0,0,0,0,0,0,1,7,8,2,1,2,2,6,14,-8,783,2/4/2018
8850,CJ McCollum,Portland Trail Blazers,35:36:00,9,22,40.9,3,6,50,1,2,50,1,2,3,3,0,0,2,2,22,-16,783,2/4/2018
8851,Damian Lillard,Portland Trail Blazers,37:09:00,6,19,31.6,2,9,22.2,7,8,87.5,1,5,6,9,0,1,2,0,21,0,783,2/4/2018
8852,Pat Connaughton,Portland Trail Blazers,18:40,0,4,0,0,2,0,2,2,100,0,0,0,1,0,0,2,2,2,4,783,2/4/2018
8853,Ed Davis,Portland Trail Blazers,20:06,3,5,60,0,0,0,1,2,50,3,4,7,2,2,2,0,1,7,7,783,2/4/2018
8854,Zach Collins,Portland Trail Blazers,12:08,0,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,1,0,4,783,2/4/2018
8855,Maurice Harkless,Portland Trail Blazers,31:18:00,7,12,58.3,5,5,100,0,0,0,3,5,8,0,1,0,0,3,19,5,783,2/4/2018
8856,Jayson Tatum,Boston Celtics,36:22:00,6,14,42.9,3,5,60,2,2,100,0,2,2,5,0,0,3,2,17,2,783,2/4/2018
8857,Al Horford,Boston Celtics,36:17:00,8,12,66.7,2,2,100,4,4,100,1,9,10,5,0,2,3,2,22,-2,783,2/4/2018
8858,Jaylen Brown,Boston Celtics,34:16:00,6,15,40,4,7,57.1,0,0,0,0,6,6,4,1,0,1,2,16,4,783,2/4/2018
8859,Terry Rozier,Boston Celtics,36:28:00,5,18,27.8,1,7,14.3,0,0,0,1,5,6,5,0,0,1,1,11,7,783,2/4/2018
8860,Semi Ojeleye,Boston Celtics,27:53:00,2,7,28.6,2,7,28.6,0,0,0,2,4,6,1,1,1,0,2,6,-5,783,2/4/2018
8861,Abdel Nader,Boston Celtics,19:47,2,8,25,2,6,33.3,1,2,50,0,5,5,1,0,0,0,2,7,-4,783,2/4/2018
8862,Daniel Theis,Boston Celtics,20:01,2,4,50,0,0,0,2,4,50,4,4,8,2,0,1,1,3,6,1,783,2/4/2018
8863,Khris Middleton,Milwaukee Bucks,31:16:00,7,11,63.6,2,3,66.7,0,2,0,1,3,4,1,0,0,2,4,16,17,784,2/4/2018
8864,Giannis Antetokounmpo,Milwaukee Bucks,27:48:00,7,13,53.8,1,2,50,1,1,100,1,7,8,4,0,1,2,0,16,16,784,2/4/2018
8865,Tony Snell,Milwaukee Bucks,31:14:00,0,4,0,0,1,0,0,0,0,0,3,3,0,0,1,0,0,0,19,784,2/4/2018
8866,Eric Bledsoe,Milwaukee Bucks,32:08:00,12,20,60,3,8,37.5,1,1,100,1,3,4,6,1,0,4,1,28,20,784,2/4/2018
8867,Jabari Parker,Milwaukee Bucks,17:27,2,4,50,1,1,100,6,6,100,0,1,1,2,1,2,1,2,11,-5,784,2/4/2018
8868,Sterling Brown,Milwaukee Bucks,26:12:00,0,4,0,0,1,0,4,4,100,1,7,8,0,1,1,1,2,4,-1,784,2/4/2018
8869,Jarrett Allen,Brooklyn Nets,27:16:00,7,11,63.6,0,0,0,0,0,0,1,6,7,0,0,0,1,2,14,-21,784,2/4/2018
8870,Spencer Dinwiddie,Brooklyn Nets,28:43:00,3,11,27.3,1,6,16.7,2,2,100,0,0,0,10,3,0,1,2,9,-20,784,2/4/2018
8871,D'Angelo Russell,Brooklyn Nets,18:20,1,8,12.5,1,1,100,0,0,0,1,0,1,7,0,0,2,6,3,3,784,2/4/2018
8872,Joe Harris,Brooklyn Nets,25:58:00,3,11,27.3,1,6,16.7,1,1,100,1,4,5,3,0,0,1,1,8,-11,784,2/4/2018
8873,Caris LeVert,Brooklyn Nets,23:11,6,7,85.7,0,0,0,3,4,75,0,0,0,1,0,0,1,4,15,3,784,2/4/2018
8874,Taurean Prince,Atlanta Hawks,32:14:00,5,10,50,3,5,60,0,0,0,1,2,3,2,0,0,4,0,13,-4,785,2/4/2018
8875,Dewayne Dedmon,Atlanta Hawks,29:23:00,4,9,44.4,1,3,33.3,3,4,75,4,10,14,1,0,0,1,1,12,4,785,2/4/2018
8876,Kent Bazemore,Atlanta Hawks,29:33:00,7,17,41.2,4,7,57.1,1,3,33.3,1,2,3,2,0,0,1,3,19,6,785,2/4/2018
8877,Dennis Schroder,Atlanta Hawks,31:25:00,2,16,12.5,0,4,0,6,6,100,2,3,5,6,2,0,2,1,10,8,785,2/4/2018
8878,John Collins,Atlanta Hawks,22:25,2,8,25,0,0,0,2,3,66.7,3,2,5,1,2,1,3,1,6,0,785,2/4/2018
8879,Mike Muscala,Atlanta Hawks,23:24,6,8,75,3,5,60,0,0,0,1,5,6,1,0,0,2,1,15,5,785,2/4/2018
8880,Kristaps Porzingis,New York Knicks,32:25:00,9,20,45,2,6,33.3,2,5,40,3,5,8,0,4,5,2,4,22,-3,785,2/4/2018
8881,Doug McDermott,New York Knicks,26:46:00,3,8,37.5,0,2,0,0,0,0,3,4,7,1,1,0,0,0,6,-4,785,2/4/2018
8882,Frank Ntilikina,New York Knicks,6:51,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,785,2/4/2018
8883,Trey Burke,New York Knicks,20:04,6,10,60,1,2,50,1,2,50,0,2,2,2,1,0,0,3,14,-1,785,2/4/2018
8884,Dillon Brooks,Memphis Grizzlies,26:45:00,4,10,40,2,5,40,2,2,100,0,5,5,0,0,0,2,5,12,-9,786,2/4/2018
8885,JaMychal Green,Memphis Grizzlies,25:31:00,4,9,44.4,1,3,33.3,2,3,66.7,5,1,6,1,1,1,1,3,11,1,786,2/4/2018
8886,Wayne Selden,Memphis Grizzlies,34:34:00,3,12,25,0,3,0,2,3,66.7,1,6,7,1,1,0,4,3,8,-7,786,2/4/2018
8887,Ben McLemore,Memphis Grizzlies,3:37,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,0,0,-6,786,2/4/2018
8888,OG Anunoby,Toronto Raptors,18:46,3,9,33.3,0,4,0,0,0,0,0,2,2,0,1,0,0,3,6,-14,786,2/4/2018
8889,Serge Ibaka,Toronto Raptors,22:38,3,7,42.9,1,4,25,0,0,0,2,3,5,0,0,1,0,2,7,-11,786,2/4/2018
8890,Jonas Valanciunas,Toronto Raptors,24:27:00,5,8,62.5,1,2,50,1,2,50,2,7,9,3,0,1,1,2,12,-11,786,2/4/2018
8891,DeMar DeRozan,Toronto Raptors,26:56:00,5,14,35.7,0,2,0,3,4,75,0,2,2,2,2,0,0,0,13,-14,786,2/4/2018
8892,Kyle Lowry,Toronto Raptors,26:10:00,4,11,36.4,1,6,16.7,2,2,100,1,2,3,2,2,0,4,2,11,-11,786,2/4/2018
8893,Delon Wright,Toronto Raptors,24:42:00,6,9,66.7,1,4,25,2,2,100,0,4,4,2,4,0,0,1,15,36,786,2/4/2018
8894,Pascal Siakam,Toronto Raptors,25:22:00,4,9,44.4,0,3,0,2,2,100,0,3,3,3,1,3,1,1,10,26,786,2/4/2018
8895,Jakob Poeltl,Toronto Raptors,23:33,4,4,100,0,0,0,1,1,100,3,2,5,0,0,2,2,5,9,26,786,2/4/2018
8896,Fred VanVleet,Toronto Raptors,28:13:00,5,12,41.7,1,6,16.7,2,2,100,2,5,7,8,2,0,1,1,13,25,786,2/4/2018
8897,Norman Powell,Toronto Raptors,5:08,1,3,33.3,0,2,0,0,0,0,0,2,2,0,1,0,1,1,2,6,786,2/4/2018
8898,Josh Hart,Los Angeles Lakers,39:10:00,5,6,83.3,2,3,66.7,2,2,100,1,10,11,2,2,0,2,1,14,7,787,2/4/2018
8899,Julius Randle,Los Angeles Lakers,33:16:00,7,15,46.7,1,2,50,4,8,50,1,5,6,4,1,1,4,3,19,7,787,2/4/2018
