,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
5500,5500,Bucks,88,Hawks,101,2015-03-30
5501,5501,Rockets,96,Raptors,99,2015-03-30
5502,5502,Kings,83,Grizzlies,97,2015-03-30
5503,5503,Jazz,104,Timberwolves,84,2015-03-30
5504,5504,Suns,86,Trail Blazers,109,2015-03-30
5505,5505,Pacers,106,Nets,111,2015-03-31
5506,5506,Hawks,95,Pistons,105,2015-03-31
5507,5507,Spurs,95,Heat,81,2015-03-31
5508,5508,Warriors,110,Clippers,106,2015-03-31
5509,5509,Pistons,78,Hornets,102,2015-04-01
5510,5510,Spurs,103,Magic,91,2015-04-01
5511,5511,76ers,93,Wizards,106,2015-04-01
5512,5512,Pacers,87,Celtics,100,2015-04-01
5513,5513,Nets,100,Knicks,98,2015-04-01
5514,5514,Kings,111,Rockets,115,2015-04-01
5515,5515,Bulls,91,Bucks,95,2015-04-01
5516,5516,Raptors,113,Timberwolves,99,2015-04-01
5517,5517,Mavericks,135,Thunder,131,2015-04-01
5518,5518,Nuggets,84,Jazz,98,2015-04-01
5519,5519,Clippers,126,Trail Blazers,122,2015-04-01
5520,5520,Pelicans,113,Lakers,92,2015-04-01
5521,5521,Heat,88,Cavaliers,114,2015-04-02
5522,5522,Rockets,108,Mavericks,101,2015-04-02
5523,5523,Suns,106,Warriors,107,2015-04-02
5524,5524,Hornets,74,Pacers,93,2015-04-03
5525,5525,Knicks,87,Wizards,101,2015-04-03
5526,5526,Bucks,110,Celtics,101,2015-04-03
5527,5527,Raptors,109,Nets,114,2015-04-03
5528,5528,Pistons,82,Bulls,88,2015-04-03
5529,5529,Thunder,92,Grizzlies,100,2015-04-03
5530,5530,Magic,97,Timberwolves,84,2015-04-03
5531,5531,Nuggets,93,Spurs,123,2015-04-03
5532,5532,Pelicans,101,Kings,95,2015-04-03
5533,5533,Trail Blazers,107,Lakers,77,2015-04-03
5534,5534,76ers,91,Hornets,92,2015-04-04
5535,5535,Nets,99,Hawks,131,2015-04-04
5536,5536,Heat,98,Pistons,99,2015-04-04
5537,5537,Celtics,117,Raptors,116,2015-04-04
5538,5538,Wizards,92,Grizzlies,83,2015-04-04
5539,5539,Warriors,123,Mavericks,110,2015-04-04
5540,5540,Magic,97,Bucks,90,2015-04-04
5541,5541,Clippers,107,Nuggets,92,2015-04-04
5542,5542,Jazz,85,Suns,87,2015-04-04
5543,5543,Pelicans,90,Trail Blazers,99,2015-04-04
5544,5544,Rockets,115,Thunder,112,2015-04-05
5545,5545,Bulls,94,Cavaliers,99,2015-04-05
5546,5546,Heat,89,Pacers,112,2015-04-05
5547,5547,Warriors,92,Spurs,107,2015-04-05
5548,5548,76ers,91,Knicks,101,2015-04-05
5549,5549,Jazz,101,Kings,95,2015-04-05
5550,5550,Clippers,106,Lakers,78,2015-04-05
5551,5551,Trail Blazers,96,Nets,106,2015-04-06
5552,5552,Suns,69,Hawks,96,2015-04-07
5553,5553,Hornets,100,Heat,105,2015-04-07
5554,5554,Warriors,100,Pelicans,103,2015-04-07
5555,5555,Spurs,113,Thunder,88,2015-04-07
5556,5556,Timberwolves,111,Kings,116,2015-04-07
5557,5557,Lakers,100,Clippers,105,2015-04-07
5558,5558,Raptors,92,Hornets,74,2015-04-08
5559,5559,Bulls,103,Magic,105,2015-04-08
5560,5560,Wizards,119,76ers,90,2015-04-08
5561,5561,Celtics,113,Pistons,103,2015-04-08
5562,5562,Hawks,114,Nets,111,2015-04-08
5563,5563,Pacers,102,Knicks,86,2015-04-08
5564,5564,Pelicans,74,Grizzlies,110,2015-04-08
5565,5565,Cavaliers,104,Bucks,99,2015-04-08
5566,5566,Rockets,98,Spurs,110,2015-04-08
5567,5567,Lakers,101,Nuggets,119,2015-04-08
5568,5568,Kings,91,Jazz,103,2015-04-08
5569,5569,Suns,104,Mavericks,107,2015-04-08
5570,5570,Timberwolves,91,Trail Blazers,116,2015-04-08
5571,5571,Bulls,89,Heat,78,2015-04-09
5572,5572,Trail Blazers,105,Warriors,116,2015-04-09
5573,5573,Raptors,101,Magic,99,2015-04-10
5574,5574,Hornets,80,Hawks,104,2015-04-10
5575,5575,Wizards,80,Nets,117,2015-04-10
5576,5576,Celtics,99,Cavaliers,90,2015-04-10
5577,5577,Pacers,107,Pistons,103,2015-04-10
5578,5578,Bucks,99,Knicks,91,2015-04-10
5579,5579,Spurs,104,Rockets,103,2015-04-10
5580,5580,Suns,75,Pelicans,90,2015-04-10
5581,5581,Kings,103,Thunder,116,2015-04-10
5582,5582,Mavericks,144,Nuggets,143,2015-04-10
5583,5583,Grizzlies,89,Jazz,88,2015-04-10
5584,5584,Timberwolves,98,Lakers,106,2015-04-10
5585,5585,Knicks,80,Magic,79,2015-04-11
5586,5586,Raptors,107,Heat,104,2015-04-11
5587,5587,76ers,107,Bulls,114,2015-04-11
5588,5588,Grizzlies,86,Clippers,94,2015-04-11
5589,5589,Jazz,111,Trail Blazers,105,2015-04-11
5590,5590,Timberwolves,101,Warriors,110,2015-04-11
5591,5591,Nets,73,Bucks,96,2015-04-12
5592,5592,Cavaliers,78,Celtics,117,2015-04-12
5593,5593,Hornets,77,Pistons,116,2015-04-12
5594,5594,Kings,111,Nuggets,122,2015-04-12
5595,5595,Thunder,104,Pacers,116,2015-04-12
5596,5596,Hawks,99,Wizards,108,2015-04-12
5597,5597,Pelicans,114,Rockets,121,2015-04-12
5598,5598,Suns,91,Spurs,107,2015-04-12
5599,5599,Mavericks,120,Lakers,106,2015-04-12
5600,5600,Rockets,100,Hornets,90,2015-04-13
5601,5601,Pistons,97,Cavaliers,109,2015-04-13
5602,5602,Bucks,107,76ers,97,2015-04-13
5603,5603,Knicks,112,Hawks,108,2015-04-13
5604,5604,Bulls,113,Nets,86,2015-04-13
5605,5605,Magic,93,Heat,100,2015-04-13
5606,5606,Pelicans,100,Timberwolves,88,2015-04-13
5607,5607,Trail Blazers,90,Thunder,101,2015-04-13
5608,5608,Mavericks,92,Jazz,109,2015-04-13
5609,5609,Lakers,92,Kings,102,2015-04-13
5610,5610,Grizzlies,107,Warriors,111,2015-04-13
5611,5611,Nuggets,103,Clippers,110,2015-04-13
5612,5612,Raptors,93,Celtics,95,2015-04-14
5613,5613,Wizards,95,Pacers,99,2015-04-14
5614,5614,Clippers,112,Suns,101,2015-04-14
5615,5615,Hornets,87,Raptors,92,2015-04-15
5616,5616,Hawks,85,Bulls,91,2015-04-15
5617,5617,Trail Blazers,98,Mavericks,114,2015-04-15
5618,5618,Jazz,91,Rockets,117,2015-04-15
5619,5619,Celtics,105,Bucks,100,2015-04-15
5620,5620,Thunder,138,Timberwolves,113,2015-04-15
5621,5621,Spurs,103,Pelicans,108,2015-04-15
5622,5622,Magic,88,Nets,101,2015-04-15
5623,5623,Wizards,108,Cavaliers,113,2015-04-15
5624,5624,Pistons,112,Knicks,90,2015-04-15
5625,5625,Heat,105,76ers,101,2015-04-15
5626,5626,Pacers,83,Grizzlies,95,2015-04-15
5627,5627,Nuggets,126,Warriors,133,2015-04-15
5628,5628,Kings,122,Lakers,99,2015-04-15
5629,5629,Pistons,106,Hawks,94,2015-10-27
5630,5630,Cavaliers,95,Bulls,97,2015-10-27
5631,5631,Pelicans,95,Warriors,111,2015-10-27
5632,5632,Wizards,88,Magic,87,2015-10-28
5633,5633,76ers,95,Celtics,112,2015-10-28
5634,5634,Bulls,115,Nets,100,2015-10-28
5635,5635,Jazz,87,Pistons,92,2015-10-28
5636,5636,Hornets,94,Heat,104,2015-10-28
5637,5637,Pacers,99,Raptors,106,2015-10-28
5638,5638,Nuggets,105,Rockets,85,2015-10-28
5639,5639,Cavaliers,106,Grizzlies,76,2015-10-28
5640,5640,Knicks,122,Bucks,97,2015-10-28
5641,5641,Spurs,106,Thunder,112,2015-10-28
5642,5642,Mavericks,111,Suns,95,2015-10-28
5643,5643,Pelicans,94,Trail Blazers,112,2015-10-28
5644,5644,Clippers,111,Kings,104,2015-10-28
5645,5645,Timberwolves,112,Lakers,111,2015-10-28
5646,5646,Grizzlies,112,Pacers,103,2015-10-29
5647,5647,Hawks,112,Knicks,101,2015-10-29
5648,5648,Mavericks,88,Clippers,104,2015-10-29
5649,5649,Heat,92,Cavaliers,102,2015-10-30
5650,5650,Thunder,139,Magic,136,2015-10-30
5651,5651,Jazz,99,76ers,71,2015-10-30
5652,5652,Raptors,113,Celtics,103,2015-10-30
5653,5653,Bulls,94,Pistons,98,2015-10-30
5654,5654,Hornets,94,Hawks,97,2015-10-30
5655,5655,Wizards,118,Bucks,113,2015-10-30
5656,5656,Nets,75,Spurs,102,2015-10-30
5657,5657,Timberwolves,95,Nuggets,78,2015-10-30
5658,5658,Warriors,112,Rockets,92,2015-10-30
5659,5659,Lakers,114,Kings,132,2015-10-30
5660,5660,Trail Blazers,92,Suns,110,2015-10-30
5661,5661,Jazz,97,Pacers,76,2015-10-31
5662,5662,Knicks,117,Wizards,110,2015-10-31
5663,5663,Warriors,134,Pelicans,120,2015-10-31
5664,5664,Nets,91,Grizzlies,101,2015-10-31
5665,5665,Suns,101,Trail Blazers,90,2015-10-31
5666,5666,Kings,109,Clippers,114,2015-10-31
5667,5667,Hawks,94,Hornets,92,2015-11-01
5668,5668,Spurs,95,Celtics,87,2015-11-01
5669,5669,Rockets,89,Heat,109,2015-11-01
5670,5670,Bucks,87,Raptors,106,2015-11-01
5671,5671,Magic,87,Bulls,92,2015-11-01
5672,5672,Nuggets,93,Thunder,117,2015-11-01
5673,5673,Mavericks,103,Lakers,93,2015-11-01
5674,5674,Cavaliers,107,76ers,100,2015-11-02
5675,5675,Bucks,103,Nets,96,2015-11-02
5676,5676,Spurs,94,Knicks,84,2015-11-02
5677,5677,Thunder,105,Rockets,110,2015-11-02
5678,5678,Trail Blazers,106,Timberwolves,101,2015-11-02
5679,5679,Grizzlies,69,Warriors,119,2015-11-02
5680,5680,Suns,96,Clippers,102,2015-11-02
5681,5681,Bulls,105,Hornets,130,2015-11-03
5682,5682,Pacers,94,Pistons,82,2015-11-03
5683,5683,Hawks,98,Heat,92,2015-11-03
5684,5684,Magic,103,Pelicans,94,2015-11-03
5685,5685,Raptors,102,Mavericks,91,2015-11-03
5686,5686,Grizzlies,103,Kings,89,2015-11-03
5687,5687,Nuggets,120,Lakers,109,2015-11-03
5688,5688,Celtics,98,Pacers,100,2015-11-04
5689,5689,Spurs,99,Wizards,102,2015-11-04
5690,5690,Nets,87,Hawks,101,2015-11-04
5691,5691,Knicks,86,Cavaliers,96,2015-11-04
5692,5692,Magic,114,Rockets,119,2015-11-04
5693,5693,76ers,87,Bucks,91,2015-11-04
5694,5694,Raptors,103,Thunder,98,2015-11-04
5695,5695,Kings,97,Suns,118,2015-11-04
5696,5696,Trail Blazers,108,Jazz,92,2015-11-04
5697,5697,Clippers,108,Warriors,112,2015-11-04
5698,5698,Thunder,98,Bulls,104,2015-11-05
5699,5699,Heat,96,Timberwolves,84,2015-11-05
5700,5700,Hornets,108,Mavericks,94,2015-11-05
5701,5701,Jazz,96,Nuggets,84,2015-11-05
5702,5702,Grizzlies,96,Trail Blazers,115,2015-11-05
5703,5703,Raptors,87,Magic,92,2015-11-06
5704,5704,Wizards,98,Celtics,118,2015-11-06
5705,5705,Lakers,104,Nets,98,2015-11-06
5706,5706,76ers,102,Cavaliers,108,2015-11-06
5707,5707,Bucks,99,Knicks,92,2015-11-06
5708,5708,Heat,87,Pacers,90,2015-11-06
5709,5709,Hawks,121,Pelicans,115,2015-11-06
5710,5710,Pistons,100,Suns,92,2015-11-06
5711,5711,Nuggets,104,Warriors,119,2015-11-06
5712,5712,Rockets,116,Kings,110,2015-11-06
5713,5713,Timberwolves,102,Bulls,93,2015-11-07
5714,5714,Magic,105,76ers,97,2015-11-07
5715,5715,Wizards,99,Hawks,114,2015-11-07
5716,5716,Pelicans,98,Mavericks,107,2015-11-07
5717,5717,Nets,86,Bucks,94,2015-11-07
5718,5718,Hornets,94,Spurs,114,2015-11-07
5719,5719,Grizzlies,79,Jazz,89,2015-11-07
5720,5720,Warriors,103,Kings,94,2015-11-07
5721,5721,Rockets,109,Clippers,105,2015-11-07
5722,5722,Pacers,97,Cavaliers,101,2015-11-08
5723,5723,Lakers,95,Knicks,99,2015-11-08
5724,5724,Raptors,76,Heat,96,2015-11-08
5725,5725,Suns,103,Thunder,124,2015-11-08
5726,5726,Pistons,120,Trail Blazers,103,2015-11-08
5727,5727,Magic,84,Pacers,97,2015-11-09
5728,5728,Bulls,111,76ers,88,2015-11-09
5729,5729,Timberwolves,117,Hawks,107,2015-11-09
5730,5730,Trail Blazers,104,Nuggets,108,2015-11-09
5731,5731,Spurs,106,Kings,88,2015-11-09
5732,5732,Pistons,95,Warriors,109,2015-11-09
5733,5733,Grizzlies,92,Clippers,94,2015-11-09
5734,5734,Jazz,114,Cavaliers,118,2015-11-10
5735,5735,Thunder,125,Wizards,101,2015-11-10
5736,5736,Lakers,88,Heat,101,2015-11-10
5737,5737,Knicks,111,Raptors,109,2015-11-10
5738,5738,Celtics,99,Bucks,83,2015-11-10
5739,5739,Hornets,104,Timberwolves,95,2015-11-10
5740,5740,Mavericks,105,Pelicans,120,2015-11-10
5741,5741,Knicks,93,Hornets,95,2015-11-11
5742,5742,Lakers,99,Magic,101,2015-11-11
5743,5743,Raptors,119,76ers,103,2015-11-11
5744,5744,Pacers,102,Celtics,91,2015-11-11
5745,5745,Pelicans,98,Hawks,106,2015-11-11
5746,5746,Clippers,108,Mavericks,118,2015-11-11
5747,5747,Nets,106,Rockets,98,2015-11-11
5748,5748,Warriors,100,Grizzlies,84,2015-11-11
5749,5749,Bucks,102,Nuggets,103,2015-11-11
5750,5750,Pistons,92,Kings,101,2015-11-11
5751,5751,Spurs,113,Trail Blazers,101,2015-11-11
5752,5752,Jazz,91,Heat,92,2015-11-12
5753,5753,Warriors,129,Timberwolves,116,2015-11-12
5754,5754,Clippers,104,Suns,118,2015-11-12
5755,5755,Timberwolves,103,Pacers,107,2015-11-13
5756,5756,Jazz,93,Magic,102,2015-11-13
5757,5757,Hawks,93,Celtics,106,2015-11-13
5758,5758,Cavaliers,90,Knicks,84,2015-11-13
5759,5759,Pelicans,81,Raptors,100,2015-11-13
5760,5760,Hornets,97,Bulls,102,2015-11-13
5761,5761,Trail Blazers,100,Grizzlies,101,2015-11-13
5762,5762,76ers,85,Thunder,102,2015-11-13
5763,5763,Lakers,82,Mavericks,90,2015-11-13
5764,5764,Rockets,98,Nuggets,107,2015-11-13
5765,5765,Nets,109,Kings,111,2015-11-13
5766,5766,Pistons,96,Clippers,101,2015-11-14
5767,5767,Magic,99,Wizards,108,2015-11-14
5768,5768,Mavericks,110,Rockets,98,2015-11-14
5769,5769,Cavaliers,105,Bucks,108,2015-11-14
5770,5770,76ers,83,Spurs,92,2015-11-14
5771,5771,Nuggets,81,Suns,105,2015-11-14
5772,5772,Nets,99,Warriors,107,2015-11-14
5773,5773,Pelicans,87,Knicks,95,2015-11-15
5774,5774,Grizzlies,114,Timberwolves,106,2015-11-15
5775,5775,Trail Blazers,94,Hornets,106,2015-11-15
5776,5776,Jazz,97,Hawks,96,2015-11-15
5777,5777,Celtics,100,Thunder,85,2015-11-15
5778,5778,Raptors,101,Kings,107,2015-11-15
5779,5779,Pistons,85,Lakers,97,2015-11-15
5780,5780,Mavericks,92,76ers,86,2015-11-16
5781,5781,Pacers,95,Bulls,96,2015-11-16
5782,5782,Celtics,111,Rockets,95,2015-11-16
5783,5783,Thunder,114,Grizzlies,122,2015-11-16
5784,5784,Trail Blazers,80,Spurs,93,2015-11-16
5785,5785,Lakers,101,Suns,120,2015-11-16
5786,5786,Bucks,86,Wizards,115,2015-11-17
5787,5787,Hawks,88,Nets,90,2015-11-17
5788,5788,Cavaliers,99,Pistons,104,2015-11-17
5789,5789,Timberwolves,103,Heat,91,2015-11-17
5790,5790,Hornets,94,Knicks,102,2015-11-17
5791,5791,Nuggets,115,Pelicans,98,2015-11-17
5792,5792,Raptors,110,Warriors,115,2015-11-17
5793,5793,Nets,111,Hornets,116,2015-11-18
5794,5794,Timberwolves,101,Magic,104,2015-11-18
5795,5795,Pacers,112,76ers,85,2015-11-18
5796,5796,Mavericks,106,Celtics,102,2015-11-18
5797,5797,Kings,97,Hawks,103,2015-11-18
5798,5798,Trail Blazers,103,Rockets,108,2015-11-18
5799,5799,Pelicans,103,Thunder,110,2015-11-18
5800,5800,Nuggets,98,Spurs,109,2015-11-18
5801,5801,Raptors,89,Jazz,93,2015-11-18
5802,5802,Bulls,103,Suns,97,2015-11-18
5803,5803,Kings,109,Heat,116,2015-11-19
5804,5804,Bucks,100,Cavaliers,115,2015-11-19
5805,5805,Warriors,124,Clippers,117,2015-11-19
5806,5806,76ers,88,Hornets,113,2015-11-20
5807,5807,Nets,95,Celtics,120,2015-11-20
5808,5808,Rockets,84,Grizzlies,96,2015-11-20
5809,5809,Pistons,96,Timberwolves,86,2015-11-20
5810,5810,Spurs,90,Pelicans,104,2015-11-20
5811,5811,Knicks,93,Thunder,90,2015-11-20
5812,5812,Jazz,93,Mavericks,102,2015-11-20
5813,5813,Suns,114,Nuggets,107,2015-11-20
5814,5814,Clippers,91,Trail Blazers,102,2015-11-20
5815,5815,Bulls,94,Warriors,106,2015-11-20
5816,5816,Raptors,102,Lakers,91,2015-11-20
5817,5817,Kings,97,Magic,91,2015-11-21
5818,5818,Bucks,86,Pacers,123,2015-11-21
5819,5819,Hawks,97,Cavaliers,109,2015-11-21
5820,5820,Wizards,97,Pistons,95,2015-11-21
5821,5821,76ers,91,Heat,96,2015-11-21
5822,5822,Knicks,107,Rockets,102,2015-11-21
5823,5823,Grizzlies,82,Spurs,92,2015-11-21
5824,5824,Raptors,91,Clippers,80,2015-11-22
5825,5825,Celtics,101,Nets,111,2015-11-22
5826,5826,Suns,116,Pelicans,122,2015-11-22
5827,5827,Mavericks,114,Thunder,117,2015-11-22
5828,5828,Warriors,118,Nuggets,105,2015-11-22
5829,5829,Trail Blazers,107,Lakers,93,2015-11-22
5830,5830,Kings,122,Hornets,127,2015-11-23
5831,5831,Magic,103,Cavaliers,117,2015-11-23
5832,5832,Knicks,78,Heat,95,2015-11-23
5833,5833,Pistons,88,Bucks,109,2015-11-23
5834,5834,76ers,95,Timberwolves,100,2015-11-23
5835,5835,Suns,84,Spurs,98,2015-11-23
5836,5836,Thunder,111,Jazz,89,2015-11-23
5837,5837,Pacers,123,Wizards,106,2015-11-24
5838,5838,Celtics,97,Hawks,121,2015-11-24
5839,5839,Mavericks,96,Grizzlies,110,2015-11-24
5840,5840,Clippers,111,Nuggets,94,2015-11-24
5841,5841,Bulls,93,Trail Blazers,88,2015-11-24
5842,5842,Lakers,77,Warriors,111,2015-11-24
5843,5843,Wizards,87,Hornets,101,2015-11-25
5844,5844,Knicks,91,Magic,100,2015-11-25
5845,5845,76ers,80,Celtics,84,2015-11-25
5846,5846,Heat,81,Pistons,104,2015-11-25
5847,5847,Cavaliers,99,Raptors,103,2015-11-25
5848,5848,Grizzlies,102,Rockets,93,2015-11-25
5849,5849,Kings,129,Bucks,118,2015-11-25
5850,5850,Hawks,95,Timberwolves,99,2015-11-25
5851,5851,Nets,99,Thunder,110,2015-11-25
5852,5852,Mavericks,83,Spurs,88,2015-11-25
5853,5853,Pelicans,120,Suns,114,2015-11-25
5854,5854,Jazz,102,Clippers,91,2015-11-25
5855,5855,Cavaliers,95,Hornets,90,2015-11-27
5856,5856,Bucks,90,Magic,114,2015-11-27
5857,5857,Wizards,78,Celtics,111,2015-11-27
5858,5858,Heat,97,Knicks,78,2015-11-27
5859,5859,Bulls,92,Pacers,104,2015-11-27
5860,5860,76ers,114,Rockets,116,2015-11-27
5861,5861,Hawks,116,Grizzlies,101,2015-11-27
5862,5862,Pistons,87,Thunder,103,2015-11-27
5863,5863,Spurs,91,Nuggets,80,2015-11-27
5864,5864,Warriors,135,Suns,116,2015-11-27
5865,5865,Timberwolves,101,Kings,91,2015-11-27
5866,5866,Pelicans,90,Clippers,111,2015-11-27
5867,5867,Raptors,84,Wizards,82,2015-11-28
5868,5868,Nets,88,Cavaliers,90,2015-11-28
5869,5869,Nuggets,81,Mavericks,92,2015-11-28
5870,5870,Hawks,88,Spurs,108,2015-11-28
5871,5871,Pelicans,87,Jazz,101,2015-11-28
5872,5872,Lakers,96,Trail Blazers,108,2015-11-28
5873,5873,Kings,101,Warriors,120,2015-11-28
5874,5874,Bucks,82,Hornets,87,2015-11-29
5875,5875,Timberwolves,99,Clippers,107,2015-11-29
5876,5876,Pistons,83,Nets,87,2015-11-29
5877,5877,Celtics,91,Magic,110,2015-11-29
5878,5878,Suns,107,Raptors,102,2015-11-29
5879,5879,76ers,84,Grizzlies,92,2015-11-29
5880,5880,Rockets,116,Knicks,111,2015-11-29
5881,5881,Pacers,107,Lakers,103,2015-11-29
5882,5882,Rockets,105,Pistons,116,2015-11-30
5883,5883,Celtics,105,Heat,95,2015-11-30
5884,5884,Thunder,100,Hawks,106,2015-11-30
5885,5885,Spurs,89,Bulls,92,2015-11-30
5886,5886,Nuggets,74,Bucks,92,2015-11-30
5887,5887,Warriors,106,Jazz,103,2015-11-30
5888,5888,Mavericks,98,Kings,112,2015-11-30
5889,5889,Trail Blazers,87,Clippers,102,2015-11-30
5890,5890,Wizards,97,Cavaliers,85,2015-12-01
5891,5891,Lakers,91,76ers,103,2015-12-01
5892,5892,Suns,91,Nets,94,2015-12-01
5893,5893,Magic,96,Timberwolves,93,2015-12-01
5894,5894,Grizzlies,113,Pelicans,104,2015-12-01
5895,5895,Mavericks,115,Trail Blazers,112,2015-12-01
5896,5896,Warriors,116,Hornets,99,2015-12-02
5897,5897,Lakers,108,Wizards,104,2015-12-02
5898,5898,Suns,122,Pistons,127,2015-12-02
5899,5899,76ers,87,Knicks,99,2015-12-02
5900,5900,Raptors,96,Hawks,86,2015-12-02
5901,5901,Nuggets,90,Bulls,99,2015-12-02
5902,5902,Pelicans,101,Rockets,108,2015-12-02
5903,5903,Bucks,70,Spurs,95,2015-12-02
5904,5904,Pacers,103,Clippers,91,2015-12-02
5905,5905,Thunder,95,Heat,97,2015-12-03
5906,5906,Nuggets,106,Raptors,105,2015-12-03
5907,5907,Magic,103,Jazz,94,2015-12-03
5908,5908,Spurs,103,Grizzlies,83,2015-12-03
5909,5909,Pacers,111,Trail Blazers,123,2015-12-03
5910,5910,Celtics,114,Kings,97,2015-12-03
5911,5911,Nets,91,Knicks,108,2015-12-04
5912,5912,Suns,106,Wizards,109,2015-12-04
5913,5913,Bucks,95,Pistons,102,2015-12-04
5914,5914,Lakers,87,Hawks,100,2015-12-04
5915,5915,Rockets,100,Mavericks,96,2015-12-04
5916,5916,Cavaliers,108,Pelicans,114,2015-12-04
5917,5917,Nuggets,108,76ers,105,2015-12-05
5918,5918,Warriors,112,Raptors,109,2015-12-05
5919,5919,Cavaliers,84,Heat,99,2015-12-05
5920,5920,Hornets,102,Bulls,96,2015-12-05
5921,5921,Kings,113,Rockets,120,2015-12-05
5922,5922,Trail Blazers,109,Timberwolves,103,2015-12-05
5923,5923,Knicks,91,Bucks,106,2015-12-05
5924,5924,Celtics,105,Spurs,108,2015-12-05
5925,5925,Pacers,119,Jazz,122,2015-12-05
5926,5926,Magic,101,Clippers,103,2015-12-05
5927,5927,Suns,93,Grizzlies,95,2015-12-06
5928,5928,Warriors,114,Nets,98,2015-12-06
5929,5929,Lakers,91,Pistons,111,2015-12-06
5930,5930,Mavericks,116,Wizards,104,2015-12-06
5931,5931,Kings,95,Thunder,98,2015-12-06
5932,5932,Pistons,84,Hornets,104,2015-12-07
5933,5933,Spurs,119,76ers,68,2015-12-07
5934,5934,Wizards,114,Heat,103,2015-12-07
5935,5935,Mavericks,104,Knicks,97,2015-12-07
5936,5936,Lakers,93,Raptors,102,2015-12-07
5937,5937,Suns,103,Bulls,101,2015-12-07
5938,5938,Trail Blazers,88,Bucks,90,2015-12-07
5939,5939,Clippers,110,Timberwolves,106,2015-12-07
5940,5940,Celtics,111,Pelicans,93,2015-12-07
5941,5941,Trail Blazers,100,Cavaliers,105,2015-12-08
5942,5942,Warriors,131,Pacers,123,2015-12-08
5943,5943,Rockets,105,Nets,110,2015-12-08
5944,5944,Thunder,125,Grizzlies,88,2015-12-08
5945,5945,Magic,85,Nuggets,74,2015-12-08
5946,5946,Jazz,106,Kings,114,2015-12-08
5947,5947,Bulls,100,Celtics,105,2015-12-09
5948,5948,Heat,81,Hornets,99,2015-12-09
5949,5949,Rockets,109,Wizards,103,2015-12-09
5950,5950,Grizzlies,93,Pistons,92,2015-12-09
5951,5951,Spurs,94,Raptors,97,2015-12-09
5952,5952,Clippers,109,Bucks,95,2015-12-09
5953,5953,Lakers,122,Timberwolves,123,2015-12-09
5954,5954,Magic,104,Suns,107,2015-12-09
5955,5955,Knicks,85,Jazz,106,2015-12-09
5956,5956,Hawks,98,Mavericks,95,2015-12-09
5957,5957,76ers,91,Nets,100,2015-12-10
5958,5958,Clippers,80,Bulls,83,2015-12-10
5959,5959,Hawks,94,Thunder,107,2015-12-10
5960,5960,Knicks,97,Kings,99,2015-12-10
5961,5961,Heat,83,Pacers,96,2015-12-11
5962,5962,Cavaliers,111,Magic,76,2015-12-11
5963,5963,Pistons,107,76ers,95,2015-12-11
5964,5964,Warriors,124,Celtics,119,2015-12-11
5965,5965,Bucks,83,Raptors,90,2015-12-11
5966,5966,Hornets,123,Grizzlies,99,2015-12-11
5967,5967,Wizards,105,Pelicans,107,2015-12-11
5968,5968,Timberwolves,108,Nuggets,111,2015-12-11
5969,5969,Thunder,94,Jazz,90,2015-12-11
5970,5970,Lakers,87,Spurs,109,2015-12-11
5971,5971,Trail Blazers,106,Suns,96,2015-12-11
5972,5972,Clippers,105,Nets,100,2015-12-12
5973,5973,Celtics,98,Hornets,93,2015-12-12
5974,5974,Pacers,96,Pistons,118,2015-12-12
5975,5975,Spurs,103,Hawks,78,2015-12-12
5976,5976,Pelicans,94,Bulls,98,2015-12-12
5977,5977,Lakers,97,Rockets,126,2015-12-12
5978,5978,Wizards,114,Mavericks,111,2015-12-12
5979,5979,Warriors,95,Bucks,108,2015-12-12
5980,5980,Knicks,112,Trail Blazers,110,2015-12-12
5981,5981,Timberwolves,101,Suns,108,2015-12-13
5982,5982,Grizzlies,97,Heat,100,2015-12-13
5983,5983,76ers,76,Raptors,96,2015-12-13
5984,5984,Jazz,98,Thunder,104,2015-12-13
5985,5985,Raptors,90,Pacers,106,2015-12-14
5986,5986,Magic,105,Nets,82,2015-12-14
5987,5987,Clippers,105,Pistons,103,2015-12-14
5988,5988,Heat,100,Hawks,88,2015-12-14
5989,5989,76ers,96,Bulls,115,2015-12-14
5990,5990,Wizards,95,Grizzlies,112,2015-12-14
5991,5991,Suns,94,Mavericks,104,2015-12-14
5992,5992,Jazz,81,Spurs,118,2015-12-14
5993,5993,Rockets,108,Nuggets,114,2015-12-14
5994,5994,Pelicans,101,Trail Blazers,105,2015-12-14
5995,5995,Cavaliers,89,Celtics,77,2015-12-15
5996,5996,Nuggets,112,Timberwolves,100,2015-12-15
5997,5997,Rockets,97,Kings,107,2015-12-15
5998,5998,Bucks,95,Lakers,113,2015-12-15
5999,5999,Mavericks,81,Pacers,107,2015-12-16
6000,6000,Hornets,98,Magic,113,2015-12-16
6001,6001,Heat,104,Nets,98,2015-12-16
6002,6002,Celtics,116,Pistons,119,2015-12-16
6003,6003,Timberwolves,102,Knicks,107,2015-12-16
6004,6004,76ers,106,Hawks,127,2015-12-16
6005,6005,Grizzlies,85,Bulls,98,2015-12-16
6006,6006,Trail Blazers,90,Thunder,106,2015-12-16
6007,6007,Wizards,95,Spurs,114,2015-12-16
6008,6008,Pelicans,104,Jazz,94,2015-12-16
