,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
1485,Tristan Thompson,Cleveland Cavaliers,12:10,1,3,33.3,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,4,2,0,433,2012-02-15
1486,Trevor Ariza,New Orleans Hornets,45:31,6,13,46.2,1,3,33.3,1,1,100,0,7,7,4,2,2,2,3,14,2,434,2012-02-15
1487,Tobias Harris,Milwaukee Bucks,4:25,0,1,0.0,0,0,0.0,2,2,100,2,0,2,1,0,0,0,0,2,2,434,2012-02-15
1488,Kevin Durant,Oklahoma City Thunder,39:01,12,26,46.2,2,7,28.6,7,7,100,2,6,8,1,1,1,4,3,33,-6,435,2012-02-15
1489,Serge Ibaka,Oklahoma City Thunder,22:32,1,4,25.0,0,0,0.0,4,4,100,2,3,5,0,1,4,0,1,6,-7,435,2012-02-15
1490,Russell Westbrook,Oklahoma City Thunder,37:42,11,25,44.0,1,4,25.0,3,4,75.0,3,5,8,4,0,0,6,3,26,-5,435,2012-02-15
1491,James Harden,Oklahoma City Thunder,32:13,6,13,46.2,3,8,37.5,2,3,66.7,0,4,4,4,2,0,5,3,17,5,435,2012-02-15
1492,Reggie Jackson,Oklahoma City Thunder,10:18,1,2,50.0,1,1,100,0,0,0.0,0,0,0,4,1,0,1,0,3,4,435,2012-02-15
1493,Kyle Lowry,Houston Rockets,35:19,5,12,41.7,1,5,20.0,0,0,0.0,1,3,4,9,2,0,2,3,11,3,435,2012-02-15
1494,Goran Dragic,Houston Rockets,12:48,1,4,25.0,1,1,100,0,2,0.0,0,1,1,0,0,0,2,0,3,-2,435,2012-02-15
1495,Kemba Walker,Charlotte Bobcats,31:41,9,17,52.9,3,7,42.9,0,1,0.0,0,6,6,2,1,0,1,1,21,-20,436,2012-02-15
1496,D.J. Augustin,Charlotte Bobcats,23:37,4,10,40.0,1,2,50.0,0,0,0.0,0,2,2,2,1,0,4,3,9,2,436,2012-02-15
1497,Kevin Love,Minnesota Timberwolves,41:41,11,21,52.4,2,5,40.0,6,8,75.0,4,14,18,3,1,0,3,2,30,18,436,2012-02-15
1498,Ricky Rubio,Minnesota Timberwolves,25:11,2,7,28.6,0,2,0.0,2,3,66.7,0,1,1,7,4,0,3,0,6,-1,436,2012-02-15
1499,Wayne Ellington,Minnesota Timberwolves,1:52,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-7,436,2012-02-15
1500,Markieff Morris,Phoenix Suns,20:04,2,3,66.7,1,1,100,3,4,75.0,0,5,5,0,1,1,1,6,8,-10,438,2012-02-15
1501,Robin Lopez,Phoenix Suns,7:46,2,2,100,0,0,0.0,1,4,25.0,0,0,0,0,0,0,2,3,5,-7,438,2012-02-15
1502,Nicolas Batum,Portland Trail Blazers,35:56,7,13,53.8,2,5,40.0,1,1,100,2,2,4,3,2,2,2,2,17,5,439,2012-02-15
1503,Stephen Curry,Golden State Warriors,37:44,3,10,30.0,0,2,0.0,2,2,100,1,2,3,8,2,2,2,2,8,7,439,2012-02-15
1504,Klay Thompson,Golden State Warriors,20:47,2,8,25.0,1,5,20.0,2,2,100,0,1,1,1,1,0,1,2,7,-7,439,2012-02-15
1505,JaVale McGee,Washington Wizards,34:29,7,10,70.0,0,0,0.0,4,6,66.7,1,4,5,0,0,2,2,5,18,-13,440,2012-02-15
1506,John Wall,Washington Wizards,40:52,4,13,30.8,0,1,0.0,10,12,83.3,1,5,6,12,1,1,5,2,18,-23,440,2012-02-15
1507,Blake Griffin,Los Angeles Clippers,34:23,10,19,52.6,0,0,0.0,3,5,60.0,8,7,15,3,1,0,1,3,23,17,440,2012-02-15
1508,DeAndre Jordan,Los Angeles Clippers,22:30,4,8,50.0,0,0,0.0,3,3,100,5,4,9,1,0,3,3,4,11,8,440,2012-02-15
1509,Chris Paul,Los Angeles Clippers,33:05,7,17,41.2,2,3,66.7,0,1,0.0,1,2,3,9,1,0,1,3,16,15,440,2012-02-15
1510,Eric Bledsoe,Los Angeles Clippers,6:22,0,2,0.0,0,0,0.0,2,2,100,0,1,1,1,0,0,1,1,2,-5,440,2012-02-15
1511,Paul George,Indiana Pacers,37:58,4,8,50.0,1,5,20.0,2,2,100,0,5,5,5,4,2,2,4,11,0,441,2012-02-16
1512,Rajon Rondo,Boston Celtics,44:26,7,17,41.2,0,0,0.0,3,4,75.0,1,6,7,8,1,0,1,3,17,-7,442,2012-02-16
1513,Avery Bradley,Boston Celtics,4:16,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-4,442,2012-02-16
1514,Taj Gibson,Chicago Bulls,13:41,1,3,33.3,0,0,0.0,0,0,0.0,2,3,5,1,1,0,0,1,2,-1,442,2012-02-16
1515,Blake Griffin,Los Angeles Clippers,36:54,9,15,60.0,0,0,0.0,3,4,75.0,4,10,14,1,0,1,3,5,21,2,443,2012-02-16
1516,DeAndre Jordan,Los Angeles Clippers,20:24,2,3,66.7,0,0,0.0,1,2,50.0,3,4,7,0,1,4,3,4,5,0,443,2012-02-16
1517,Chris Paul,Los Angeles Clippers,38:29,5,15,33.3,1,2,50.0,2,3,66.7,1,5,6,3,4,0,4,1,13,4,443,2012-02-16
1518,Nicolas Batum,Portland Trail Blazers,38:45,8,16,50.0,2,4,50.0,1,2,50.0,2,4,6,0,0,1,2,2,19,-6,443,2012-02-16
1519,D.J. Augustin,Charlotte Bobcats,32:19,3,7,42.9,1,3,33.3,4,4,100,0,3,3,10,1,0,3,0,11,5,444,2012-02-17
1520,Kemba Walker,Charlotte Bobcats,30:08,5,15,33.3,1,4,25.0,3,3,100,0,3,3,8,2,0,1,3,14,14,444,2012-02-17
1521,James Johnson,Toronto Raptors,36:53,7,14,50.0,0,1,0.0,0,1,0.0,2,6,8,1,2,1,1,2,14,-7,444,2012-02-17
1522,DeMar DeRozan,Toronto Raptors,32:05,8,15,53.3,0,1,0.0,8,12,66.7,0,0,0,0,2,0,3,5,24,5,444,2012-02-17
1523,Ed Davis,Toronto Raptors,31:02,4,8,50.0,0,0,0.0,1,4,25.0,4,6,10,1,2,0,0,2,9,3,444,2012-02-17
1524,Andre Iguodala,Philadelphia 76ers,41:55,2,9,22.2,1,3,33.3,5,6,83.3,0,7,7,7,4,1,3,2,10,-5,448,2012-02-17
1525,Jrue Holiday,Philadelphia 76ers,31:33,0,9,0.0,0,3,0.0,3,4,75.0,0,4,4,2,3,1,0,1,3,-20,448,2012-02-17
1526,Thaddeus Young,Philadelphia 76ers,26:17,6,13,46.2,0,0,0.0,2,2,100,3,2,5,2,0,0,0,6,14,5,448,2012-02-17
1527,Lou Williams,Philadelphia 76ers,32:58,4,15,26.7,0,5,0.0,4,5,80.0,0,0,0,4,4,0,1,2,12,10,448,2012-02-17
1528,Nikola Vucevic,Philadelphia 76ers,19:16,7,8,87.5,0,0,0.0,2,2,100,3,4,7,0,1,1,2,3,16,8,448,2012-02-17
1529,Trevor Ariza,New Orleans Hornets,44:50,10,20,50.0,4,7,57.1,1,1,100,2,6,8,1,3,2,2,0,25,8,449,2012-02-17
1530,Rudy Gay,Memphis Grizzlies,41:20,8,19,42.1,1,2,50.0,3,4,75.0,3,5,8,6,0,3,1,2,20,0,450,2012-02-17
1531,Mike Conley,Memphis Grizzlies,38:18,6,11,54.5,1,4,25.0,3,3,100,0,2,2,7,5,0,3,0,16,4,450,2012-02-17
1532,Kevin Love,Minnesota Timberwolves,41:49,11,16,68.8,2,4,50.0,9,10,90.0,3,14,17,1,0,2,4,3,33,11,451,2012-02-17
1533,Ricky Rubio,Minnesota Timberwolves,39:22,6,13,46.2,2,5,40.0,4,4,100,0,2,2,9,1,0,6,2,18,7,451,2012-02-17
1534,Kyle Lowry,Houston Rockets,38:10,7,16,43.8,1,3,33.3,2,2,100,0,3,3,6,0,0,1,3,17,-11,451,2012-02-17
1535,Goran Dragic,Houston Rockets,22:20,1,5,20.0,0,2,0.0,0,0,0.0,0,2,2,6,2,0,2,1,2,-3,451,2012-02-17
1536,Stephen Curry,Golden State Warriors,27:56,4,13,30.8,3,5,60.0,0,0,0.0,1,1,2,4,0,0,4,2,11,-12,452,2012-02-17
1537,Klay Thompson,Golden State Warriors,22:40,5,11,45.5,0,2,0.0,1,2,50.0,0,1,1,1,1,0,3,3,11,-14,452,2012-02-17
1538,Kevin Durant,Oklahoma City Thunder,30:14,9,14,64.3,3,3,100,2,2,100,1,9,10,6,0,0,5,2,23,16,452,2012-02-17
1539,Serge Ibaka,Oklahoma City Thunder,23:38,4,7,57.1,0,0,0.0,1,1,100,2,4,6,1,1,2,2,1,9,18,452,2012-02-17
1540,Russell Westbrook,Oklahoma City Thunder,28:49,7,12,58.3,0,3,0.0,4,4,100,1,2,3,3,3,0,3,2,18,22,452,2012-02-17
1541,James Harden,Oklahoma City Thunder,30:17,8,13,61.5,4,7,57.1,5,5,100,0,4,4,2,1,0,2,1,25,23,452,2012-02-17
1542,Reggie Jackson,Oklahoma City Thunder,19:11,2,4,50.0,0,2,0.0,5,6,83.3,0,2,2,4,2,0,2,0,9,1,452,2012-02-17
1543,JaVale McGee,Washington Wizards,24:35,7,14,50.0,0,0,0.0,1,2,50.0,5,1,6,1,0,3,2,1,15,-17,453,2012-02-17
1544,John Wall,Washington Wizards,38:53,8,12,66.7,0,0,0.0,8,8,100,0,4,4,5,2,0,4,2,24,-14,453,2012-02-17
1545,Gordon Hayward,Utah Jazz,19:58,2,6,33.3,1,3,33.3,0,0,0.0,0,1,1,2,0,1,1,2,5,12,453,2012-02-17
1546,Paul Millsap,Utah Jazz,26:32,5,13,38.5,0,0,0.0,4,4,100,6,6,12,3,0,0,0,3,14,14,453,2012-02-17
1547,Derrick Favors,Utah Jazz,17:54,4,6,66.7,0,0,0.0,1,3,33.3,0,2,2,2,0,1,0,3,9,2,453,2012-02-17
1548,Alec Burks,Utah Jazz,20:05,6,7,85.7,1,1,100,0,0,0.0,0,1,1,0,0,0,0,3,13,-7,453,2012-02-17
1549,Markieff Morris,Phoenix Suns,23:54,6,13,46.2,2,5,40.0,0,1,0.0,0,4,4,2,3,2,0,4,14,-2,454,2012-02-17
1550,Robin Lopez,Phoenix Suns,5:46,1,3,33.3,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,0,2,-11,454,2012-02-17
1551,Danny Green,San Antonio Spurs,35:40,4,7,57.1,3,4,75.0,0,0,0.0,1,3,4,0,2,0,2,1,11,3,455,2012-02-18
1552,Kawhi Leonard,San Antonio Spurs,17:34,2,6,33.3,0,3,0.0,0,0,0.0,2,1,3,3,1,2,0,4,4,4,455,2012-02-18
1553,Cory Joseph,San Antonio Spurs,0:10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,455,2012-02-18
1554,Blake Griffin,Los Angeles Clippers,43:04,9,18,50.0,0,0,0.0,4,6,66.7,7,13,20,2,0,0,1,6,22,10,455,2012-02-18
1555,DeAndre Jordan,Los Angeles Clippers,26:42,4,7,57.1,0,0,0.0,0,0,0.0,1,7,8,0,0,0,2,1,8,-10,455,2012-02-18
1556,Chris Paul,Los Angeles Clippers,40:40,6,19,31.6,1,3,33.3,8,8,100,0,2,2,6,2,0,2,1,21,-20,455,2012-02-18
1557,Eric Bledsoe,Los Angeles Clippers,6:10,0,1,0.0,0,1,0.0,0,0,0.0,0,3,3,2,0,0,0,0,0,14,455,2012-02-18
1558,Jimmy Butler,Chicago Bulls,5:06,1,2,50.0,0,0,0.0,1,2,50.0,2,0,2,0,0,0,0,0,3,2,456,2012-02-18
1559,Taj Gibson,Chicago Bulls,19:27,6,11,54.5,0,0,0.0,2,5,40.0,6,3,9,1,2,1,0,3,14,8,456,2012-02-18
1560,Stephen Curry,Golden State Warriors,40:14,13,21,61.9,6,9,66.7,4,4,100,1,1,2,6,2,0,2,5,36,9,457,2012-02-18
1561,Klay Thompson,Golden State Warriors,10:25,1,5,20.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,9,457,2012-02-18
1562,Rudy Gay,Memphis Grizzlies,35:59,8,16,50.0,0,0,0.0,3,7,42.9,3,3,6,3,2,1,2,4,19,-4,457,2012-02-18
1563,Mike Conley,Memphis Grizzlies,35:06,4,9,44.4,1,3,33.3,6,7,85.7,0,0,0,6,2,0,4,2,15,5,457,2012-02-18
1564,LaMarcus Aldridge,Portland Trail Blazers,34:41,8,19,42.1,0,0,0.0,3,4,75.0,4,6,10,4,1,0,2,2,19,13,458,2012-02-18
1565,Nicolas Batum,Portland Trail Blazers,34:44,9,15,60.0,3,6,50.0,1,2,50.0,4,4,8,1,1,1,2,2,22,17,458,2012-02-18
1566,Dwight Howard,Orlando Magic,37:04,5,10,50.0,0,0,0.0,2,10,20.0,3,12,15,3,1,1,3,2,12,-11,460,2012-02-19
1567,LeBron James,Miami Heat,36:38,9,14,64.3,1,2,50.0,6,7,85.7,1,10,11,8,2,0,2,2,25,23,460,2012-02-19
1568,Udonis Haslem,Miami Heat,25:22,5,11,45.5,0,0,0.0,0,0,0.0,1,4,5,2,2,0,0,2,10,5,460,2012-02-19
1569,Rajon Rondo,Boston Celtics,28:23,1,6,16.7,0,0,0.0,3,4,75.0,0,2,2,10,0,0,6,2,5,-8,461,2012-02-19
1570,Avery Bradley,Boston Celtics,13:57,3,8,37.5,0,1,0.0,1,1,100,0,0,0,2,1,0,0,3,7,-2,461,2012-02-19
1571,E'Twaun Moore,Boston Celtics,4:17,1,3,33.3,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,2,3,461,2012-02-19
1572,Kyrie Irving,Cleveland Cavaliers,38:38,8,21,38.1,2,4,50.0,5,5,100,0,3,3,1,0,2,4,4,23,-4,462,2012-02-19
1573,Tristan Thompson,Cleveland Cavaliers,29:55,6,10,60.0,0,0,0.0,3,6,50.0,7,5,12,1,1,3,2,2,15,4,462,2012-02-19
1574,D.J. Augustin,Charlotte Bobcats,31:30,3,12,25.0,2,7,28.6,1,1,100,0,3,3,4,0,0,3,2,9,-44,463,2012-02-19
1575,Kemba Walker,Charlotte Bobcats,25:35,6,13,46.2,1,6,16.7,2,2,100,0,1,1,5,2,0,1,0,15,-5,463,2012-02-19
1576,Paul George,Indiana Pacers,22:05,3,10,30.0,1,3,33.3,0,0,0.0,1,6,7,1,1,2,1,5,7,30,463,2012-02-19
1577,Brook Lopez,New Jersey Nets,21:38,2,7,28.6,0,0,0.0,5,11,45.5,1,1,2,2,0,1,0,2,9,-4,464,2012-02-19
1578,Gordon Hayward,Utah Jazz,21:18,1,4,25.0,0,2,0.0,2,2,100,1,2,3,4,0,0,1,3,4,-14,465,2012-02-19
1579,Paul Millsap,Utah Jazz,35:05,8,16,50.0,0,2,0.0,6,6,100,2,2,4,1,3,1,3,4,22,-5,465,2012-02-19
1580,Derrick Favors,Utah Jazz,14:05,1,7,14.3,0,0,0.0,3,6,50.0,2,2,4,1,1,2,1,1,5,-12,465,2012-02-19
1581,Alec Burks,Utah Jazz,10:12,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,0,2,465,2012-02-19
1582,Kyle Lowry,Houston Rockets,37:55,9,13,69.2,7,8,87.5,7,7,100,0,1,1,9,1,0,1,3,32,22,465,2012-02-19
1583,Goran Dragic,Houston Rockets,10:05,1,4,25.0,0,2,0.0,0,0,0.0,1,0,1,0,2,0,2,1,2,-6,465,2012-02-19
1584,Andre Iguodala,Philadelphia 76ers,33:43,5,8,62.5,1,1,100,2,4,50.0,1,6,7,3,2,0,2,1,13,3,466,2012-02-19
1585,Jrue Holiday,Philadelphia 76ers,39:40,10,20,50.0,0,3,0.0,0,0,0.0,1,4,5,2,3,0,1,3,20,-2,466,2012-02-19
1586,Nikola Vucevic,Philadelphia 76ers,15:37,4,8,50.0,0,0,0.0,0,0,0.0,1,3,4,0,2,2,0,4,8,-3,466,2012-02-19
1587,Lou Williams,Philadelphia 76ers,27:31,5,12,41.7,1,2,50.0,2,2,100,1,2,3,2,1,1,2,2,13,-8,466,2012-02-19
1588,Thaddeus Young,Philadelphia 76ers,26:25,5,12,41.7,0,0,0.0,0,0,0.0,3,2,5,1,1,1,1,2,10,-6,466,2012-02-19
1589,Kevin Love,Minnesota Timberwolves,41:01,7,23,30.4,0,4,0.0,6,8,75.0,5,10,15,2,0,0,1,2,20,3,466,2012-02-19
1590,Ricky Rubio,Minnesota Timberwolves,36:54,7,17,41.2,2,4,50.0,6,6,100,0,6,6,5,1,0,1,1,22,4,466,2012-02-19
1591,Kevin Durant,Oklahoma City Thunder,45:27,19,28,67.9,5,6,83.3,8,10,80.0,2,6,8,3,4,0,5,1,51,19,467,2012-02-19
1592,Serge Ibaka,Oklahoma City Thunder,40:41,6,7,85.7,0,0,0.0,2,4,50.0,8,7,15,0,1,11,1,4,14,31,467,2012-02-19
1593,Russell Westbrook,Oklahoma City Thunder,43:50,16,29,55.2,3,6,50.0,5,5,100,1,3,4,9,0,1,2,2,40,22,467,2012-02-19
1594,James Harden,Oklahoma City Thunder,39:22,2,12,16.7,1,7,14.3,5,6,83.3,0,4,4,6,1,0,1,4,10,-1,467,2012-02-19
1595,Reggie Jackson,Oklahoma City Thunder,9:10,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,-16,467,2012-02-19
1596,Markieff Morris,Phoenix Suns,20:38,2,11,18.2,1,3,33.3,5,6,83.3,3,5,8,2,1,2,1,2,10,-8,468,2012-02-19
1597,Robin Lopez,Phoenix Suns,5:12,0,1,0.0,0,0,0.0,2,2,100,1,0,1,0,1,1,0,2,2,-1,468,2012-02-19
1598,Derrick Rose,Chicago Bulls,34:54,8,18,44.4,2,4,50.0,5,9,55.6,1,4,5,6,0,0,4,0,23,19,469,2012-02-20
1599,Taj Gibson,Chicago Bulls,23:20,3,9,33.3,0,0,0.0,0,0,0.0,3,3,6,2,1,1,1,3,6,-2,469,2012-02-20
1600,Carmelo Anthony,New York Knicks,37:00,4,11,36.4,0,0,0.0,3,6,50.0,0,3,3,6,1,0,6,3,11,-10,470,2012-02-20
1601,Dwight Howard,Orlando Magic,41:43,9,20,45.0,0,1,0.0,10,14,71.4,6,10,16,4,3,1,7,3,28,6,471,2012-02-20
1602,Rudy Gay,Memphis Grizzlies,40:53,9,22,40.9,0,2,0.0,5,5,100,2,5,7,3,1,1,2,2,23,2,472,2012-02-20
1603,Mike Conley,Memphis Grizzlies,40:14,7,13,53.8,2,4,50.0,0,0,0.0,0,3,3,3,2,1,4,5,16,5,472,2012-02-20
1604,Kyle Lowry,Houston Rockets,46:58,7,17,41.2,3,7,42.9,7,7,100,3,4,7,9,4,0,4,3,24,4,472,2012-02-20
1605,Goran Dragic,Houston Rockets,14:48,2,6,33.3,0,2,0.0,2,4,50.0,3,0,3,2,2,0,3,1,6,10,472,2012-02-20
1606,Avery Bradley,Boston Celtics,33:17,6,11,54.5,0,0,0.0,0,0,0.0,1,3,4,2,1,0,1,2,12,-16,473,2012-02-20
1607,E'Twaun Moore,Boston Celtics,6:49,2,5,40.0,2,4,50.0,0,0,0.0,0,0,0,1,0,0,0,0,6,8,473,2012-02-20
1608,Trevor Ariza,New Orleans Hornets,28:48,2,7,28.6,0,1,0.0,3,4,75.0,1,3,4,5,3,1,0,1,7,-14,474,2012-02-20
1609,Kevin Durant,Oklahoma City Thunder,39:36,10,19,52.6,3,7,42.9,8,9,88.9,0,8,8,4,2,1,1,1,31,4,474,2012-02-20
1610,Serge Ibaka,Oklahoma City Thunder,31:01,4,9,44.4,0,0,0.0,1,1,100,6,7,13,0,2,3,2,5,9,5,474,2012-02-20
1611,Russell Westbrook,Oklahoma City Thunder,34:25,10,20,50.0,2,3,66.7,9,10,90.0,1,1,2,4,2,0,5,3,31,8,474,2012-02-20
1612,Reggie Jackson,Oklahoma City Thunder,13:35,2,5,40.0,0,1,0.0,2,2,100,0,1,1,4,1,0,0,1,6,0,474,2012-02-20
1613,Kevin Love,Minnesota Timberwolves,47:42,7,22,31.8,1,4,25.0,7,7,100,5,8,13,4,2,1,4,4,22,5,475,2012-02-20
1614,Ricky Rubio,Minnesota Timberwolves,40:27,5,16,31.3,2,4,50.0,4,4,100,0,5,5,5,3,0,5,4,16,5,475,2012-02-20
1615,Danny Green,San Antonio Spurs,15:59,0,3,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,2,2,4,0,-14,476,2012-02-20
1616,Kawhi Leonard,San Antonio Spurs,29:31,1,3,33.3,0,1,0.0,2,2,100,4,4,8,0,2,0,1,1,4,5,476,2012-02-20
1617,Cory Joseph,San Antonio Spurs,3:51,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,3,0,0,0,0,0,4,476,2012-02-20
1618,Paul Millsap,Utah Jazz,35:42,6,17,35.3,0,1,0.0,4,6,66.7,4,7,11,0,2,0,1,2,16,1,476,2012-02-20
1619,Gordon Hayward,Utah Jazz,27:38,3,7,42.9,0,0,0.0,2,2,100,0,1,1,3,0,0,2,2,8,-5,476,2012-02-20
1620,Derrick Favors,Utah Jazz,12:18,1,3,33.3,0,0,0.0,3,4,75.0,0,0,0,1,0,0,2,1,5,-5,476,2012-02-20
1621,Alec Burks,Utah Jazz,16:56,3,6,50.0,0,0,0.0,1,1,100,2,1,3,2,1,0,1,2,7,-4,476,2012-02-20
1622,JaVale McGee,Washington Wizards,20:08,5,11,45.5,0,0,0.0,0,3,0.0,3,6,9,0,1,2,1,3,10,-7,477,2012-02-20
1623,John Wall,Washington Wizards,30:31,4,11,36.4,0,1,0.0,2,3,66.7,0,6,6,6,0,0,4,2,10,-26,477,2012-02-20
1624,Markieff Morris,Phoenix Suns,25:22,2,8,25.0,0,2,0.0,2,2,100,1,4,5,0,0,0,1,4,6,-2,477,2012-02-20
1625,Robin Lopez,Phoenix Suns,5:06,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,1,0,2,1,-2,477,2012-02-20
1626,LaMarcus Aldridge,Portland Trail Blazers,38:12,6,19,31.6,0,0,0.0,6,8,75.0,2,6,8,1,1,1,1,4,18,-8,478,2012-02-20
1627,Nicolas Batum,Portland Trail Blazers,35:45,7,16,43.8,3,7,42.9,1,1,100,3,3,6,5,2,4,5,2,18,-9,478,2012-02-20
1628,Blake Griffin,Los Angeles Clippers,28:50,7,10,70.0,0,1,0.0,7,10,70.0,2,7,9,2,0,0,2,5,21,-12,479,2012-02-20
1629,DeAndre Jordan,Los Angeles Clippers,30:56,2,6,33.3,0,0,0.0,1,2,50.0,4,7,11,1,0,1,1,3,5,-4,479,2012-02-20
1630,Chris Paul,Los Angeles Clippers,40:22,7,16,43.8,3,7,42.9,7,8,87.5,3,2,5,6,1,0,5,3,24,-3,479,2012-02-20
1631,Eric Bledsoe,Los Angeles Clippers,5:05,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,3,479,2012-02-20
1632,Stephen Curry,Golden State Warriors,33:16,3,6,50.0,3,5,60.0,2,2,100,0,3,3,6,0,1,3,3,11,16,479,2012-02-20
1633,Klay Thompson,Golden State Warriors,11:12,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,3,0,0,1,1,0,-8,479,2012-02-20
1634,Kyrie Irving,Cleveland Cavaliers,38:35,8,15,53.3,3,4,75.0,6,6,100,1,4,5,8,2,2,6,3,25,-5,480,2012-02-21
1635,Tristan Thompson,Cleveland Cavaliers,20:29,0,5,0.0,0,0,0.0,0,0,0.0,3,4,7,0,1,0,1,1,0,2,480,2012-02-21
1636,Trevor Ariza,New Orleans Hornets,42:37,8,15,53.3,3,6,50.0,2,2,100,1,5,6,5,1,1,2,1,21,-9,481,2012-02-21
1637,Paul George,Indiana Pacers,44:12,9,20,45.0,2,7,28.6,0,0,0.0,3,3,6,6,2,0,3,2,20,7,481,2012-02-21
1638,Hassan Whiteside,Sacramento Kings,1:27,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,0,4,482,2012-02-21
1639,LeBron James,Miami Heat,33:13,7,11,63.6,2,2,100,2,2,100,0,4,4,8,0,2,3,1,18,7,482,2012-02-21
1640,Udonis Haslem,Miami Heat,24:48,4,6,66.7,0,0,0.0,2,2,100,3,4,7,0,0,0,2,2,10,3,482,2012-02-21
1641,Andre Iguodala,Philadelphia 76ers,41:03,5,14,35.7,1,5,20.0,0,0,0.0,2,3,5,7,0,2,2,4,11,-11,483,2012-02-21
1642,Jrue Holiday,Philadelphia 76ers,35:48,9,18,50.0,4,5,80.0,0,0,0.0,1,4,5,4,1,0,3,1,22,-21,483,2012-02-21
1643,Nikola Vucevic,Philadelphia 76ers,13:35,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,4,2,-12,483,2012-02-21
1644,Thaddeus Young,Philadelphia 76ers,31:49,3,11,27.3,0,0,0.0,2,2,100,2,5,7,1,1,2,0,3,8,-6,483,2012-02-21
1645,Lou Williams,Philadelphia 76ers,27:25,2,13,15.4,2,3,66.7,2,2,100,0,1,1,1,1,3,1,0,8,-12,483,2012-02-21
1646,Rudy Gay,Memphis Grizzlies,37:47,3,10,30.0,2,2,100,6,9,66.7,2,5,7,4,1,2,1,1,14,7,483,2012-02-21
1647,Mike Conley,Memphis Grizzlies,36:19,4,14,28.6,0,4,0.0,1,1,100,1,2,3,6,3,0,1,1,9,26,483,2012-02-21
1648,Kawhi Leonard,San Antonio Spurs,43:00,9,14,64.3,2,4,50.0,4,6,66.7,2,8,10,1,5,1,2,1,24,-21,484,2012-02-21
1649,Danny Green,San Antonio Spurs,30:37,4,12,33.3,1,2,50.0,7,9,77.8,2,3,5,2,0,0,3,2,16,-21,484,2012-02-21
1650,Cory Joseph,San Antonio Spurs,36:39,4,13,30.8,2,3,66.7,3,3,100,0,0,0,3,0,0,0,2,13,-22,484,2012-02-21
1651,LaMarcus Aldridge,Portland Trail Blazers,27:22,8,12,66.7,0,0,0.0,5,5,100,1,6,7,3,2,1,1,1,21,26,484,2012-02-21
1652,Nicolas Batum,Portland Trail Blazers,25:23,7,12,58.3,3,5,60.0,2,2,100,2,4,6,0,0,0,2,4,19,12,484,2012-02-21
1653,JaVale McGee,Washington Wizards,25:20,4,4,100,0,0,0.0,1,3,33.3,3,7,10,2,0,1,3,2,9,-13,486,2012-02-22
1654,John Wall,Washington Wizards,38:21,8,15,53.3,0,0,0.0,5,7,71.4,0,9,9,11,3,2,5,1,21,-5,486,2012-02-22
1655,Paul George,Indiana Pacers,18:12,4,7,57.1,2,2,100,0,0,0.0,2,0,2,0,0,1,0,2,10,-2,487,2012-02-22
1656,George Hill,Indiana Pacers,20:13,2,7,28.6,0,1,0.0,0,0,0.0,2,2,4,3,0,0,2,2,4,23,487,2012-02-22
1657,D.J. Augustin,Charlotte Bobcats,31:04,4,12,33.3,3,6,50.0,4,4,100,1,3,4,3,0,0,2,2,15,-9,487,2012-02-22
1658,Kemba Walker,Charlotte Bobcats,29:14,4,11,36.4,2,5,40.0,4,5,80.0,0,2,2,5,2,0,1,2,14,-23,487,2012-02-22
1659,Trevor Ariza,New Orleans Hornets,20:09,0,6,0.0,0,1,0.0,1,2,50.0,3,3,6,3,0,2,0,2,1,3,488,2012-02-22
1660,Kyrie Irving,Cleveland Cavaliers,37:24,2,13,15.4,0,4,0.0,2,2,100,0,2,2,11,0,1,2,2,6,1,488,2012-02-22
1661,Tristan Thompson,Cleveland Cavaliers,15:39,4,8,50.0,0,0,0.0,2,8,25.0,6,4,10,0,1,0,1,4,10,5,488,2012-02-22
1662,Avery Bradley,Boston Celtics,35:10,5,9,55.6,0,0,0.0,2,2,100,0,2,2,5,1,3,3,6,12,3,489,2012-02-22
