,Visitor,VisitorScore,Home,HomeScore,Date,GAMEID
1092,Nuggets,114,Trail Blazers,120,2015-03-28,1092
1093,Rockets,99,Wizards,91,2015-03-29,1093
1094,Lakers,99,Nets,107,2015-03-29,1094
1095,Timberwolves,88,Pelicans,110,2015-03-29,1095
1096,76ers,86,Cavaliers,87,2015-03-29,1096
1097,Clippers,119,Celtics,106,2015-03-29,1097
1098,Pistons,102,Heat,109,2015-03-29,1098
1099,Grizzlies,89,Spurs,103,2015-03-29,1099
1100,Mavericks,99,Pacers,104,2015-03-29,1100
1101,Thunder,109,Suns,97,2015-03-29,1101
1102,Celtics,116,Hornets,104,2015-03-30,1102
1103,Lakers,113,76ers,111,2015-03-30,1103
1104,Bucks,88,Hawks,101,2015-03-30,1104
1105,Rockets,96,Raptors,99,2015-03-30,1105
1106,Kings,83,Grizzlies,97,2015-03-30,1106
1107,Jazz,104,Timberwolves,84,2015-03-30,1107
1108,Suns,86,Trail Blazers,109,2015-03-30,1108
1109,Pacers,106,Nets,111,2015-03-31,1109
1110,Hawks,95,Pistons,105,2015-03-31,1110
1111,Spurs,95,Heat,81,2015-03-31,1111
1112,Warriors,110,Clippers,106,2015-03-31,1112
1113,Pistons,78,Hornets,102,2015-04-01,1113
1114,Spurs,103,Magic,91,2015-04-01,1114
1115,76ers,93,Wizards,106,2015-04-01,1115
1116,Pacers,87,Celtics,100,2015-04-01,1116
1117,Nets,100,Knicks,98,2015-04-01,1117
1118,Kings,111,Rockets,115,2015-04-01,1118
1119,Bulls,91,Bucks,95,2015-04-01,1119
1120,Raptors,113,Timberwolves,99,2015-04-01,1120
1121,Mavericks,135,Thunder,131,2015-04-01,1121
1122,Nuggets,84,Jazz,98,2015-04-01,1122
1123,Clippers,126,Trail Blazers,122,2015-04-01,1123
1124,Pelicans,113,Lakers,92,2015-04-01,1124
1125,Heat,88,Cavaliers,114,2015-04-02,1125
1126,Rockets,108,Mavericks,101,2015-04-02,1126
1127,Suns,106,Warriors,107,2015-04-02,1127
1128,Hornets,74,Pacers,93,2015-04-03,1128
1129,Knicks,87,Wizards,101,2015-04-03,1129
1130,Bucks,110,Celtics,101,2015-04-03,1130
1131,Raptors,109,Nets,114,2015-04-03,1131
1132,Pistons,82,Bulls,88,2015-04-03,1132
1133,Thunder,92,Grizzlies,100,2015-04-03,1133
1134,Magic,97,Timberwolves,84,2015-04-03,1134
1135,Nuggets,93,Spurs,123,2015-04-03,1135
1136,Pelicans,101,Kings,95,2015-04-03,1136
1137,Trail Blazers,107,Lakers,77,2015-04-03,1137
1138,76ers,91,Hornets,92,2015-04-04,1138
1139,Nets,99,Hawks,131,2015-04-04,1139
1140,Heat,98,Pistons,99,2015-04-04,1140
1141,Celtics,117,Raptors,116,2015-04-04,1141
1142,Wizards,92,Grizzlies,83,2015-04-04,1142
1143,Warriors,123,Mavericks,110,2015-04-04,1143
1144,Magic,97,Bucks,90,2015-04-04,1144
1145,Clippers,107,Nuggets,92,2015-04-04,1145
1146,Jazz,85,Suns,87,2015-04-04,1146
1147,Pelicans,90,Trail Blazers,99,2015-04-04,1147
1148,Rockets,115,Thunder,112,2015-04-05,1148
1149,Bulls,94,Cavaliers,99,2015-04-05,1149
1150,Heat,89,Pacers,112,2015-04-05,1150
1151,Warriors,92,Spurs,107,2015-04-05,1151
1152,76ers,91,Knicks,101,2015-04-05,1152
1153,Jazz,101,Kings,95,2015-04-05,1153
1154,Clippers,106,Lakers,78,2015-04-05,1154
1155,Trail Blazers,96,Nets,106,2015-04-06,1155
1156,Suns,69,Hawks,96,2015-04-07,1156
1157,Hornets,100,Heat,105,2015-04-07,1157
1158,Warriors,100,Pelicans,103,2015-04-07,1158
1159,Spurs,113,Thunder,88,2015-04-07,1159
1160,Timberwolves,111,Kings,116,2015-04-07,1160
1161,Lakers,100,Clippers,105,2015-04-07,1161
1162,Raptors,92,Hornets,74,2015-04-08,1162
1163,Bulls,103,Magic,105,2015-04-08,1163
1164,Wizards,119,76ers,90,2015-04-08,1164
1165,Celtics,113,Pistons,103,2015-04-08,1165
1166,Hawks,114,Nets,111,2015-04-08,1166
1167,Pacers,102,Knicks,86,2015-04-08,1167
1168,Pelicans,74,Grizzlies,110,2015-04-08,1168
1169,Cavaliers,104,Bucks,99,2015-04-08,1169
1170,Rockets,98,Spurs,110,2015-04-08,1170
1171,Lakers,101,Nuggets,119,2015-04-08,1171
1172,Kings,91,Jazz,103,2015-04-08,1172
1173,Suns,104,Mavericks,107,2015-04-08,1173
1174,Timberwolves,91,Trail Blazers,116,2015-04-08,1174
1175,Bulls,89,Heat,78,2015-04-09,1175
1176,Trail Blazers,105,Warriors,116,2015-04-09,1176
1177,Raptors,101,Magic,99,2015-04-10,1177
1178,Hornets,80,Hawks,104,2015-04-10,1178
1179,Wizards,80,Nets,117,2015-04-10,1179
1180,Celtics,99,Cavaliers,90,2015-04-10,1180
1181,Pacers,107,Pistons,103,2015-04-10,1181
1182,Bucks,99,Knicks,91,2015-04-10,1182
1183,Spurs,104,Rockets,103,2015-04-10,1183
1184,Suns,75,Pelicans,90,2015-04-10,1184
1185,Kings,103,Thunder,116,2015-04-10,1185
1186,Mavericks,144,Nuggets,143,2015-04-10,1186
1187,Grizzlies,89,Jazz,88,2015-04-10,1187
1188,Timberwolves,98,Lakers,106,2015-04-10,1188
1189,Knicks,80,Magic,79,2015-04-11,1189
1190,Raptors,107,Heat,104,2015-04-11,1190
1191,76ers,107,Bulls,114,2015-04-11,1191
1192,Grizzlies,86,Clippers,94,2015-04-11,1192
1193,Jazz,111,Trail Blazers,105,2015-04-11,1193
1194,Timberwolves,101,Warriors,110,2015-04-11,1194
1195,Nets,73,Bucks,96,2015-04-12,1195
1196,Cavaliers,78,Celtics,117,2015-04-12,1196
1197,Hornets,77,Pistons,116,2015-04-12,1197
1198,Kings,111,Nuggets,122,2015-04-12,1198
1199,Thunder,104,Pacers,116,2015-04-12,1199
1200,Hawks,99,Wizards,108,2015-04-12,1200
1201,Pelicans,114,Rockets,121,2015-04-12,1201
1202,Suns,91,Spurs,107,2015-04-12,1202
1203,Mavericks,120,Lakers,106,2015-04-12,1203
1204,Rockets,100,Hornets,90,2015-04-13,1204
1205,Pistons,97,Cavaliers,109,2015-04-13,1205
1206,Bucks,107,76ers,97,2015-04-13,1206
1207,Knicks,112,Hawks,108,2015-04-13,1207
1208,Bulls,113,Nets,86,2015-04-13,1208
1209,Magic,93,Heat,100,2015-04-13,1209
1210,Pelicans,100,Timberwolves,88,2015-04-13,1210
1211,Trail Blazers,90,Thunder,101,2015-04-13,1211
1212,Mavericks,92,Jazz,109,2015-04-13,1212
1213,Lakers,92,Kings,102,2015-04-13,1213
1214,Grizzlies,107,Warriors,111,2015-04-13,1214
1215,Nuggets,103,Clippers,110,2015-04-13,1215
1216,Raptors,93,Celtics,95,2015-04-14,1216
1217,Wizards,95,Pacers,99,2015-04-14,1217
1218,Clippers,112,Suns,101,2015-04-14,1218
1219,Hornets,87,Raptors,92,2015-04-15,1219
1220,Hawks,85,Bulls,91,2015-04-15,1220
1221,Trail Blazers,98,Mavericks,114,2015-04-15,1221
1222,Jazz,91,Rockets,117,2015-04-15,1222
1223,Celtics,105,Bucks,100,2015-04-15,1223
1224,Thunder,138,Timberwolves,113,2015-04-15,1224
1225,Spurs,103,Pelicans,108,2015-04-15,1225
1226,Magic,88,Nets,101,2015-04-15,1226
1227,Wizards,108,Cavaliers,113,2015-04-15,1227
1228,Pistons,112,Knicks,90,2015-04-15,1228
1229,Heat,105,76ers,101,2015-04-15,1229
1230,Pacers,83,Grizzlies,95,2015-04-15,1230
1231,Nuggets,126,Warriors,133,2015-04-15,1231
1232,Kings,122,Lakers,99,2015-04-15,1232
