,Visitor,VisitorScore,Home,HomeScore,Date
596,Timberwolves,96,Hawks,104,2013-01-21
597,Nets,88,Knicks,85,2013-01-21
598,Clippers,99,Warriors,106,2013-01-21
599,Spurs,90,76ers,85,2013-01-21
600,Lakers,83,Bulls,95,2013-01-21
601,Wizards,98,Trail Blazers,95,2013-01-21
602,Thunder,109,Clippers,97,2013-01-22
603,Celtics,90,Cavaliers,95,2013-01-22
604,76ers,102,Bucks,110,2013-01-22
605,Magic,90,Pistons,105,2013-01-22
606,Pistons,82,Bulls,85,2013-01-23
607,Hawks,104,Bobcats,92,2013-01-23
608,Suns,106,Kings,96,2013-01-23
609,Raptors,116,Heat,123,2013-01-23
610,Pacers,80,Trail Blazers,100,2013-01-23
611,Lakers,93,Grizzlies,106,2013-01-23
612,Nuggets,105,Rockets,95,2013-01-23
613,Thunder,99,Warriors,104,2013-01-23
614,Nets,91,Timberwolves,83,2013-01-23
615,Hornets,102,Spurs,106,2013-01-23
616,Wizards,88,Jazz,92,2013-01-23
617,Raptors,97,Magic,95,2013-01-24
618,Knicks,89,Celtics,86,2013-01-24
619,Clippers,88,Suns,93,2013-01-24
620,Timberwolves,101,Wizards,114,2013-01-25
621,Celtics,111,Hawks,123,2013-01-25
622,Pistons,88,Heat,110,2013-01-25
623,Bucks,108,Cavaliers,113,2013-01-25
624,Warriors,87,Bulls,103,2013-01-25
625,Nets,77,Grizzlies,101,2013-01-25
626,Rockets,100,Hornets,82,2013-01-25
627,Spurs,113,Mavericks,107,2013-01-25
628,Thunder,105,Kings,95,2013-01-25
629,Jazz,84,Lakers,102,2013-01-25
630,Cavaliers,99,Raptors,98,2013-01-26
631,Knicks,80,76ers,97,2013-01-26
632,Bulls,73,Wizards,86,2013-01-26
633,Timberwolves,101,Bobcats,102,2013-01-26
634,Nets,106,Rockets,119,2013-01-26
635,Warriors,102,Bucks,109,2013-01-26
636,Suns,99,Spurs,108,2013-01-26
637,Kings,93,Nuggets,121,2013-01-26
638,Pacers,110,Jazz,114,2013-01-26
639,Clippers,100,Trail Blazers,101,2013-01-26
640,Heat,98,Celtics,100,2013-01-27
641,Thunder,96,Lakers,105,2013-01-27
642,Pistons,104,Magic,102,2013-01-27
643,Hornets,91,Grizzlies,83,2013-01-27
644,Hawks,104,Knicks,106,2013-01-27
645,Suns,95,Mavericks,110,2013-01-27
646,Trail Blazers,83,Clippers,96,2013-01-27
647,Warriors,114,Raptors,102,2013-01-28
648,Grizzlies,103,76ers,100,2013-01-28
649,Kings,96,Wizards,94,2013-01-28
650,Magic,77,Nets,97,2013-01-28
651,Bobcats,85,Bulls,93,2013-01-28
652,Pacers,101,Nuggets,102,2013-01-28
653,Rockets,125,Jazz,80,2013-01-28
654,Warriors,108,Cavaliers,95,2013-01-29
655,Bucks,117,Pistons,90,2013-01-29
656,Mavericks,104,Trail Blazers,106,2013-01-29
657,Hornets,106,Lakers,111,2013-01-29
658,Wizards,84,76ers,92,2013-01-30
659,Pistons,79,Pacers,98,2013-01-30
660,Kings,81,Celtics,99,2013-01-30
661,Magic,97,Knicks,113,2013-01-30
662,Raptors,92,Hawks,93,2013-01-30
663,Heat,105,Nets,85,2013-01-30
664,Bulls,104,Bucks,88,2013-01-30
665,Clippers,96,Timberwolves,90,2013-01-30
666,Bobcats,78,Spurs,102,2013-01-30
667,Rockets,110,Nuggets,118,2013-01-30
668,Hornets,99,Jazz,104,2013-01-30
669,Lakers,86,Suns,92,2013-01-30
670,Grizzlies,89,Thunder,106,2013-01-31
671,Mavericks,97,Warriors,100,2013-01-31
672,Clippers,73,Raptors,98,2013-02-01
673,Heat,89,Pacers,102,2013-02-01
674,Magic,84,Celtics,97,2013-02-01
675,Bulls,89,Nets,93,2013-02-01
676,Bucks,86,Knicks,96,2013-02-01
677,Kings,80,76ers,89,2013-02-01
678,Cavaliers,99,Pistons,117,2013-02-01
679,Wizards,76,Grizzlies,85,2013-02-01
680,Hornets,98,Nuggets,113,2013-02-01
681,Trail Blazers,77,Jazz,86,2013-02-01
682,Mavericks,109,Suns,99,2013-02-01
683,Lakers,111,Timberwolves,100,2013-02-01
684,Bulls,93,Hawks,76,2013-02-02
685,Kings,81,Knicks,120,2013-02-02
686,Thunder,110,Cavaliers,115,2013-02-02
687,Bobcats,95,Rockets,109,2013-02-02
688,Hornets,86,Timberwolves,115,2013-02-02
689,Magic,98,Bucks,107,2013-02-02
690,Wizards,86,Spurs,96,2013-02-02
691,Jazz,99,Trail Blazers,105,2013-02-02
692,Suns,93,Warriors,113,2013-02-02
693,Clippers,104,Celtics,106,2013-02-03
694,Lakers,98,Pistons,97,2013-02-03
695,Heat,100,Raptors,85,2013-02-03
696,Bulls,101,Pacers,111,2013-02-04
697,Magic,61,76ers,78,2013-02-04
698,Clippers,90,Wizards,98,2013-02-04
699,Pistons,85,Knicks,99,2013-02-04
700,Bobcats,94,Heat,99,2013-02-04
701,Mavericks,91,Thunder,112,2013-02-04
702,Trail Blazers,100,Timberwolves,98,2013-02-04
703,Kings,91,Jazz,98,2013-02-04
704,Hawks,103,Pacers,114,2013-02-05
705,Lakers,92,Nets,83,2013-02-05
706,Suns,96,Grizzlies,90,2013-02-05
707,Warriors,109,Rockets,140,2013-02-05
708,Bucks,104,Nuggets,112,2013-02-05
709,Celtics,99,Raptors,95,2013-02-06
710,Pacers,88,76ers,69,2013-02-06
711,Knicks,96,Wizards,106,2013-02-06
712,Clippers,86,Magic,76,2013-02-06
713,Bobcats,95,Cavaliers,122,2013-02-06
714,Grizzlies,92,Hawks,103,2013-02-06
715,Rockets,108,Heat,114,2013-02-06
716,Nets,93,Pistons,90,2013-02-06
717,Suns,84,Hornets,93,2013-02-06
718,Warriors,98,Thunder,119,2013-02-06
719,Trail Blazers,99,Mavericks,105,2013-02-06
720,Spurs,104,Timberwolves,94,2013-02-06
721,Bucks,86,Jazz,100,2013-02-06
722,Lakers,95,Celtics,116,2013-02-07
723,Bulls,96,Nuggets,128,2013-02-07
724,Nets,74,Wizards,89,2013-02-08
725,Lakers,100,Bobcats,93,2013-02-08
726,Raptors,100,Pacers,98,2013-02-08
727,Hornets,111,Hawks,100,2013-02-08
728,Spurs,109,Pistons,119,2013-02-08
729,Magic,108,Cavaliers,119,2013-02-08
730,Clippers,89,Heat,111,2013-02-08
731,Warriors,93,Grizzlies,99,2013-02-08
732,Trail Blazers,103,Rockets,118,2013-02-08
733,Suns,96,Thunder,127,2013-02-08
734,Knicks,100,Timberwolves,94,2013-02-08
735,Bulls,93,Jazz,89,2013-02-08
736,Nuggets,111,Cavaliers,103,2013-02-09
737,Bobcats,76,76ers,87,2013-02-09
738,Pistons,105,Bucks,100,2013-02-09
739,Warriors,91,Mavericks,116,2013-02-09
740,Jazz,109,Kings,120,2013-02-09
741,Clippers,102,Knicks,88,2013-02-10
742,Lakers,97,Heat,107,2013-02-10
743,Nuggets,114,Celtics,118,2013-02-10
744,Hornets,89,Raptors,102,2013-02-10
745,Trail Blazers,104,Magic,110,2013-02-10
746,Timberwolves,88,Grizzlies,105,2013-02-10
747,Spurs,111,Nets,86,2013-02-10
748,Thunder,97,Suns,69,2013-02-10
749,Rockets,111,Kings,117,2013-02-10
750,Clippers,107,76ers,90,2013-02-11
751,Celtics,91,Bobcats,94,2013-02-11
752,Timberwolves,100,Cavaliers,92,2013-02-11
753,Nets,89,Pacers,84,2013-02-11
754,Hornets,105,Pistons,86,2013-02-11
755,Spurs,103,Bulls,89,2013-02-11
756,Wizards,102,Bucks,90,2013-02-11
757,Hawks,105,Mavericks,101,2013-02-11
758,Nuggets,108,Raptors,109,2013-02-12
759,Trail Blazers,104,Heat,117,2013-02-12
760,Kings,101,Grizzlies,108,2013-02-12
761,Thunder,94,Jazz,109,2013-02-12
762,Suns,85,Lakers,91,2013-02-12
763,Rockets,116,Warriors,107,2013-02-12
764,Hawks,108,Magic,76,2013-02-13
765,Spurs,96,Cavaliers,95,2013-02-13
766,Bobcats,77,Pacers,101,2013-02-13
767,Bulls,69,Celtics,71,2013-02-13
768,Nuggets,108,Nets,119,2013-02-13
769,Raptors,92,Knicks,88,2013-02-13
770,Wizards,85,Pistons,96,2013-02-13
771,76ers,92,Bucks,94,2013-02-13
772,Trail Blazers,63,Hornets,99,2013-02-13
773,Jazz,97,Timberwolves,93,2013-02-13
774,Kings,100,Mavericks,123,2013-02-13
775,Rockets,96,Clippers,106,2013-02-13
776,Heat,110,Thunder,100,2013-02-14
777,Clippers,125,Lakers,101,2013-02-14
778,East,38,West,58,2013-02-15
779,Shaq,135,Chuck,163,2013-02-15
780,East,138,West,143,2013-02-17
781,Raptors,96,Wizards,88,2013-02-19
782,Bobcats,105,Magic,92,2013-02-19
783,Bucks,111,Nets,113,2013-02-19
784,Grizzlies,105,Pistons,91,2013-02-19
785,Bulls,96,Hornets,87,2013-02-19
786,Celtics,90,Nuggets,97,2013-02-19
787,Warriors,101,Jazz,115,2013-02-19
788,Spurs,108,Kings,102,2013-02-19
789,Suns,102,Trail Blazers,98,2013-02-19
790,Grizzlies,88,Raptors,82,2013-02-20
791,Pistons,105,Bobcats,99,2013-02-20
792,Knicks,91,Pacers,125,2013-02-20
793,Hornets,100,Cavaliers,105,2013-02-20
794,Heat,103,Hawks,90,2013-02-20
795,Nets,97,Bucks,94,2013-02-20
796,Thunder,119,Rockets,122,2013-02-20
797,76ers,87,Timberwolves,94,2013-02-20
798,Magic,96,Mavericks,111,2013-02-20
799,Celtics,99,Lakers,113,2013-02-20
800,Suns,98,Warriors,108,2013-02-20
801,Heat,86,Bulls,67,2013-02-21
802,Spurs,116,Clippers,90,2013-02-21
803,Knicks,98,Raptors,100,2013-02-22
804,Nuggets,113,Wizards,119,2013-02-22
805,Bulls,105,Bobcats,75,2013-02-22
806,Pistons,82,Pacers,114,2013-02-22
807,Rockets,106,Nets,96,2013-02-22
808,Kings,108,Hawks,122,2013-02-22
809,Magic,82,Grizzlies,88,2013-02-22
810,Mavericks,104,Hornets,100,2013-02-22
811,Timberwolves,111,Thunder,127,2013-02-22
812,Celtics,113,Suns,88,2013-02-22
813,Trail Blazers,107,Lakers,111,2013-02-22
814,Spurs,101,Warriors,107,2013-02-22
815,Rockets,103,Wizards,105,2013-02-23
816,Nuggets,113,Bobcats,99,2013-02-23
817,Cavaliers,118,Magic,94,2013-02-23
818,Heat,114,76ers,90,2013-02-23
819,Pacers,90,Pistons,72,2013-02-23
820,Hawks,103,Bucks,102,2013-02-23
821,Jazz,94,Clippers,107,2013-02-23
822,Lakers,103,Mavericks,99,2013-02-24
823,Warriors,100,Timberwolves,99,2013-02-24
824,Cavaliers,105,Heat,109,2013-02-24
825,Kings,95,Hornets,110,2013-02-24
826,Grizzlies,76,Nets,72,2013-02-24
827,76ers,93,Knicks,99,2013-02-24
828,Spurs,97,Suns,87,2013-02-24
829,Celtics,86,Trail Blazers,92,2013-02-24
830,Bulls,72,Thunder,102,2013-02-24
831,Wizards,90,Raptors,84,2013-02-25
832,Hawks,114,Pistons,103,2013-02-25
833,Lakers,108,Nuggets,119,2013-02-25
834,Celtics,110,Jazz,107,2013-02-25
835,Magic,98,76ers,84,2013-02-26
836,Warriors,97,Pacers,108,2013-02-26
837,Kings,129,Heat,141,2013-02-26
838,Cavaliers,101,Bulls,98,2013-02-26
839,Nets,101,Hornets,97,2013-02-26
840,Bucks,95,Mavericks,90,2013-02-26
841,Timberwolves,83,Suns,84,2013-02-26
842,Bobcats,84,Clippers,106,2013-02-26
843,Kings,125,Magic,101,2013-02-27
844,Raptors,92,Cavaliers,103,2013-02-27
845,Pistons,96,Wizards,95,2013-02-27
846,Warriors,105,Knicks,109,2013-02-27
847,Mavericks,84,Grizzlies,90,2013-02-27
848,Bucks,110,Rockets,107,2013-02-27
849,Hornets,74,Thunder,119,2013-02-27
850,Suns,105,Spurs,101,2013-02-27
851,Hawks,102,Jazz,91,2013-02-27
852,Nuggets,111,Trail Blazers,109,2013-02-27
853,Clippers,99,Pacers,91,2013-02-28
854,76ers,82,Bulls,93,2013-02-28
855,Timberwolves,94,Lakers,116,2013-02-28
856,Pacers,93,Raptors,81,2013-03-01
857,Knicks,96,Wizards,88,2013-03-01
858,Rockets,118,Magic,110,2013-03-01
859,Warriors,86,Celtics,94,2013-03-01
860,Clippers,105,Cavaliers,89,2013-03-01
861,Grizzlies,91,Heat,98,2013-03-01
862,Mavericks,98,Nets,90,2013-03-01
863,Pistons,95,Hornets,100,2013-03-01
864,Kings,102,Spurs,130,2013-03-01
865,Bobcats,68,Jazz,98,2013-03-01
866,Hawks,87,Suns,92,2013-03-01
867,Thunder,103,Nuggets,105,2013-03-01
868,Warriors,97,76ers,104,2013-03-02
869,Nets,85,Bulls,96,2013-03-02
870,Raptors,114,Bucks,122,2013-03-02
871,Timberwolves,94,Trail Blazers,109,2013-03-02
872,Heat,99,Knicks,93,2013-03-03
873,Thunder,108,Clippers,104,2013-03-03
874,76ers,87,Wizards,90,2013-03-03
875,Grizzlies,108,Magic,82,2013-03-03
876,Bobcats,83,Kings,119,2013-03-03
877,Mavericks,103,Rockets,136,2013-03-03
878,Pistons,75,Spurs,114,2013-03-03
879,Bulls,92,Pacers,97,2013-03-03
880,Hawks,98,Lakers,99,2013-03-03
881,Knicks,102,Cavaliers,97,2013-03-04
882,Jazz,108,Bucks,109,2013-03-04
883,Magic,105,Hornets,102,2013-03-04
884,Heat,97,Timberwolves,81,2013-03-04
885,Hawks,88,Nuggets,104,2013-03-04
886,Bobcats,105,Trail Blazers,122,2013-03-04
887,Raptors,118,Warriors,125,2013-03-04
888,Celtics,109,76ers,101,2013-03-05
889,Lakers,105,Thunder,122,2013-03-05
890,Nuggets,120,Kings,113,2013-03-05
891,Nets,99,Bobcats,78,2013-03-06
892,Jazz,101,Cavaliers,104,2013-03-06
893,Celtics,83,Pacers,81,2013-03-06
894,76ers,96,Hawks,107,2013-03-06
895,Magic,96,Heat,97,2013-03-06
896,Knicks,87,Pistons,77,2013-03-06
897,Trail Blazers,85,Grizzlies,91,2013-03-06
898,Lakers,108,Hornets,102,2013-03-06
899,Wizards,82,Timberwolves,87,2013-03-06
900,Rockets,108,Mavericks,112,2013-03-06
901,Bulls,83,Spurs,101,2013-03-06
902,Raptors,98,Suns,71,2013-03-06
903,Bucks,101,Clippers,117,2013-03-06
904,Kings,83,Warriors,87,2013-03-06
905,Thunder,95,Knicks,94,2013-03-07
906,Clippers,92,Nuggets,107,2013-03-07
907,Thunder,116,Bobcats,94,2013-03-08
908,Pacers,115,Magic,86,2013-03-08
909,Wizards,78,Nets,95,2013-03-08
910,Mavericks,102,Pistons,99,2013-03-08
911,Grizzlies,103,Cavaliers,92,2013-03-08
912,Hawks,102,Celtics,107,2013-03-08
913,76ers,93,Heat,102,2013-03-08
914,Jazz,88,Bulls,89,2013-03-08
915,Trail Blazers,136,Spurs,106,2013-03-08
916,Suns,112,Kings,121,2013-03-08
917,Raptors,116,Lakers,118,2013-03-08
918,Rockets,94,Warriors,88,2013-03-08
919,Nets,93,Hawks,80,2013-03-09
920,Jazz,84,Knicks,113,2013-03-09
921,Bobcats,87,Wizards,104,2013-03-09
922,Hornets,85,Grizzlies,96,2013-03-09
923,Timberwolves,88,Nuggets,111,2013-03-09
924,Rockets,105,Suns,107,2013-03-09
925,Bucks,103,Warriors,93,2013-03-09
926,Celtics,79,Thunder,91,2013-03-10
927,Bulls,81,Lakers,90,2013-03-10
928,Cavaliers,96,Raptors,100,2013-03-10
929,76ers,91,Magic,99,2013-03-10
930,Pacers,91,Heat,105,2013-03-10
931,Trail Blazers,96,Hornets,98,2013-03-10
932,Mavericks,100,Timberwolves,77,2013-03-10
933,Bucks,115,Kings,113,2013-03-10
934,Pistons,97,Clippers,129,2013-03-10
935,Nets,97,76ers,106,2013-03-11
936,Thunder,93,Spurs,105,2013-03-11
937,Pistons,90,Jazz,103,2013-03-11
938,Nuggets,108,Suns,93,2013-03-11
939,Knicks,63,Warriors,92,2013-03-11
940,Celtics,74,Bobcats,100,2013-03-12
941,Lakers,106,Magic,97,2013-03-12
942,Wizards,90,Cavaliers,95,2013-03-12
943,Hornets,98,Nets,108,2013-03-12
944,Hawks,81,Heat,98,2013-03-12
945,Mavericks,115,Bucks,108,2013-03-12
946,Spurs,83,Timberwolves,107,2013-03-12
947,Grizzlies,102,Trail Blazers,97,2013-03-12
948,Heat,98,76ers,94,2013-03-13
949,Bucks,93,Wizards,106,2013-03-13
950,Timberwolves,91,Pacers,107,2013-03-13
951,Raptors,88,Celtics,112,2013-03-13
952,Lakers,92,Hawks,96,2013-03-13
953,Suns,81,Rockets,111,2013-03-13
954,Jazz,87,Thunder,110,2013-03-13
955,Bulls,79,Kings,121,2013-03-13
956,Knicks,94,Nuggets,117,2013-03-13
957,Grizzlies,96,Clippers,85,2013-03-13
958,Pistons,97,Warriors,105,2013-03-13
959,Mavericks,91,Spurs,92,2013-03-14
960,Knicks,90,Trail Blazers,105,2013-03-14
961,Bobcats,78,Raptors,92,2013-03-15
962,Hornets,87,Wizards,96,2013-03-15
963,Lakers,99,Pacers,93,2013-03-15
964,Suns,94,Hawks,107,2013-03-15
965,Timberwolves,100,Rockets,108,2013-03-15
966,Magic,104,Thunder,117,2013-03-15
967,Heat,107,Bucks,94,2013-03-15
968,Cavaliers,86,Mavericks,96,2013-03-15
969,Grizzlies,80,Nuggets,87,2013-03-15
970,Bulls,113,Warriors,95,2013-03-15
971,Suns,105,Wizards,127,2013-03-16
972,Bobcats,88,Celtics,105,2013-03-16
973,Pacers,91,76ers,98,2013-03-16
974,Cavaliers,113,Spurs,119,2013-03-16
975,Grizzlies,84,Jazz,90,2013-03-16
976,Pistons,101,Trail Blazers,112,2013-03-16
977,Heat,108,Raptors,91,2013-03-17
978,Magic,109,Bucks,115,2013-03-17
979,Knicks,80,Clippers,93,2013-03-17
980,Warriors,108,Rockets,78,2013-03-17
981,Hornets,95,Timberwolves,97,2013-03-17
982,Thunder,107,Mavericks,101,2013-03-17
983,Hawks,105,Nets,93,2013-03-17
984,Kings,102,Lakers,113,2013-03-17
985,Trail Blazers,100,76ers,101,2013-03-18
986,Wizards,114,Bobcats,119,2013-03-18
987,Pacers,111,Cavaliers,90,2013-03-18
988,Mavericks,127,Hawks,113,2013-03-18
989,Nets,119,Pistons,82,2013-03-18
990,Heat,105,Celtics,103,2013-03-18
991,Nuggets,119,Bulls,118,2013-03-18
992,Timberwolves,77,Grizzlies,92,2013-03-18
993,Warriors,93,Hornets,72,2013-03-18
994,Lakers,76,Suns,99,2013-03-18
995,Knicks,90,Jazz,83,2013-03-18
996,Magic,73,Pacers,95,2013-03-19
997,Trail Blazers,95,Bucks,102,2013-03-19
998,Nuggets,114,Thunder,104,2013-03-19
999,Clippers,101,Kings,116,2013-03-19
1000,Raptors,101,Bobcats,107,2013-03-20
1001,Heat,98,Cavaliers,95,2013-03-20
1002,Magic,94,Knicks,106,2013-03-20
1003,Bucks,90,Hawks,98,2013-03-20
1004,Thunder,89,Grizzlies,90,2013-03-20
1005,Celtics,86,Hornets,87,2013-03-20
1006,Jazz,93,Rockets,100,2013-03-20
1007,Nets,113,Mavericks,96,2013-03-20
1008,Warriors,93,Spurs,104,2013-03-20
1009,Wizards,88,Suns,79,2013-03-20
1010,76ers,72,Clippers,101,2013-03-20
1011,Trail Blazers,99,Bulls,89,2013-03-21
1012,76ers,100,Nuggets,101,2013-03-21
1013,Timberwolves,98,Kings,101,2013-03-21
1014,Knicks,99,Raptors,94,2013-03-22
1015,Thunder,97,Magic,89,2013-03-22
1016,Bucks,78,Pacers,102,2013-03-22
1017,Trail Blazers,104,Hawks,93,2013-03-22
1018,Pistons,89,Heat,103,2013-03-22
1019,Grizzlies,83,Hornets,90,2013-03-22
1020,Cavaliers,78,Rockets,116,2013-03-22
1021,Celtics,94,Mavericks,104,2013-03-22
1022,Jazz,97,Spurs,104,2013-03-22
1023,Timberwolves,117,Suns,86,2013-03-22
1024,Wizards,103,Lakers,100,2013-03-22
1025,Pistons,92,Bobcats,91,2013-03-23
1026,Raptors,84,Knicks,110,2013-03-23
1027,Pacers,84,Bulls,87,2013-03-23
1028,Celtics,106,Grizzlies,110,2013-03-23
1029,Kings,95,Nuggets,101,2013-03-23
1030,Nets,95,Clippers,101,2013-03-23
1031,Wizards,92,Warriors,101,2013-03-23
1032,Hawks,104,Bucks,99,2013-03-24
1033,Bobcats,77,Heat,109,2013-03-24
1034,Spurs,95,Rockets,96,2013-03-24
1035,Trail Blazers,83,Thunder,103,2013-03-24
1036,Bulls,104,Timberwolves,97,2013-03-24
1037,Jazz,108,Mavericks,113,2013-03-24
1038,Nets,102,Suns,100,2013-03-24
1039,76ers,117,Kings,103,2013-03-24
1040,Grizzlies,94,Wizards,107,2013-03-25
1041,Heat,108,Magic,94,2013-03-25
1042,Hawks,94,Pacers,100,2013-03-25
1043,Nuggets,86,Hornets,110,2013-03-25
1044,76ers,91,Jazz,107,2013-03-25
1045,Lakers,103,Warriors,109,2013-03-25
1046,Knicks,100,Celtics,85,2013-03-26
1047,Timberwolves,105,Pistons,82,2013-03-26
1048,Clippers,102,Mavericks,109,2013-03-26
1049,Hawks,107,Raptors,88,2013-03-27
1050,Bucks,92,76ers,100,2013-03-27
1051,Magic,108,Bobcats,114,2013-03-27
1052,Celtics,93,Cavaliers,92,2013-03-27
1053,Grizzlies,101,Knicks,108,2013-03-27
1054,Heat,97,Bulls,101,2013-03-27
1055,Clippers,105,Hornets,91,2013-03-27
1056,Pacers,100,Rockets,91,2013-03-27
1057,Wizards,80,Thunder,103,2013-03-27
1058,Lakers,120,Timberwolves,117,2013-03-27
1059,Nuggets,99,Spurs,100,2013-03-27
1060,Suns,88,Jazz,103,2013-03-27
1061,Kings,105,Warriors,98,2013-03-27
1062,Nets,111,Trail Blazers,93,2013-03-27
1063,Lakers,103,Bucks,113,2013-03-28
1064,Pacers,103,Mavericks,78,2013-03-28
1065,Kings,117,Suns,103,2013-03-28
1066,Wizards,92,Magic,97,2013-03-29
1067,Hawks,107,Celtics,118,2013-03-29
1068,Bobcats,102,Knicks,111,2013-03-29
1069,Raptors,99,Pistons,82,2013-03-29
1070,76ers,97,Cavaliers,87,2013-03-29
1071,Rockets,94,Grizzlies,103,2013-03-29
1072,Heat,108,Hornets,89,2013-03-29
1073,Thunder,93,Timberwolves,101,2013-03-29
1074,Clippers,102,Spurs,104,2013-03-29
1075,Nets,87,Nuggets,109,2013-03-29
1076,Jazz,105,Trail Blazers,95,2013-03-29
1077,Bulls,98,Mavericks,100,2013-03-30
1078,Magic,88,Hawks,97,2013-03-30
1079,Bobcats,92,76ers,100,2013-03-30
1080,Clippers,81,Rockets,98,2013-03-30
1081,Grizzlies,99,Timberwolves,86,2013-03-30
1082,Thunder,109,Bucks,99,2013-03-30
1083,Nets,107,Jazz,116,2013-03-30
1084,Pacers,112,Suns,104,2013-03-30
1085,Lakers,103,Kings,98,2013-03-30
1086,Trail Blazers,98,Warriors,125,2013-03-30
1087,Raptors,92,Wizards,109,2013-03-31
1088,Cavaliers,92,Hornets,112,2013-03-31
1089,Pistons,94,Bulls,95,2013-03-31
1090,Heat,88,Spurs,86,2013-03-31
1091,Celtics,89,Knicks,108,2013-03-31
1092,Pistons,108,Raptors,98,2013-04-01
1093,Cavaliers,94,Hawks,102,2013-04-01
1094,Bobcats,102,Bucks,131,2013-04-01
1095,Spurs,90,Grizzlies,92,2013-04-01
1096,Magic,103,Rockets,111,2013-04-01
1097,Celtics,100,Timberwolves,110,2013-04-01
1098,Trail Blazers,102,Jazz,112,2013-04-01
1099,Pacers,109,Clippers,106,2013-04-01
1100,Bulls,86,Wizards,90,2013-04-02
1101,Knicks,102,Heat,90,2013-04-02
1102,Mavericks,81,Lakers,101,2013-04-02
1103,Wizards,78,Raptors,88,2013-04-03
1104,76ers,83,Bobcats,88,2013-04-03
1105,Knicks,95,Hawks,82,2013-04-03
1106,Nets,113,Cavaliers,95,2013-04-03
1107,Pistons,93,Celtics,98,2013-04-03
1108,Timberwolves,107,Bucks,98,2013-04-03
1109,Magic,84,Spurs,98,2013-04-03
1110,Nuggets,113,Jazz,96,2013-04-03
1111,Rockets,112,Kings,102,2013-04-03
1112,Grizzlies,94,Trail Blazers,76,2013-04-03
1113,Suns,101,Clippers,126,2013-04-03
1114,Hornets,88,Warriors,98,2013-04-03
1115,Bulls,92,Nets,90,2013-04-04
1116,Mavericks,94,Nuggets,95,2013-04-04
1117,Spurs,88,Thunder,100,2013-04-04
1118,Cavaliers,97,Celtics,91,2013-04-05
1119,Bucks,83,Knicks,101,2013-04-05
1120,76ers,101,Hawks,90,2013-04-05
1121,Heat,89,Bobcats,79,2013-04-05
1122,Thunder,97,Pacers,75,2013-04-05
1123,Magic,86,Bulls,87,2013-04-05
1124,Raptors,95,Timberwolves,93,2013-04-05
1125,Hornets,83,Jazz,95,2013-04-05
1126,Warriors,111,Suns,107,2013-04-05
1127,Mavericks,117,Kings,108,2013-04-05
1128,Rockets,116,Trail Blazers,98,2013-04-05
1129,Grizzlies,84,Lakers,86,2013-04-05
1130,Pacers,85,Wizards,104,2013-04-06
1131,Bobcats,96,Nets,105,2013-04-06
1132,76ers,87,Heat,106,2013-04-06
1133,Pistons,101,Timberwolves,107,2013-04-06
1134,Raptors,83,Bucks,100,2013-04-06
1135,Hawks,97,Spurs,99,2013-04-06
1136,Rockets,114,Nuggets,132,2013-04-06
1137,Knicks,125,Thunder,120,2013-04-07
1138,Lakers,95,Clippers,109,2013-04-07
1139,Wizards,96,Celtics,107,2013-04-07
1140,Magic,85,Cavaliers,91,2013-04-07
1141,Grizzlies,89,Kings,87,2013-04-07
1142,Bulls,85,Pistons,99,2013-04-07
1143,Jazz,97,Warriors,90,2013-04-07
1144,Hornets,95,Suns,92,2013-04-07
1145,Mavericks,96,Trail Blazers,91,2013-04-07
1146,Cavaliers,94,Pacers,99,2013-04-09
1147,76ers,83,Nets,104,2013-04-09
1148,Wizards,99,Knicks,120,2013-04-09
1149,Bucks,83,Heat,94,2013-04-09
1150,Raptors,101,Bulls,98,2013-04-09
1151,Bobcats,75,Grizzlies,94,2013-04-09
1152,Suns,98,Rockets,101,2013-04-09
1153,Thunder,90,Jazz,80,2013-04-09
1154,Hornets,96,Lakers,104,2013-04-09
1155,Timberwolves,89,Warriors,105,2013-04-09
1156,Hawks,124,76ers,101,2013-04-10
1157,Heat,103,Wizards,98,2013-04-10
1158,Bucks,103,Magic,113,2013-04-10
1159,Pistons,111,Cavaliers,104,2013-04-10
1160,Nets,101,Celtics,93,2013-04-10
1161,Suns,102,Mavericks,91,2013-04-10
1162,Hornets,110,Kings,121,2013-04-10
1163,Lakers,113,Trail Blazers,106,2013-04-10
1164,Spurs,86,Nuggets,96,2013-04-10
1165,Timberwolves,95,Clippers,111,2013-04-10
1166,Knicks,111,Bulls,118,2013-04-11
1167,Thunder,116,Warriors,97,2013-04-11
1168,Bulls,88,Raptors,97,2013-04-12
1169,76ers,97,Wizards,86,2013-04-12
1170,Nets,117,Pacers,109,2013-04-12
1171,Bucks,104,Hawks,109,2013-04-12
1172,Celtics,101,Heat,109,2013-04-12
1173,Bobcats,93,Pistons,113,2013-04-12
1174,Knicks,101,Cavaliers,91,2013-04-12
1175,Clippers,96,Hornets,93,2013-04-12
1176,Grizzlies,82,Rockets,78,2013-04-12
1177,Nuggets,105,Mavericks,108,2013-04-12
1178,Kings,101,Spurs,108,2013-04-12
1179,Timberwolves,100,Jazz,107,2013-04-12
1180,Thunder,106,Trail Blazers,90,2013-04-12
1181,Warriors,116,Lakers,118,2013-04-12
1182,Bucks,85,Bobcats,95,2013-04-13
1183,Celtics,120,Magic,88,2013-04-13
1184,Clippers,91,Grizzlies,87,2013-04-13
