,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
2891,Udonis Haslem,Miami Heat,31:18,1,9,11.1,0,0,0.0,2,2,100,2,10,12,0,0,0,0,4,4,-5,972
2892,Kevin Love,Minnesota Timberwolves,40:26,6,18,33.3,0,4,0.0,19,24,79.2,9,11,20,2,0,0,3,1,31,-1,973
2893,Ricky Rubio,Minnesota Timberwolves,27:21,2,3,66.7,0,0,0.0,2,3,66.7,0,3,3,4,3,0,3,3,6,-1,973
2894,LaMarcus Aldridge,Portland Trail Blazers,33:16,10,15,66.7,0,0,0.0,4,6,66.7,3,5,8,0,1,0,1,3,24,17,974
2895,Nicolas Batum,Portland Trail Blazers,28:49,4,12,33.3,1,4,25.0,6,6,100,3,2,5,1,0,0,1,1,15,17,974
2896,Gordon Hayward,Utah Jazz,23:58,3,8,37.5,0,2,0.0,1,1,100,1,2,3,2,0,1,1,2,7,-18,975
2897,Derrick Favors,Utah Jazz,18:34,4,7,57.1,0,0,0.0,0,0,0.0,2,4,6,0,0,0,1,4,8,-26,975
2898,Paul Millsap,Utah Jazz,27:08,7,15,46.7,0,1,0.0,4,6,66.7,6,2,8,0,0,1,1,3,18,3,975
2899,Enes Kanter,Utah Jazz,20:30,1,7,14.3,0,0,0.0,3,4,75.0,3,8,11,0,0,1,0,2,5,-3,975
2900,Alec Burks,Utah Jazz,5:35,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,0,0,0,1,975
2901,Paul George,Indiana Pacers,39:46,5,11,45.5,4,7,57.1,4,4,100,2,2,4,2,0,0,2,1,18,4,976
2902,George Hill,Indiana Pacers,18:41,0,5,0.0,0,2,0.0,3,3,100,1,1,2,2,0,0,0,0,3,-8,976
2903,DeMar DeRozan,Toronto Raptors,29:38,9,16,56.3,2,2,100,2,2,100,1,3,4,2,1,0,2,2,22,-6,976
2904,Ed Davis,Toronto Raptors,19:41,1,2,50.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,1,3,2,-7,976
2905,James Johnson,Toronto Raptors,29:09,3,7,42.9,0,0,0.0,0,0,0.0,1,7,8,2,6,2,1,5,6,8,976
2906,LeBron James,Miami Heat,38:49,13,23,56.5,0,0,0.0,9,9,100,0,6,6,7,3,2,2,0,35,5,977
2907,Udonis Haslem,Miami Heat,29:07,1,4,25.0,0,0,0.0,2,2,100,1,5,6,0,1,0,3,4,4,7,977
2908,D.J. Augustin,Charlotte Bobcats,32:47,7,11,63.6,3,6,50.0,3,4,75.0,1,4,5,6,0,0,5,2,20,-3,977
2909,Kemba Walker,Charlotte Bobcats,20:03,6,9,66.7,1,2,50.0,1,2,50.0,0,1,1,3,1,0,3,1,14,-6,977
2910,JaVale McGee,Washington Wizards,27:36,7,11,63.6,0,0,0.0,1,2,50.0,3,9,12,0,2,1,2,4,15,-25,978
2911,John Wall,Washington Wizards,37:10,6,15,40.0,0,0,0.0,8,10,80.0,1,1,2,6,3,1,6,1,20,-23,978
2912,Al Horford,Atlanta Hawks,32:33,4,9,44.4,0,0,0.0,3,4,75.0,2,8,10,2,2,2,0,1,11,25,978
2913,Kyrie Irving,Cleveland Cavaliers,19:50,5,9,55.6,0,0,0.0,4,4,100,1,3,4,7,2,0,3,1,14,4,979
2914,Tristan Thompson,Cleveland Cavaliers,24:34,5,8,62.5,0,0,0.0,0,0,0.0,1,3,4,1,1,2,3,1,10,18,979
2915,Kevin Durant,Oklahoma City Thunder,38:37,10,17,58.8,2,5,40.0,10,11,90.9,1,7,8,3,0,2,2,2,32,-2,980
2916,Serge Ibaka,Oklahoma City Thunder,21:42,2,8,25.0,0,0,0.0,0,0,0.0,3,4,7,0,1,3,1,2,4,1,980
2917,Russell Westbrook,Oklahoma City Thunder,31:26,0,13,0.0,0,2,0.0,4,4,100,0,3,3,6,0,0,4,3,4,1,980
2918,James Harden,Oklahoma City Thunder,30:25,5,11,45.5,3,7,42.9,7,9,77.8,1,6,7,2,1,0,0,1,20,-2,980
2919,Rudy Gay,Memphis Grizzlies,36:26,9,24,37.5,0,5,0.0,1,4,25.0,4,8,12,2,1,1,3,4,19,-4,980
2920,Mike Conley,Memphis Grizzlies,0:24,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,980
2921,Rajon Rondo,Boston Celtics,34:22,5,8,62.5,1,1,100,2,4,50.0,1,1,2,6,1,0,4,3,13,-8,981
2922,Avery Bradley,Boston Celtics,6:05,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-8,981
2923,E'Twaun Moore,Boston Celtics,7:36,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-4,981
2924,Trevor Ariza,New Orleans Hornets,40:27,2,8,25.0,1,4,25.0,3,4,75.0,1,5,6,4,2,1,0,1,8,11,981
2925,Blake Griffin,Los Angeles Clippers,33:48,11,19,57.9,0,0,0.0,6,8,75.0,3,6,9,2,0,0,1,2,28,-37,982
2926,DeAndre Jordan,Los Angeles Clippers,32:43,2,4,50.0,0,0,0.0,4,6,66.7,4,4,8,0,3,3,3,5,8,-11,982
2927,Chris Paul,Los Angeles Clippers,36:01,3,10,30.0,1,2,50.0,3,4,75.0,1,2,3,9,2,0,2,2,10,-17,982
2928,Kawhi Leonard,San Antonio Spurs,20:05,1,3,33.3,0,0,0.0,0,0,0.0,1,7,8,0,0,0,0,1,2,10,982
2929,Danny Green,San Antonio Spurs,3:53,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1,982
2930,Cory Joseph,San Antonio Spurs,3:39,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,-1,982
2931,Gordon Hayward,Utah Jazz,27:15,3,6,50.0,1,3,33.3,3,4,75.0,0,2,2,7,0,0,1,1,10,-20,983
2932,Derrick Favors,Utah Jazz,16:47,1,4,25.0,0,0,0.0,0,2,0.0,2,8,10,0,0,0,3,2,2,5,983
2933,Paul Millsap,Utah Jazz,21:44,6,9,66.7,1,1,100,0,0,0.0,1,7,8,1,2,0,1,1,13,-20,983
2934,Enes Kanter,Utah Jazz,14:12,1,5,20.0,0,0,0.0,2,3,66.7,2,3,5,0,0,0,0,2,4,0,983
2935,Alec Burks,Utah Jazz,9:51,6,9,66.7,0,1,0.0,3,3,100,0,0,0,0,2,0,1,2,15,7,983
2936,Danilo Gallinari,Denver Nuggets,25:20,4,7,57.1,1,2,50.0,2,2,100,1,4,5,2,2,0,3,3,11,13,983
2937,Andre Iguodala,Philadelphia 76ers,26:32,5,7,71.4,3,3,100,2,2,100,0,4,4,6,4,0,1,2,15,32,984
2938,Jrue Holiday,Philadelphia 76ers,32:31,5,15,33.3,0,3,0.0,5,7,71.4,2,1,3,2,1,0,1,2,15,22,984
2939,Thaddeus Young,Philadelphia 76ers,26:25,7,14,50.0,0,0,0.0,1,1,100,2,3,5,0,0,0,0,1,15,2,984
2940,Lou Williams,Philadelphia 76ers,25:27,3,11,27.3,2,4,50.0,5,6,83.3,1,2,3,5,0,0,1,2,13,3,984
2941,Nikola Vucevic,Philadelphia 76ers,20:07,3,6,50.0,0,0,0.0,0,0,0.0,3,3,6,2,1,0,2,2,6,-3,984
2942,Robin Lopez,Phoenix Suns,20:10,3,4,75.0,0,0,0.0,1,2,50.0,1,5,6,3,0,0,0,1,7,-2,984
2943,Markieff Morris,Phoenix Suns,26:30,4,5,80.0,1,2,50.0,0,0,0.0,1,2,3,1,0,0,1,3,9,5,984
2944,Carmelo Anthony,New York Knicks,34:38,3,13,23.1,0,4,0.0,7,9,77.8,0,2,2,1,0,0,1,4,13,-16,985
2945,Ish Smith,Golden State Warriors,29:09,5,13,38.5,1,2,50.0,0,0,0.0,1,5,6,4,2,0,1,0,11,2,985
2946,Klay Thompson,Golden State Warriors,7:30,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,1,985
2947,Dwight Howard,Orlando Magic,37:26,7,9,77.8,0,0,0.0,2,9,22.2,6,18,24,3,3,3,3,3,16,23,986
2948,Kawhi Leonard,San Antonio Spurs,24:39,3,7,42.9,0,3,0.0,2,4,50.0,2,2,4,0,1,0,0,0,8,1,987
2949,Danny Green,San Antonio Spurs,12:28,3,7,42.9,0,2,0.0,0,0,0.0,3,1,4,0,1,0,0,0,6,-6,987
2950,Cory Joseph,San Antonio Spurs,13:47,1,4,25.0,0,0,0.0,0,0,0.0,1,0,1,2,0,1,0,0,2,-3,987
2951,Kyle Lowry,Houston Rockets,27:18,5,10,50.0,2,4,50.0,4,4,100,0,9,9,8,3,0,1,1,16,26,987
2952,Goran Dragic,Houston Rockets,20:42,3,10,30.0,0,3,0.0,0,0,0.0,0,1,1,3,1,1,0,2,6,-6,987
2953,Kevin Durant,Oklahoma City Thunder,41:10,10,16,62.5,3,5,60.0,7,9,77.8,0,11,11,6,1,2,6,1,30,7,988
2954,Serge Ibaka,Oklahoma City Thunder,36:47,6,9,66.7,0,0,0.0,4,8,50.0,3,5,8,0,1,3,1,4,16,-7,988
2955,Russell Westbrook,Oklahoma City Thunder,31:08,6,15,40.0,0,1,0.0,4,6,66.7,2,2,4,4,2,0,7,2,16,-5,988
2956,James Harden,Oklahoma City Thunder,34:51,4,8,50.0,1,4,25.0,6,6,100,0,4,4,4,0,1,0,2,15,22,988
2957,Derrick Rose,Chicago Bulls,32:12,7,14,50.0,0,2,0.0,5,6,83.3,0,1,1,8,0,0,6,5,19,-1,989
2958,Taj Gibson,Chicago Bulls,10:10,3,4,75.0,0,0,0.0,0,1,0.0,0,1,1,0,0,0,0,2,6,-2,989
2959,Danilo Gallinari,Denver Nuggets,35:10,4,15,26.7,0,5,0.0,8,8,100,0,2,2,3,2,0,0,0,16,-20,990
2960,LaMarcus Aldridge,Portland Trail Blazers,38:58,6,14,42.9,0,0,0.0,1,2,50.0,1,4,5,6,0,1,2,4,13,10,990
2961,Nicolas Batum,Portland Trail Blazers,20:41,1,6,16.7,1,3,33.3,3,3,100,1,5,6,1,1,4,4,2,6,-6,990
2962,Carmelo Anthony,New York Knicks,36:47,8,14,57.1,2,4,50.0,9,10,90.0,1,6,7,5,0,1,5,3,27,-16,991
2963,Dwight Howard,Orlando Magic,39:28,7,16,43.8,0,0,0.0,6,14,42.9,6,18,24,4,1,4,3,0,20,18,992
2964,D.J. Augustin,Charlotte Bobcats,35:13,3,11,27.3,1,4,25.0,7,7,100,1,0,1,4,0,0,1,0,14,-16,992
2965,Kemba Walker,Charlotte Bobcats,17:09,1,9,11.1,0,3,0.0,0,0,0.0,0,1,1,4,0,0,1,1,2,-10,992
