,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
3785,Tristan Thompson,Cleveland Cavaliers,39:09,6,12,50.0,0,0,0.0,4,8,50.0,9,11,20,2,4,0,1,3,16,8,278
3786,Rodney Hood,Cleveland Cavaliers,25:43,3,7,42.9,2,4,50.0,1,1,100,0,0,0,1,0,0,1,2,9,15,278
3787,Collin Sexton,Cleveland Cavaliers,33:39,14,21,66.7,1,3,33.3,0,0,0.0,0,4,4,2,0,0,3,4,29,7,278
3788,Jordan Clarkson,Cleveland Cavaliers,27:54,8,16,50.0,0,2,0.0,4,4,100,5,0,5,4,1,0,2,1,20,-4,278
3789,Julius Randle,New Orleans Pelicans,38:37,10,16,62.5,1,3,33.3,8,10,80.0,2,13,15,7,1,0,2,4,29,-4,279
3790,E'Twaun Moore,New Orleans Pelicans,34:38,8,14,57.1,1,3,33.3,2,2,100,2,3,5,2,6,0,4,4,19,-14,279
3791,Jrue Holiday,New Orleans Pelicans,36:02,7,18,38.9,1,4,25.0,1,2,50.0,1,4,5,9,1,1,4,4,16,-5,279
3792,Frank Jackson,New Orleans Pelicans,20:43,2,9,22.2,0,3,0.0,1,2,50.0,0,1,1,1,0,0,1,1,5,-3,279
3793,Thomas Bryant,Washington Wizards,16:29,2,2,100,0,0,0.0,0,0,0.0,0,3,3,2,0,1,1,1,4,8,279
3794,Bradley Beal,Washington Wizards,44:30,7,15,46.7,1,4,25.0,3,7,42.9,1,5,6,8,1,3,2,3,18,12,279
3795,John Wall,Washington Wizards,34:28,8,16,50.0,1,4,25.0,5,10,50.0,0,7,7,8,1,0,5,1,22,13,279
3796,Austin Rivers,Washington Wizards,26:59,8,11,72.7,1,4,25.0,1,1,100,0,2,2,2,2,2,1,1,18,0,279
3797,Markieff Morris,Washington Wizards,27:41,6,12,50.0,2,6,33.3,1,2,50.0,1,8,9,0,2,1,0,5,15,-1,279
3798,Jeff Green,Washington Wizards,20:31,2,5,40.0,0,1,0.0,0,0,0.0,0,4,4,4,0,0,1,2,4,-3,279
3799,Tomas Satoransky,Washington Wizards,15:03,1,3,33.3,0,1,0.0,0,0,0.0,1,2,3,1,1,0,2,0,2,0,279
3800,Justin Holiday,Chicago Bulls,40:25,5,18,27.8,4,13,30.8,0,0,0.0,1,10,11,5,2,1,0,1,14,-5,280
3801,Jabari Parker,Chicago Bulls,38:30,11,18,61.1,3,5,60.0,2,4,50.0,0,7,7,4,1,1,3,4,27,-9,280
3802,Zach LaVine,Chicago Bulls,37:56,9,17,52.9,0,3,0.0,10,12,83.3,1,7,8,4,0,0,4,1,28,-6,280
3803,Robin Lopez,Chicago Bulls,16:21,2,3,66.7,1,1,100,2,2,100,1,1,2,0,1,2,2,3,7,2,280
3804,Cameron Payne,Chicago Bulls,6:37,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-7,280
3805,Robert Covington,Minnesota Timberwolves,35:21,1,18,5.6,0,10,0.0,2,2,100,1,5,6,1,3,3,1,6,4,11,280
3806,Taj Gibson,Minnesota Timberwolves,23:24,2,5,40.0,0,0,0.0,2,2,100,1,1,2,2,1,0,2,2,6,4,280
3807,Karl-Anthony Towns,Minnesota Timberwolves,37:20,13,23,56.5,1,5,20.0,8,10,80.0,9,14,23,6,0,0,3,6,35,17,280
3808,Andrew Wiggins,Minnesota Timberwolves,28:31,0,12,0.0,0,4,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,0,280
3809,Dario Saric,Minnesota Timberwolves,24:36,8,15,53.3,1,5,20.0,2,2,100,9,5,14,0,1,0,3,4,19,11,280
3810,Derrick Rose,Minnesota Timberwolves,31:08,9,13,69.2,2,4,50.0,2,2,100,0,2,2,4,0,1,1,1,22,18,280
3811,Gorgui Dieng,Minnesota Timberwolves,10:41,1,5,20.0,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,1,2,-2,280
3812,Tyus Jones,Minnesota Timberwolves,19:40,1,2,50.0,0,0,0.0,3,4,75.0,0,6,6,2,2,0,0,1,5,7,280
3813,Josh Okogie,Minnesota Timberwolves,1:00,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,280
3814,Juancho Hernangomez,Denver Nuggets,35:16,4,12,33.3,3,7,42.9,4,4,100,1,7,8,0,2,1,1,2,15,4,281
3815,Paul Millsap,Denver Nuggets,28:25,3,7,42.9,2,3,66.7,0,2,0.0,0,6,6,3,1,1,1,3,8,2,281
3816,Nikola Jokic,Denver Nuggets,27:10,6,20,30.0,0,7,0.0,4,5,80.0,2,4,6,5,0,1,4,4,16,15,281
3817,Torrey Craig,Denver Nuggets,36:04,4,8,50.0,0,2,0.0,0,1,0.0,6,4,10,1,1,2,2,2,8,-2,281
3818,Jamal Murray,Denver Nuggets,39:40,9,23,39.1,2,6,33.3,2,2,100,2,6,8,8,0,0,3,1,22,4,281
3819,Mason Plumlee,Denver Nuggets,20:50,4,8,50.0,0,0,0.0,3,6,50.0,3,4,7,2,0,4,2,4,11,-8,281
3820,Monte Morris,Denver Nuggets,20:17,1,5,20.0,0,0,0.0,2,2,100,0,2,2,6,2,0,0,1,4,7,281
3821,Trey Lyles,Denver Nuggets,19:35,6,6,100,2,2,100,2,2,100,1,3,4,1,0,0,1,1,16,5,281
3822,Malik Beasley,Denver Nuggets,12:43,2,6,33.3,1,3,33.3,0,0,0.0,0,3,3,0,0,0,0,2,5,8,281
3823,Paul George,Oklahoma City Thunder,39:55,8,21,38.1,3,6,50.0,5,7,71.4,4,7,11,3,2,3,1,5,24,-1,281
3824,Jerami Grant,Oklahoma City Thunder,31:21,5,11,45.5,2,5,40.0,1,2,50.0,0,2,2,2,0,1,0,5,13,2,281
3825,Steven Adams,Oklahoma City Thunder,37:18,6,15,40.0,0,0,0.0,0,1,0.0,7,7,14,0,1,0,2,3,12,-5,281
3826,Timothe Luwawu-Cabarrot,Oklahoma City Thunder,20:58,1,6,16.7,1,4,25.0,0,0,0.0,1,4,5,1,1,1,1,1,3,-10,281
3827,Russell Westbrook,Oklahoma City Thunder,39:28,6,23,26.1,1,12,8.3,3,7,42.9,3,7,10,12,1,0,4,5,16,-3,281
3828,Dennis Schroder,Oklahoma City Thunder,29:30,5,14,35.7,2,7,28.6,6,6,100,0,2,2,2,1,0,2,0,18,4,281
3829,Nerlens Noel,Oklahoma City Thunder,10:42,2,2,100,0,0,0.0,0,0,0.0,3,2,5,1,1,0,0,2,4,-2,281
3830,Jayson Tatum,Boston Celtics,36:24,9,14,64.3,3,6,50.0,0,0,0.0,0,4,4,3,2,1,2,3,21,3,282
3831,Al Horford,Boston Celtics,31:22,3,11,27.3,2,5,40.0,0,0,0.0,1,7,8,1,1,0,2,2,8,3,282
3832,Jaylen Brown,Boston Celtics,30:24,7,9,77.8,0,0,0.0,2,2,100,0,5,5,0,1,1,2,3,16,-11,282
3833,Kyrie Irving,Boston Celtics,34:33,9,24,37.5,0,5,0.0,1,1,100,2,3,5,6,2,1,5,2,19,-10,282
3834,Marcus Smart,Boston Celtics,25:10,5,8,62.5,3,4,75.0,6,6,100,1,1,2,2,1,0,3,3,19,-11,282
3835,Semi Ojeleye,Boston Celtics,18:33,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,0,0,0,282
3836,Terry Rozier,Boston Celtics,17:17,1,6,16.7,1,3,33.3,1,2,50.0,0,1,1,3,0,0,1,2,4,2,282
3837,Harrison Barnes,Dallas Mavericks,30:26,7,12,58.3,5,7,71.4,1,1,100,0,3,3,3,1,1,1,2,20,-4,282
3838,Dorian Finney-Smith,Dallas Mavericks,29:52,4,11,36.4,0,5,0.0,1,3,33.3,5,3,8,1,2,0,3,4,9,6,282
3839,DeAndre Jordan,Dallas Mavericks,33:26,5,7,71.4,0,0,0.0,4,7,57.1,2,11,13,3,1,0,2,1,14,10,282
3840,Luka Doncic,Dallas Mavericks,30:52,5,11,45.5,3,4,75.0,2,2,100,0,0,0,8,3,1,3,0,15,8,282
3841,Maxi Kleber,Dallas Mavericks,22:39,3,8,37.5,1,4,25.0,0,0,0.0,3,4,7,1,1,0,2,3,7,9,282
3842,Jalen Brunson,Dallas Mavericks,8:36,1,1,100,0,0,0.0,0,1,0.0,0,0,0,0,0,0,0,2,2,-2,282
3843,Rudy Gay,San Antonio Spurs,30:36,5,9,55.6,0,1,0.0,0,1,0.0,1,3,4,4,2,1,4,5,10,-9,283
3844,LaMarcus Aldridge,San Antonio Spurs,30:35,6,12,50.0,0,0,0.0,3,4,75.0,0,3,3,3,1,0,3,0,15,-29,283
3845,DeMar DeRozan,San Antonio Spurs,34:55,13,26,50.0,1,2,50.0,7,10,70.0,2,2,4,7,1,0,0,0,34,-32,283
3846,Bryn Forbes,San Antonio Spurs,30:31,8,11,72.7,2,2,100,0,0,0.0,0,2,2,1,1,0,2,4,18,-29,283
3847,Jakob Poeltl,San Antonio Spurs,14:03,2,4,50.0,0,0,0.0,3,3,100,4,1,5,2,0,1,1,1,7,23,283
3848,Patty Mills,San Antonio Spurs,22:48,2,3,66.7,0,1,0.0,5,7,71.4,0,2,2,3,0,1,0,2,9,18,283
3849,Davis Bertans,San Antonio Spurs,23:13,6,11,54.5,4,7,57.1,1,1,100,0,6,6,1,1,0,0,2,17,17,283
3850,Derrick White,San Antonio Spurs,5:22,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,2,0,0,0,1,2,14,283
3851,Khris Middleton,Milwaukee Bucks,34:50,8,14,57.1,4,9,44.4,1,2,50.0,0,4,4,2,1,0,3,1,21,11,283
3852,Giannis Antetokounmpo,Milwaukee Bucks,38:49,9,16,56.3,0,3,0.0,16,20,80.0,2,16,18,8,2,1,3,3,34,21,283
3853,Brook Lopez,Milwaukee Bucks,29:14,3,4,75.0,1,2,50.0,2,3,66.7,0,2,2,1,0,1,2,4,9,6,283
3854,Malcolm Brogdon,Milwaukee Bucks,34:32,10,15,66.7,3,5,60.0,0,0,0.0,1,2,3,3,0,0,1,3,23,21,283
3855,Eric Bledsoe,Milwaukee Bucks,34:50,8,15,53.3,1,7,14.3,3,4,75.0,1,3,4,10,2,0,2,2,20,20,283
3856,Tony Snell,Milwaukee Bucks,8:36,1,2,50.0,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,3,-17,283
3857,Pat Connaughton,Milwaukee Bucks,16:07,2,6,33.3,0,4,0.0,0,0,0.0,1,2,3,0,0,1,1,3,4,-24,283
3858,Sterling Brown,Milwaukee Bucks,15:60,4,6,66.7,3,4,75.0,0,0,0.0,0,2,2,2,1,0,1,2,11,7,283
3859,Nemanja Bjelica,Sacramento Kings,18:58,0,3,0.0,0,2,0.0,1,2,50.0,0,4,4,2,1,1,1,1,1,-7,284
3860,Willie Cauley-Stein,Sacramento Kings,19:53,3,9,33.3,0,0,0.0,0,2,0.0,2,2,4,1,1,1,0,4,6,-11,284
3861,Buddy Hield,Sacramento Kings,33:10,12,21,57.1,4,6,66.7,0,1,0.0,2,5,7,3,0,1,2,3,28,-1,284
3862,De'Aaron Fox,Sacramento Kings,33:49,3,14,21.4,0,3,0.0,3,4,75.0,0,2,2,9,0,1,3,1,9,-2,284
3863,Bogdan Bogdanovic,Sacramento Kings,27:36,3,9,33.3,2,6,33.3,2,2,100,0,2,2,2,1,0,0,5,10,12,284
3864,Andre Iguodala,Golden State Warriors,31:58,0,2,0.0,0,2,0.0,1,2,50.0,2,5,7,4,2,1,1,3,1,12,284
3865,Kevin Durant,Golden State Warriors,40:05,13,26,50.0,2,8,25.0,16,17,94.1,1,12,13,7,0,2,7,3,44,3,284
3866,Damian Jones,Golden State Warriors,21:18,5,6,83.3,0,0,0.0,3,4,75.0,3,3,6,1,0,0,1,3,13,14,284
3867,Klay Thompson,Golden State Warriors,36:16,12,26,46.2,5,12,41.7,2,2,100,1,3,4,0,0,0,1,2,31,13,284
3868,Kevon Looney,Golden State Warriors,13:18,3,3,100,0,0,0.0,1,2,50.0,2,2,4,3,1,0,1,4,7,0,284
3869,Damion Lee,Golden State Warriors,16:28,1,3,33.3,1,3,33.3,2,2,100,0,3,3,1,0,0,1,1,5,-7,284
3870,Aaron Gordon,Orlando Magic,31:00,8,14,57.1,1,3,33.3,0,0,0.0,3,1,4,0,1,0,1,5,17,0,285
3871,Nikola Vucevic,Orlando Magic,35:51,10,20,50.0,3,8,37.5,8,8,100,2,13,15,7,2,3,3,2,31,17,285
3872,Evan Fournier,Orlando Magic,27:52,2,10,20.0,0,2,0.0,2,3,66.7,0,2,2,2,0,0,1,3,6,7,285
3873,D.J. Augustin,Orlando Magic,29:03,5,9,55.6,1,4,25.0,1,1,100,2,3,5,9,0,0,1,0,12,9,285
3874,Jonathan Isaac,Orlando Magic,24:11,3,7,42.9,0,1,0.0,0,0,0.0,1,4,5,1,0,0,1,5,6,-1,285
3875,Terrence Ross,Orlando Magic,28:59,6,12,50.0,4,7,57.1,0,0,0.0,0,6,6,1,2,0,3,1,16,6,285
3876,Mo Bamba,Orlando Magic,11:59,2,4,50.0,1,1,100,0,0,0.0,1,3,4,0,2,1,0,2,5,-13,285
3877,LeBron James,Los Angeles Lakers,40:27,8,14,57.1,2,7,28.6,6,11,54.5,0,4,4,7,0,1,6,4,24,-14,285
3878,Kyle Kuzma,Los Angeles Lakers,34:45,7,15,46.7,2,4,50.0,5,7,71.4,1,3,4,5,1,0,1,1,21,11,285
3879,JaVale McGee,Los Angeles Lakers,24:11,5,9,55.6,0,1,0.0,2,2,100,1,6,7,0,0,7,1,3,12,-2,285
3880,Brandon Ingram,Los Angeles Lakers,31:26,7,14,50.0,0,2,0.0,3,5,60.0,1,5,6,1,2,0,5,4,17,8,285
3881,Lonzo Ball,Los Angeles Lakers,28:34,4,9,44.4,1,2,50.0,0,0,0.0,0,10,10,2,0,1,1,1,9,-12,285
3882,Kentavious Caldwell-Pope,Los Angeles Lakers,27:16,1,7,14.3,1,4,25.0,2,2,100,1,1,2,1,5,1,1,2,5,6,285
3883,Josh Hart,Los Angeles Lakers,15:09,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,2,0,0,0,1,0,-3,285
3884,Svi Mykhailiuk,Los Angeles Lakers,8:58,0,2,0.0,0,0,0.0,1,2,50.0,0,0,0,1,1,0,0,0,1,7,285
3885,Trevor Ariza,Phoenix Suns,36:02,1,5,20.0,1,3,33.3,2,2,100,0,2,2,4,3,0,2,3,5,2,286
3886,T.J. Warren,Phoenix Suns,14:57,3,8,37.5,0,2,0.0,0,0,0.0,0,2,2,0,2,0,1,3,6,-4,286
3887,Deandre Ayton,Phoenix Suns,32:12,11,13,84.6,0,0,0.0,3,4,75.0,4,9,13,2,0,3,3,3,25,-3,286
3888,Mikal Bridges,Phoenix Suns,34:11,1,8,12.5,0,3,0.0,0,0,0.0,4,3,7,3,0,0,2,0,2,-6,286
3889,Devin Booker,Phoenix Suns,37:22,14,24,58.3,3,9,33.3,6,6,100,0,4,4,5,0,0,4,2,37,-4,286
3890,Josh Jackson,Phoenix Suns,23:58,4,8,50.0,1,4,25.0,1,2,50.0,1,3,4,1,1,0,2,3,10,-3,286
3891,Richaun Holmes,Phoenix Suns,15:48,4,6,66.7,0,0,0.0,2,5,40.0,1,5,6,0,0,3,1,5,10,-8,286
3892,Blake Griffin,Detroit Pistons,35:18,7,16,43.8,2,8,25.0,0,0,0.0,0,3,3,11,0,0,5,2,16,7,286
3893,Andre Drummond,Detroit Pistons,30:41,9,14,64.3,0,0,0.0,1,8,12.5,7,9,16,1,5,0,3,4,19,-3,286
3894,Reggie Bullock,Detroit Pistons,31:29,5,10,50.0,2,5,40.0,1,1,100,0,0,0,2,0,0,2,1,13,-6,286
3895,Reggie Jackson,Detroit Pistons,31:16,6,20,30.0,4,15,26.7,3,3,100,0,2,2,8,2,0,1,4,19,0,286
3896,Ish Smith,Detroit Pistons,16:44,3,10,30.0,2,4,50.0,1,2,50.0,0,1,1,4,0,0,0,0,9,11,286
3897,Bruce Brown,Detroit Pistons,15:55,1,3,33.3,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,2,6,286
3898,Nicolas Batum,Charlotte Hornets,27:36,5,8,62.5,0,2,0.0,4,4,100,2,2,4,5,0,0,4,2,14,-1,287
3899,Cody Zeller,Charlotte Hornets,28:12,2,5,40.0,0,0,0.0,3,4,75.0,3,2,5,5,2,1,0,1,7,-2,287
3900,Jeremy Lamb,Charlotte Hornets,29:47,5,11,45.5,2,6,33.3,1,2,50.0,1,7,8,3,2,0,0,1,13,1,287
3901,Kemba Walker,Charlotte Hornets,33:50,7,23,30.4,4,9,44.4,4,4,100,1,4,5,9,1,1,1,3,22,4,287
3902,Frank Kaminsky,Charlotte Hornets,12:20,2,2,100,1,1,100,6,9,66.7,0,2,2,2,0,0,0,0,11,3,287
3903,Miles Bridges,Charlotte Hornets,19:00,1,6,16.7,0,3,0.0,2,2,100,0,1,1,2,1,2,0,1,4,-4,287
3904,Malik Monk,Charlotte Hornets,23:49,9,15,60.0,7,11,63.6,1,1,100,0,2,2,0,1,0,2,2,26,4,287
3905,Devonte' Graham,Charlotte Hornets,15:03,1,3,33.3,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,2,-8,287
3906,Taurean Prince,Atlanta Hawks,33:19,5,13,38.5,3,8,37.5,3,3,100,0,1,1,0,0,0,1,2,16,2,287
3907,John Collins,Atlanta Hawks,30:08,11,16,68.8,0,1,0.0,1,2,50.0,4,7,11,4,0,1,2,4,23,16,287
3908,Dewayne Dedmon,Atlanta Hawks,22:17,1,4,25.0,0,2,0.0,0,0,0.0,1,2,3,2,1,0,1,3,2,-11,287
3909,Kevin Huerter,Atlanta Hawks,22:30,1,2,50.0,1,1,100,1,2,50.0,2,1,3,5,2,0,1,3,4,-7,287
3910,Trae Young,Atlanta Hawks,29:47,6,18,33.3,4,10,40.0,2,2,100,0,2,2,5,2,1,5,0,18,3,287
3911,Alex Len,Atlanta Hawks,15:24,3,7,42.9,1,4,25.0,1,2,50.0,0,4,4,1,0,1,0,4,8,6,287
3912,Kent Bazemore,Atlanta Hawks,24:50,9,11,81.8,2,3,66.7,0,0,0.0,0,4,4,5,0,1,0,4,20,7,287
3913,DeAndre' Bembry,Atlanta Hawks,26:58,7,10,70.0,2,3,66.7,0,0,0.0,0,6,6,6,0,1,0,2,16,-7,287
3914,Jimmy Butler,Philadelphia 76ers,36:46,11,20,55.0,5,6,83.3,7,7,100,6,6,12,2,4,0,1,2,34,6,288
3915,Joel Embiid,Philadelphia 76ers,36:16,11,19,57.9,0,3,0.0,10,12,83.3,2,10,12,4,0,2,4,4,32,11,288
3916,Ben Simmons,Philadelphia 76ers,38:14,5,13,38.5,0,0,0.0,3,6,50.0,3,2,5,9,3,2,3,1,13,9,288
3917,Landry Shamet,Philadelphia 76ers,19:23,5,7,71.4,4,4,100,2,2,100,0,2,2,1,0,0,0,2,16,-3,288
3918,T.J. McConnell,Philadelphia 76ers,18:22,2,3,66.7,0,1,0.0,0,0,0.0,1,1,2,2,0,1,0,3,4,-5,288
3919,Mike Muscala,Philadelphia 76ers,15:56,0,4,0.0,0,4,0.0,1,2,50.0,1,0,1,3,1,0,0,2,1,-13,288
3920,Furkan Korkmaz,Philadelphia 76ers,7:12,1,4,25.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,0,1,2,-10,288
3921,Joe Harris,Brooklyn Nets,29:31,4,10,40.0,1,5,20.0,0,0,0.0,0,3,3,0,1,1,2,4,9,-6,288
3922,Jarrett Allen,Brooklyn Nets,35:35,7,11,63.6,0,1,0.0,3,5,60.0,4,6,10,0,0,0,3,4,17,-2,288
3923,D'Angelo Russell,Brooklyn Nets,34:28,16,28,57.1,2,6,33.3,4,4,100,1,7,8,8,0,1,1,0,38,-1,288
3924,Spencer Dinwiddie,Brooklyn Nets,28:45,11,15,73.3,4,5,80.0,5,6,83.3,0,3,3,5,0,0,3,4,31,-4,288
3925,Ed Davis,Brooklyn Nets,10:25,3,5,60.0,0,0,0.0,1,3,33.3,4,1,5,1,0,0,0,6,7,2,288
3926,Rodney McGruder,Miami Heat,34:51,3,9,33.3,1,5,20.0,0,0,0.0,1,2,3,2,2,1,2,4,7,-10,289
3927,James Johnson,Miami Heat,19:03,2,7,28.6,0,2,0.0,2,2,100,0,0,0,3,0,0,0,1,6,-25,289
3928,Hassan Whiteside,Miami Heat,12:06,1,5,20.0,0,0,0.0,0,2,0.0,3,2,5,2,0,1,1,4,2,-15,289
3929,Wayne Ellington,Miami Heat,22:49,3,7,42.9,3,7,42.9,1,1,100,0,0,0,2,0,0,0,1,10,-19,289
3930,Josh Richardson,Miami Heat,34:04,6,19,31.6,3,8,37.5,4,6,66.7,2,3,5,1,1,0,0,4,19,-25,289
3931,Bam Adebayo,Miami Heat,36:30,4,10,40.0,0,1,0.0,8,12,66.7,4,17,21,1,1,2,1,0,16,1,289
3932,Justise Winslow,Miami Heat,30:28,3,10,30.0,1,2,50.0,2,2,100,2,2,4,3,1,0,0,3,9,15,289
3933,Kelly Olynyk,Miami Heat,16:03,4,6,66.7,3,4,75.0,0,0,0.0,1,2,3,1,1,0,0,2,11,17,289
3934,Kawhi Leonard,Toronto Raptors,36:23,8,20,40.0,3,8,37.5,10,12,83.3,0,10,10,2,1,2,1,2,29,23,289
3935,Pascal Siakam,Toronto Raptors,30:38,8,9,88.9,1,1,100,4,4,100,1,5,6,3,2,2,1,1,21,25,289
3936,Jonas Valanciunas,Toronto Raptors,24:14,8,10,80.0,0,0,0.0,1,1,100,2,8,10,2,0,0,1,2,17,24,289
3937,Danny Green,Toronto Raptors,29:13,2,6,33.3,0,4,0.0,0,0,0.0,1,0,1,1,0,0,1,3,4,19,289
3938,Kyle Lowry,Toronto Raptors,34:39,5,12,41.7,2,9,22.2,0,0,0.0,0,2,2,10,0,0,1,4,12,19,289
3939,Serge Ibaka,Toronto Raptors,23:46,3,9,33.3,0,0,0.0,2,2,100,5,2,7,1,0,1,0,2,8,-14,289
3940,OG Anunoby,Toronto Raptors,15:41,2,4,50.0,0,2,0.0,0,2,0.0,0,3,3,1,0,1,0,4,4,-15,289
3941,Fred VanVleet,Toronto Raptors,19:06,4,6,66.7,1,2,50.0,1,2,50.0,0,2,2,4,1,1,3,0,10,-7,289
3942,Delon Wright,Toronto Raptors,13:21,4,7,57.1,2,3,66.7,0,0,0.0,2,2,4,1,0,0,1,2,10,-9,289
3943,Enes Kanter,New York Knicks,40:50,9,16,56.3,0,1,0.0,3,6,50.0,6,20,26,3,0,0,2,4,21,9,290
3944,Trey Burke,New York Knicks,29:17,3,15,20.0,1,2,50.0,8,8,100,1,2,3,3,2,1,1,0,15,-5,290
3945,Mitchell Robinson,New York Knicks,13:18,0,2,0.0,0,0,0.0,0,0,0.0,2,0,2,0,1,0,0,3,0,-5,290
3946,Frank Ntilikina,New York Knicks,13:06,2,6,33.3,1,2,50.0,2,2,100,2,4,6,1,0,0,0,2,7,-6,290
3947,Kyle Anderson,Memphis Grizzlies,34:05,2,3,66.7,0,0,0.0,0,3,0.0,1,5,6,3,1,2,1,3,4,-9,290
3948,Garrett Temple,Memphis Grizzlies,33:01,2,6,33.3,1,4,25.0,0,0,0.0,0,3,3,1,0,2,3,6,5,-3,290
3949,Mike Conley,Memphis Grizzlies,38:40,8,24,33.3,2,10,20.0,5,6,83.3,1,3,4,11,1,0,0,1,23,-6,290
3950,JaMychal Green,Memphis Grizzlies,19:19,2,8,25.0,0,1,0.0,2,2,100,2,5,7,0,0,2,0,2,6,-8,290
3951,Wayne Selden,Memphis Grizzlies,10:54,1,3,33.3,1,2,50.0,0,0,0.0,0,2,2,3,0,1,0,1,3,-3,290
3952,Joe Ingles,Utah Jazz,28:17,6,8,75.0,2,4,50.0,4,4,100,0,1,1,6,2,0,1,4,18,20,291
3953,Jae Crowder,Utah Jazz,25:36,6,13,46.2,1,6,16.7,1,1,100,0,5,5,2,0,0,1,1,14,13,291
3954,Rudy Gobert,Utah Jazz,28:45,7,11,63.6,0,0,0.0,4,6,66.7,7,8,15,5,1,1,2,3,18,13,291
3955,Royce O'Neale,Utah Jazz,15:24,1,5,20.0,0,2,0.0,0,0,0.0,1,0,1,0,0,0,2,1,2,2,291
3956,Ricky Rubio,Utah Jazz,26:44,11,16,68.8,2,3,66.7,3,4,75.0,0,7,7,5,0,0,3,4,27,5,291
3957,Alec Burks,Utah Jazz,21:29,6,12,50.0,1,6,16.7,1,1,100,0,4,4,3,0,0,3,1,14,1,291
3958,Derrick Favors,Utah Jazz,23:52,4,7,57.1,0,0,0.0,3,5,60.0,4,3,7,2,3,3,3,3,11,10,291
3959,Raul Neto,Utah Jazz,18:51,2,6,33.3,1,1,100,4,4,100,0,3,3,5,1,0,2,2,9,14,291
3960,Grayson Allen,Utah Jazz,13:12,2,5,40.0,2,5,40.0,3,6,50.0,1,0,1,1,0,0,1,1,9,14,291
3961,Georges Niang,Utah Jazz,2:57,2,2,100,1,1,100,0,0,0.0,0,1,1,0,0,0,0,0,5,-2,291
3962,Bogdan Bogdanovic,Sacramento Kings,33:51,6,14,42.9,2,5,40.0,6,6,100,1,2,3,3,1,0,2,3,20,-8,291
3963,Nemanja Bjelica,Sacramento Kings,17:40,4,4,100,1,1,100,3,3,100,0,5,5,0,1,0,3,2,12,3,291
3964,Willie Cauley-Stein,Sacramento Kings,23:05,2,6,33.3,0,0,0.0,2,2,100,0,4,4,2,0,1,1,3,6,-2,291
3965,Buddy Hield,Sacramento Kings,31:38,5,10,50.0,2,5,40.0,0,0,0.0,1,3,4,1,0,0,5,5,12,-21,291
3966,De'Aaron Fox,Sacramento Kings,25:49,5,11,45.5,1,2,50.0,2,5,40.0,0,2,2,3,3,1,3,0,13,-8,291
3967,Ben McLemore,Sacramento Kings,5:11,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,0,291
3968,Tobias Harris,LA Clippers,36:21,14,22,63.6,2,6,33.3,4,4,100,0,11,11,1,1,0,0,0,34,11,292
3969,Danilo Gallinari,LA Clippers,30:43,5,10,50.0,2,4,50.0,5,6,83.3,2,6,8,5,1,0,1,1,17,14,292
3970,Avery Bradley,LA Clippers,33:33,2,11,18.2,0,4,0.0,0,1,0.0,0,4,4,2,3,1,0,2,4,21,292
3971,Shai Gilgeous-Alexander,LA Clippers,29:37,4,9,44.4,0,1,0.0,4,5,80.0,0,4,4,2,1,1,2,1,12,13,292
3972,Patrick Beverley,LA Clippers,20:36,1,3,33.3,1,3,33.3,4,4,100,1,2,3,0,0,0,0,3,7,-13,292
3973,Montrezl Harrell,LA Clippers,31:35,5,11,45.5,0,0,0.0,4,12,33.3,5,5,10,1,2,2,0,1,14,-14,292
3974,Lou Williams,LA Clippers,17:22,2,13,15.4,0,2,0.0,0,0,0.0,2,1,3,1,0,0,0,1,4,-9,292
3975,Maurice Harkless,Portland Trail Blazers,16:49,2,4,50.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,3,4,-7,292
3976,Jusuf Nurkic,Portland Trail Blazers,15:24,2,4,50.0,0,1,0.0,0,0,0.0,2,6,8,3,1,1,2,2,4,6,292
3977,CJ McCollum,Portland Trail Blazers,36:14,8,21,38.1,2,4,50.0,0,0,0.0,3,6,9,1,0,0,1,3,18,-8,292
3978,Damian Lillard,Portland Trail Blazers,41:01,12,27,44.4,3,13,23.1,3,4,75.0,1,5,6,4,0,0,3,3,30,-13,292
3979,Zach Collins,Portland Trail Blazers,19:10,4,7,57.1,0,1,0.0,1,1,100,1,2,3,2,0,3,0,6,9,-2,292
3980,Seth Curry,Portland Trail Blazers,22:40,2,7,28.6,1,4,25.0,0,0,0.0,2,1,3,0,0,0,0,0,5,13,292
