,Visitor,VisitorScore,Home,HomeScore,Date
1236,Grizzlies,89,Spurs,95,2017-04-04
1237,Trail Blazers,87,Jazz,106,2017-04-04
1238,Timberwolves,107,Warriors,121,2017-04-04
1239,Mavericks,87,Kings,98,2017-04-04
1240,Heat,112,Hornets,99,2017-04-05
1241,Raptors,105,Pistons,102,2017-04-05
1242,Thunder,103,Grizzlies,100,2017-04-05
1243,Nuggets,104,Rockets,110,2017-04-05
1244,Cavaliers,114,Celtics,91,2017-04-05
1245,Lakers,102,Spurs,95,2017-04-05
1246,Warriors,120,Suns,111,2017-04-05
1247,Mavericks,101,Clippers,112,2017-04-05
1248,Bulls,102,76ers,90,2017-04-06
1249,Nets,107,Magic,115,2017-04-06
1250,Bucks,89,Pacers,104,2017-04-06
1251,Wizards,106,Knicks,103,2017-04-06
1252,Celtics,116,Hawks,123,2017-04-06
1253,Timberwolves,98,Trail Blazers,105,2017-04-06
1254,Hawks,114,Cavaliers,100,2017-04-07
1255,Heat,94,Raptors,96,2017-04-07
1256,Knicks,88,Grizzlies,101,2017-04-07
1257,Pistons,114,Rockets,109,2017-04-07
1258,Spurs,102,Mavericks,89,2017-04-07
1259,Pelicans,106,Nuggets,122,2017-04-07
1260,Timberwolves,113,Jazz,120,2017-04-07
1261,Thunder,99,Suns,120,2017-04-07
1262,Kings,94,Lakers,98,2017-04-07
1263,Bulls,106,Nets,107,2017-04-08
1264,Celtics,121,Hornets,114,2017-04-08
1265,Pacers,127,Magic,112,2017-04-08
1266,Bucks,90,76ers,82,2017-04-08
1267,Heat,106,Wizards,103,2017-04-08
1268,Clippers,98,Spurs,87,2017-04-08
1269,Jazz,86,Trail Blazers,101,2017-04-08
1270,Pelicans,101,Warriors,123,2017-04-08
1271,Raptors,110,Knicks,97,2017-04-09
1272,Cavaliers,125,Hawks,126,2017-04-09
1273,Thunder,106,Nuggets,105,2017-04-09
1274,Mavericks,111,Suns,124,2017-04-09
1275,Rockets,135,Kings,128,2017-04-09
1276,Pistons,103,Grizzlies,90,2017-04-09
1277,Timberwolves,109,Lakers,110,2017-04-09
1278,Pacers,120,76ers,111,2017-04-10
1279,Nets,105,Celtics,114,2017-04-10
1280,Cavaliers,121,Heat,124,2017-04-10
1281,Magic,75,Bulls,122,2017-04-10
1282,Hornets,79,Bucks,89,2017-04-10
1283,Wizards,105,Pistons,101,2017-04-10
1284,Spurs,98,Trail Blazers,99,2017-04-10
1285,Rockets,96,Clippers,125,2017-04-10
1286,Jazz,105,Warriors,99,2017-04-10
1287,Hornets,76,Hawks,103,2017-04-11
1288,Thunder,100,Timberwolves,98,2017-04-11
1289,Nuggets,109,Mavericks,91,2017-04-11
1290,Pelicans,96,Lakers,108,2017-04-11
1291,Suns,104,Kings,129,2017-04-11
1292,Pistons,109,Magic,113,2017-04-12
1293,Raptors,98,Cavaliers,83,2017-04-12
1294,Bucks,94,Celtics,112,2017-04-12
1295,76ers,113,Knicks,114,2017-04-12
1296,Wizards,102,Heat,110,2017-04-12
1297,Nets,73,Bulls,112,2017-04-12
1298,Mavericks,100,Grizzlies,93,2017-04-12
1299,Timberwolves,118,Rockets,123,2017-04-12
1300,Nuggets,111,Thunder,105,2017-04-12
1301,Hawks,86,Pacers,104,2017-04-12
1302,Spurs,97,Jazz,101,2017-04-12
1303,Kings,95,Clippers,115,2017-04-12
1304,Lakers,94,Warriors,109,2017-04-12
1305,Pelicans,103,Trail Blazers,100,2017-04-12
