,GAMEID,Visitor,VisitorScore,Home,HomeScore,Date
5473,5473,Trail Blazers,96,Nets,106,2015-04-06
5474,5474,Suns,69,Hawks,96,2015-04-07
5475,5475,Hornets,100,Heat,105,2015-04-07
5476,5476,Warriors,100,Pelicans,103,2015-04-07
5477,5477,Spurs,113,Thunder,88,2015-04-07
5478,5478,Timberwolves,111,Kings,116,2015-04-07
5479,5479,Lakers,100,Clippers,105,2015-04-07
5480,5480,Raptors,92,Hornets,74,2015-04-08
5481,5481,Bulls,103,Magic,105,2015-04-08
5482,5482,Wizards,119,76ers,90,2015-04-08
5483,5483,Celtics,113,Pistons,103,2015-04-08
5484,5484,Hawks,114,Nets,111,2015-04-08
5485,5485,Pacers,102,Knicks,86,2015-04-08
5486,5486,Pelicans,74,Grizzlies,110,2015-04-08
5487,5487,Cavaliers,104,Bucks,99,2015-04-08
5488,5488,Rockets,98,Spurs,110,2015-04-08
5489,5489,Lakers,101,Nuggets,119,2015-04-08
5490,5490,Kings,91,Jazz,103,2015-04-08
5491,5491,Suns,104,Mavericks,107,2015-04-08
5492,5492,Timberwolves,91,Trail Blazers,116,2015-04-08
5493,5493,Bulls,89,Heat,78,2015-04-09
5494,5494,Trail Blazers,105,Warriors,116,2015-04-09
5495,5495,Raptors,101,Magic,99,2015-04-10
5496,5496,Hornets,80,Hawks,104,2015-04-10
5497,5497,Wizards,80,Nets,117,2015-04-10
5498,5498,Celtics,99,Cavaliers,90,2015-04-10
5499,5499,Pacers,107,Pistons,103,2015-04-10
5500,5500,Bucks,99,Knicks,91,2015-04-10
5501,5501,Spurs,104,Rockets,103,2015-04-10
5502,5502,Suns,75,Pelicans,90,2015-04-10
5503,5503,Kings,103,Thunder,116,2015-04-10
5504,5504,Mavericks,144,Nuggets,143,2015-04-10
5505,5505,Grizzlies,89,Jazz,88,2015-04-10
5506,5506,Timberwolves,98,Lakers,106,2015-04-10
5507,5507,Knicks,80,Magic,79,2015-04-11
5508,5508,Raptors,107,Heat,104,2015-04-11
5509,5509,76ers,107,Bulls,114,2015-04-11
5510,5510,Grizzlies,86,Clippers,94,2015-04-11
5511,5511,Jazz,111,Trail Blazers,105,2015-04-11
5512,5512,Timberwolves,101,Warriors,110,2015-04-11
5513,5513,Nets,73,Bucks,96,2015-04-12
5514,5514,Cavaliers,78,Celtics,117,2015-04-12
5515,5515,Hornets,77,Pistons,116,2015-04-12
5516,5516,Kings,111,Nuggets,122,2015-04-12
5517,5517,Thunder,104,Pacers,116,2015-04-12
5518,5518,Hawks,99,Wizards,108,2015-04-12
5519,5519,Pelicans,114,Rockets,121,2015-04-12
5520,5520,Suns,91,Spurs,107,2015-04-12
5521,5521,Mavericks,120,Lakers,106,2015-04-12
5522,5522,Rockets,100,Hornets,90,2015-04-13
5523,5523,Pistons,97,Cavaliers,109,2015-04-13
5524,5524,Bucks,107,76ers,97,2015-04-13
5525,5525,Knicks,112,Hawks,108,2015-04-13
5526,5526,Bulls,113,Nets,86,2015-04-13
5527,5527,Magic,93,Heat,100,2015-04-13
5528,5528,Pelicans,100,Timberwolves,88,2015-04-13
5529,5529,Trail Blazers,90,Thunder,101,2015-04-13
5530,5530,Mavericks,92,Jazz,109,2015-04-13
5531,5531,Lakers,92,Kings,102,2015-04-13
5532,5532,Grizzlies,107,Warriors,111,2015-04-13
5533,5533,Nuggets,103,Clippers,110,2015-04-13
5534,5534,Raptors,93,Celtics,95,2015-04-14
5535,5535,Wizards,95,Pacers,99,2015-04-14
5536,5536,Clippers,112,Suns,101,2015-04-14
5537,5537,Hornets,87,Raptors,92,2015-04-15
5538,5538,Hawks,85,Bulls,91,2015-04-15
5539,5539,Trail Blazers,98,Mavericks,114,2015-04-15
5540,5540,Jazz,91,Rockets,117,2015-04-15
5541,5541,Celtics,105,Bucks,100,2015-04-15
5542,5542,Thunder,138,Timberwolves,113,2015-04-15
5543,5543,Spurs,103,Pelicans,108,2015-04-15
5544,5544,Magic,88,Nets,101,2015-04-15
5545,5545,Wizards,108,Cavaliers,113,2015-04-15
5546,5546,Pistons,112,Knicks,90,2015-04-15
5547,5547,Heat,105,76ers,101,2015-04-15
5548,5548,Pacers,83,Grizzlies,95,2015-04-15
5549,5549,Nuggets,126,Warriors,133,2015-04-15
5550,5550,Kings,122,Lakers,99,2015-04-15
5551,5551,Pistons,106,Hawks,94,2015-10-27
5552,5552,Cavaliers,95,Bulls,97,2015-10-27
5553,5553,Pelicans,95,Warriors,111,2015-10-27
5554,5554,Wizards,88,Magic,87,2015-10-28
5555,5555,76ers,95,Celtics,112,2015-10-28
5556,5556,Bulls,115,Nets,100,2015-10-28
5557,5557,Jazz,87,Pistons,92,2015-10-28
5558,5558,Hornets,94,Heat,104,2015-10-28
5559,5559,Pacers,99,Raptors,106,2015-10-28
5560,5560,Nuggets,105,Rockets,85,2015-10-28
5561,5561,Cavaliers,106,Grizzlies,76,2015-10-28
5562,5562,Knicks,122,Bucks,97,2015-10-28
5563,5563,Spurs,106,Thunder,112,2015-10-28
5564,5564,Mavericks,111,Suns,95,2015-10-28
5565,5565,Pelicans,94,Trail Blazers,112,2015-10-28
5566,5566,Clippers,111,Kings,104,2015-10-28
5567,5567,Timberwolves,112,Lakers,111,2015-10-28
5568,5568,Grizzlies,112,Pacers,103,2015-10-29
5569,5569,Hawks,112,Knicks,101,2015-10-29
5570,5570,Mavericks,88,Clippers,104,2015-10-29
5571,5571,Heat,92,Cavaliers,102,2015-10-30
5572,5572,Thunder,139,Magic,136,2015-10-30
5573,5573,Jazz,99,76ers,71,2015-10-30
5574,5574,Raptors,113,Celtics,103,2015-10-30
5575,5575,Bulls,94,Pistons,98,2015-10-30
5576,5576,Hornets,94,Hawks,97,2015-10-30
5577,5577,Wizards,118,Bucks,113,2015-10-30
5578,5578,Nets,75,Spurs,102,2015-10-30
5579,5579,Timberwolves,95,Nuggets,78,2015-10-30
5580,5580,Warriors,112,Rockets,92,2015-10-30
5581,5581,Lakers,114,Kings,132,2015-10-30
5582,5582,Trail Blazers,92,Suns,110,2015-10-30
5583,5583,Jazz,97,Pacers,76,2015-10-31
5584,5584,Knicks,117,Wizards,110,2015-10-31
5585,5585,Warriors,134,Pelicans,120,2015-10-31
5586,5586,Nets,91,Grizzlies,101,2015-10-31
5587,5587,Suns,101,Trail Blazers,90,2015-10-31
5588,5588,Kings,109,Clippers,114,2015-10-31
5589,5589,Hawks,94,Hornets,92,2015-11-01
5590,5590,Spurs,95,Celtics,87,2015-11-01
5591,5591,Rockets,89,Heat,109,2015-11-01
5592,5592,Bucks,87,Raptors,106,2015-11-01
5593,5593,Magic,87,Bulls,92,2015-11-01
5594,5594,Nuggets,93,Thunder,117,2015-11-01
5595,5595,Mavericks,103,Lakers,93,2015-11-01
5596,5596,Cavaliers,107,76ers,100,2015-11-02
5597,5597,Bucks,103,Nets,96,2015-11-02
5598,5598,Spurs,94,Knicks,84,2015-11-02
5599,5599,Thunder,105,Rockets,110,2015-11-02
5600,5600,Trail Blazers,106,Timberwolves,101,2015-11-02
5601,5601,Grizzlies,69,Warriors,119,2015-11-02
5602,5602,Suns,96,Clippers,102,2015-11-02
5603,5603,Bulls,105,Hornets,130,2015-11-03
5604,5604,Pacers,94,Pistons,82,2015-11-03
5605,5605,Hawks,98,Heat,92,2015-11-03
5606,5606,Magic,103,Pelicans,94,2015-11-03
5607,5607,Raptors,102,Mavericks,91,2015-11-03
5608,5608,Grizzlies,103,Kings,89,2015-11-03
5609,5609,Nuggets,120,Lakers,109,2015-11-03
5610,5610,Celtics,98,Pacers,100,2015-11-04
5611,5611,Spurs,99,Wizards,102,2015-11-04
5612,5612,Nets,87,Hawks,101,2015-11-04
5613,5613,Knicks,86,Cavaliers,96,2015-11-04
5614,5614,Magic,114,Rockets,119,2015-11-04
5615,5615,76ers,87,Bucks,91,2015-11-04
5616,5616,Raptors,103,Thunder,98,2015-11-04
5617,5617,Kings,97,Suns,118,2015-11-04
5618,5618,Trail Blazers,108,Jazz,92,2015-11-04
5619,5619,Clippers,108,Warriors,112,2015-11-04
5620,5620,Thunder,98,Bulls,104,2015-11-05
5621,5621,Heat,96,Timberwolves,84,2015-11-05
5622,5622,Hornets,108,Mavericks,94,2015-11-05
5623,5623,Jazz,96,Nuggets,84,2015-11-05
5624,5624,Grizzlies,96,Trail Blazers,115,2015-11-05
5625,5625,Raptors,87,Magic,92,2015-11-06
5626,5626,Wizards,98,Celtics,118,2015-11-06
5627,5627,Lakers,104,Nets,98,2015-11-06
5628,5628,76ers,102,Cavaliers,108,2015-11-06
5629,5629,Bucks,99,Knicks,92,2015-11-06
5630,5630,Heat,87,Pacers,90,2015-11-06
5631,5631,Hawks,121,Pelicans,115,2015-11-06
5632,5632,Pistons,100,Suns,92,2015-11-06
5633,5633,Nuggets,104,Warriors,119,2015-11-06
5634,5634,Rockets,116,Kings,110,2015-11-06
5635,5635,Timberwolves,102,Bulls,93,2015-11-07
5636,5636,Magic,105,76ers,97,2015-11-07
5637,5637,Wizards,99,Hawks,114,2015-11-07
5638,5638,Pelicans,98,Mavericks,107,2015-11-07
5639,5639,Nets,86,Bucks,94,2015-11-07
5640,5640,Hornets,94,Spurs,114,2015-11-07
5641,5641,Grizzlies,79,Jazz,89,2015-11-07
5642,5642,Warriors,103,Kings,94,2015-11-07
5643,5643,Rockets,109,Clippers,105,2015-11-07
5644,5644,Pacers,97,Cavaliers,101,2015-11-08
5645,5645,Lakers,95,Knicks,99,2015-11-08
5646,5646,Raptors,76,Heat,96,2015-11-08
5647,5647,Suns,103,Thunder,124,2015-11-08
5648,5648,Pistons,120,Trail Blazers,103,2015-11-08
5649,5649,Magic,84,Pacers,97,2015-11-09
5650,5650,Bulls,111,76ers,88,2015-11-09
5651,5651,Timberwolves,117,Hawks,107,2015-11-09
5652,5652,Trail Blazers,104,Nuggets,108,2015-11-09
5653,5653,Spurs,106,Kings,88,2015-11-09
5654,5654,Pistons,95,Warriors,109,2015-11-09
5655,5655,Grizzlies,92,Clippers,94,2015-11-09
5656,5656,Jazz,114,Cavaliers,118,2015-11-10
5657,5657,Thunder,125,Wizards,101,2015-11-10
5658,5658,Lakers,88,Heat,101,2015-11-10
5659,5659,Knicks,111,Raptors,109,2015-11-10
5660,5660,Celtics,99,Bucks,83,2015-11-10
5661,5661,Hornets,104,Timberwolves,95,2015-11-10
5662,5662,Mavericks,105,Pelicans,120,2015-11-10
5663,5663,Knicks,93,Hornets,95,2015-11-11
5664,5664,Lakers,99,Magic,101,2015-11-11
5665,5665,Raptors,119,76ers,103,2015-11-11
5666,5666,Pacers,102,Celtics,91,2015-11-11
5667,5667,Pelicans,98,Hawks,106,2015-11-11
5668,5668,Clippers,108,Mavericks,118,2015-11-11
5669,5669,Nets,106,Rockets,98,2015-11-11
5670,5670,Warriors,100,Grizzlies,84,2015-11-11
5671,5671,Bucks,102,Nuggets,103,2015-11-11
5672,5672,Pistons,92,Kings,101,2015-11-11
5673,5673,Spurs,113,Trail Blazers,101,2015-11-11
5674,5674,Jazz,91,Heat,92,2015-11-12
5675,5675,Warriors,129,Timberwolves,116,2015-11-12
5676,5676,Clippers,104,Suns,118,2015-11-12
5677,5677,Timberwolves,103,Pacers,107,2015-11-13
5678,5678,Jazz,93,Magic,102,2015-11-13
5679,5679,Hawks,93,Celtics,106,2015-11-13
5680,5680,Cavaliers,90,Knicks,84,2015-11-13
5681,5681,Pelicans,81,Raptors,100,2015-11-13
5682,5682,Hornets,97,Bulls,102,2015-11-13
5683,5683,Trail Blazers,100,Grizzlies,101,2015-11-13
5684,5684,76ers,85,Thunder,102,2015-11-13
5685,5685,Lakers,82,Mavericks,90,2015-11-13
5686,5686,Rockets,98,Nuggets,107,2015-11-13
5687,5687,Nets,109,Kings,111,2015-11-13
5688,5688,Pistons,96,Clippers,101,2015-11-14
5689,5689,Magic,99,Wizards,108,2015-11-14
5690,5690,Mavericks,110,Rockets,98,2015-11-14
5691,5691,Cavaliers,105,Bucks,108,2015-11-14
5692,5692,76ers,83,Spurs,92,2015-11-14
5693,5693,Nuggets,81,Suns,105,2015-11-14
5694,5694,Nets,99,Warriors,107,2015-11-14
5695,5695,Pelicans,87,Knicks,95,2015-11-15
5696,5696,Grizzlies,114,Timberwolves,106,2015-11-15
5697,5697,Trail Blazers,94,Hornets,106,2015-11-15
5698,5698,Jazz,97,Hawks,96,2015-11-15
5699,5699,Celtics,100,Thunder,85,2015-11-15
5700,5700,Raptors,101,Kings,107,2015-11-15
5701,5701,Pistons,85,Lakers,97,2015-11-15
5702,5702,Mavericks,92,76ers,86,2015-11-16
5703,5703,Pacers,95,Bulls,96,2015-11-16
5704,5704,Celtics,111,Rockets,95,2015-11-16
5705,5705,Thunder,114,Grizzlies,122,2015-11-16
5706,5706,Trail Blazers,80,Spurs,93,2015-11-16
5707,5707,Lakers,101,Suns,120,2015-11-16
5708,5708,Bucks,86,Wizards,115,2015-11-17
5709,5709,Hawks,88,Nets,90,2015-11-17
5710,5710,Cavaliers,99,Pistons,104,2015-11-17
5711,5711,Timberwolves,103,Heat,91,2015-11-17
5712,5712,Hornets,94,Knicks,102,2015-11-17
5713,5713,Nuggets,115,Pelicans,98,2015-11-17
5714,5714,Raptors,110,Warriors,115,2015-11-17
5715,5715,Nets,111,Hornets,116,2015-11-18
5716,5716,Timberwolves,101,Magic,104,2015-11-18
5717,5717,Pacers,112,76ers,85,2015-11-18
5718,5718,Mavericks,106,Celtics,102,2015-11-18
5719,5719,Kings,97,Hawks,103,2015-11-18
5720,5720,Trail Blazers,103,Rockets,108,2015-11-18
5721,5721,Pelicans,103,Thunder,110,2015-11-18
5722,5722,Nuggets,98,Spurs,109,2015-11-18
5723,5723,Raptors,89,Jazz,93,2015-11-18
5724,5724,Bulls,103,Suns,97,2015-11-18
5725,5725,Kings,109,Heat,116,2015-11-19
5726,5726,Bucks,100,Cavaliers,115,2015-11-19
5727,5727,Warriors,124,Clippers,117,2015-11-19
5728,5728,76ers,88,Hornets,113,2015-11-20
5729,5729,Nets,95,Celtics,120,2015-11-20
5730,5730,Rockets,84,Grizzlies,96,2015-11-20
5731,5731,Pistons,96,Timberwolves,86,2015-11-20
5732,5732,Spurs,90,Pelicans,104,2015-11-20
5733,5733,Knicks,93,Thunder,90,2015-11-20
5734,5734,Jazz,93,Mavericks,102,2015-11-20
5735,5735,Suns,114,Nuggets,107,2015-11-20
5736,5736,Clippers,91,Trail Blazers,102,2015-11-20
5737,5737,Bulls,94,Warriors,106,2015-11-20
5738,5738,Raptors,102,Lakers,91,2015-11-20
5739,5739,Kings,97,Magic,91,2015-11-21
5740,5740,Bucks,86,Pacers,123,2015-11-21
5741,5741,Hawks,97,Cavaliers,109,2015-11-21
5742,5742,Wizards,97,Pistons,95,2015-11-21
5743,5743,76ers,91,Heat,96,2015-11-21
5744,5744,Knicks,107,Rockets,102,2015-11-21
5745,5745,Grizzlies,82,Spurs,92,2015-11-21
5746,5746,Raptors,91,Clippers,80,2015-11-22
5747,5747,Celtics,101,Nets,111,2015-11-22
5748,5748,Suns,116,Pelicans,122,2015-11-22
5749,5749,Mavericks,114,Thunder,117,2015-11-22
5750,5750,Warriors,118,Nuggets,105,2015-11-22
5751,5751,Trail Blazers,107,Lakers,93,2015-11-22
5752,5752,Kings,122,Hornets,127,2015-11-23
5753,5753,Magic,103,Cavaliers,117,2015-11-23
5754,5754,Knicks,78,Heat,95,2015-11-23
5755,5755,Pistons,88,Bucks,109,2015-11-23
5756,5756,76ers,95,Timberwolves,100,2015-11-23
5757,5757,Suns,84,Spurs,98,2015-11-23
5758,5758,Thunder,111,Jazz,89,2015-11-23
5759,5759,Pacers,123,Wizards,106,2015-11-24
5760,5760,Celtics,97,Hawks,121,2015-11-24
5761,5761,Mavericks,96,Grizzlies,110,2015-11-24
5762,5762,Clippers,111,Nuggets,94,2015-11-24
5763,5763,Bulls,93,Trail Blazers,88,2015-11-24
5764,5764,Lakers,77,Warriors,111,2015-11-24
5765,5765,Wizards,87,Hornets,101,2015-11-25
5766,5766,Knicks,91,Magic,100,2015-11-25
5767,5767,76ers,80,Celtics,84,2015-11-25
5768,5768,Heat,81,Pistons,104,2015-11-25
5769,5769,Cavaliers,99,Raptors,103,2015-11-25
5770,5770,Grizzlies,102,Rockets,93,2015-11-25
5771,5771,Kings,129,Bucks,118,2015-11-25
5772,5772,Hawks,95,Timberwolves,99,2015-11-25
5773,5773,Nets,99,Thunder,110,2015-11-25
5774,5774,Mavericks,83,Spurs,88,2015-11-25
5775,5775,Pelicans,120,Suns,114,2015-11-25
5776,5776,Jazz,102,Clippers,91,2015-11-25
5777,5777,Cavaliers,95,Hornets,90,2015-11-27
5778,5778,Bucks,90,Magic,114,2015-11-27
5779,5779,Wizards,78,Celtics,111,2015-11-27
5780,5780,Heat,97,Knicks,78,2015-11-27
5781,5781,Bulls,92,Pacers,104,2015-11-27
5782,5782,76ers,114,Rockets,116,2015-11-27
5783,5783,Hawks,116,Grizzlies,101,2015-11-27
5784,5784,Pistons,87,Thunder,103,2015-11-27
5785,5785,Spurs,91,Nuggets,80,2015-11-27
5786,5786,Warriors,135,Suns,116,2015-11-27
5787,5787,Timberwolves,101,Kings,91,2015-11-27
5788,5788,Pelicans,90,Clippers,111,2015-11-27
5789,5789,Raptors,84,Wizards,82,2015-11-28
5790,5790,Nets,88,Cavaliers,90,2015-11-28
5791,5791,Nuggets,81,Mavericks,92,2015-11-28
5792,5792,Hawks,88,Spurs,108,2015-11-28
5793,5793,Pelicans,87,Jazz,101,2015-11-28
5794,5794,Lakers,96,Trail Blazers,108,2015-11-28
5795,5795,Kings,101,Warriors,120,2015-11-28
5796,5796,Bucks,82,Hornets,87,2015-11-29
5797,5797,Timberwolves,99,Clippers,107,2015-11-29
5798,5798,Pistons,83,Nets,87,2015-11-29
5799,5799,Celtics,91,Magic,110,2015-11-29
5800,5800,Suns,107,Raptors,102,2015-11-29
5801,5801,76ers,84,Grizzlies,92,2015-11-29
5802,5802,Rockets,116,Knicks,111,2015-11-29
5803,5803,Pacers,107,Lakers,103,2015-11-29
5804,5804,Rockets,105,Pistons,116,2015-11-30
5805,5805,Celtics,105,Heat,95,2015-11-30
5806,5806,Thunder,100,Hawks,106,2015-11-30
5807,5807,Spurs,89,Bulls,92,2015-11-30
5808,5808,Nuggets,74,Bucks,92,2015-11-30
5809,5809,Warriors,106,Jazz,103,2015-11-30
5810,5810,Mavericks,98,Kings,112,2015-11-30
5811,5811,Trail Blazers,87,Clippers,102,2015-11-30
5812,5812,Wizards,97,Cavaliers,85,2015-12-01
5813,5813,Lakers,91,76ers,103,2015-12-01
5814,5814,Suns,91,Nets,94,2015-12-01
5815,5815,Magic,96,Timberwolves,93,2015-12-01
5816,5816,Grizzlies,113,Pelicans,104,2015-12-01
5817,5817,Mavericks,115,Trail Blazers,112,2015-12-01
5818,5818,Warriors,116,Hornets,99,2015-12-02
5819,5819,Lakers,108,Wizards,104,2015-12-02
5820,5820,Suns,122,Pistons,127,2015-12-02
5821,5821,76ers,87,Knicks,99,2015-12-02
5822,5822,Raptors,96,Hawks,86,2015-12-02
5823,5823,Nuggets,90,Bulls,99,2015-12-02
5824,5824,Pelicans,101,Rockets,108,2015-12-02
5825,5825,Bucks,70,Spurs,95,2015-12-02
5826,5826,Pacers,103,Clippers,91,2015-12-02
5827,5827,Thunder,95,Heat,97,2015-12-03
5828,5828,Nuggets,106,Raptors,105,2015-12-03
5829,5829,Magic,103,Jazz,94,2015-12-03
5830,5830,Spurs,103,Grizzlies,83,2015-12-03
5831,5831,Pacers,111,Trail Blazers,123,2015-12-03
5832,5832,Celtics,114,Kings,97,2015-12-03
5833,5833,Nets,91,Knicks,108,2015-12-04
5834,5834,Suns,106,Wizards,109,2015-12-04
5835,5835,Bucks,95,Pistons,102,2015-12-04
5836,5836,Lakers,87,Hawks,100,2015-12-04
5837,5837,Rockets,100,Mavericks,96,2015-12-04
5838,5838,Cavaliers,108,Pelicans,114,2015-12-04
5839,5839,Nuggets,108,76ers,105,2015-12-05
5840,5840,Warriors,112,Raptors,109,2015-12-05
5841,5841,Cavaliers,84,Heat,99,2015-12-05
5842,5842,Hornets,102,Bulls,96,2015-12-05
5843,5843,Kings,113,Rockets,120,2015-12-05
5844,5844,Trail Blazers,109,Timberwolves,103,2015-12-05
5845,5845,Knicks,91,Bucks,106,2015-12-05
5846,5846,Celtics,105,Spurs,108,2015-12-05
5847,5847,Pacers,119,Jazz,122,2015-12-05
5848,5848,Magic,101,Clippers,103,2015-12-05
5849,5849,Suns,93,Grizzlies,95,2015-12-06
5850,5850,Warriors,114,Nets,98,2015-12-06
5851,5851,Lakers,91,Pistons,111,2015-12-06
5852,5852,Mavericks,116,Wizards,104,2015-12-06
5853,5853,Kings,95,Thunder,98,2015-12-06
5854,5854,Pistons,84,Hornets,104,2015-12-07
5855,5855,Spurs,119,76ers,68,2015-12-07
5856,5856,Wizards,114,Heat,103,2015-12-07
5857,5857,Mavericks,104,Knicks,97,2015-12-07
5858,5858,Lakers,93,Raptors,102,2015-12-07
5859,5859,Suns,103,Bulls,101,2015-12-07
5860,5860,Trail Blazers,88,Bucks,90,2015-12-07
5861,5861,Clippers,110,Timberwolves,106,2015-12-07
5862,5862,Celtics,111,Pelicans,93,2015-12-07
5863,5863,Trail Blazers,100,Cavaliers,105,2015-12-08
5864,5864,Warriors,131,Pacers,123,2015-12-08
5865,5865,Rockets,105,Nets,110,2015-12-08
5866,5866,Thunder,125,Grizzlies,88,2015-12-08
5867,5867,Magic,85,Nuggets,74,2015-12-08
5868,5868,Jazz,106,Kings,114,2015-12-08
5869,5869,Bulls,100,Celtics,105,2015-12-09
5870,5870,Heat,81,Hornets,99,2015-12-09
5871,5871,Rockets,109,Wizards,103,2015-12-09
5872,5872,Grizzlies,93,Pistons,92,2015-12-09
5873,5873,Spurs,94,Raptors,97,2015-12-09
5874,5874,Clippers,109,Bucks,95,2015-12-09
5875,5875,Lakers,122,Timberwolves,123,2015-12-09
5876,5876,Magic,104,Suns,107,2015-12-09
5877,5877,Knicks,85,Jazz,106,2015-12-09
5878,5878,Hawks,98,Mavericks,95,2015-12-09
5879,5879,76ers,91,Nets,100,2015-12-10
5880,5880,Clippers,80,Bulls,83,2015-12-10
5881,5881,Hawks,94,Thunder,107,2015-12-10
5882,5882,Knicks,97,Kings,99,2015-12-10
5883,5883,Heat,83,Pacers,96,2015-12-11
5884,5884,Cavaliers,111,Magic,76,2015-12-11
5885,5885,Pistons,107,76ers,95,2015-12-11
5886,5886,Warriors,124,Celtics,119,2015-12-11
5887,5887,Bucks,83,Raptors,90,2015-12-11
5888,5888,Hornets,123,Grizzlies,99,2015-12-11
5889,5889,Wizards,105,Pelicans,107,2015-12-11
5890,5890,Timberwolves,108,Nuggets,111,2015-12-11
5891,5891,Thunder,94,Jazz,90,2015-12-11
5892,5892,Lakers,87,Spurs,109,2015-12-11
5893,5893,Trail Blazers,106,Suns,96,2015-12-11
5894,5894,Clippers,105,Nets,100,2015-12-12
5895,5895,Celtics,98,Hornets,93,2015-12-12
5896,5896,Pacers,96,Pistons,118,2015-12-12
5897,5897,Spurs,103,Hawks,78,2015-12-12
5898,5898,Pelicans,94,Bulls,98,2015-12-12
5899,5899,Lakers,97,Rockets,126,2015-12-12
5900,5900,Wizards,114,Mavericks,111,2015-12-12
5901,5901,Warriors,95,Bucks,108,2015-12-12
5902,5902,Knicks,112,Trail Blazers,110,2015-12-12
5903,5903,Timberwolves,101,Suns,108,2015-12-13
5904,5904,Grizzlies,97,Heat,100,2015-12-13
5905,5905,76ers,76,Raptors,96,2015-12-13
5906,5906,Jazz,98,Thunder,104,2015-12-13
5907,5907,Raptors,90,Pacers,106,2015-12-14
5908,5908,Magic,105,Nets,82,2015-12-14
5909,5909,Clippers,105,Pistons,103,2015-12-14
5910,5910,Heat,100,Hawks,88,2015-12-14
5911,5911,76ers,96,Bulls,115,2015-12-14
5912,5912,Wizards,95,Grizzlies,112,2015-12-14
5913,5913,Suns,94,Mavericks,104,2015-12-14
5914,5914,Jazz,81,Spurs,118,2015-12-14
5915,5915,Rockets,108,Nuggets,114,2015-12-14
5916,5916,Pelicans,101,Trail Blazers,105,2015-12-14
5917,5917,Cavaliers,89,Celtics,77,2015-12-15
5918,5918,Nuggets,112,Timberwolves,100,2015-12-15
5919,5919,Rockets,97,Kings,107,2015-12-15
5920,5920,Bucks,95,Lakers,113,2015-12-15
5921,5921,Mavericks,81,Pacers,107,2015-12-16
5922,5922,Hornets,98,Magic,113,2015-12-16
5923,5923,Heat,104,Nets,98,2015-12-16
5924,5924,Celtics,116,Pistons,119,2015-12-16
5925,5925,Timberwolves,102,Knicks,107,2015-12-16
5926,5926,76ers,106,Hawks,127,2015-12-16
5927,5927,Grizzlies,85,Bulls,98,2015-12-16
5928,5928,Trail Blazers,90,Thunder,106,2015-12-16
5929,5929,Wizards,95,Spurs,114,2015-12-16
5930,5930,Pelicans,104,Jazz,94,2015-12-16
5931,5931,Suns,103,Warriors,128,2015-12-16
5932,5932,Bucks,90,Clippers,103,2015-12-16
5933,5933,Raptors,99,Hornets,109,2015-12-17
5934,5934,Thunder,100,Cavaliers,104,2015-12-17
5935,5935,Rockets,107,Lakers,87,2015-12-17
5936,5936,Nets,97,Pacers,104,2015-12-18
5937,5937,Trail Blazers,94,Magic,102,2015-12-18
5938,5938,Knicks,107,76ers,97,2015-12-18
5939,5939,Hawks,109,Celtics,101,2015-12-18
5940,5940,Raptors,108,Heat,94,2015-12-18
5941,5941,Pistons,147,Bulls,144,2015-12-18
5942,5942,Kings,95,Timberwolves,99,2015-12-18
5943,5943,Clippers,107,Spurs,115,2015-12-18
5944,5944,Grizzlies,88,Mavericks,97,2015-12-18
5945,5945,Nuggets,88,Jazz,97,2015-12-18
5946,5946,Pelicans,88,Suns,104,2015-12-18
5947,5947,Bucks,112,Warriors,121,2015-12-18
5948,5948,Lakers,78,Thunder,118,2015-12-19
5949,5949,Hornets,101,Wizards,109,2015-12-19
5950,5950,Bulls,91,Knicks,107,2015-12-19
5951,5951,Clippers,97,Rockets,107,2015-12-19
5952,5952,Pacers,84,Grizzlies,96,2015-12-19
5953,5953,Timberwolves,100,Nets,85,2015-12-20
5954,5954,Trail Blazers,109,Heat,116,2015-12-20
5955,5955,76ers,86,Cavaliers,108,2015-12-20
5956,5956,Bucks,101,Suns,95,2015-12-20
5957,5957,Hawks,103,Magic,100,2015-12-20
5958,5958,Kings,104,Raptors,94,2015-12-20
5959,5959,Pelicans,130,Nuggets,125,2015-12-20
5960,5960,Kings,99,Wizards,113,2015-12-21
5961,5961,Timberwolves,99,Celtics,113,2015-12-21
5962,5962,Magic,107,Knicks,99,2015-12-21
5963,5963,Trail Blazers,97,Hawks,106,2015-12-21
5964,5964,Nets,105,Bulls,102,2015-12-21
5965,5965,Hornets,95,Rockets,102,2015-12-21
5966,5966,Pacers,92,Spurs,106,2015-12-21
5967,5967,Suns,89,Jazz,110,2015-12-21
5968,5968,Thunder,100,Clippers,99,2015-12-21
5969,5969,Grizzlies,104,76ers,90,2015-12-22
5970,5970,Pistons,93,Heat,92,2015-12-22
5971,5971,Mavericks,99,Raptors,103,2015-12-22
5972,5972,Lakers,111,Nuggets,107,2015-12-22
5973,5973,Celtics,102,Hornets,89,2015-12-23
5974,5974,Knicks,84,Cavaliers,91,2015-12-23
5975,5975,Kings,108,Pacers,106,2015-12-23
5976,5976,Rockets,101,Magic,104,2015-12-23
5977,5977,Grizzlies,91,Wizards,100,2015-12-23
5978,5978,Mavericks,119,Nets,118,2015-12-23
5979,5979,Pistons,100,Hawks,107,2015-12-23
5980,5980,76ers,100,Bucks,113,2015-12-23
5981,5981,Spurs,108,Timberwolves,83,2015-12-23
