,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
3277,DeMar DeRozan,Toronto Raptors,41:32,10,24,41.7,0,3,0.0,3,4,75.0,0,6,6,7,1,0,1,4,23,-13,599,2014-01-19
3278,Kyle Lowry,Toronto Raptors,35:01,8,13,61.5,3,7,42.9,2,2,100,0,2,2,9,0,1,3,2,21,-15,599,2014-01-19
3279,Jeff Green,Boston Celtics,34:44,4,11,36.4,1,2,50.0,13,15,86.7,0,2,2,3,0,1,0,4,22,3,600,2014-01-19
3280,Avery Bradley,Boston Celtics,37:45,7,21,33.3,0,5,0.0,4,4,100,1,1,2,0,1,0,1,4,18,-6,600,2014-01-19
3281,Rajon Rondo,Boston Celtics,21:20,3,10,30.0,0,0,0.0,0,0,0.0,1,5,6,4,1,0,3,0,6,3,600,2014-01-19
3282,Kelly Olynyk,Boston Celtics,16:56,3,6,50.0,1,1,100,2,2,100,2,3,5,2,1,0,1,5,9,-12,600,2014-01-19
3283,Tobias Harris,Orlando Magic,36:16,5,10,50.0,0,2,0.0,8,12,66.7,2,5,7,1,0,1,2,3,18,-7,600,2014-01-19
3284,Victor Oladipo,Orlando Magic,39:01,2,8,25.0,0,2,0.0,5,5,100,1,5,6,2,2,2,3,3,9,4,600,2014-01-19
3285,E'Twaun Moore,Orlando Magic,21:46,1,5,20.0,1,3,33.3,0,0,0.0,0,2,2,0,2,1,0,4,3,5,600,2014-01-19
3286,Rudy Gay,Sacramento Kings,26:44,3,7,42.9,0,1,0.0,0,0,0.0,0,2,2,4,0,0,3,2,6,-19,601,2014-01-19
3287,Ben McLemore,Sacramento Kings,20:36,3,6,50.0,1,3,33.3,2,2,100,0,3,3,1,0,0,1,2,9,-3,601,2014-01-19
3288,Kevin Durant,Oklahoma City Thunder,32:06,10,15,66.7,3,5,60.0,7,9,77.8,1,5,6,9,4,2,3,1,30,23,601,2014-01-19
3289,Serge Ibaka,Oklahoma City Thunder,28:38,9,13,69.2,0,0,0.0,2,3,66.7,3,3,6,0,0,2,2,2,20,13,601,2014-01-19
3290,Reggie Jackson,Oklahoma City Thunder,33:31,4,16,25.0,2,4,50.0,6,6,100,1,4,5,4,0,0,2,4,16,12,601,2014-01-19
3291,Steven Adams,Oklahoma City Thunder,19:23,0,2,0.0,0,0,0.0,0,0,0.0,3,4,7,1,2,0,2,6,0,6,601,2014-01-19
3292,Jeremy Lamb,Oklahoma City Thunder,21:31,4,10,40.0,2,5,40.0,0,0,0.0,1,1,2,0,0,0,0,2,10,3,601,2014-01-19
3293,Giannis Antetokounmpo,Milwaukee Bucks,30:05,4,10,40.0,3,6,50.0,0,0,0.0,1,3,4,1,0,0,2,2,11,-19,602,2014-01-19
3294,Khris Middleton,Milwaukee Bucks,26:27,4,7,57.1,0,2,0.0,0,2,0.0,0,0,0,2,4,0,0,1,8,-14,602,2014-01-19
3295,Kawhi Leonard,San Antonio Spurs,20:58,5,9,55.6,0,1,0.0,1,1,100,0,5,5,1,0,1,1,1,11,10,602,2014-01-19
3296,Cory Joseph,San Antonio Spurs,26:01,4,8,50.0,2,3,66.7,2,2,100,1,3,4,3,0,0,1,2,12,15,602,2014-01-19
3297,Patty Mills,San Antonio Spurs,26:43,8,12,66.7,4,6,66.7,0,0,0.0,0,2,2,7,3,0,1,2,20,21,602,2014-01-19
3298,Evan Fournier,Denver Nuggets,32:49,6,11,54.5,3,4,75.0,2,2,100,0,4,4,1,0,0,2,3,17,4,603,2014-01-19
3299,P.J. Tucker,Phoenix Suns,29:27,1,4,25.0,1,3,33.3,3,4,75.0,1,8,9,2,0,0,0,1,6,8,603,2014-01-19
3300,Goran Dragic,Phoenix Suns,24:13,6,11,54.5,0,1,0.0,3,6,50.0,2,3,5,6,2,0,3,2,15,11,603,2014-01-19
3301,Markieff Morris,Phoenix Suns,27:30,6,12,50.0,0,0,0.0,4,5,80.0,2,4,6,2,1,0,0,4,16,15,603,2014-01-19
3302,Alex Len,Phoenix Suns,16:14,3,4,75.0,0,0,0.0,3,4,75.0,4,2,6,0,0,0,1,0,9,16,603,2014-01-19
3303,Ish Smith,Phoenix Suns,23:08,3,8,37.5,0,0,0.0,1,2,50.0,2,5,7,5,0,0,3,2,7,6,603,2014-01-19
3304,Jae Crowder,Dallas Mavericks,5:35,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,2,604,2014-01-20
3305,Tristan Thompson,Cleveland Cavaliers,39:23,6,11,54.5,0,0,0.0,7,10,70.0,8,2,10,0,0,1,2,4,19,10,604,2014-01-20
3306,Kyrie Irving,Cleveland Cavaliers,40:11,10,27,37.0,2,6,33.3,4,4,100,0,2,2,9,2,0,4,4,26,10,604,2014-01-20
3307,Blake Griffin,Los Angeles Clippers,32:49,9,16,56.3,0,2,0.0,7,12,58.3,3,2,5,5,1,0,4,3,25,1,605,2014-01-20
3308,DeAndre Jordan,Los Angeles Clippers,40:04,8,11,72.7,0,0,0.0,0,6,0.0,9,12,21,1,0,4,0,3,16,8,605,2014-01-20
3309,Andre Drummond,Detroit Pistons,34:13,5,6,83.3,0,0,0.0,5,8,62.5,3,8,11,0,2,2,2,4,15,-4,605,2014-01-20
3310,Kentavious Caldwell-Pope,Detroit Pistons,20:12,2,4,50.0,0,1,0.0,2,2,100,0,1,1,2,3,0,0,5,6,5,605,2014-01-20
3311,Terrence Ross,Toronto Raptors,21:13,0,6,0.0,0,3,0.0,1,2,50.0,1,2,3,0,1,0,1,2,1,-17,606,2014-01-20
3312,Jonas Valanciunas,Toronto Raptors,18:26,1,5,20.0,0,0,0.0,0,0,0.0,2,4,6,0,0,1,0,2,2,-18,606,2014-01-20
3313,DeMar DeRozan,Toronto Raptors,38:46,10,23,43.5,1,3,33.3,4,5,80.0,2,4,6,2,3,0,1,3,25,-12,606,2014-01-20
3314,Kyle Lowry,Toronto Raptors,37:32,9,22,40.9,3,9,33.3,0,1,0.0,0,4,4,4,0,0,2,5,21,-15,606,2014-01-20
3315,Cody Zeller,Charlotte Bobcats,15:03,0,0,0.0,0,0,0.0,2,2,100,0,1,1,2,0,0,1,0,2,-2,606,2014-01-20
3316,Thaddeus Young,Philadelphia 76ers,29:56,7,14,50.0,0,2,0.0,4,5,80.0,0,3,3,1,1,0,2,2,18,-14,607,2014-01-20
3317,Michael Carter-Williams,Philadelphia 76ers,34:02,13,22,59.1,1,2,50.0,4,8,50.0,1,5,6,5,3,0,2,1,31,-10,607,2014-01-20
3318,Dewayne Dedmon,Philadelphia 76ers,13:05,0,1,0.0,0,0,0.0,0,0,0.0,0,5,5,1,0,1,0,1,0,-7,607,2014-01-20
3319,Trevor Ariza,Washington Wizards,34:50,4,12,33.3,1,7,14.3,4,4,100,1,6,7,5,1,0,0,3,13,8,607,2014-01-20
3320,Bradley Beal,Washington Wizards,29:34,8,15,53.3,3,4,75.0,3,3,100,2,7,9,8,0,1,2,3,22,7,607,2014-01-20
3321,John Wall,Washington Wizards,31:20,6,14,42.9,0,1,0.0,2,2,100,0,5,5,5,1,2,3,2,14,10,607,2014-01-20
3322,Garrett Temple,Washington Wizards,17:54,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,2,5,0,-5,607,2014-01-20
3323,Mason Plumlee,Brooklyn Nets,3:02,1,1,100,0,0,0.0,2,3,66.7,0,0,0,0,1,0,0,0,4,4,608,2014-01-20
3324,Carmelo Anthony,New York Knicks,38:46,8,19,42.1,2,4,50.0,8,13,61.5,3,9,12,2,2,0,2,0,26,-11,608,2014-01-20
3325,Anthony Davis,New Orleans Pelicans,40:07,9,22,40.9,0,0,0.0,9,10,90.0,4,6,10,2,4,4,2,3,27,-1,609,2014-01-20
3326,Eric Gordon,New Orleans Pelicans,35:07,4,10,40.0,1,2,50.0,3,4,75.0,1,2,3,3,1,0,1,4,12,-8,609,2014-01-20
3327,Austin Rivers,New Orleans Pelicans,19:48,4,7,57.1,1,1,100,0,0,0.0,0,1,1,3,3,0,2,2,9,15,609,2014-01-20
3328,Mike Conley,Memphis Grizzlies,37:32,4,15,26.7,1,5,20.0,4,4,100,1,2,3,2,1,0,2,2,13,2,609,2014-01-20
3329,Ed Davis,Memphis Grizzlies,9:58,1,3,33.3,0,0,0.0,2,2,100,1,2,3,1,0,0,1,0,4,-6,609,2014-01-20
3330,James Johnson,Memphis Grizzlies,14:58,1,3,33.3,0,1,0.0,0,0,0.0,0,3,3,1,0,2,2,3,2,-15,609,2014-01-20
3331,LeBron James,Miami Heat,38:43,11,21,52.4,3,7,42.9,5,8,62.5,1,3,4,6,1,0,3,1,30,0,610,2014-01-20
3332,Udonis Haslem,Miami Heat,11:54,2,3,66.7,0,0,0.0,2,2,100,3,1,4,1,0,0,0,4,6,4,610,2014-01-20
3333,Paul Millsap,Atlanta Hawks,30:59,8,13,61.5,0,1,0.0,10,11,90.9,0,7,7,4,1,1,2,5,26,10,610,2014-01-20
3334,Lou Williams,Atlanta Hawks,20:51,2,4,50.0,2,3,66.7,6,6,100,0,0,0,5,1,0,3,1,12,-5,610,2014-01-20
3335,Jimmy Butler,Chicago Bulls,49:41,6,19,31.6,0,4,0.0,1,2,50.0,5,6,11,5,4,1,3,2,13,2,611,2014-01-20
3336,Taj Gibson,Chicago Bulls,32:01,3,11,27.3,0,0,0.0,6,7,85.7,4,2,6,0,2,2,1,3,12,-3,611,2014-01-20
3337,D.J. Augustin,Chicago Bulls,37:03,10,16,62.5,5,7,71.4,2,3,66.7,1,3,4,4,1,0,3,1,27,-3,611,2014-01-20
3338,Tony Snell,Chicago Bulls,23:22,2,7,28.6,2,6,33.3,0,0,0.0,0,1,1,0,0,1,0,0,6,6,611,2014-01-20
3339,Nicolas Batum,Portland Trail Blazers,33:50,2,6,33.3,1,3,33.3,1,3,33.3,2,1,3,7,2,0,2,5,6,-8,612,2014-01-20
3340,LaMarcus Aldridge,Portland Trail Blazers,36:49,11,26,42.3,0,1,0.0,5,6,83.3,8,12,20,3,2,1,0,1,27,-10,612,2014-01-20
3341,Robin Lopez,Portland Trail Blazers,27:31,5,8,62.5,0,0,0.0,3,3,100,3,0,3,0,1,1,1,2,13,-10,612,2014-01-20
3342,Damian Lillard,Portland Trail Blazers,35:52,7,17,41.2,3,8,37.5,7,8,87.5,0,1,1,5,0,0,4,3,24,-14,612,2014-01-20
3343,CJ McCollum,Portland Trail Blazers,14:40,3,7,42.9,1,2,50.0,0,0,0.0,0,1,1,0,0,1,0,2,7,-2,612,2014-01-20
3344,Will Barton,Portland Trail Blazers,3:41,1,1,100,0,0,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,5,612,2014-01-20
3345,Dwight Howard,Houston Rockets,37:50,9,15,60.0,0,0,0.0,6,9,66.7,4,8,12,3,1,0,4,4,24,12,612,2014-01-20
3346,James Harden,Houston Rockets,41:25,7,15,46.7,4,9,44.4,4,5,80.0,2,4,6,5,1,0,5,3,22,5,612,2014-01-20
3347,Patrick Beverley,Houston Rockets,28:56,5,11,45.5,3,8,37.5,4,4,100,1,1,2,3,1,0,2,2,17,26,612,2014-01-20
3348,Robert Covington,Houston Rockets,0:31,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,2,612,2014-01-20
3349,Paul George,Indiana Pacers,35:33,9,20,45.0,3,7,42.9,2,2,100,1,3,4,2,1,0,4,1,23,9,613,2014-01-20
3350,George Hill,Indiana Pacers,32:43,5,8,62.5,3,4,75.0,2,2,100,1,3,4,2,2,0,2,2,15,4,613,2014-01-20
3351,Andre Iguodala,Golden State Warriors,29:30,2,5,40.0,1,3,33.3,2,2,100,0,2,2,3,4,0,3,3,7,-1,613,2014-01-20
3352,Klay Thompson,Golden State Warriors,39:26,6,13,46.2,5,10,50.0,0,0,0.0,0,0,0,1,0,0,2,2,17,-8,613,2014-01-20
3353,Stephen Curry,Golden State Warriors,41:28,9,20,45.0,3,11,27.3,3,4,75.0,0,3,3,9,0,0,2,2,24,-4,613,2014-01-20
3354,Harrison Barnes,Golden State Warriors,20:56,2,5,40.0,1,2,50.0,2,2,100,1,4,5,1,1,0,0,1,7,-10,613,2014-01-20
3355,Draymond Green,Golden State Warriors,17:26,1,7,14.3,0,2,0.0,3,4,75.0,3,3,6,0,0,0,0,2,5,-12,613,2014-01-20
3356,Tobias Harris,Orlando Magic,33:01,3,8,37.5,1,2,50.0,0,0,0.0,0,4,4,1,0,0,3,3,7,-24,614,2014-01-21
3357,Victor Oladipo,Orlando Magic,30:51,3,9,33.3,1,4,25.0,3,4,75.0,0,6,6,5,2,0,1,1,10,-24,614,2014-01-21
3358,E'Twaun Moore,Orlando Magic,24:33,5,8,62.5,1,2,50.0,2,2,100,0,2,2,2,0,0,0,2,13,3,614,2014-01-21
3359,Maurice Harkless,Orlando Magic,24:00,3,4,75.0,1,2,50.0,0,0,0.0,0,4,4,2,2,0,1,2,7,8,614,2014-01-21
3360,Mason Plumlee,Brooklyn Nets,5:24,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-9,614,2014-01-21
3361,Jeff Green,Boston Celtics,36:51,5,15,33.3,2,7,28.6,0,0,0.0,0,6,6,1,0,1,3,3,12,-11,615,2014-01-21
3362,Avery Bradley,Boston Celtics,7:23,0,3,0.0,0,1,0.0,3,3,100,0,1,1,0,0,0,1,1,3,-7,615,2014-01-21
3363,Rajon Rondo,Boston Celtics,25:43,0,8,0.0,0,3,0.0,1,4,25.0,0,3,3,5,1,0,3,1,1,-7,615,2014-01-21
3364,Kelly Olynyk,Boston Celtics,13:02,3,7,42.9,0,0,0.0,0,0,0.0,1,0,1,0,1,0,0,3,6,-7,615,2014-01-21
3365,LeBron James,Miami Heat,38:48,10,19,52.6,0,4,0.0,9,11,81.8,1,7,8,4,2,0,3,1,29,10,615,2014-01-21
3366,Rudy Gay,Sacramento Kings,42:28,16,25,64.0,5,8,62.5,4,6,66.7,3,5,8,5,0,0,3,5,41,12,616,2014-01-21
3367,Ben McLemore,Sacramento Kings,7:01,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,-2,616,2014-01-21
3368,Anthony Davis,New Orleans Pelicans,36:30,4,12,33.3,0,0,0.0,8,11,72.7,2,4,6,2,2,4,4,3,16,-27,616,2014-01-21
3369,Eric Gordon,New Orleans Pelicans,27:05,2,6,33.3,1,2,50.0,2,4,50.0,0,1,1,1,1,0,3,2,7,-16,616,2014-01-21
3370,Austin Rivers,New Orleans Pelicans,24:24,4,8,50.0,2,2,100,2,6,33.3,1,2,3,2,0,0,0,0,12,-2,616,2014-01-21
3371,Nicolas Batum,Portland Trail Blazers,35:25,1,4,25.0,1,2,50.0,0,0,0.0,2,3,5,2,2,2,2,2,3,-16,617,2014-01-21
3372,LaMarcus Aldridge,Portland Trail Blazers,37:01,12,26,46.2,0,0,0.0,5,8,62.5,5,11,16,2,0,0,3,0,29,-8,617,2014-01-21
3373,Robin Lopez,Portland Trail Blazers,33:25,5,10,50.0,0,0,0.0,0,0,0.0,3,7,10,2,0,1,0,1,10,2,617,2014-01-21
3374,Damian Lillard,Portland Trail Blazers,35:24,6,15,40.0,0,5,0.0,2,4,50.0,0,2,2,4,1,1,0,1,14,-2,617,2014-01-21
3375,CJ McCollum,Portland Trail Blazers,12:36,2,3,66.7,1,2,50.0,0,0,0.0,0,0,0,0,0,0,0,1,5,-6,617,2014-01-21
3376,Kevin Durant,Oklahoma City Thunder,37:45,17,25,68.0,6,7,85.7,6,7,85.7,0,5,5,4,0,0,4,2,46,13,617,2014-01-21
3377,Serge Ibaka,Oklahoma City Thunder,31:30,4,15,26.7,0,0,0.0,2,2,100,1,4,5,0,0,5,1,2,10,4,617,2014-01-21
3378,Reggie Jackson,Oklahoma City Thunder,38:22,7,18,38.9,1,2,50.0,0,0,0.0,2,5,7,5,0,0,1,1,15,1,617,2014-01-21
3379,Jeremy Lamb,Oklahoma City Thunder,20:30,4,10,40.0,0,2,0.0,1,4,25.0,2,2,4,1,1,0,0,0,9,0,617,2014-01-21
3380,Steven Adams,Oklahoma City Thunder,17:19,2,3,66.7,0,0,0.0,0,0,0.0,2,4,6,1,0,1,0,2,4,-1,617,2014-01-21
3381,Kevin Love,Minnesota Timberwolves,37:54,7,15,46.7,1,6,16.7,4,5,80.0,3,10,13,7,0,0,2,1,19,26,618,2014-01-21
3382,Ricky Rubio,Minnesota Timberwolves,39:05,3,5,60.0,1,2,50.0,4,4,100,2,3,5,13,5,0,1,3,11,20,618,2014-01-21
3383,Gorgui Dieng,Minnesota Timberwolves,2:21,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-4,618,2014-01-21
3384,Gordon Hayward,Utah Jazz,36:20,10,17,58.8,2,5,40.0,5,6,83.3,0,5,5,5,3,0,3,3,27,-20,618,2014-01-21
3385,Trey Burke,Utah Jazz,29:08,4,10,40.0,1,3,33.3,0,0,0.0,0,2,2,5,0,1,2,2,9,-20,618,2014-01-21
3386,Alec Burks,Utah Jazz,29:20,6,14,42.9,1,1,100,5,6,83.3,0,4,4,3,0,0,2,2,18,0,618,2014-01-21
3387,Rudy Gobert,Utah Jazz,27:16,4,5,80.0,0,0,0.0,0,0,0.0,2,4,6,1,1,3,1,0,8,10,618,2014-01-21
3388,Blake Griffin,Los Angeles Clippers,37:26,11,20,55.0,0,0,0.0,5,6,83.3,1,6,7,6,1,0,3,3,27,7,619,2014-01-22
3389,DeAndre Jordan,Los Angeles Clippers,32:14,2,2,100,0,0,0.0,0,0,0.0,5,15,20,3,2,2,3,4,4,1,619,2014-01-22
3390,Cody Zeller,Charlotte Bobcats,17:04,1,4,25.0,0,0,0.0,2,2,100,1,1,2,1,0,1,0,3,4,7,619,2014-01-22
3391,Taj Gibson,Chicago Bulls,42:53,11,15,73.3,0,0,0.0,4,6,66.7,1,4,5,2,1,3,0,3,26,13,620,2014-01-22
3392,Jimmy Butler,Chicago Bulls,42:02,4,12,33.3,1,7,14.3,1,2,50.0,1,4,5,1,2,1,1,2,10,5,620,2014-01-22
3393,D.J. Augustin,Chicago Bulls,38:42,8,14,57.1,5,8,62.5,6,6,100,0,5,5,7,0,0,2,1,27,14,620,2014-01-22
3394,Tony Snell,Chicago Bulls,18:29,0,1,0.0,0,1,0.0,0,0,0.0,1,5,6,1,0,0,1,3,0,-5,620,2014-01-22
3395,Tristan Thompson,Cleveland Cavaliers,36:43,3,14,21.4,0,0,0.0,0,1,0.0,5,2,7,3,1,1,0,2,6,-15,620,2014-01-22
3396,Kyrie Irving,Cleveland Cavaliers,37:22,10,19,52.6,5,7,71.4,1,1,100,3,3,6,5,1,0,1,2,26,-12,620,2014-01-22
3397,Paul Millsap,Atlanta Hawks,38:23,9,17,52.9,1,3,33.3,5,6,83.3,2,4,6,5,3,5,3,2,24,4,621,2014-01-22
3398,Lou Williams,Atlanta Hawks,21:43,1,4,25.0,0,1,0.0,0,0,0.0,0,0,0,6,0,0,3,2,2,-23,621,2014-01-22
3399,Tobias Harris,Orlando Magic,34:22,7,16,43.8,0,2,0.0,5,5,100,2,10,12,1,0,0,3,4,19,-11,621,2014-01-22
3400,Victor Oladipo,Orlando Magic,34:02,8,13,61.5,2,2,100,6,7,85.7,1,6,7,7,2,1,2,3,24,-4,621,2014-01-22
3401,E'Twaun Moore,Orlando Magic,9:37,1,4,25.0,0,0,0.0,0,0,0.0,0,1,1,1,3,0,1,2,2,-4,621,2014-01-22
3402,Maurice Harkless,Orlando Magic,22:19,4,5,80.0,1,1,100,3,3,100,0,3,3,1,0,0,0,0,12,16,621,2014-01-22
3403,Jae Crowder,Dallas Mavericks,20:59,2,3,66.7,1,2,50.0,2,2,100,1,3,4,0,0,1,2,3,7,3,622,2014-01-22
3404,Wayne Ellington,Dallas Mavericks,7:52,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,-5,622,2014-01-22
3405,Terrence Ross,Toronto Raptors,19:14,1,7,14.3,1,5,20.0,0,0,0.0,0,3,3,3,1,0,0,3,3,2,622,2014-01-22
3406,Jonas Valanciunas,Toronto Raptors,25:40,3,6,50.0,0,0,0.0,6,8,75.0,2,8,10,0,0,0,4,3,12,2,622,2014-01-22
3407,DeMar DeRozan,Toronto Raptors,37:49,15,22,68.2,1,1,100,9,14,64.3,1,2,3,3,1,1,4,1,40,-5,622,2014-01-22
3408,Kyle Lowry,Toronto Raptors,35:01,0,10,0.0,0,6,0.0,3,4,75.0,0,4,4,5,2,0,1,4,3,-5,622,2014-01-22
3409,Jeff Green,Boston Celtics,45:44,14,26,53.8,8,16,50.0,3,5,60.0,0,9,9,1,3,1,1,2,39,10,623,2014-01-22
3410,Kelly Olynyk,Boston Celtics,14:59,2,6,33.3,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,2,4,-3,623,2014-01-22
3411,Trevor Ariza,Washington Wizards,42:48,5,8,62.5,4,6,66.7,0,0,0.0,0,2,2,2,3,1,2,3,14,6,623,2014-01-22
3412,Bradley Beal,Washington Wizards,30:18,7,16,43.8,0,4,0.0,0,0,0.0,1,2,3,4,0,1,3,1,14,-5,623,2014-01-22
3413,John Wall,Washington Wizards,44:04,9,29,31.0,0,4,0.0,10,13,76.9,1,10,11,10,3,0,6,5,28,-1,623,2014-01-22
3414,Garrett Temple,Washington Wizards,8:56,1,1,100,0,0,0.0,2,2,100,0,1,1,0,0,0,2,1,4,-1,623,2014-01-22
3415,Thaddeus Young,Philadelphia 76ers,38:42,8,21,38.1,1,4,25.0,2,3,66.7,4,3,7,4,4,1,2,5,19,18,624,2014-01-22
3416,Michael Carter-Williams,Philadelphia 76ers,36:35,5,18,27.8,2,2,100,7,10,70.0,6,6,12,7,2,0,3,4,19,17,624,2014-01-22
3417,Dewayne Dedmon,Philadelphia 76ers,9:10,1,3,33.3,0,0,0.0,1,2,50.0,1,2,3,0,0,0,1,2,3,-14,624,2014-01-22
3418,Carmelo Anthony,New York Knicks,40:35,10,23,43.5,6,8,75.0,2,3,66.7,1,3,4,7,2,1,3,4,28,-8,624,2014-01-22
3419,Rudy Gay,Sacramento Kings,5:59,2,5,40.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,3,625,2014-01-22
3420,Ben McLemore,Sacramento Kings,35:08,3,10,30.0,3,7,42.9,2,2,100,0,1,1,0,0,0,2,5,11,-7,625,2014-01-22
3421,Dwight Howard,Houston Rockets,32:28,10,13,76.9,0,0,0.0,6,17,35.3,4,9,13,1,1,4,2,1,26,10,625,2014-01-22
3422,James Harden,Houston Rockets,33:03,7,16,43.8,0,5,0.0,10,10,100,0,2,2,9,2,2,3,2,24,12,625,2014-01-22
3423,Patrick Beverley,Houston Rockets,33:11,2,9,22.2,1,4,25.0,1,2,50.0,1,5,6,8,2,1,0,4,6,31,625,2014-01-22
3424,Robert Covington,Houston Rockets,10:02,2,5,40.0,1,4,25.0,0,0,0.0,0,0,0,0,1,0,0,1,5,-3,625,2014-01-22
3425,Andre Drummond,Detroit Pistons,33:09,4,7,57.1,0,0,0.0,3,4,75.0,4,8,12,1,2,3,1,2,11,-2,626,2014-01-22
3426,Kentavious Caldwell-Pope,Detroit Pistons,44:07,3,8,37.5,1,2,50.0,2,2,100,1,5,6,4,2,0,0,2,9,5,626,2014-01-22
3427,Giannis Antetokounmpo,Milwaukee Bucks,25:42,1,3,33.3,0,2,0.0,2,2,100,0,5,5,3,1,1,2,1,4,-18,626,2014-01-22
3428,Khris Middleton,Milwaukee Bucks,30:01,3,6,50.0,2,3,66.7,2,2,100,0,2,2,4,4,2,2,3,10,20,626,2014-01-22
3429,Kevin Durant,Oklahoma City Thunder,39:16,12,22,54.5,2,4,50.0,10,11,90.9,1,6,7,5,1,1,11,4,36,7,627,2014-01-22
3430,Serge Ibaka,Oklahoma City Thunder,37:19,7,14,50.0,0,1,0.0,0,0,0.0,2,7,9,0,2,5,1,2,14,7,627,2014-01-22
3431,Reggie Jackson,Oklahoma City Thunder,38:20,12,17,70.6,3,3,100,0,0,0.0,0,2,2,8,2,0,0,4,27,6,627,2014-01-22
3432,Jeremy Lamb,Oklahoma City Thunder,23:35,4,11,36.4,1,4,25.0,0,0,0.0,1,1,2,5,0,0,0,1,9,1,627,2014-01-22
3433,Steven Adams,Oklahoma City Thunder,14:10,0,2,0.0,0,0,0.0,1,2,50.0,4,3,7,0,1,0,2,3,1,0,627,2014-01-22
3434,Kawhi Leonard,San Antonio Spurs,15:05,1,2,50.0,1,2,50.0,0,0,0.0,1,0,1,1,1,0,2,1,3,-2,627,2014-01-22
3435,Patty Mills,San Antonio Spurs,15:25,3,6,50.0,3,4,75.0,0,0,0.0,0,1,1,2,0,0,1,1,9,-2,627,2014-01-22
3436,Cory Joseph,San Antonio Spurs,12:26,1,3,33.3,0,1,0.0,0,0,0.0,1,0,1,2,0,1,0,2,2,-9,627,2014-01-22
3437,Paul George,Indiana Pacers,34:06,10,19,52.6,1,6,16.7,5,7,71.4,1,6,7,1,1,0,4,3,26,-14,628,2014-01-22
3438,George Hill,Indiana Pacers,30:19,4,4,100,1,1,100,7,8,87.5,1,3,4,1,2,0,2,4,16,-13,628,2014-01-22
3439,Solomon Hill,Indiana Pacers,6:06,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2,628,2014-01-22
3440,P.J. Tucker,Phoenix Suns,27:37,5,6,83.3,1,1,100,2,2,100,0,5,5,1,0,0,1,2,13,7,628,2014-01-22
3441,Goran Dragic,Phoenix Suns,22:18,8,10,80.0,2,2,100,3,7,42.9,1,1,2,3,1,0,3,4,21,9,628,2014-01-22
3442,Markieff Morris,Phoenix Suns,27:01,8,14,57.1,2,3,66.7,2,2,100,1,2,3,1,2,0,0,4,20,14,628,2014-01-22
3443,Ish Smith,Phoenix Suns,14:29,4,6,66.7,0,0,0.0,0,1,0.0,0,1,1,2,0,0,0,0,8,10,628,2014-01-22
3444,Alex Len,Phoenix Suns,5:27,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,0,-2,628,2014-01-22
3445,LeBron James,Miami Heat,37:18,9,15,60.0,2,4,50.0,7,13,53.8,2,11,13,6,1,0,5,1,27,4,629,2014-01-23
3446,Evan Fournier,Denver Nuggets,14:01,2,7,28.6,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,0,4,-1,630,2014-01-23
3447,Nicolas Batum,Portland Trail Blazers,37:47,1,5,20.0,0,3,0.0,4,4,100,1,6,7,10,2,0,2,0,6,-3,630,2014-01-23
3448,LaMarcus Aldridge,Portland Trail Blazers,38:15,15,29,51.7,0,0,0.0,14,17,82.4,4,9,13,5,0,2,2,2,44,4,630,2014-01-23
3449,Robin Lopez,Portland Trail Blazers,39:07,5,14,35.7,0,0,0.0,2,2,100,8,1,9,2,0,2,0,3,12,10,630,2014-01-23
3450,Damian Lillard,Portland Trail Blazers,36:37,5,10,50.0,0,4,0.0,1,1,100,0,2,2,3,0,2,3,3,11,2,630,2014-01-23
3451,CJ McCollum,Portland Trail Blazers,11:23,2,6,33.3,2,4,50.0,1,2,50.0,1,0,1,0,0,0,0,2,7,3,630,2014-01-23
3452,Tobias Harris,Orlando Magic,42:43,9,15,60.0,1,1,100,9,11,81.8,1,19,20,4,1,0,5,3,28,3,631,2014-01-24
3453,Victor Oladipo,Orlando Magic,38:36,5,14,35.7,1,3,33.3,4,6,66.7,3,9,12,5,2,1,3,3,15,10,631,2014-01-24
3454,E'Twaun Moore,Orlando Magic,7:10,2,3,66.7,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,4,7,631,2014-01-24
