,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
742,T.J. Warren,Phoenix Suns,16:28,2,6,33.3,0,0,0.0,1,2,50.0,2,1,3,0,1,0,0,3,5,-14,81
743,Alex Len,Phoenix Suns,8:51,1,2,50.0,0,0,0.0,2,2,100,2,5,7,0,0,0,2,2,4,-5,81
744,Will Barton,Denver Nuggets,39:09,7,16,43.8,2,4,50.0,3,3,100,0,8,8,5,2,1,3,2,19,-3,82
745,Danilo Gallinari,Denver Nuggets,34:29,7,13,53.8,2,4,50.0,9,9,100,1,2,3,1,0,0,1,1,25,-11,82
746,Gary Harris,Denver Nuggets,29:15,6,8,75.0,2,2,100,2,2,100,0,3,3,2,1,0,1,1,16,-13,82
747,Nikola Jokic,Denver Nuggets,17:00,2,4,50.0,0,0,0.0,0,2,0.0,2,2,4,1,1,1,1,1,4,-5,82
748,Harrison Barnes,Golden State Warriors,30:59,8,13,61.5,2,4,50.0,3,3,100,1,4,5,1,1,0,0,3,21,6,82
749,Draymond Green,Golden State Warriors,33:03,5,9,55.6,2,3,66.7,0,0,0.0,2,7,9,8,0,1,2,3,12,18,82
750,Klay Thompson,Golden State Warriors,30:13,7,16,43.8,4,8,50.0,0,0,0.0,0,6,6,5,0,0,1,0,18,13,82
751,Stephen Curry,Golden State Warriors,34:39,12,22,54.5,8,16,50.0,2,3,66.7,0,7,7,10,3,1,4,1,34,14,82
752,Andre Iguodala,Golden State Warriors,23:07,1,3,33.3,0,1,0.0,0,0,0.0,0,2,2,7,2,1,0,2,2,13,82
753,Trevor Ariza,Houston Rockets,37:20,6,13,46.2,4,8,50.0,2,2,100,1,7,8,1,2,0,1,4,18,27,83
754,Clint Capela,Houston Rockets,26:20,6,8,75.0,0,0,0.0,1,3,33.3,2,10,12,2,0,4,2,5,13,19,83
755,James Harden,Houston Rockets,41:51,13,23,56.5,4,10,40.0,13,16,81.3,2,4,6,13,2,0,7,0,43,24,83
756,Montrezl Harrell,Houston Rockets,6:36,1,4,25.0,0,0,0.0,1,2,50.0,2,0,2,0,0,0,2,1,3,-10,83
757,Sam Dekker,Houston Rockets,0:10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,83
758,Rudy Gay,Sacramento Kings,25:39,5,15,33.3,1,2,50.0,4,6,66.7,1,4,5,2,1,0,2,4,15,-23,83
759,Rajon Rondo,Sacramento Kings,24:24,6,14,42.9,0,2,0.0,0,0,0.0,3,5,8,5,3,0,4,1,12,-17,83
760,Willie Cauley-Stein,Sacramento Kings,22:02,3,5,60.0,0,0,0.0,1,2,50.0,4,5,9,1,2,2,0,4,7,22,83
761,Ben McLemore,Sacramento Kings,22:38,3,8,37.5,1,5,20.0,4,6,66.7,0,4,4,4,3,0,3,2,11,12,83
762,Seth Curry,Sacramento Kings,15:09,3,4,75.0,2,2,100,0,0,0.0,0,0,0,2,0,0,0,0,8,10,83
763,Karl-Anthony Towns,Minnesota Timberwolves,26:47,8,18,44.4,0,0,0.0,1,1,100,6,7,13,2,1,4,0,4,17,15,84
764,Andrew Wiggins,Minnesota Timberwolves,41:01,11,27,40.7,4,5,80.0,5,10,50.0,1,2,3,2,0,1,1,3,31,20,84
765,Ricky Rubio,Minnesota Timberwolves,38:50,2,10,20.0,0,1,0.0,3,4,75.0,1,7,8,10,3,0,3,3,7,15,84
766,Gorgui Dieng,Minnesota Timberwolves,22:45,3,6,50.0,0,0,0.0,0,0,0.0,3,4,7,0,2,0,2,1,6,-10,84
767,Nemanja Bjelica,Minnesota Timberwolves,40:13,5,9,55.6,2,6,33.3,5,6,83.3,1,10,11,5,1,1,2,2,17,12,84
768,Zach LaVine,Minnesota Timberwolves,19:18,3,9,33.3,1,3,33.3,1,1,100,1,3,4,4,0,0,3,3,8,7,84
769,Doug McDermott,Chicago Bulls,20:58,4,5,80.0,3,4,75.0,0,0,0.0,0,2,2,0,0,0,0,2,11,-19,84
770,Jimmy Butler,Chicago Bulls,41:08,4,15,26.7,0,7,0.0,3,6,50.0,0,8,8,2,1,2,5,5,11,-9,84
771,Derrick Rose,Chicago Bulls,38:07,3,13,23.1,1,4,25.0,4,5,80.0,0,3,3,5,1,0,5,1,11,-21,84
772,Tony Snell,Chicago Bulls,27:56,5,10,50.0,4,6,66.7,0,0,0.0,0,6,6,0,0,1,2,2,14,15,84
773,Taj Gibson,Chicago Bulls,24:42,1,4,25.0,0,0,0.0,1,2,50.0,2,1,3,2,1,0,1,3,3,-12,84
774,E'Twaun Moore,Chicago Bulls,15:22,2,4,50.0,1,1,100,0,0,0.0,0,0,0,1,0,0,0,0,5,1,84
775,Evan Fournier,Orlando Magic,39:47,7,12,58.3,3,4,75.0,0,0,0.0,0,3,3,2,1,0,5,5,17,-1,85
776,Tobias Harris,Orlando Magic,25:33,3,7,42.9,0,1,0.0,3,4,75.0,0,4,4,3,1,1,0,2,9,6,85
777,Dewayne Dedmon,Orlando Magic,29:58,2,6,33.3,0,0,0.0,8,8,100,3,6,9,0,1,3,0,5,12,3,85
778,Victor Oladipo,Orlando Magic,34:10,6,18,33.3,1,3,33.3,2,2,100,1,4,5,3,2,0,1,0,15,10,85
779,Elfrid Payton,Orlando Magic,32:43,8,10,80.0,0,0,0.0,4,4,100,0,2,2,5,3,1,2,2,20,11,85
780,Aaron Gordon,Orlando Magic,22:22,4,7,57.1,1,3,33.3,1,2,50.0,3,3,6,2,1,0,0,1,10,3,85
781,Jerami Grant,Philadelphia 76ers,23:12,4,7,57.1,1,3,33.3,2,3,66.7,0,4,4,0,0,1,1,2,11,-1,85
782,Nerlens Noel,Philadelphia 76ers,21:20,1,4,25.0,0,0,0.0,0,0,0.0,1,3,4,0,0,1,4,3,2,-4,85
783,T.J. McConnell,Philadelphia 76ers,36:29,3,9,33.3,0,1,0.0,0,0,0.0,2,6,8,9,3,2,5,3,6,3,85
784,Richaun Holmes,Philadelphia 76ers,18:12,4,5,80.0,0,1,0.0,0,0,0.0,5,1,6,1,0,1,0,3,8,-5,85
785,Christian Wood,Philadelphia 76ers,0:21,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,85
786,Bradley Beal,Washington Wizards,36:56,5,12,41.7,0,2,0.0,1,1,100,3,3,6,7,0,0,8,4,11,-15,86
787,John Wall,Washington Wizards,36:16,6,16,37.5,2,6,33.3,5,5,100,1,1,2,11,2,1,7,2,19,-5,86
788,Garrett Temple,Washington Wizards,0:57,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,0,0,0,0,0,1,0,86
789,Kent Bazemore,Atlanta Hawks,29:09,10,15,66.7,4,7,57.1,1,1,100,0,4,4,3,2,0,0,0,25,16,86
790,Paul Millsap,Atlanta Hawks,34:00,6,14,42.9,3,6,50.0,6,6,100,2,4,6,7,1,2,1,0,21,17,86
791,Al Horford,Atlanta Hawks,28:41,5,13,38.5,0,3,0.0,4,4,100,2,7,9,2,1,1,2,1,14,16,86
792,Mike Muscala,Atlanta Hawks,19:19,3,4,75.0,1,1,100,0,0,0.0,0,2,2,2,0,0,1,1,7,-1,86
793,Dennis Schroder,Atlanta Hawks,23:55,3,10,30.0,0,4,0.0,0,0,0.0,0,0,0,7,1,0,2,3,6,4,86
794,Justin Holiday,Atlanta Hawks,16:41,2,6,33.3,2,5,40.0,0,0,0.0,2,1,3,1,1,0,0,1,6,3,86
795,Anthony Davis,New Orleans Pelicans,39:20,11,19,57.9,0,2,0.0,3,5,60.0,1,5,6,4,1,2,4,5,25,-7,87
796,Eric Gordon,New Orleans Pelicans,41:11,7,15,46.7,5,10,50.0,2,2,100,0,5,5,4,1,0,2,3,21,-5,87
797,Ish Smith,New Orleans Pelicans,32:43,3,14,21.4,1,3,33.3,0,0,0.0,0,7,7,7,2,1,2,2,7,8,87
798,Dwight Powell,Dallas Mavericks,25:45,7,9,77.8,0,0,0.0,1,1,100,2,5,7,1,0,1,0,4,15,20,87
799,Thaddeus Young,Brooklyn Nets,39:22,9,18,50.0,0,0,0.0,0,0,0.0,7,6,13,0,2,0,1,2,18,-11,88
800,Brook Lopez,Brooklyn Nets,28:53,9,17,52.9,0,0,0.0,2,2,100,1,3,4,1,0,2,4,2,20,-9,88
801,Bojan Bogdanovic,Brooklyn Nets,24:16,5,10,50.0,2,3,66.7,1,2,50.0,0,1,1,1,2,0,3,3,13,-1,88
802,Wayne Ellington,Brooklyn Nets,15:40,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-4,88
803,Giannis Antetokounmpo,Milwaukee Bucks,37:02,4,8,50.0,1,3,33.3,2,2,100,1,5,6,2,1,0,2,4,11,11,88
804,Jabari Parker,Milwaukee Bucks,24:11,4,7,57.1,0,0,0.0,0,1,0.0,0,2,2,0,0,0,1,0,8,1,88
805,Khris Middleton,Milwaukee Bucks,33:23,4,6,66.7,3,3,100,3,5,60.0,0,9,9,7,1,0,1,2,14,11,88
806,Nicolas Batum,Charlotte Hornets,32:28,2,6,33.3,1,2,50.0,5,5,100,1,3,4,4,3,0,4,3,10,-20,89
807,Kemba Walker,Charlotte Hornets,29:17,11,15,73.3,2,2,100,3,4,75.0,0,1,1,4,2,0,3,0,27,4,89
808,Cody Zeller,Charlotte Hornets,24:24,0,4,0.0,0,1,0.0,2,4,50.0,2,3,5,1,1,0,1,2,2,-38,89
809,Jeremy Lamb,Charlotte Hornets,23:11,2,8,25.0,0,3,0.0,0,2,0.0,2,2,4,0,0,0,2,2,4,-29,89
810,Frank Kaminsky,Charlotte Hornets,9:20,2,3,66.7,1,1,100,3,4,75.0,0,0,0,2,0,0,0,1,8,9,89
811,Kawhi Leonard,San Antonio Spurs,34:06,10,16,62.5,2,4,50.0,1,2,50.0,0,4,4,2,2,0,0,3,23,11,89
812,LaMarcus Aldridge,San Antonio Spurs,17:19,6,10,60.0,0,0,0.0,4,4,100,0,5,5,2,0,0,1,4,16,-1,89
813,Danny Green,San Antonio Spurs,27:04,2,7,28.6,1,3,33.3,3,3,100,1,2,3,4,2,1,0,2,8,-3,89
814,Patty Mills,San Antonio Spurs,18:44,6,9,66.7,3,6,50.0,0,0,0.0,0,2,2,4,2,0,1,3,15,39,89
815,Kyle Anderson,San Antonio Spurs,12:55,2,5,40.0,0,0,0.0,0,2,0.0,1,1,2,2,0,1,0,1,4,1,89
816,Boban Marjanovic,San Antonio Spurs,3:48,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,2,-3,89
817,Mike Conley,Memphis Grizzlies,39:38,8,25,32.0,3,10,30.0,1,1,100,0,4,4,5,1,0,4,4,20,-2,90
818,Jeff Green,Memphis Grizzlies,28:43,4,10,40.0,0,2,0.0,0,0,0.0,1,3,4,0,1,0,1,1,8,-4,90
819,JaMychal Green,Memphis Grizzlies,9:15,0,3,0.0,0,0,0.0,2,2,100,1,1,2,1,0,0,0,0,2,4,90
820,Gordon Hayward,Utah Jazz,35:03,6,10,60.0,2,4,50.0,4,6,66.7,0,6,6,4,0,1,2,2,18,9,90
821,Derrick Favors,Utah Jazz,39:34,5,11,45.5,0,0,0.0,2,2,100,3,13,16,0,3,1,4,2,12,10,90
822,Rudy Gobert,Utah Jazz,35:53,3,8,37.5,0,0,0.0,1,2,50.0,2,9,11,2,1,4,4,5,7,7,90
823,Rodney Hood,Utah Jazz,30:54,2,5,40.0,1,3,33.3,2,2,100,0,2,2,2,1,3,3,3,7,4,90
824,Raul Neto,Utah Jazz,12:25,2,7,28.6,0,4,0.0,0,0,0.0,0,2,2,2,0,0,1,0,4,3,90
825,Trey Burke,Utah Jazz,27:49,8,16,50.0,6,8,75.0,2,2,100,0,3,3,1,1,0,2,1,24,1,90
826,Alec Burks,Utah Jazz,24:52,2,6,33.3,1,3,33.3,4,4,100,1,2,3,4,1,0,4,3,9,12,90
827,Joe Ingles,Utah Jazz,12:57,3,5,60.0,2,4,50.0,0,0,0.0,0,0,0,1,0,0,0,0,8,1,90
828,Trey Lyles,Utah Jazz,1:08,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,90
829,Harrison Barnes,Golden State Warriors,31:51,4,17,23.5,0,7,0.0,5,6,83.3,0,2,2,4,2,0,0,3,13,0,91
830,Draymond Green,Golden State Warriors,37:50,3,8,37.5,0,3,0.0,4,4,100,4,5,9,7,2,0,5,3,10,10,91
831,Klay Thompson,Golden State Warriors,35:39,7,16,43.8,4,11,36.4,0,0,0.0,0,3,3,3,0,1,3,4,18,-4,91
832,Stephen Curry,Golden State Warriors,39:08,8,18,44.4,2,10,20.0,6,7,85.7,1,5,6,3,2,0,6,1,24,6,91
833,Andre Iguodala,Golden State Warriors,33:40,6,8,75.0,2,3,66.7,0,0,0.0,2,4,6,4,4,0,1,0,14,23,91
834,Rudy Gay,Sacramento Kings,34:24,10,25,40.0,1,4,25.0,1,1,100,2,5,7,1,1,0,4,2,22,-8,91
835,Rajon Rondo,Sacramento Kings,44:27,7,20,35.0,0,3,0.0,0,0,0.0,2,10,12,15,4,0,3,3,14,0,91
836,Willie Cauley-Stein,Sacramento Kings,19:46,3,4,75.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,1,2,6,4,91
837,Ben McLemore,Sacramento Kings,16:24,1,4,25.0,0,1,0.0,0,1,0.0,1,0,1,0,1,0,4,2,2,2,91
838,Trevor Ariza,Houston Rockets,39:27,1,8,12.5,0,5,0.0,4,4,100,1,6,7,3,1,1,0,4,6,-3,92
839,Dwight Howard,Houston Rockets,29:02,8,10,80.0,0,0,0.0,4,5,80.0,7,13,20,3,0,1,5,5,20,2,92
840,James Harden,Houston Rockets,39:39,14,26,53.8,5,10,50.0,13,14,92.9,0,4,4,2,1,0,7,4,46,6,92
841,Clint Capela,Houston Rockets,18:54,3,3,100,0,0,0.0,3,4,75.0,2,6,8,0,0,1,0,4,9,0,92
842,Montrezl Harrell,Houston Rockets,4:10,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,92
843,Blake Griffin,LA Clippers,38:06,14,22,63.6,0,1,0.0,7,8,87.5,3,8,11,5,0,0,1,4,35,0,92
844,DeAndre Jordan,LA Clippers,33:47,4,6,66.7,0,0,0.0,3,7,42.9,4,10,14,2,0,3,3,4,11,-3,92
845,Austin Rivers,LA Clippers,31:17,4,12,33.3,1,5,20.0,1,2,50.0,0,0,0,1,1,1,1,3,10,-5,92
846,Paul George,Indiana Pacers,38:58,11,21,52.4,3,6,50.0,7,8,87.5,2,9,11,6,0,0,4,5,32,5,93
847,George Hill,Indiana Pacers,39:57,6,16,37.5,0,5,0.0,2,2,100,1,4,5,5,0,0,0,2,14,-6,93
848,Myles Turner,Indiana Pacers,18:17,3,4,75.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,2,6,-7,93
849,LeBron James,Cleveland Cavaliers,35:01,10,23,43.5,0,3,0.0,9,14,64.3,0,6,6,4,0,0,2,0,29,1,93
850,Kevin Love,Cleveland Cavaliers,39:03,9,18,50.0,2,6,33.3,2,2,100,4,15,19,2,0,3,2,3,22,14,93
851,Tristan Thompson,Cleveland Cavaliers,30:27,7,8,87.5,0,0,0.0,2,4,50.0,3,5,8,1,2,0,0,3,16,6,93
852,Julius Randle,Los Angeles Lakers,29:57,3,12,25.0,0,1,0.0,0,0,0.0,5,6,11,3,0,0,0,4,6,-12,94
853,Jordan Clarkson,Los Angeles Lakers,28:42,4,13,30.8,2,3,66.7,0,0,0.0,0,2,2,1,1,0,2,0,10,-5,94
854,D'Angelo Russell,Los Angeles Lakers,28:23,3,7,42.9,0,0,0.0,0,1,0.0,2,3,5,3,3,0,2,2,6,-11,94
855,Lou Williams,Los Angeles Lakers,21:12,3,12,25.0,1,6,16.7,2,3,66.7,1,1,2,5,1,0,1,1,9,7,94
856,Carmelo Anthony,New York Knicks,34:57,8,20,40.0,2,6,33.3,6,6,100,0,8,8,2,0,0,2,4,24,5,94
857,Kristaps Porzingis,New York Knicks,25:45,3,10,30.0,1,3,33.3,5,6,83.3,2,8,10,1,0,2,0,4,12,18,94
858,Robin Lopez,New York Knicks,31:00,5,9,55.6,0,0,0.0,4,4,100,5,8,13,4,0,1,2,3,14,4,94
859,James Johnson,Toronto Raptors,25:37,3,5,60.0,0,0,0.0,1,4,25.0,1,6,7,2,1,0,2,3,7,-4,95
860,Jonas Valanciunas,Toronto Raptors,28:29,8,12,66.7,0,0,0.0,1,2,50.0,1,4,5,0,1,0,0,1,17,-7,95
861,DeMar DeRozan,Toronto Raptors,35:30,5,14,35.7,0,3,0.0,6,6,100,0,1,1,3,0,0,6,3,16,-8,95
862,Kyle Lowry,Toronto Raptors,36:52,4,16,25.0,2,8,25.0,5,6,83.3,1,5,6,8,1,0,2,2,15,-16,95
863,Terrence Ross,Toronto Raptors,19:50,0,4,0.0,0,3,0.0,0,0,0.0,0,2,2,0,1,1,1,3,0,-15,95
864,Cory Joseph,Toronto Raptors,23:27,2,3,66.7,0,0,0.0,0,0,0.0,0,4,4,1,0,2,1,2,4,-15,95
865,Norman Powell,Toronto Raptors,4:38,0,3,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,0,95
866,Delon Wright,Toronto Raptors,2:39,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,95
867,Hassan Whiteside,Miami Heat,24:38,8,15,53.3,0,0,0.0,4,5,80.0,6,5,11,0,1,6,0,2,20,2,95
868,Goran Dragic,Miami Heat,26:27,1,5,20.0,0,3,0.0,0,0,0.0,0,2,2,3,0,0,2,1,2,4,95
869,Justise Winslow,Miami Heat,32:12,3,8,37.5,0,1,0.0,3,4,75.0,1,4,5,1,1,0,2,2,9,20,95
870,Udonis Haslem,Miami Heat,2:14,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,3,95
871,P.J. Tucker,Phoenix Suns,21:26,1,5,20.0,1,2,50.0,0,0,0.0,1,3,4,1,1,0,1,1,3,-24,96
872,Markieff Morris,Phoenix Suns,33:37,7,20,35.0,0,1,0.0,5,6,83.3,2,3,5,0,1,0,3,4,19,-29,96
873,Eric Bledsoe,Phoenix Suns,37:05,10,15,66.7,2,2,100,6,7,85.7,1,1,2,11,0,0,2,4,28,-13,96
874,Alex Len,Phoenix Suns,20:00,2,3,66.7,0,0,0.0,4,4,100,1,4,5,0,2,0,2,2,8,4,96
875,T.J. Warren,Phoenix Suns,23:12,7,10,70.0,0,0,0.0,3,3,100,0,2,2,0,0,0,2,0,17,1,96
876,Devin Booker,Phoenix Suns,9:48,0,3,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,3,0,-5,96
877,Kevin Durant,Oklahoma City Thunder,31:31,12,19,63.2,2,5,40.0,6,7,85.7,0,11,11,4,3,0,2,2,32,32,96
878,Serge Ibaka,Oklahoma City Thunder,36:31,5,12,41.7,0,2,0.0,0,0,0.0,4,5,9,1,1,0,1,4,10,36,96
879,Steven Adams,Oklahoma City Thunder,19:31,3,6,50.0,0,0,0.0,1,1,100,3,2,5,1,0,5,2,1,7,12,96
880,Russell Westbrook,Oklahoma City Thunder,33:59,9,20,45.0,0,3,0.0,3,4,75.0,4,2,6,13,4,0,2,3,21,26,96
881,Enes Kanter,Oklahoma City Thunder,28:29,9,10,90.0,0,0,0.0,3,3,100,3,4,7,1,0,1,2,5,21,9,96
882,D.J. Augustin,Oklahoma City Thunder,13:57,0,2,0.0,0,2,0.0,2,4,50.0,0,1,1,4,3,0,2,0,2,-5,96
883,Cameron Payne,Oklahoma City Thunder,1:59,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,96
884,Andre Drummond,Detroit Pistons,35:52,14,19,73.7,0,0,0.0,1,6,16.7,9,18,27,0,2,3,1,3,29,14,97
885,Kentavious Caldwell-Pope,Detroit Pistons,39:06,6,15,40.0,2,7,28.6,2,2,100,1,3,4,0,4,0,1,2,16,24,97
886,Reggie Jackson,Detroit Pistons,34:17,15,26,57.7,3,3,100,7,8,87.5,2,3,5,5,2,0,2,1,40,22,97
887,Mason Plumlee,Portland Trail Blazers,25:41,3,8,37.5,0,0,0.0,1,3,33.3,3,2,5,3,1,0,4,0,7,-15,97
888,CJ McCollum,Portland Trail Blazers,33:42,8,17,47.1,0,4,0.0,2,2,100,0,4,4,2,1,0,4,5,18,-20,97
889,Damian Lillard,Portland Trail Blazers,35:22,8,15,53.3,4,9,44.4,6,7,85.7,0,4,4,11,1,0,5,3,26,-15,97
890,Ed Davis,Portland Trail Blazers,19:36,2,3,66.7,0,0,0.0,0,2,0.0,1,5,6,1,0,1,1,2,4,4,97
891,Maurice Harkless,Portland Trail Blazers,22:13,1,3,33.3,1,2,50.0,0,0,0.0,2,3,5,2,1,0,3,4,3,-2,97
892,Evan Fournier,Orlando Magic,39:33,7,13,53.8,4,9,44.4,3,4,75.0,0,2,2,1,2,0,2,4,21,-16,98
893,Tobias Harris,Orlando Magic,28:54,3,13,23.1,1,3,33.3,1,2,50.0,2,8,10,0,0,0,1,0,8,-13,98
894,Dewayne Dedmon,Orlando Magic,23:10,2,3,66.7,0,0,0.0,1,2,50.0,2,7,9,0,2,0,2,1,5,5,98
895,Victor Oladipo,Orlando Magic,37:53,7,18,38.9,1,5,20.0,0,0,0.0,0,7,7,2,1,2,4,3,15,-8,98
896,Elfrid Payton,Orlando Magic,37:29,3,7,42.9,0,0,0.0,5,6,83.3,0,2,2,7,3,0,4,1,11,-6,98
897,Aaron Gordon,Orlando Magic,17:22,1,5,20.0,0,2,0.0,2,3,66.7,1,1,2,2,0,1,3,4,4,-2,98
898,Paul George,Indiana Pacers,36:20,7,17,41.2,3,6,50.0,10,11,90.9,2,2,4,7,1,0,6,2,27,9,98
899,George Hill,Indiana Pacers,35:23,8,13,61.5,4,6,66.7,3,4,75.0,0,7,7,2,2,1,0,3,23,20,98
900,Myles Turner,Indiana Pacers,19:48,4,6,66.7,0,0,0.0,2,2,100,0,4,4,0,0,0,2,2,10,4,98
901,Doug McDermott,Chicago Bulls,28:07,7,15,46.7,3,6,50.0,1,1,100,1,1,2,0,0,0,0,2,18,5,99
902,Jimmy Butler,Chicago Bulls,25:39,2,6,33.3,1,3,33.3,2,2,100,1,5,6,5,1,0,3,1,7,29,99
903,Derrick Rose,Chicago Bulls,27:33,6,14,42.9,0,3,0.0,0,1,0.0,2,3,5,8,0,1,2,0,12,14,99
904,Tony Snell,Chicago Bulls,19:53,3,7,42.9,2,3,66.7,2,2,100,0,5,5,2,0,1,1,1,10,18,99
905,Taj Gibson,Chicago Bulls,22:57,2,5,40.0,0,0,0.0,3,4,75.0,4,3,7,3,2,1,1,4,7,5,99
906,Bobby Portis,Chicago Bulls,10:27,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,1,1,1,1,1,2,-6,99
907,E'Twaun Moore,Chicago Bulls,22:46,4,8,50.0,1,1,100,0,0,0.0,1,3,4,3,0,0,1,1,9,-6,99
908,Jerami Grant,Philadelphia 76ers,29:19,4,12,33.3,0,2,0.0,3,4,75.0,1,2,3,1,1,3,1,3,11,-26,99
909,Richaun Holmes,Philadelphia 76ers,27:38,4,9,44.4,0,3,0.0,3,5,60.0,2,1,3,1,0,2,1,3,11,5,99
910,T.J. McConnell,Philadelphia 76ers,28:58,3,8,37.5,0,2,0.0,0,0,0.0,0,5,5,8,0,2,2,0,6,-18,99
911,Christian Wood,Philadelphia 76ers,21:31,4,10,40.0,0,1,0.0,1,2,50.0,3,5,8,0,1,0,1,1,9,-9,99
912,Karl-Anthony Towns,Minnesota Timberwolves,31:49,5,7,71.4,0,1,0.0,7,8,87.5,3,9,12,1,0,3,2,3,17,11,100
913,Andrew Wiggins,Minnesota Timberwolves,37:39,15,22,68.2,1,2,50.0,2,4,50.0,2,3,5,4,1,1,5,1,33,10,100
914,Ricky Rubio,Minnesota Timberwolves,27:29,4,10,40.0,0,1,0.0,2,2,100,0,1,1,8,3,0,2,3,10,4,100
915,Nemanja Bjelica,Minnesota Timberwolves,29:54,3,5,60.0,3,5,60.0,2,2,100,0,5,5,4,0,0,2,2,11,-1,100
916,Zach LaVine,Minnesota Timberwolves,15:53,5,7,71.4,1,1,100,2,2,100,1,2,3,6,3,0,1,2,13,9,100
917,Gorgui Dieng,Minnesota Timberwolves,16:11,3,5,60.0,0,0,0.0,0,0,0.0,1,2,3,1,2,0,2,2,6,-1,100
918,Kent Bazemore,Atlanta Hawks,31:03,4,11,36.4,1,5,20.0,0,0,0.0,0,6,6,3,5,1,5,6,9,-9,100
919,Paul Millsap,Atlanta Hawks,35:12,9,15,60.0,3,5,60.0,1,2,50.0,2,3,5,6,2,2,3,1,22,1,100
920,Al Horford,Atlanta Hawks,33:03,5,15,33.3,2,5,40.0,2,2,100,2,4,6,3,1,0,1,3,14,-9,100
921,Dennis Schroder,Atlanta Hawks,23:21,5,10,50.0,2,5,40.0,0,0,0.0,0,1,1,4,1,0,0,1,12,-3,100
922,Justin Holiday,Atlanta Hawks,5:38,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,2,0,-11,100
923,Mason Plumlee,Portland Trail Blazers,32:38,5,7,71.4,0,0,0.0,5,7,71.4,0,7,7,2,2,2,1,4,15,-6,101
924,CJ McCollum,Portland Trail Blazers,35:32,6,15,40.0,2,5,40.0,2,2,100,1,2,3,2,0,0,1,0,16,-11,101
925,Damian Lillard,Portland Trail Blazers,38:24,9,22,40.9,3,7,42.9,9,9,100,3,0,3,7,1,0,1,4,30,3,101
926,Ed Davis,Portland Trail Blazers,15:22,0,1,0.0,0,0,0.0,3,4,75.0,2,3,5,1,2,0,1,4,3,2,101
927,Maurice Harkless,Portland Trail Blazers,14:18,2,5,40.0,1,1,100,1,2,50.0,1,2,3,1,0,0,2,0,6,2,101
928,Danilo Gallinari,Denver Nuggets,35:25,2,10,20.0,0,5,0.0,2,2,100,0,5,5,3,1,0,4,1,6,3,101
929,Gary Harris,Denver Nuggets,25:28,3,8,37.5,1,3,33.3,0,0,0.0,0,3,3,3,0,0,1,2,7,0,101
930,Nikola Jokic,Denver Nuggets,15:37,3,3,100,0,0,0.0,4,4,100,0,2,2,1,2,0,1,2,10,-1,101
931,Will Barton,Denver Nuggets,23:02,4,7,57.1,1,2,50.0,2,2,100,0,3,3,1,0,0,1,1,11,4,101
932,Kawhi Leonard,San Antonio Spurs,31:37,10,13,76.9,3,4,75.0,1,2,50.0,0,3,3,2,2,2,0,2,24,31,102
933,LaMarcus Aldridge,San Antonio Spurs,25:39,7,12,58.3,0,2,0.0,2,2,100,0,9,9,1,0,2,2,4,16,14,102
934,Danny Green,San Antonio Spurs,26:56,2,6,33.3,1,4,25.0,0,0,0.0,0,1,1,4,0,2,2,3,5,21,102
935,Patty Mills,San Antonio Spurs,23:03,4,11,36.4,1,5,20.0,0,0,0.0,1,0,1,8,4,0,1,0,9,11,102
936,Kyle Anderson,San Antonio Spurs,9:58,0,3,0.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,1,0,-8,102
937,Boban Marjanovic,San Antonio Spurs,3:28,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-2,102
938,Rudy Gay,Sacramento Kings,32:08,5,15,33.3,0,2,0.0,0,0,0.0,3,2,5,4,0,1,2,4,10,-31,102
939,Willie Cauley-Stein,Sacramento Kings,22:14,2,3,66.7,0,0,0.0,0,0,0.0,1,5,6,0,1,0,0,2,4,-6,102
940,Rajon Rondo,Sacramento Kings,48:00,4,10,40.0,0,1,0.0,0,0,0.0,0,6,6,12,3,0,9,3,8,-18,102
