,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
7140,Paul George,Indiana Pacers,32:06,9,14,64.3,3,6,50.0,0,1,0.0,0,3,3,4,1,0,1,2,21,21,711
7141,Myles Turner,Indiana Pacers,31:40,5,12,41.7,1,3,33.3,2,3,66.7,1,5,6,1,2,1,0,4,13,21,711
7142,Georges Niang,Indiana Pacers,1:38,1,1,100,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,1,711
7143,Nerlens Noel,Philadelphia 76ers,19:46,2,6,33.3,0,0,0.0,3,4,75.0,1,6,7,2,2,0,1,2,7,-15,712
7144,T.J. McConnell,Philadelphia 76ers,28:16,5,6,83.3,0,0,0.0,1,1,100,0,2,2,4,0,0,4,3,11,-21,712
7145,Richaun Holmes,Philadelphia 76ers,24:01,4,6,66.7,0,0,0.0,4,4,100,2,7,9,2,1,0,2,2,12,-4,712
7146,Dario Saric,Philadelphia 76ers,26:47,1,9,11.1,0,3,0.0,2,4,50.0,1,3,4,0,2,0,2,4,4,-9,712
7147,Timothe Luwawu-Cabarrot,Philadelphia 76ers,25:38,3,8,37.5,1,4,25.0,2,3,66.7,1,0,1,0,1,1,0,2,9,-10,712
7148,Rodney McGruder,Miami Heat,15:25,0,2,0.0,0,1,0.0,0,2,0.0,0,0,0,1,0,0,2,0,0,11,712
7149,Hassan Whiteside,Miami Heat,26:47,14,17,82.4,0,0,0.0,2,3,66.7,6,14,20,0,0,3,3,1,30,24,712
7150,Goran Dragic,Miami Heat,27:58,6,11,54.5,2,2,100,2,3,66.7,0,4,4,8,0,0,1,3,16,16,712
7151,James Johnson,Miami Heat,15:33,4,5,80.0,0,1,0.0,2,2,100,0,6,6,3,2,0,1,2,10,8,712
7152,Wayne Ellington,Miami Heat,15:58,4,7,57.1,2,4,50.0,1,1,100,1,1,2,0,1,0,3,5,11,7,712
7153,Udonis Haslem,Miami Heat,7:21,2,4,50.0,0,1,0.0,0,0,0.0,1,3,4,0,0,0,0,1,4,-7,712
7154,LeBron James,Cleveland Cavaliers,39:35,12,20,60.0,4,8,50.0,4,5,80.0,0,5,5,10,0,0,5,1,32,11,713
7155,Kevin Love,Cleveland Cavaliers,35:29,7,16,43.8,4,7,57.1,5,6,83.3,5,11,16,1,1,0,5,1,23,7,713
7156,Tristan Thompson,Cleveland Cavaliers,32:29,6,8,75.0,0,0,0.0,0,0,0.0,4,1,5,1,0,0,1,3,12,-7,713
7157,Carmelo Anthony,New York Knicks,35:01,6,20,30.0,1,6,16.7,4,5,80.0,2,4,6,2,2,1,2,4,17,-18,713
7158,Kristaps Porzingis,New York Knicks,29:20,3,10,30.0,1,3,33.3,2,5,40.0,1,7,8,2,1,3,2,5,9,12,713
7159,Willy Hernangomez,New York Knicks,35:44,7,10,70.0,0,1,0.0,2,6,33.3,3,2,5,5,0,2,2,1,16,-4,713
7160,Justin Holiday,New York Knicks,22:10,1,6,16.7,0,4,0.0,1,2,50.0,0,2,2,3,2,0,1,3,3,7,713
7161,Frank Kaminsky,Charlotte Hornets,31:39,6,15,40.0,3,6,50.0,0,0,0.0,0,2,2,1,2,0,1,6,15,3,714
7162,Nicolas Batum,Charlotte Hornets,33:26,4,9,44.4,1,3,33.3,2,2,100,0,3,3,6,0,0,4,2,11,-11,714
7163,Kemba Walker,Charlotte Hornets,34:42,6,17,35.3,3,8,37.5,3,3,100,1,1,2,6,0,0,2,1,18,9,714
7164,Jeremy Lamb,Charlotte Hornets,14:60,4,8,50.0,0,3,0.0,4,5,80.0,0,2,2,1,0,0,0,2,12,4,714
7165,Gordon Hayward,Utah Jazz,36:59,13,20,65.0,2,4,50.0,5,6,83.3,1,7,8,2,1,0,2,1,33,8,714
7166,Rudy Gobert,Utah Jazz,37:47,2,5,40.0,0,0,0.0,4,8,50.0,6,9,15,2,2,3,1,3,8,0,714
7167,Joe Ingles,Utah Jazz,29:57,1,6,16.7,1,6,16.7,1,2,50.0,0,9,9,2,0,0,3,0,4,5,714
7168,George Hill,Utah Jazz,32:08,8,11,72.7,5,8,62.5,4,4,100,0,1,1,1,0,1,0,4,25,10,714
7169,Trey Lyles,Utah Jazz,11:00,0,2,0.0,0,1,0.0,1,2,50.0,1,4,5,0,0,0,1,2,1,2,714
7170,Derrick Favors,Utah Jazz,10:13,1,2,50.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,0,0,2,7,714
7171,Alec Burks,Utah Jazz,19:37,1,9,11.1,0,3,0.0,1,2,50.0,1,0,1,0,1,0,1,4,3,0,714
7172,Giannis Antetokounmpo,Milwaukee Bucks,33:52,12,20,60.0,0,3,0.0,6,9,66.7,2,10,12,6,0,4,4,4,30,34,715
7173,Jabari Parker,Milwaukee Bucks,30:44,7,10,70.0,0,1,0.0,4,6,66.7,2,7,9,2,0,1,2,1,18,-6,715
7174,Tony Snell,Milwaukee Bucks,25:37,2,7,28.6,1,3,33.3,1,2,50.0,0,1,1,1,0,1,2,3,6,9,715
7175,Malcolm Brogdon,Milwaukee Bucks,25:35,5,8,62.5,1,1,100,2,3,66.7,2,3,5,8,3,1,1,1,13,28,715
7176,T.J. Warren,Phoenix Suns,36:48,5,18,27.8,0,5,0.0,0,0,0.0,3,3,6,4,1,0,0,4,10,-10,715
7177,Devin Booker,Phoenix Suns,37:42,9,19,47.4,5,8,62.5,8,8,100,1,2,3,4,0,0,5,5,31,-16,715
7178,Eric Bledsoe,Phoenix Suns,35:06,3,11,27.3,1,3,33.3,6,6,100,1,3,4,6,1,0,6,0,13,-17,715
7179,P.J. Tucker,Phoenix Suns,37:23,5,7,71.4,2,3,66.7,1,1,100,1,3,4,1,7,0,1,5,13,-17,715
7180,Alex Len,Phoenix Suns,11:14,3,5,60.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,6,-17,715
7181,Nikola Jokic,Denver Nuggets,15:24,5,9,55.6,1,2,50.0,0,0,0.0,1,0,1,2,0,0,5,3,11,-14,716
7182,Gary Harris,Denver Nuggets,24:56,4,9,44.4,0,1,0.0,0,0,0.0,1,3,4,3,2,0,0,0,8,-16,716
7183,Will Barton,Denver Nuggets,24:42,3,9,33.3,0,2,0.0,0,0,0.0,1,2,3,5,1,0,3,2,6,-17,716
7184,Jusuf Nurkic,Denver Nuggets,23:41,4,8,50.0,0,0,0.0,1,4,25.0,5,3,8,2,1,1,0,3,9,-10,716
7185,Jamal Murray,Denver Nuggets,23:04,8,12,66.7,2,4,50.0,2,2,100,0,3,3,0,0,0,2,0,20,-8,716
7186,Juancho Hernangomez,Denver Nuggets,22:13,2,7,28.6,1,3,33.3,0,0,0.0,2,5,7,0,1,0,0,1,5,-7,716
7187,Malik Beasley,Denver Nuggets,8:55,2,3,66.7,1,1,100,0,0,0.0,0,0,0,1,0,0,1,0,5,0,716
7188,Kawhi Leonard,San Antonio Spurs,31:48,6,13,46.2,1,6,16.7,6,8,75.0,1,5,6,5,2,2,2,0,19,18,716
7189,LaMarcus Aldridge,San Antonio Spurs,27:33,4,10,40.0,0,0,0.0,4,4,100,0,5,5,2,1,3,1,2,12,17,716
7190,Dewayne Dedmon,San Antonio Spurs,13:59,3,3,100,0,0,0.0,1,2,50.0,2,1,3,0,0,0,1,2,7,14,716
7191,Danny Green,San Antonio Spurs,20:00,2,5,40.0,1,4,25.0,0,0,0.0,0,4,4,3,2,0,2,0,5,19,716
7192,Patty Mills,San Antonio Spurs,16:06,4,6,66.7,2,2,100,0,0,0.0,0,4,4,1,0,0,0,2,10,5,716
7193,Davis Bertans,San Antonio Spurs,19:21,3,4,75.0,1,1,100,0,0,0.0,1,2,3,1,1,1,1,1,7,8,716
7194,Kyle Anderson,San Antonio Spurs,12:25,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,5,1,1,0,0,0,6,716
7195,Dejounte Murray,San Antonio Spurs,8:55,2,5,40.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,4,0,716
7196,JaMychal Green,Memphis Grizzlies,30:18,8,11,72.7,1,2,50.0,12,12,100,2,5,7,1,1,1,1,2,29,3,717
7197,Mike Conley,Memphis Grizzlies,36:26,5,16,31.3,0,5,0.0,10,12,83.3,0,2,2,8,0,0,3,2,20,16,717
7198,Andrew Wiggins,Minnesota Timberwolves,37:19,9,22,40.9,1,4,25.0,4,7,57.1,2,0,2,5,1,1,1,4,23,-4,717
7199,Gorgui Dieng,Minnesota Timberwolves,34:36,1,6,16.7,0,0,0.0,0,0,0.0,4,9,13,1,0,0,0,1,2,9,717
7200,Karl-Anthony Towns,Minnesota Timberwolves,38:07,8,15,53.3,2,4,50.0,9,10,90.0,5,10,15,2,1,1,2,5,27,-11,717
7201,Ricky Rubio,Minnesota Timberwolves,38:14,5,15,33.3,2,6,33.3,2,2,100,0,1,1,6,0,0,2,4,14,-14,717
7202,Tyus Jones,Minnesota Timberwolves,24:12,3,6,50.0,2,5,40.0,2,2,100,1,2,3,6,2,1,3,4,10,1,717
7203,Nemanja Bjelica,Minnesota Timberwolves,14:12,3,4,75.0,1,1,100,0,0,0.0,0,4,4,2,0,0,3,3,7,-1,717
7204,Kevin Durant,Golden State Warriors,42:20,2,10,20.0,0,6,0.0,6,7,85.7,0,9,9,2,1,5,3,0,10,6,718
7205,Draymond Green,Golden State Warriors,42:50,6,15,40.0,3,8,37.5,1,4,25.0,1,7,8,6,2,2,6,1,16,7,718
7206,JaVale McGee,Golden State Warriors,12:38,1,3,33.3,0,0,0.0,1,1,100,1,1,2,0,0,0,0,4,3,3,718
7207,Klay Thompson,Golden State Warriors,42:35,10,25,40.0,4,11,36.4,2,2,100,3,2,5,1,1,0,3,1,26,-11,718
7208,Stephen Curry,Golden State Warriors,41:45,11,20,55.0,8,14,57.1,5,6,83.3,0,4,4,9,3,0,3,2,35,4,718
7209,Kevon Looney,Golden State Warriors,12:03,1,1,100,0,0,0.0,2,2,100,0,2,2,1,1,1,1,5,4,-2,718
7210,Andre Iguodala,Golden State Warriors,34:40,1,5,20.0,0,3,0.0,0,0,0.0,1,5,6,1,1,1,1,3,2,-4,718
7211,Ben McLemore,Sacramento Kings,29:19,2,6,33.3,1,4,25.0,5,6,83.3,1,0,1,1,3,0,0,1,10,-5,718
7212,Willie Cauley-Stein,Sacramento Kings,17:33,7,12,58.3,0,0,0.0,0,0,0.0,0,4,4,1,2,1,0,0,14,3,718
7213,Pascal Siakam,Toronto Raptors,29:19,2,4,50.0,0,0,0.0,2,2,100,1,6,7,0,1,0,2,3,6,15,719
7214,Jonas Valanciunas,Toronto Raptors,25:40,9,17,52.9,0,0,0.0,4,4,100,0,5,5,0,1,0,2,4,22,13,719
7215,Norman Powell,Toronto Raptors,33:24,5,14,35.7,0,1,0.0,0,0,0.0,4,2,6,3,0,1,1,2,10,7,719
7216,Kyle Lowry,Toronto Raptors,39:21,5,13,38.5,0,5,0.0,5,6,83.3,0,10,10,11,1,0,2,4,15,5,719
7217,Terrence Ross,Toronto Raptors,26:14,7,11,63.6,3,4,75.0,0,0,0.0,1,2,3,2,0,1,1,0,17,7,719
7218,Fred VanVleet,Toronto Raptors,20:27,2,10,20.0,0,3,0.0,6,6,100,0,3,3,4,0,0,1,1,10,-4,719
7219,Jakob Poeltl,Toronto Raptors,7:20,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-5,719
7220,Bojan Bogdanovic,Brooklyn Nets,27:13,4,11,36.4,3,8,37.5,2,2,100,0,3,3,2,0,0,5,0,13,-6,719
7221,Brook Lopez,Brooklyn Nets,29:41,6,17,35.3,1,4,25.0,7,8,87.5,2,4,6,3,1,2,4,4,20,4,719
7222,Joe Harris,Brooklyn Nets,24:10,1,6,16.7,1,4,25.0,0,0,0.0,0,4,4,0,0,0,1,3,3,2,719
7223,Spencer Dinwiddie,Brooklyn Nets,21:24,1,2,50.0,1,1,100,4,4,100,0,0,0,3,1,1,2,1,7,-2,719
7224,Blake Griffin,LA Clippers,36:58,9,19,47.4,0,1,0.0,5,6,83.3,0,8,8,4,1,0,4,2,23,-8,720
7225,DeAndre Jordan,LA Clippers,30:54,2,6,33.3,0,0,0.0,2,4,50.0,4,12,16,3,0,0,1,1,6,-20,720
7226,Austin Rivers,LA Clippers,33:43,1,8,12.5,0,4,0.0,3,4,75.0,1,2,3,5,0,0,3,3,5,-3,720
7227,Jae Crowder,Boston Celtics,33:56,4,11,36.4,3,9,33.3,0,0,0.0,0,6,6,2,3,1,1,1,11,15,720
7228,Al Horford,Boston Celtics,34:37,4,13,30.8,3,9,33.3,2,2,100,2,13,15,6,1,2,2,5,13,15,720
7229,Jaylen Brown,Boston Celtics,24:50,4,10,40.0,1,5,20.0,2,4,50.0,0,3,3,1,1,0,1,2,11,0,720
7230,Marcus Smart,Boston Celtics,30:06,5,9,55.6,3,5,60.0,0,0,0.0,2,1,3,3,0,0,1,2,13,-1,720
7231,Kelly Olynyk,Boston Celtics,22:06,5,10,50.0,1,4,25.0,2,2,100,2,2,4,2,1,0,2,4,13,-9,720
7232,Terry Rozier,Boston Celtics,12:20,1,2,50.0,1,2,50.0,0,0,0.0,1,2,3,1,0,0,1,1,3,-4,720
7233,Mason Plumlee,Portland Trail Blazers,28:42,4,10,40.0,0,0,0.0,5,7,71.4,3,1,4,3,0,1,3,6,13,-14,721
7234,CJ McCollum,Portland Trail Blazers,31:21,7,15,46.7,2,6,33.3,3,3,100,0,8,8,1,0,0,3,2,19,-13,721
7235,Damian Lillard,Portland Trail Blazers,36:27,9,22,40.9,4,9,44.4,7,7,100,0,7,7,3,1,2,1,3,29,-5,721
7236,Maurice Harkless,Portland Trail Blazers,22:27,3,6,50.0,0,1,0.0,0,0,0.0,1,2,3,1,2,0,0,0,6,6,721
7237,Domantas Sabonis,Oklahoma City Thunder,34:08,0,6,0.0,0,1,0.0,2,2,100,1,6,7,0,0,2,0,1,2,14,721
7238,Steven Adams,Oklahoma City Thunder,37:51,3,11,27.3,0,0,0.0,1,4,25.0,9,4,13,1,2,0,2,2,7,3,721
7239,Victor Oladipo,Oklahoma City Thunder,38:33,8,18,44.4,1,4,25.0,7,9,77.8,0,12,12,3,2,2,4,2,24,8,721
7240,Russell Westbrook,Oklahoma City Thunder,35:10,16,34,47.1,1,6,16.7,9,11,81.8,1,3,4,8,0,0,4,3,42,7,721
7241,Cameron Payne,Oklahoma City Thunder,14:47,0,6,0.0,0,2,0.0,0,0,0.0,0,0,0,2,0,1,0,1,0,-4,721
7242,Jerami Grant,Oklahoma City Thunder,7:38,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-12,721
7243,Brandon Ingram,Los Angeles Lakers,32:33,5,10,50.0,2,5,40.0,2,5,40.0,2,5,7,2,1,0,1,1,14,1,722
7244,Julius Randle,Los Angeles Lakers,17:04,7,14,50.0,0,0,0.0,0,0,0.0,2,0,2,2,0,1,0,6,14,6,722
7245,D'Angelo Russell,Los Angeles Lakers,19:31,1,4,25.0,0,1,0.0,2,2,100,1,1,2,6,0,0,0,1,4,6,722
7246,Ivica Zubac,Los Angeles Lakers,17:00,5,9,55.6,0,0,0.0,0,0,0.0,2,5,7,0,1,3,0,3,10,-8,722
7247,Jordan Clarkson,Los Angeles Lakers,29:24,5,13,38.5,0,2,0.0,2,2,100,1,6,7,2,0,0,1,4,12,6,722
7248,Lou Williams,Los Angeles Lakers,25:46,6,11,54.5,3,5,60.0,7,7,100,1,1,2,4,1,0,4,1,22,11,722
7249,Carmelo Anthony,New York Knicks,36:49,10,17,58.8,0,2,0.0,6,8,75.0,0,3,3,5,1,0,4,3,26,-9,722
7250,Kristaps Porzingis,New York Knicks,32:49,5,14,35.7,1,5,20.0,5,7,71.4,1,8,9,0,0,2,2,2,16,-17,722
7251,Derrick Rose,New York Knicks,31:34,2,8,25.0,0,1,0.0,1,1,100,0,4,4,3,0,0,3,2,5,-12,722
7252,Willy Hernangomez,New York Knicks,24:18,3,9,33.3,0,0,0.0,2,2,100,3,10,13,1,2,1,1,4,8,7,722
7253,Justin Holiday,New York Knicks,21:38,5,8,62.5,3,5,60.0,1,2,50.0,0,1,1,0,0,1,2,1,14,1,722
7254,LeBron James,Cleveland Cavaliers,42:04,12,18,66.7,6,8,75.0,2,5,40.0,0,7,7,17,2,2,6,6,32,0,723
7255,Kevin Love,Cleveland Cavaliers,41:43,11,17,64.7,6,10,60.0,11,11,100,4,8,12,3,3,0,4,3,39,6,723
7256,Tristan Thompson,Cleveland Cavaliers,41:21,10,13,76.9,0,0,0.0,2,4,50.0,6,6,12,2,0,0,0,1,22,6,723
7257,Kyrie Irving,Cleveland Cavaliers,44:08,8,24,33.3,2,7,28.6,5,5,100,0,1,1,5,1,0,3,3,23,5,723
7258,Markieff Morris,Washington Wizards,30:06,6,12,50.0,0,2,0.0,3,4,75.0,1,5,6,2,1,0,2,6,15,0,723
7259,Bradley Beal,Washington Wizards,45:20,16,28,57.1,6,14,42.9,3,3,100,0,5,5,8,0,0,0,1,41,-7,723
7260,John Wall,Washington Wizards,44:28,8,19,42.1,0,3,0.0,6,6,100,0,4,4,12,1,0,6,2,22,-5,723
7261,Trey Burke,Washington Wizards,5:57,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,0,5,723
7262,Tomas Satoransky,Washington Wizards,11:40,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,1,0,-7,723
7263,Domantas Sabonis,Oklahoma City Thunder,10:20,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,2,0,0,724
7264,Steven Adams,Oklahoma City Thunder,36:59,6,13,46.2,0,0,0.0,3,4,75.0,7,2,9,2,0,1,3,3,15,4,724
7265,Victor Oladipo,Oklahoma City Thunder,36:07,4,16,25.0,0,6,0.0,6,6,100,0,5,5,2,1,1,1,3,14,-5,724
7266,Russell Westbrook,Oklahoma City Thunder,37:07,10,27,37.0,4,10,40.0,3,4,75.0,2,16,18,9,1,2,4,3,27,1,724
7267,Jerami Grant,Oklahoma City Thunder,28:18,3,7,42.9,1,3,33.3,1,2,50.0,3,1,4,0,1,5,1,4,8,3,724
7268,Cameron Payne,Oklahoma City Thunder,13:26,1,4,25.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,2,2,2,-1,724
7269,Paul George,Indiana Pacers,33:11,7,20,35.0,2,9,22.2,5,6,83.3,4,4,8,4,2,0,5,3,21,0,724
7270,Myles Turner,Indiana Pacers,35:59,3,12,25.0,0,2,0.0,4,7,57.1,3,2,5,2,2,4,1,4,10,1,724
7271,Austin Rivers,LA Clippers,38:07,7,14,50.0,4,8,50.0,4,7,57.1,1,1,2,0,0,1,1,3,22,0,725
7272,Blake Griffin,LA Clippers,36:50,11,19,57.9,2,3,66.7,2,3,66.7,4,7,11,11,1,0,2,3,26,-1,725
7273,DeAndre Jordan,LA Clippers,24:47,4,6,66.7,0,0,0.0,1,2,50.0,2,10,12,1,0,1,0,4,9,6,725
7274,Pascal Siakam,Toronto Raptors,15:47,1,4,25.0,0,0,0.0,0,0,0.0,0,4,4,0,1,0,0,3,2,4,725
7275,Jonas Valanciunas,Toronto Raptors,31:50,9,13,69.2,0,0,0.0,3,4,75.0,3,9,12,2,0,1,1,1,21,2,725
7276,DeMar DeRozan,Toronto Raptors,38:17,11,22,50.0,2,3,66.7,7,9,77.8,2,3,5,2,1,0,0,1,31,1,725
7277,Kyle Lowry,Toronto Raptors,38:25,6,14,42.9,5,8,62.5,7,7,100,0,4,4,8,0,0,2,3,24,4,725
7278,Terrence Ross,Toronto Raptors,19:24,1,4,25.0,1,4,25.0,0,0,0.0,1,2,3,2,1,0,3,3,3,23,725
7279,Cory Joseph,Toronto Raptors,20:27,4,9,44.4,0,3,0.0,4,4,100,1,3,4,2,0,0,0,3,12,9,725
7280,Jakob Poeltl,Toronto Raptors,9:19,1,2,50.0,0,0,0.0,1,1,100,1,2,3,0,0,0,1,2,3,1,725
7281,Norman Powell,Toronto Raptors,12:00,2,4,50.0,1,3,33.3,0,0,0.0,0,1,1,0,0,0,0,1,5,-6,725
7282,Gordon Hayward,Utah Jazz,30:26,12,18,66.7,2,5,40.0,4,5,80.0,2,5,7,5,2,0,2,3,30,18,726
7283,Derrick Favors,Utah Jazz,26:14,10,12,83.3,0,1,0.0,0,0,0.0,3,7,10,1,3,2,1,2,20,17,726
7284,Rudy Gobert,Utah Jazz,33:45,5,5,100,0,0,0.0,4,7,57.1,1,5,6,3,1,3,2,3,14,16,726
7285,Joe Ingles,Utah Jazz,24:27,2,2,100,2,2,100,0,0,0.0,1,3,4,2,2,0,1,4,6,14,726
7286,George Hill,Utah Jazz,34:33,8,15,53.3,3,8,37.5,3,4,75.0,1,3,4,8,1,1,1,2,22,25,726
7287,Trey Lyles,Utah Jazz,10:46,3,7,42.9,1,3,33.3,0,0,0.0,0,4,4,0,0,0,1,2,7,3,726
7288,Alec Burks,Utah Jazz,20:53,3,5,60.0,1,3,33.3,0,0,0.0,0,1,1,4,0,1,0,0,7,8,726
7289,Raul Neto,Utah Jazz,1:19,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,726
7290,Paul Millsap,Atlanta Hawks,35:44,4,14,28.6,1,3,33.3,5,8,62.5,3,5,8,3,1,0,2,4,14,-4,726
7291,Dwight Howard,Atlanta Hawks,25:16,4,5,80.0,0,0,0.0,2,5,40.0,3,5,8,0,0,2,0,1,10,-19,726
7292,Kent Bazemore,Atlanta Hawks,28:40,2,8,25.0,1,3,33.3,3,4,75.0,0,1,1,1,3,0,1,0,8,-3,726
7293,Dennis Schroder,Atlanta Hawks,29:34,8,15,53.3,0,2,0.0,5,5,100,0,2,2,2,0,0,4,3,21,-13,726
7294,Mike Muscala,Atlanta Hawks,20:51,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,3,1,1,1,2,2,-19,726
7295,DeAndre' Bembry,Atlanta Hawks,18:24,3,7,42.9,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,6,-21,726
7296,Taurean Prince,Atlanta Hawks,3:38,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-5,726
7297,Robert Covington,Philadelphia 76ers,29:08,2,10,20.0,2,5,40.0,5,7,71.4,1,3,4,1,3,0,1,2,11,-20,727
7298,T.J. McConnell,Philadelphia 76ers,24:59,5,9,55.6,0,1,0.0,0,0,0.0,1,6,7,2,1,0,1,0,10,-26,727
7299,Dario Saric,Philadelphia 76ers,27:46,6,14,42.9,1,5,20.0,0,0,0.0,3,3,6,4,0,0,2,3,13,-2,727
7300,Nerlens Noel,Philadelphia 76ers,16:01,2,4,50.0,0,0,0.0,1,2,50.0,2,3,5,0,0,0,0,0,5,-1,727
7301,Timothe Luwawu-Cabarrot,Philadelphia 76ers,21:04,2,4,50.0,0,1,0.0,5,5,100,0,5,5,2,0,0,0,2,9,7,727
7302,Richaun Holmes,Philadelphia 76ers,6:13,1,2,50.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,0,2,-1,727
7303,Andre Drummond,Detroit Pistons,25:45,8,14,57.1,0,1,0.0,0,0,0.0,3,14,17,1,3,1,1,2,16,27,727
7304,Kentavious Caldwell-Pope,Detroit Pistons,28:44,4,11,36.4,2,6,33.3,2,2,100,1,3,4,3,1,0,2,1,12,22,727
7305,Reggie Jackson,Detroit Pistons,27:53,4,12,33.3,2,7,28.6,4,4,100,1,1,2,6,1,0,1,4,14,21,727
7306,Tobias Harris,Detroit Pistons,27:14,3,10,30.0,0,1,0.0,3,3,100,2,6,8,1,0,0,3,2,9,-8,727
7307,Ish Smith,Detroit Pistons,20:07,5,10,50.0,0,0,0.0,1,1,100,0,1,1,4,1,1,0,1,11,-4,727
7308,T.J. Warren,Phoenix Suns,33:29,9,16,56.3,0,3,0.0,2,2,100,2,2,4,1,2,3,2,2,20,-21,728
7309,Devin Booker,Phoenix Suns,36:53,5,20,25.0,1,8,12.5,3,4,75.0,0,2,2,5,1,2,3,4,14,-7,728
7310,Eric Bledsoe,Phoenix Suns,23:54,3,9,33.3,1,4,25.0,7,8,87.5,0,7,7,5,0,0,4,4,14,-14,728
7311,P.J. Tucker,Phoenix Suns,30:41,3,7,42.9,0,3,0.0,0,0,0.0,1,4,5,1,2,0,4,5,6,-4,728
7312,Alex Len,Phoenix Suns,8:55,1,4,25.0,0,0,0.0,0,0,0.0,1,4,5,0,0,1,0,0,2,8,728
7313,Solomon Hill,New Orleans Pelicans,30:59,3,8,37.5,0,2,0.0,3,3,100,2,0,2,2,1,1,1,2,9,17,728
7314,Anthony Davis,New Orleans Pelicans,40:29,12,21,57.1,1,2,50.0,9,11,81.8,2,7,9,1,1,5,2,3,34,13,728
7315,Buddy Hield,New Orleans Pelicans,27:32,4,9,44.4,3,5,60.0,0,0,0.0,1,2,3,4,0,0,0,2,11,18,728
7316,Jrue Holiday,New Orleans Pelicans,37:24,11,22,50.0,3,7,42.9,5,6,83.3,2,8,10,7,2,3,4,4,30,13,728
7317,E'Twaun Moore,New Orleans Pelicans,30:09,5,10,50.0,2,5,40.0,0,0,0.0,1,3,4,2,4,1,2,3,12,-6,728
7318,Rodney McGruder,Miami Heat,38:36,6,8,75.0,3,4,75.0,0,0,0.0,4,1,5,4,1,0,0,1,15,5,729
7319,Hassan Whiteside,Miami Heat,35:49,8,14,57.1,0,0,0.0,3,4,75.0,2,11,13,2,1,1,2,2,19,12,729
7320,Goran Dragic,Miami Heat,34:30,13,17,76.5,7,9,77.8,0,0,0.0,1,1,2,9,1,0,4,4,33,17,729
7321,James Johnson,Miami Heat,29:05,5,9,55.6,1,2,50.0,0,2,0.0,0,4,4,5,0,1,6,4,11,1,729
7322,Wayne Ellington,Miami Heat,15:27,2,4,50.0,2,2,100,0,0,0.0,0,2,2,0,0,0,0,0,6,0,729
7323,Andrew Wiggins,Minnesota Timberwolves,36:48,11,23,47.8,2,4,50.0,3,3,100,1,3,4,0,2,0,1,2,27,1,729
7324,Gorgui Dieng,Minnesota Timberwolves,24:49,6,8,75.0,0,0,0.0,1,1,100,0,7,7,0,1,0,0,1,13,3,729
7325,Karl-Anthony Towns,Minnesota Timberwolves,37:48,13,20,65.0,2,3,66.7,7,10,70.0,4,4,8,0,2,1,2,4,35,-4,729
7326,Ricky Rubio,Minnesota Timberwolves,35:45,4,8,50.0,0,1,0.0,6,6,100,0,3,3,13,2,0,2,1,14,-8,729
7327,Nemanja Bjelica,Minnesota Timberwolves,13:53,1,1,100,0,0,0.0,0,2,0.0,1,2,3,0,2,0,2,3,2,0,729
7328,Tyus Jones,Minnesota Timberwolves,31:25,2,5,40.0,0,1,0.0,1,2,50.0,0,1,1,9,2,0,0,2,5,-1,729
7329,Harrison Barnes,Dallas Mavericks,34:05,6,11,54.5,0,2,0.0,0,0,0.0,0,4,4,2,0,0,2,1,12,-12,730
7330,Seth Curry,Dallas Mavericks,34:05,6,15,40.0,3,7,42.9,0,0,0.0,0,2,2,1,0,0,1,4,15,-12,730
7331,Dwight Powell,Dallas Mavericks,25:51,6,8,75.0,0,1,0.0,2,4,50.0,2,2,4,2,2,2,0,1,14,0,730
7332,Dorian Finney-Smith,Dallas Mavericks,13:56,1,3,33.3,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,0,2,-12,730
7333,Will Barton,Denver Nuggets,36:50,12,18,66.7,5,7,71.4,2,2,100,1,7,8,5,0,2,3,5,31,15,730
7334,Nikola Jokic,Denver Nuggets,24:24,5,9,55.6,0,1,0.0,3,3,100,1,3,4,9,1,0,2,5,13,18,730
7335,Gary Harris,Denver Nuggets,37:09,5,12,41.7,4,5,80.0,6,6,100,2,3,5,1,2,0,3,1,20,20,730
