,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
6999,Patty Mills,San Antonio Spurs,19:45,0,5,0.0,0,4,0.0,0,0,0.0,0,3,3,5,0,0,3,2,0,-13,616
7000,Davis Bertans,San Antonio Spurs,16:46,0,2,0.0,0,2,0.0,2,2,100,0,2,2,0,0,0,3,3,2,-16,616
7001,Derrick White,San Antonio Spurs,7:02,1,1,100,1,1,100,1,2,50.0,0,0,0,0,0,0,0,0,4,7,616
7002,Brandon Ingram,Los Angeles Lakers,36:51,11,21,52.4,2,5,40.0,2,5,40.0,0,3,3,3,1,0,1,0,26,9,616
7003,Julius Randle,Los Angeles Lakers,17:34,0,6,0.0,0,0,0.0,0,0,0.0,1,5,6,1,0,0,2,3,0,-17,616
7004,Brook Lopez,Los Angeles Lakers,18:05,1,5,20.0,1,4,25.0,1,2,50.0,0,2,2,0,0,3,2,4,4,-14,616
7005,Kentavious Caldwell-Pope,Los Angeles Lakers,32:20,4,10,40.0,2,6,33.3,0,1,0.0,0,4,4,2,5,0,2,2,10,-3,616
7006,Lonzo Ball,Los Angeles Lakers,35:56,7,11,63.6,4,7,57.1,0,0,0.0,4,6,10,6,4,0,5,1,18,17,616
7007,Kyle Kuzma,Los Angeles Lakers,29:55,3,12,25.0,2,9,22.2,2,2,100,0,6,6,4,2,0,0,0,10,26,616
7008,Jordan Clarkson,Los Angeles Lakers,14:06,2,8,25.0,0,3,0.0,1,2,50.0,1,2,3,2,1,0,1,0,5,11,616
7009,Josh Hart,Los Angeles Lakers,12:44,2,3,66.7,2,3,66.7,0,0,0.0,0,2,2,0,0,0,0,1,6,7,616
7010,Joe Ingles,Utah Jazz,34:30,1,6,16.7,0,3,0.0,0,0,0.0,0,5,5,6,2,1,3,5,2,-21,617
7011,Derrick Favors,Utah Jazz,28:53,2,4,50.0,0,0,0.0,1,2,50.0,1,6,7,4,0,2,0,4,5,-19,617
7012,Donovan Mitchell,Utah Jazz,36:47,10,20,50.0,5,11,45.5,10,11,90.9,1,4,5,0,2,0,5,2,35,-18,617
7013,Ricky Rubio,Utah Jazz,28:10,3,11,27.3,1,3,33.3,0,0,0.0,1,6,7,4,0,1,2,2,7,-2,617
7014,Rodney Hood,Utah Jazz,26:01,4,13,30.8,3,9,33.3,4,4,100,0,1,1,1,0,0,0,2,15,7,617
7015,Royce O'Neale,Utah Jazz,18:57,3,6,50.0,1,3,33.3,4,4,100,1,9,10,1,0,0,2,4,11,-1,617
7016,Dwight Howard,Charlotte Hornets,32:42,2,9,22.2,0,0,0.0,4,10,40.0,2,11,13,1,1,1,2,4,8,14,617
7017,Nicolas Batum,Charlotte Hornets,36:05,5,11,45.5,1,5,20.0,0,0,0.0,0,3,3,5,1,0,2,0,11,12,617
7018,Kemba Walker,Charlotte Hornets,37:12,5,14,35.7,4,6,66.7,8,9,88.9,0,2,2,6,0,0,2,2,22,17,617
7019,Frank Kaminsky,Charlotte Hornets,26:45,6,13,46.2,1,4,25.0,3,3,100,1,2,3,1,0,0,1,3,16,-1,617
7020,Jeremy Lamb,Charlotte Hornets,21:30,5,8,62.5,0,2,0.0,1,2,50.0,0,8,8,1,0,0,0,3,11,-3,617
7021,Michael Carter-Williams,Charlotte Hornets,13:05,1,1,100,0,0,0.0,0,0,0.0,1,2,3,1,1,1,0,2,2,-3,617
7022,LeBron James,Cleveland Cavaliers,40:27,11,25,44.0,2,9,22.2,3,4,75.0,2,6,8,11,3,1,5,2,27,-6,618
7023,Jae Crowder,Cleveland Cavaliers,23:49,2,5,40.0,1,3,33.3,0,2,0.0,0,2,2,1,2,2,1,1,5,2,618
7024,Kevin Love,Cleveland Cavaliers,36:10,8,14,57.1,1,5,20.0,4,4,100,1,10,11,0,3,1,2,1,21,9,618
7025,Jeff Green,Cleveland Cavaliers,19:39,4,8,50.0,0,1,0.0,5,5,100,0,1,1,0,0,0,0,0,13,-9,618
7026,Cedi Osman,Cleveland Cavaliers,17:08,3,6,50.0,1,3,33.3,1,2,50.0,1,4,5,0,2,0,1,1,8,-7,618
7027,Tristan Thompson,Cleveland Cavaliers,20:58,1,3,33.3,0,0,0.0,0,0,0.0,3,4,7,1,0,0,0,4,2,-6,618
7028,Bojan Bogdanovic,Indiana Pacers,29:06,2,4,50.0,2,3,66.7,0,0,0.0,0,1,1,0,0,0,3,1,6,-1,618
7029,Thaddeus Young,Indiana Pacers,39:23,5,16,31.3,2,5,40.0,0,0,0.0,3,4,7,2,1,0,2,2,12,-2,618
7030,Domantas Sabonis,Indiana Pacers,28:20,4,11,36.4,0,0,0.0,4,4,100,2,13,15,3,0,1,2,4,12,-1,618
7031,Victor Oladipo,Indiana Pacers,40:02,8,21,38.1,2,6,33.3,1,1,100,0,3,3,1,1,1,1,2,19,3,618
7032,Cory Joseph,Indiana Pacers,16:42,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,2,-6,618
7033,Aaron Gordon,Orlando Magic,38:25,4,15,26.7,3,6,50.0,3,4,75.0,3,7,10,7,0,0,4,1,14,-2,619
7034,Evan Fournier,Orlando Magic,31:54,4,14,28.6,2,8,25.0,0,0,0.0,0,3,3,2,2,0,1,2,10,0,619
7035,Elfrid Payton,Orlando Magic,38:16,9,12,75.0,1,1,100,8,9,88.9,2,3,5,8,1,0,3,1,27,-2,619
7036,D.J. Augustin,Orlando Magic,9:44,0,0,0.0,0,0,0.0,1,2,50.0,0,1,1,3,1,0,1,0,1,-4,619
7037,Markieff Morris,Washington Wizards,22:33,3,7,42.9,1,2,50.0,0,0,0.0,1,3,4,1,0,0,1,2,7,-4,619
7038,Bradley Beal,Washington Wizards,36:29,12,17,70.6,0,2,0.0,6,8,75.0,0,3,3,7,1,0,0,3,30,9,619
7039,John Wall,Washington Wizards,36:15,13,21,61.9,1,2,50.0,3,5,60.0,0,3,3,9,1,3,4,1,30,-3,619
7040,Tomas Satoransky,Washington Wizards,11:55,2,4,50.0,0,0,0.0,0,0,0.0,0,0,0,2,2,0,2,4,4,-2,619
7041,Spencer Dinwiddie,Brooklyn Nets,29:41,6,15,40.0,3,9,33.3,5,7,71.4,1,8,9,10,1,0,3,3,20,3,620
7042,Jarrett Allen,Brooklyn Nets,15:08,2,4,50.0,0,0,0.0,2,2,100,1,2,3,0,0,0,0,0,6,-16,620
7043,Caris LeVert,Brooklyn Nets,21:11,3,9,33.3,0,2,0.0,1,1,100,1,1,2,7,0,0,2,3,7,5,620
7044,Joe Harris,Brooklyn Nets,23:13,4,6,66.7,2,2,100,0,0,0.0,2,1,3,2,0,0,0,2,10,-4,620
7045,Taurean Prince,Atlanta Hawks,27:23,0,4,0.0,0,3,0.0,1,2,50.0,1,2,3,1,1,1,2,0,1,-8,620
7046,Kent Bazemore,Atlanta Hawks,31:46,4,8,50.0,2,2,100,6,8,75.0,0,4,4,2,2,0,3,2,16,-7,620
7047,Dennis Schroder,Atlanta Hawks,31:44,14,26,53.8,3,5,60.0,3,3,100,1,2,3,7,3,0,3,4,34,0,620
7048,Dewayne Dedmon,Atlanta Hawks,22:36,5,11,45.5,1,4,25.0,0,0,0.0,2,7,9,1,0,1,0,6,11,18,620
7049,John Collins,Atlanta Hawks,14:47,2,4,50.0,0,1,0.0,1,1,100,2,8,10,0,0,1,3,3,5,5,620
7050,Mike Muscala,Atlanta Hawks,11:56,1,1,100,0,0,0.0,1,2,50.0,0,3,3,0,0,0,0,1,3,-13,620
7051,Kevin Durant,Golden State Warriors,35:60,12,20,60.0,2,6,33.3,0,2,0.0,1,5,6,6,2,0,3,2,26,12,621
7052,Draymond Green,Golden State Warriors,37:10,8,17,47.1,1,4,25.0,4,4,100,1,9,10,7,1,0,0,3,21,11,621
7053,Klay Thompson,Golden State Warriors,35:23,4,10,40.0,0,2,0.0,4,4,100,0,5,5,2,0,0,3,3,12,20,621
7054,Kevon Looney,Golden State Warriors,23:11,3,3,100,0,0,0.0,3,4,75.0,6,2,8,3,0,1,1,1,9,16,621
7055,Andre Iguodala,Golden State Warriors,26:56,0,4,0.0,0,1,0.0,4,4,100,0,4,4,5,1,0,1,2,4,21,621
7056,Khris Middleton,Milwaukee Bucks,36:46,2,12,16.7,1,5,20.0,3,4,75.0,0,3,3,4,1,0,2,2,8,-6,621
7057,Giannis Antetokounmpo,Milwaukee Bucks,35:33,10,19,52.6,0,3,0.0,3,3,100,2,5,7,4,0,1,3,5,23,-15,621
7058,Malcolm Brogdon,Milwaukee Bucks,39:56,7,14,50.0,2,5,40.0,1,1,100,0,2,2,4,1,0,1,4,17,-17,621
7059,Eric Bledsoe,Milwaukee Bucks,31:40,8,16,50.0,3,5,60.0,2,2,100,0,3,3,3,5,0,3,3,21,-9,621
7060,Tony Snell,Milwaukee Bucks,22:25,4,7,57.1,3,5,60.0,0,0,0.0,0,3,3,0,0,0,0,2,11,-5,621
7061,Sterling Brown,Milwaukee Bucks,9:20,1,2,50.0,1,1,100,0,0,0.0,1,1,2,0,0,1,0,1,3,1,621
7062,Kristaps Porzingis,New York Knicks,35:58,6,19,31.6,3,5,60.0,2,4,50.0,4,6,10,2,2,3,3,3,17,-15,622
7063,Enes Kanter,New York Knicks,26:59,8,10,80.0,0,0,0.0,0,0,0.0,4,8,12,2,0,1,3,4,16,-10,622
7064,Frank Ntilikina,New York Knicks,14:33,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,2,0,0,3,0,2,-13,622
7065,Doug McDermott,New York Knicks,5:46,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,622
7066,Andrew Wiggins,Minnesota Timberwolves,35:12,7,20,35.0,1,4,25.0,1,3,33.3,1,5,6,2,2,1,2,2,16,0,622
7067,Taj Gibson,Minnesota Timberwolves,34:06,8,11,72.7,0,0,0.0,1,1,100,5,1,6,2,0,1,1,2,17,0,622
7068,Karl-Anthony Towns,Minnesota Timberwolves,39:59,9,15,60.0,2,4,50.0,3,4,75.0,4,11,15,9,0,1,3,2,23,9,622
7069,Jimmy Butler,Minnesota Timberwolves,33:53,6,12,50.0,1,3,33.3,0,1,0.0,1,3,4,2,3,1,2,1,13,0,622
7070,Gorgui Dieng,Minnesota Timberwolves,20:49,5,8,62.5,0,1,0.0,0,0,0.0,3,2,5,2,2,0,1,0,10,11,622
7071,Tyus Jones,Minnesota Timberwolves,15:22,3,5,60.0,1,2,50.0,0,0,0.0,0,2,2,4,1,0,0,1,7,13,622
7072,Nemanja Bjelica,Minnesota Timberwolves,11:19,4,4,100,2,2,100,0,0,0.0,0,0,0,0,0,0,0,0,10,9,622
7073,Jusuf Nurkic,Portland Trail Blazers,31:11,7,9,77.8,0,0,0.0,5,6,83.3,2,3,5,2,1,3,3,3,19,7,623
7074,CJ McCollum,Portland Trail Blazers,35:31,9,21,42.9,4,10,40.0,1,2,50.0,0,4,4,4,1,1,1,2,23,-3,623
7075,Damian Lillard,Portland Trail Blazers,38:03,9,22,40.9,2,11,18.2,3,4,75.0,1,1,2,8,3,0,2,3,23,5,623
7076,Pat Connaughton,Portland Trail Blazers,15:47,1,6,16.7,0,5,0.0,0,0,0.0,2,1,3,2,1,1,0,2,2,-5,623
7077,Ed Davis,Portland Trail Blazers,17:31,1,3,33.3,0,0,0.0,0,0,0.0,0,1,1,1,1,0,0,2,2,-18,623
7078,Zach Collins,Portland Trail Blazers,12:03,2,5,40.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,1,5,4,-19,623
7079,Maurice Harkless,Portland Trail Blazers,19:39,2,4,50.0,0,2,0.0,0,0,0.0,1,2,3,1,1,1,2,2,4,-16,623
7080,E'Twaun Moore,New Orleans Pelicans,24:39,2,7,28.6,0,2,0.0,0,0,0.0,0,1,1,3,0,0,0,1,4,-15,623
7081,Anthony Davis,New Orleans Pelicans,40:52,16,23,69.6,0,1,0.0,4,4,100,5,4,9,2,0,2,2,3,36,-5,623
7082,Jrue Holiday,New Orleans Pelicans,36:32,8,11,72.7,1,2,50.0,8,8,100,0,5,5,6,4,0,3,2,25,-1,623
7083,Rajon Rondo,New Orleans Pelicans,20:20,1,2,50.0,1,1,100,0,0,0.0,0,2,2,2,0,0,1,1,3,-23,623
7084,Dillon Brooks,Memphis Grizzlies,35:38,4,11,36.4,0,3,0.0,0,0,0.0,0,1,1,1,1,0,0,3,8,6,624
7085,JaMychal Green,Memphis Grizzlies,21:28,2,9,22.2,1,2,50.0,0,0,0.0,2,5,7,0,0,1,3,5,5,-10,624
7086,Wayne Selden,Memphis Grizzlies,3:04,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,3,624
7087,Ben McLemore,Memphis Grizzlies,4:39,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-2,624
7088,Nikola Jokic,Denver Nuggets,28:08,3,8,37.5,1,3,33.3,7,8,87.5,2,5,7,3,0,0,1,3,14,8,624
7089,Mason Plumlee,Denver Nuggets,23:59,2,4,50.0,0,0,0.0,0,0,0.0,5,4,9,3,0,1,2,5,4,-12,624
7090,Will Barton,Denver Nuggets,40:17,5,12,41.7,3,6,50.0,4,4,100,0,5,5,3,1,1,5,2,17,9,624
7091,Jamal Murray,Denver Nuggets,32:11,1,7,14.3,0,2,0.0,9,10,90.0,0,4,4,3,2,0,2,1,11,-10,624
7092,Trey Lyles,Denver Nuggets,28:32,7,13,53.8,0,4,0.0,2,5,40.0,1,4,5,1,1,0,2,0,16,6,624
7093,Malik Beasley,Denver Nuggets,24:03,3,9,33.3,1,4,25.0,2,3,66.7,1,1,2,1,1,0,0,4,9,19,624
7094,Trevor Ariza,Houston Rockets,38:13,6,12,50.0,4,8,50.0,2,2,100,4,3,7,1,2,0,2,3,18,8,625
7095,Clint Capela,Houston Rockets,35:36,7,11,63.6,0,0,0.0,3,4,75.0,5,11,16,3,2,1,4,2,17,22,625
7096,Eric Gordon,Houston Rockets,29:02,5,19,26.3,2,12,16.7,2,2,100,0,1,1,4,2,0,2,2,14,15,625
7097,Chris Paul,Houston Rockets,27:04,9,18,50.0,2,6,33.3,5,7,71.4,2,6,8,6,0,2,0,0,25,8,625
7098,P.J. Tucker,Houston Rockets,30:33,2,6,33.3,2,4,50.0,0,0,0.0,0,9,9,1,1,1,1,2,6,22,625
7099,T.J. Warren,Phoenix Suns,36:51,10,17,58.8,1,1,100,0,2,0.0,1,2,3,2,1,0,1,1,21,-16,625
7100,Devin Booker,Phoenix Suns,37:12,9,18,50.0,3,8,37.5,6,6,100,0,6,6,9,2,0,9,2,27,-18,625
7101,Alex Len,Phoenix Suns,12:23,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,1,2,-17,625
7102,Brandon Ingram,Los Angeles Lakers,13:54,2,2,100,0,0,0.0,0,0,0.0,0,6,6,5,0,0,0,1,4,2,626
7103,Julius Randle,Los Angeles Lakers,33:33,9,15,60.0,0,0,0.0,5,6,83.3,3,12,15,2,0,0,7,5,23,12,626
7104,Brook Lopez,Los Angeles Lakers,17:28,3,11,27.3,2,6,33.3,0,0,0.0,1,2,3,2,1,0,0,1,8,2,626
7105,Kentavious Caldwell-Pope,Los Angeles Lakers,40:42,5,8,62.5,2,3,66.7,5,8,62.5,1,4,5,0,0,0,1,4,17,16,626
7106,Lonzo Ball,Los Angeles Lakers,43:05,4,13,30.8,1,7,14.3,0,0,0.0,1,6,7,7,1,0,0,1,9,7,626
7107,Kyle Kuzma,Los Angeles Lakers,35:32,8,13,61.5,1,2,50.0,1,2,50.0,2,8,10,3,1,0,2,3,18,4,626
7108,Josh Hart,Los Angeles Lakers,12:06,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,0,1,0,1,4,2,-2,626
7109,Jordan Clarkson,Los Angeles Lakers,30:28,9,18,50.0,1,4,25.0,0,0,0.0,0,3,3,4,0,0,2,0,19,2,626
7110,Harrison Barnes,Dallas Mavericks,38:36,7,21,33.3,1,5,20.0,2,2,100,0,5,5,3,2,0,1,1,17,-13,626
7111,Maxi Kleber,Dallas Mavericks,0:50,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,626
7112,Dwight Powell,Dallas Mavericks,30:12,6,7,85.7,0,0,0.0,1,3,33.3,0,4,4,1,0,0,1,4,13,-8,626
7113,Garrett Temple,Sacramento Kings,26:11,2,5,40.0,0,2,0.0,0,0,0.0,0,3,3,1,3,1,3,3,4,-12,627
7114,Willie Cauley-Stein,Sacramento Kings,32:31,10,16,62.5,1,1,100,2,4,50.0,4,9,13,4,1,1,2,5,23,-6,627
7115,George Hill,Sacramento Kings,19:26,1,4,25.0,0,2,0.0,0,0,0.0,1,0,1,4,0,1,0,2,2,-12,627
7116,De'Aaron Fox,Sacramento Kings,35:21,6,17,35.3,1,4,25.0,4,5,80.0,0,1,1,10,2,0,4,3,17,-15,627
7117,Bogdan Bogdanovic,Sacramento Kings,25:28,5,9,55.6,1,2,50.0,2,3,66.7,0,2,2,5,1,0,1,3,13,-8,627
7118,Buddy Hield,Sacramento Kings,21:28,5,8,62.5,0,2,0.0,0,0,0.0,0,4,4,0,1,0,1,1,10,-13,627
7119,Blake Griffin,LA Clippers,28:39,3,8,37.5,1,4,25.0,4,4,100,1,3,4,9,0,0,5,2,11,22,627
7120,Lou Williams,LA Clippers,35:23,7,17,41.2,4,9,44.4,8,9,88.9,0,1,1,2,4,0,2,0,26,16,627
7121,Montrezl Harrell,LA Clippers,21:57,7,12,58.3,0,1,0.0,3,4,75.0,2,4,6,1,2,1,1,3,17,6,627
7122,Sam Dekker,LA Clippers,19:21,6,9,66.7,0,2,0.0,1,1,100,0,5,5,1,1,0,1,2,13,-1,627
7123,Paul George,Oklahoma City Thunder,35:29,6,14,42.9,2,5,40.0,3,4,75.0,3,5,8,0,1,1,2,2,17,-1,628
7124,Carmelo Anthony,Oklahoma City Thunder,33:28,3,14,21.4,0,5,0.0,1,2,50.0,1,9,10,1,0,0,0,2,7,3,628
7125,Steven Adams,Oklahoma City Thunder,31:06,7,11,63.6,0,0,0.0,0,0,0.0,7,4,11,1,3,4,3,5,14,6,628
7126,Russell Westbrook,Oklahoma City Thunder,36:34,10,27,37.0,0,3,0.0,5,7,71.4,2,8,10,7,2,1,3,1,25,5,628
7127,Jerami Grant,Oklahoma City Thunder,21:11,3,3,100,1,1,100,2,2,100,0,3,3,1,0,1,0,2,9,1,628
7128,Dwight Howard,Charlotte Hornets,34:02,4,9,44.4,0,0,0.0,3,6,50.0,5,12,17,0,1,3,0,3,11,-2,628
7129,Nicolas Batum,Charlotte Hornets,33:37,4,13,30.8,2,7,28.6,2,3,66.7,1,2,3,2,1,1,4,1,12,-4,628
7130,Kemba Walker,Charlotte Hornets,33:51,5,17,29.4,2,7,28.6,7,8,87.5,0,3,3,2,1,0,5,2,19,-4,628
7131,Frank Kaminsky,Charlotte Hornets,18:32,2,6,33.3,0,2,0.0,1,1,100,1,4,5,2,0,0,1,3,5,-3,628
7132,Jeremy Lamb,Charlotte Hornets,18:10,3,8,37.5,0,1,0.0,0,1,0.0,1,3,4,0,0,1,0,0,6,0,628
7133,Michael Carter-Williams,Charlotte Hornets,15:11,3,4,75.0,1,2,50.0,0,0,0.0,1,2,3,3,0,1,1,0,7,-3,628
7134,Malik Monk,Charlotte Hornets,11:36,2,5,40.0,1,4,25.0,0,0,0.0,0,1,1,1,0,0,0,2,5,-11,628
7135,Spencer Dinwiddie,Brooklyn Nets,35:10,4,16,25.0,2,10,20.0,3,3,100,1,5,6,4,1,1,2,2,13,-8,629
7136,Joe Harris,Brooklyn Nets,21:20,3,6,50.0,2,3,66.7,3,3,100,0,2,2,0,0,0,1,2,11,-1,629
7137,Jarrett Allen,Brooklyn Nets,28:51,6,10,60.0,0,0,0.0,4,5,80.0,3,5,8,1,0,0,1,2,16,8,629
7138,Caris LeVert,Brooklyn Nets,35:28,5,16,31.3,1,7,14.3,1,2,50.0,4,4,8,8,1,0,5,4,12,9,629
7139,Markieff Morris,Washington Wizards,38:32,4,7,57.1,2,2,100,2,2,100,0,3,3,1,1,0,0,3,12,5,629
7140,Bradley Beal,Washington Wizards,42:43,10,23,43.5,4,10,40.0,0,0,0.0,1,3,4,6,3,0,2,2,24,6,629
7141,John Wall,Washington Wizards,39:53,9,24,37.5,0,2,0.0,5,6,83.3,0,3,3,16,2,0,8,1,23,6,629
7142,Tomas Satoransky,Washington Wizards,13:07,3,5,60.0,0,1,0.0,0,0,0.0,0,1,1,2,1,0,0,2,6,0,629
7143,Kevin Durant,Golden State Warriors,36:35,10,18,55.6,3,6,50.0,2,2,100,0,6,6,5,0,1,1,2,25,0,630
7144,Draymond Green,Golden State Warriors,38:12,5,10,50.0,2,6,33.3,2,2,100,0,3,3,8,0,1,0,2,14,24,630
7145,Klay Thompson,Golden State Warriors,38:31,11,16,68.8,2,5,40.0,2,2,100,0,4,4,0,1,1,0,2,26,-11,630
7146,Stephen Curry,Golden State Warriors,34:28,6,12,50.0,2,7,28.6,10,12,83.3,0,6,6,9,1,0,1,3,24,-5,630
7147,Kevon Looney,Golden State Warriors,21:14,2,3,66.7,0,0,0.0,1,2,50.0,1,3,4,0,1,0,0,1,5,-2,630
7148,Andre Iguodala,Golden State Warriors,8:00,1,1,100,0,0,0.0,2,2,100,0,1,1,1,0,0,0,1,4,18,630
7149,OG Anunoby,Toronto Raptors,25:43,5,7,71.4,1,3,33.3,6,6,100,1,2,3,2,0,0,0,3,17,3,630
7150,Serge Ibaka,Toronto Raptors,29:16,5,12,41.7,2,5,40.0,2,2,100,0,5,5,0,0,0,1,2,14,0,630
7151,Jonas Valanciunas,Toronto Raptors,26:17,3,8,37.5,0,0,0.0,6,6,100,3,6,9,3,0,0,3,0,12,3,630
7152,DeMar DeRozan,Toronto Raptors,37:48,17,31,54.8,0,4,0.0,8,10,80.0,2,3,5,3,0,0,2,2,42,-3,630
7153,Delon Wright,Toronto Raptors,23:35,1,4,25.0,0,0,0.0,2,2,100,1,1,2,2,1,0,0,1,4,-2,630
7154,Jakob Poeltl,Toronto Raptors,18:08,2,4,50.0,0,0,0.0,1,2,50.0,3,3,6,2,0,1,1,3,5,5,630
7155,Fred VanVleet,Toronto Raptors,21:28,5,9,55.6,3,6,50.0,0,0,0.0,0,5,5,4,1,0,2,4,13,-3,630
7156,Pascal Siakam,Toronto Raptors,20:58,3,4,75.0,0,0,0.0,0,0,0.0,4,2,6,3,1,1,1,4,6,-8,630
7157,Norman Powell,Toronto Raptors,10:33,1,3,33.3,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,2,630
7158,Tobias Harris,Detroit Pistons,30:09,3,14,21.4,0,6,0.0,1,2,50.0,0,4,4,4,2,1,2,0,7,-3,631
7159,Reggie Bullock,Detroit Pistons,35:22,3,9,33.3,1,1,100,0,0,0.0,1,4,5,2,0,0,2,0,7,-1,631
7160,Andre Drummond,Detroit Pistons,33:31,8,13,61.5,0,0,0.0,5,6,83.3,8,7,15,4,2,3,1,2,21,-6,631
7161,Avery Bradley,Detroit Pistons,37:59,10,19,52.6,6,10,60.0,0,0,0.0,0,3,3,1,2,1,4,3,26,-4,631
7162,Ish Smith,Detroit Pistons,26:47,5,10,50.0,0,1,0.0,2,2,100,0,2,2,6,1,1,0,0,12,-8,631
7163,Luke Kennard,Detroit Pistons,22:39,4,8,50.0,1,4,25.0,0,0,0.0,1,3,4,3,1,1,1,0,9,1,631
7164,Justin Holiday,Chicago Bulls,31:41,3,7,42.9,3,5,60.0,0,0,0.0,0,5,5,3,1,0,4,1,9,2,631
7165,Lauri Markkanen,Chicago Bulls,26:47,7,15,46.7,4,7,57.1,1,1,100,1,3,4,1,3,1,1,0,19,8,631
7166,Robin Lopez,Chicago Bulls,29:28,6,10,60.0,0,0,0.0,0,0,0.0,1,2,3,2,0,1,2,0,12,16,631
7167,Zach LaVine,Chicago Bulls,19:10,5,9,55.6,3,4,75.0,1,2,50.0,0,0,0,2,0,0,1,1,14,3,631
7168,Denzel Valentine,Chicago Bulls,21:01,1,3,33.3,0,1,0.0,0,0,0.0,0,5,5,3,0,0,0,3,2,-2,631
7169,David Nwaba,Chicago Bulls,26:20,1,5,20.0,0,1,0.0,0,0,0.0,2,2,4,0,1,2,0,0,2,-1,631
7170,Bobby Portis,Chicago Bulls,18:04,6,10,60.0,2,3,66.7,1,2,50.0,2,1,3,0,1,0,2,3,15,-12,631
7171,Nikola Jokic,Denver Nuggets,30:24,8,13,61.5,3,6,50.0,4,4,100,3,6,9,7,2,0,2,2,23,-18,632
7172,Mason Plumlee,Denver Nuggets,21:18,3,3,100,0,0,0.0,1,2,50.0,0,3,3,1,0,3,1,2,7,-12,632
7173,Gary Harris,Denver Nuggets,30:24,6,16,37.5,2,8,25.0,4,4,100,0,2,2,2,2,0,0,1,18,-18,632
7174,Jamal Murray,Denver Nuggets,23:55,1,7,14.3,0,3,0.0,0,0,0.0,0,1,1,2,0,0,1,0,2,-18,632
7175,Will Barton,Denver Nuggets,23:28,3,8,37.5,1,3,33.3,1,1,100,1,3,4,4,2,0,2,1,8,-19,632
7176,Trey Lyles,Denver Nuggets,19:42,1,9,11.1,0,2,0.0,1,2,50.0,1,4,5,1,0,0,1,2,3,-9,632
7177,Malik Beasley,Denver Nuggets,17:17,0,6,0.0,0,3,0.0,0,0,0.0,2,3,5,0,0,0,1,1,0,-12,632
7178,Juancho Hernangomez,Denver Nuggets,6:25,0,0,0.0,0,0,0.0,2,2,100,0,1,1,0,0,1,1,0,2,-7,632
7179,Kawhi Leonard,San Antonio Spurs,28:27,5,8,62.5,0,1,0.0,9,11,81.8,0,8,8,4,4,1,3,1,19,13,632
7180,LaMarcus Aldridge,San Antonio Spurs,26:46,7,13,53.8,0,2,0.0,1,1,100,2,4,6,0,1,1,2,4,15,16,632
7181,Danny Green,San Antonio Spurs,18:24,4,8,50.0,3,5,60.0,0,0,0.0,0,1,1,0,1,1,0,1,11,4,632
7182,Davis Bertans,San Antonio Spurs,22:45,6,8,75.0,6,7,85.7,0,0,0.0,0,1,1,1,0,0,0,1,18,25,632
7183,Patty Mills,San Antonio Spurs,18:44,1,3,33.3,1,1,100,0,0,0.0,0,3,3,2,0,0,3,3,3,14,632
7184,Kyle Anderson,San Antonio Spurs,25:08,3,9,33.3,0,3,0.0,2,2,100,2,4,6,6,1,0,1,0,8,15,632
7185,Bryn Forbes,San Antonio Spurs,15:14,3,7,42.9,2,4,50.0,0,0,0.0,1,2,3,0,0,0,0,1,8,17,632
7186,Dejounte Murray,San Antonio Spurs,11:24,1,1,100,0,0,0.0,2,2,100,0,4,4,2,1,0,2,0,4,19,632
7187,Derrick White,San Antonio Spurs,6:06,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,1,0,0,5,632
7188,Khris Middleton,Milwaukee Bucks,33:07,3,16,18.8,1,8,12.5,9,10,90.0,1,5,6,2,2,0,3,1,16,-5,633
7189,Giannis Antetokounmpo,Milwaukee Bucks,30:37,6,12,50.0,0,0,0.0,10,10,100,1,5,6,1,1,0,2,4,22,-20,633
7190,Malcolm Brogdon,Milwaukee Bucks,34:06,7,12,58.3,1,3,33.3,0,0,0.0,1,4,5,1,1,0,1,5,15,-21,633
7191,Eric Bledsoe,Milwaukee Bucks,31:18,4,16,25.0,0,6,0.0,2,3,66.7,1,2,3,4,1,0,3,4,10,-16,633
7192,Tony Snell,Milwaukee Bucks,20:49,1,4,25.0,1,4,25.0,0,0,0.0,0,0,0,0,0,0,0,2,3,-11,633
7193,Sterling Brown,Milwaukee Bucks,22:19,1,5,20.0,1,3,33.3,0,0,0.0,0,5,5,0,1,0,0,1,3,-1,633
