,Visitor,VisitorScore,Home,HomeScore,Date
10308,Wizards,130,Timberwolves,135,3/9/2019
10309,Celtics,120,Lakers,107,3/9/2019
10310,Hornets,114,Bucks,131,3/9/2019
10311,Suns,120,Trail Blazers,127,3/9/2019
10312,Bulls,108,Pistons,131,3/10/2019
10313,Raptors,125,Heat,104,3/10/2019
10314,Pacers,89,76ers,106,3/10/2019
10315,Pelicans,116,Hawks,128,3/10/2019
10316,Magic,97,Grizzlies,105,3/10/2019
10317,Rockets,94,Mavericks,93,3/10/2019
10318,Knicks,92,Timberwolves,103,3/10/2019
10319,Bucks,114,Spurs,121,3/10/2019
10320,Suns,115,Warriors,111,3/10/2019
10321,Raptors,101,Cavaliers,126,3/11/2019
10322,Kings,115,Wizards,121,3/11/2019
10323,Pistons,75,Nets,103,3/11/2019
10324,Hornets,106,Rockets,118,3/11/2019
10325,Thunder,98,Jazz,89,3/11/2019
10326,Celtics,115,Clippers,140,3/11/2019
10327,Knicks,98,Pacers,103,3/12/2019
10328,Cavaliers,99,76ers,106,3/12/2019
10329,Lakers,123,Bulls,107,3/12/2019
10330,Bucks,130,Pelicans,113,3/12/2019
10331,Spurs,112,Mavericks,105,3/12/2019
10332,Timberwolves,107,Nuggets,133,3/12/2019
10333,Trail Blazers,125,Clippers,104,3/12/2019
10334,Magic,90,Wizards,100,3/13/2019
10335,Nets,96,Thunder,108,3/13/2019
10336,Pistons,74,Heat,108,3/13/2019
10337,Grizzlies,111,Hawks,132,3/13/2019
10338,Warriors,106,Rockets,104,3/13/2019
10339,Jazz,114,Suns,97,3/13/2019
10340,Thunder,106,Pacers,108,3/14/2019
10341,Cavaliers,91,Magic,120,3/14/2019
10342,Kings,120,Celtics,126,3/14/2019
10343,Lakers,98,Raptors,111,3/14/2019
10344,Timberwolves,100,Jazz,120,3/14/2019
10345,Mavericks,99,Nuggets,100,3/14/2019
10346,Lakers,97,Pistons,111,3/15/2019
10347,Kings,114,76ers,123,3/15/2019
10348,Hornets,116,Wizards,110,3/15/2019
10349,Bucks,113,Heat,98,3/15/2019
10350,Suns,102,Rockets,108,3/15/2019
10351,Trail Blazers,122,Pelicans,110,3/15/2019
10352,Knicks,83,Spurs,109,3/15/2019
10353,Bulls,121,Clippers,128,3/15/2019
10354,Hawks,120,Celtics,129,3/16/2019
10355,Grizzlies,128,Wizards,135,3/16/2019
10356,Suns,138,Pelicans,136,3/16/2019
10357,Cavaliers,116,Mavericks,121,3/16/2019
10358,Warriors,110,Thunder,88,3/16/2019
10359,Trail Blazers,103,Spurs,108,3/16/2019
10360,Pacers,100,Nuggets,102,3/16/2019
10361,Nets,98,Jazz,114,3/16/2019
10362,Lakers,123,Knicks,124,3/17/2019
10363,Hornets,75,Heat,93,3/17/2019
10364,76ers,130,Bucks,125,3/17/2019
10365,Raptors,107,Pistons,110,3/17/2019
10366,Hawks,91,Magic,101,3/17/2019
10367,Bulls,102,Kings,129,3/17/2019
10368,Timberwolves,102,Rockets,117,3/17/2019
10369,Nets,116,Clippers,119,3/17/2019
10370,Pistons,119,Cavaliers,126,3/18/2019
10371,Jazz,116,Wizards,95,3/18/2019
10372,Nuggets,114,Celtics,105,3/18/2019
10373,Knicks,92,Raptors,128,3/18/2019
10374,Heat,116,Thunder,107,3/18/2019
10375,Warriors,105,Spurs,111,3/18/2019
10376,Pelicans,129,Mavericks,125,3/18/2019
10377,Bulls,116,Suns,101,3/18/2019
10378,Pacers,98,Trail Blazers,106,3/18/2019
10379,76ers,118,Hornets,114,3/19/2019
10380,Rockets,121,Hawks,105,3/19/2019
10381,Lakers,101,Bucks,115,3/19/2019
10382,Warriors,117,Timberwolves,107,3/19/2019
10383,Nets,123,Kings,121,3/19/2019
10384,Pacers,109,Clippers,115,3/19/2019
10385,Bucks,102,Cavaliers,107,3/20/2019
10386,Pelicans,96,Magic,119,3/20/2019
10387,Celtics,115,76ers,118,3/20/2019
10388,Jazz,137,Knicks,116,3/20/2019
10389,Wizards,120,Bulls,126,3/20/2019
10390,Rockets,125,Grizzlies,126,3/20/2019
10391,Heat,110,Spurs,105,3/20/2019
10392,Raptors,123,Thunder,114,3/20/2019
10393,Mavericks,118,Trail Blazers,126,3/20/2019
10394,Timberwolves,106,Hornets,113,3/21/2019
10395,Nuggets,113,Wizards,108,3/21/2019
10396,Jazz,114,Hawks,117,3/21/2019
10397,Pistons,118,Suns,98,3/21/2019
10398,Mavericks,100,Kings,116,3/21/2019
10399,Pacers,89,Warriors,112,3/21/2019
10400,Grizzlies,119,Magic,123,3/22/2019
10401,Clippers,110,Cavaliers,108,3/22/2019
10402,Nuggets,111,Knicks,93,3/22/2019
10403,Thunder,116,Raptors,109,3/22/2019
10404,Spurs,105,Rockets,111,3/22/2019
10405,Heat,87,Bucks,116,3/22/2019
10406,Nets,111,Lakers,106,3/22/2019
10407,Celtics,117,Hornets,124,3/23/2019
10408,Heat,113,Wizards,108,3/23/2019
10409,76ers,127,Hawks,129,3/23/2019
10410,Jazz,114,Bulls,83,3/23/2019
10411,Timberwolves,112,Grizzlies,99,3/23/2019
10412,Mavericks,126,Warriors,91,3/23/2019
10413,Pistons,112,Trail Blazers,117,3/23/2019
10414,Suns,103,Kings,112,3/23/2019
10415,Clippers,124,Knicks,113,3/24/2019
10416,Cavaliers,105,Bucks,127,3/24/2019
10417,Nuggets,88,Pacers,124,3/24/2019
10418,Hornets,115,Raptors,114,3/24/2019
10419,Rockets,113,Pelicans,90,3/24/2019
10420,Spurs,115,Celtics,96,3/24/2019
10421,Pistons,114,Warriors,121,3/24/2019
10422,Kings,106,Lakers,111,3/24/2019
10423,76ers,98,Magic,119,3/25/2019
10424,Thunder,103,Grizzlies,115,3/25/2019
10425,Suns,92,Jazz,125,3/25/2019
10426,Nets,144,Trail Blazers,148,3/25/2019
10427,Spurs,116,Hornets,125,3/26/2019
10428,Celtics,116,Cavaliers,106,3/26/2019
10429,Magic,104,Heat,99,3/26/2019
10430,Bulls,103,Raptors,112,3/26/2019
10431,Rockets,94,Bucks,108,3/26/2019
10432,Clippers,122,Timberwolves,111,3/26/2019
10433,Hawks,130,Pelicans,120,3/26/2019
10434,Kings,125,Mavericks,121,3/26/2019
10435,Pistons,92,Nuggets,95,3/26/2019
10436,Wizards,106,Lakers,124,3/26/2019
10437,Trail Blazers,118,Bulls,98,3/27/2019
10438,Warriors,118,Grizzlies,103,3/27/2019
10439,Pacers,99,Thunder,107,3/27/2019
10440,Wizards,124,Suns,121,3/27/2019
10441,Lakers,100,Jazz,115,3/27/2019
10442,Magic,98,Pistons,115,3/28/2019
10443,Nets,110,76ers,123,3/28/2019
10444,Mavericks,99,Heat,105,3/28/2019
10445,Raptors,117,Knicks,92,3/28/2019
10446,Nuggets,85,Rockets,112,3/28/2019
10447,Clippers,118,Bucks,128,3/28/2019
10448,Kings,118,Pelicans,121,3/28/2019
10449,Cavaliers,110,Spurs,116,3/28/2019
10450,Pacers,112,Celtics,114,3/29/2019
10451,Trail Blazers,118,Hawks,98,3/29/2019
10452,Warriors,130,Timberwolves,131,3/29/2019
10453,Nuggets,115,Thunder,105,3/29/2019
10454,Wizards,124,Jazz,128,3/29/2019
10455,Hornets,115,Lakers,129,3/29/2019
10456,Cavaliers,108,Clippers,132,3/30/2019
10457,Celtics,96,Nets,110,3/30/2019
10458,Kings,108,Rockets,119,3/30/2019
10459,Trail Blazers,90,Pistons,99,3/30/2019
10460,Magic,121,Pacers,116,3/30/2019
10461,Heat,100,Knicks,92,3/30/2019
10462,Raptors,124,Bulls,101,3/30/2019
10463,76ers,118,Timberwolves,109,3/30/2019
10464,Grizzlies,120,Suns,115,3/30/2019
10465,Bucks,135,Hawks,136,3/31/2019
10466,Mavericks,106,Thunder,103,3/31/2019
10467,Lakers,130,Pelicans,102,3/31/2019
10468,Kings,113,Spurs,106,3/31/2019
10469,Wizards,95,Nuggets,90,3/31/2019
10470,Hornets,90,Warriors,137,3/31/2019
10471,Grizzlies,96,Clippers,113,3/31/2019
10472,Pistons,102,Pacers,111,4/1/2019
10473,Heat,105,Celtics,110,4/1/2019
10474,Bucks,131,Nets,121,4/1/2019
10475,Bulls,105,Knicks,113,4/1/2019
10476,Magic,109,Raptors,121,4/1/2019
10477,Trail Blazers,132,Timberwolves,122,4/1/2019
10478,76ers,102,Mavericks,122,4/1/2019
10479,Hornets,102,Jazz,111,4/1/2019
10480,Cavaliers,113,Suns,122,4/1/2019
10481,Lakers,103,Thunder,119,4/2/2019
10482,Hawks,111,Spurs,117,4/2/2019
10483,Rockets,130,Kings,105,4/2/2019
10484,Nuggets,102,Warriors,116,4/2/2019
10485,Pacers,108,Pistons,89,4/3/2019
10486,Knicks,100,Magic,114,4/3/2019
10487,Bulls,115,Wizards,114,4/3/2019
10488,76ers,122,Hawks,130,4/3/2019
10489,Raptors,115,Nets,105,4/3/2019
10490,Celtics,112,Heat,102,4/3/2019
10491,Hornets,115,Pelicans,109,4/3/2019
10492,Timberwolves,110,Mavericks,108,4/3/2019
10493,Spurs,85,Nuggets,113,4/3/2019
10494,Jazz,118,Suns,97,4/3/2019
10495,Grizzlies,89,Trail Blazers,116,4/3/2019
10496,Rockets,135,Clippers,103,4/3/2019
10497,Bucks,128,76ers,122,4/4/2019
10498,Cavaliers,104,Kings,117,4/4/2019
10499,Warriors,108,Lakers,90,4/4/2019
10500,Raptors,111,Hornets,113,4/5/2019
10501,Hawks,113,Magic,149,4/5/2019
10502,Spurs,129,Wizards,112,4/5/2019
10503,Celtics,117,Pacers,97,4/5/2019
10504,Knicks,96,Rockets,120,4/5/2019
10505,Heat,109,Timberwolves,111,4/5/2019
10506,Pistons,110,Thunder,123,4/5/2019
10507,Grizzlies,122,Mavericks,112,4/5/2019
10508,Kings,98,Jazz,119,4/5/2019
10509,Pelicans,126,Suns,133,4/5/2019
10510,Trail Blazers,110,Nuggets,119,4/5/2019
10511,Cavaliers,114,Warriors,120,4/5/2019
10512,Lakers,122,Clippers,117,4/5/2019
10513,Nets,133,Bucks,128,4/6/2019
10514,76ers,116,Bulls,96,4/6/2019
10515,Heat,109,Raptors,117,4/7/2019
10516,Spurs,112,Cavaliers,90,4/7/2019
10517,Thunder,132,Timberwolves,126,4/7/2019
10518,Hornets,104,Pistons,91,4/7/2019
10519,Nets,108,Pacers,96,4/7/2019
10520,Mavericks,129,Grizzlies,127,4/7/2019
10521,Suns,113,Rockets,149,4/7/2019
10522,Hawks,107,Bucks,115,4/7/2019
10523,Magic,116,Celtics,108,4/7/2019
10524,Wizards,110,Knicks,113,4/7/2019
10525,Clippers,104,Warriors,131,4/7/2019
10526,Nuggets,108,Trail Blazers,115,4/7/2019
10527,Pelicans,133,Kings,129,4/7/2019
10528,Jazz,109,Lakers,113,4/7/2019
10529,Hornets,124,Cavaliers,97,4/9/2019
10530,Grizzlies,93,Pistons,100,4/9/2019
10531,Celtics,116,Wizards,110,4/9/2019
10532,76ers,99,Heat,122,4/9/2019
10533,Knicks,96,Bulls,86,4/9/2019
10534,Raptors,120,Timberwolves,100,4/9/2019
10535,Warriors,112,Pelicans,103,4/9/2019
10536,Suns,109,Mavericks,120,4/9/2019
10537,Nuggets,108,Jazz,118,4/9/2019
10538,Rockets,111,Thunder,112,4/9/2019
10539,Trail Blazers,104,Lakers,101,4/9/2019
10540,Pacers,135,Hawks,134,4/10/2019
10541,Heat,94,Nets,113,4/10/2019
10542,Magic,122,Hornets,114,4/10/2019
10543,Pistons,115,Knicks,89,4/10/2019
10544,Bulls,109,76ers,125,4/10/2019
10545,Warriors,117,Grizzlies,132,4/10/2019
10546,Thunder,127,Bucks,116,4/10/2019
10547,Mavericks,94,Spurs,105,4/10/2019
10548,Timberwolves,95,Nuggets,99,4/10/2019
10549,Jazz,137,Clippers,143,4/10/2019
10550,Kings,131,Trail Blazers,136,4/10/2019
10551,Nets,111,76ers,102,4/13/2019
10552,Magic,104,Raptors,101,4/13/2019
10553,Clippers,104,Warriors,121,4/13/2019
10554,Spurs,101,Nuggets,96,4/13/2019
10555,Warriors,99,Nets,125,12/22/2020
10556,Clippers,116,Lakers,109,12/22/2020
10557,Hornets,114,Cavaliers,121,12/23/2020
10558,Knicks,107,Pacers,121,12/23/2020
10559,Heat,107,Magic,113,12/23/2020
10560,Wizards,107,76ers,113,12/23/2020
10561,Bucks,121,Celtics,122,12/23/2020
10562,Pelicans,113,Raptors,99,12/23/2020
10563,Hawks,124,Bulls,104,12/23/2020
10564,Spurs,131,Grizzlies,119,12/23/2020
10565,Pistons,101,Timberwolves,111,12/23/2020
10566,Kings,124,Nuggets,122,12/23/2020
10567,Jazz,120,Trail Blazers,100,12/23/2020
10568,Mavericks,102,Suns,106,12/23/2020
10569,Pelicans,98,Heat,111,12/25/2020
10570,Warriors,99,Bucks,138,12/25/2020
10571,Nets,123,Celtics,95,12/25/2020
10572,Mavericks,115,Lakers,138,12/25/2020
10573,Clippers,121,Nuggets,108,12/25/2020
10574,Hawks,122,Grizzlies,112,12/26/2020
10575,Thunder,109,Hornets,107,12/26/2020
10576,Cavaliers,128,Pistons,119,12/26/2020
10577,Magic,130,Wizards,120,12/26/2020
10578,76ers,109,Knicks,89,12/26/2020
10579,Pacers,125,Bulls,106,12/26/2020
10580,Raptors,114,Spurs,119,12/26/2020
10581,Timberwolves,116,Jazz,111,12/26/2020
10582,Rockets,126,Trail Blazers,128,12/26/2020
10583,Suns,103,Kings,106,12/26/2020
10584,Mavericks,124,Clippers,73,12/27/2020
10585,Nets,104,Hornets,106,12/27/2020
10586,Magic,120,Wizards,113,12/27/2020
10587,Spurs,95,Pelicans,98,12/27/2020
10588,76ers,94,Cavaliers,118,12/27/2020
10589,Bucks,110,Knicks,130,12/27/2020
10590,Celtics,107,Pacers,108,12/27/2020
10591,Warriors,129,Bulls,128,12/27/2020
10592,Suns,116,Kings,100,12/27/2020
10593,Timberwolves,91,Lakers,127,12/27/2020
10594,Pistons,120,Hawks,128,12/28/2020
10595,Grizzlies,116,Nets,111,12/28/2020
10596,Jazz,110,Thunder,109,12/28/2020
10597,Rockets,111,Nuggets,124,12/28/2020
10598,Trail Blazers,115,Lakers,107,12/28/2020
10599,Knicks,95,Cavaliers,86,12/29/2020
10600,Warriors,116,Pistons,106,12/29/2020
10601,Celtics,116,Pacers,111,12/29/2020
10602,Raptors,93,76ers,100,12/29/2020
10603,Bulls,115,Wizards,107,12/29/2020
10604,Bucks,144,Heat,97,12/29/2020
10605,Magic,118,Thunder,107,12/29/2020
10606,Pelicans,86,Suns,111,12/29/2020
10607,Timberwolves,101,Clippers,124,12/29/2020
10608,Nuggets,115,Kings,125,12/29/2020
10609,Grizzlies,107,Celtics,126,12/30/2020
10610,Hawks,141,Nets,145,12/30/2020
10611,Bucks,108,Heat,119,12/30/2020
10612,Hornets,118,Mavericks,99,12/30/2020
10613,Lakers,121,Spurs,107,12/30/2020
10614,Trail Blazers,105,Clippers,128,12/30/2020
10615,Cavaliers,99,Pacers,119,12/31/2020
10616,Bulls,133,Wizards,130,12/31/2020
10617,76ers,116,Magic,92,12/31/2020
10618,Kings,119,Rockets,122,12/31/2020
10619,Knicks,83,Raptors,100,12/31/2020
10620,Pelicans,113,Thunder,80,12/31/2020
10621,Suns,106,Jazz,95,12/31/2020
10622,Grizzlies,108,Hornets,93,1/1/2021
10623,Celtics,93,Pistons,96,1/1/2021
10624,Heat,83,Mavericks,93,1/1/2021
10625,Hawks,114,Nets,96,1/1/2021
10626,Bulls,96,Bucks,126,1/1/2021
10627,Wizards,130,Timberwolves,109,1/1/2021
10628,Lakers,109,Spurs,103,1/1/2021
10629,Suns,106,Nuggets,103,1/1/2021
10630,Clippers,100,Jazz,106,1/1/2021
10631,Trail Blazers,123,Warriors,98,1/1/2021
10632,Kings,94,Rockets,102,1/2/2021
10633,Knicks,106,Pacers,102,1/2/2021
10634,Thunder,108,Magic,99,1/2/2021
10635,Hornets,112,76ers,127,1/2/2021
10636,Cavaliers,96,Hawks,91,1/2/2021
10637,Raptors,116,Pelicans,120,1/2/2021
10638,Celtics,122,Pistons,120,1/3/2021
10639,Wizards,123,Nets,122,1/3/2021
10640,Lakers,108,Grizzlies,94,1/3/2021
10641,Nuggets,124,Timberwolves,109,1/3/2021
10642,Jazz,130,Spurs,109,1/3/2021
10643,Mavericks,108,Bulls,118,1/3/2021
10644,Clippers,112,Suns,107,1/3/2021
10645,Trail Blazers,122,Warriors,137,1/3/2021
10646,Cavaliers,83,Magic,103,1/4/2021
10647,Hornets,101,76ers,118,1/4/2021
10648,Knicks,113,Hawks,108,1/4/2021
10649,Thunder,90,Heat,118,1/4/2021
10650,Celtics,126,Raptors,114,1/4/2021
10651,Mavericks,113,Rockets,100,1/4/2021
10652,Pistons,115,Bucks,125,1/4/2021
10653,Pacers,118,Pelicans,116,1/4/2021
10654,Kings,106,Warriors,137,1/4/2021
10655,Jazz,96,Nets,130,1/5/2021
10656,Lakers,94,Grizzlies,92,1/5/2021
10657,Timberwolves,116,Nuggets,123,1/5/2021
10658,Spurs,116,Clippers,113,1/5/2021
10659,Bulls,111,Trail Blazers,108,1/5/2021
10660,Rockets,107,Pacers,114,1/6/2021
10661,Cavaliers,94,Magic,105,1/6/2021
10662,Wizards,136,76ers,141,1/6/2021
10663,Hornets,102,Hawks,94,1/6/2021
10664,Celtics,107,Heat,105,1/6/2021
10665,Jazz,100,Knicks,112,1/6/2021
10666,Pistons,115,Bucks,130,1/6/2021
10667,Thunder,111,Pelicans,110,1/6/2021
10668,Raptors,115,Suns,123,1/6/2021
10669,Clippers,108,Warriors,101,1/6/2021
10670,Bulls,124,Kings,128,1/6/2021
10671,76ers,109,Nets,122,1/7/2021
10672,Cavaliers,94,Grizzlies,90,1/7/2021
10673,Mavericks,124,Nuggets,117,1/7/2021
10674,Spurs,118,Lakers,109,1/7/2021
10675,Timberwolves,117,Trail Blazers,135,1/7/2021
10676,Suns,105,Pistons,110,1/8/2021
10677,Wizards,107,Celtics,116,1/8/2021
10678,Thunder,101,Knicks,89,1/8/2021
10679,Hornets,118,Pelicans,110,1/8/2021
10680,Magic,90,Rockets,132,1/8/2021
10681,Nets,110,Grizzlies,115,1/8/2021
10682,Jazz,131,Bucks,118,1/8/2021
10683,Clippers,105,Warriors,115,1/8/2021
10684,Bulls,115,Lakers,117,1/8/2021
10685,Raptors,144,Kings,123,1/8/2021
10686,Nuggets,115,76ers,103,1/9/2021
10687,Hawks,105,Hornets,113,1/9/2021
10688,Suns,125,Pacers,117,1/9/2021
10689,Heat,128,Wizards,124,1/9/2021
10690,Cavaliers,90,Bucks,100,1/9/2021
10691,Spurs,125,Timberwolves,122,1/9/2021
10692,Magic,98,Mavericks,112,1/9/2021
10693,Trail Blazers,125,Kings,99,1/9/2021
10694,Jazz,96,Pistons,86,1/10/2021
10695,Bulls,127,Clippers,130,1/10/2021
10696,Thunder,129,Nets,116,1/10/2021
10697,Nuggets,114,Knicks,89,1/10/2021
10698,Lakers,120,Rockets,102,1/10/2021
10699,Spurs,88,Timberwolves,96,1/10/2021
10700,Raptors,105,Warriors,106,1/10/2021
10701,Knicks,88,Hornets,109,1/11/2021
10702,Grizzlies,101,Cavaliers,91,1/11/2021
10703,Bucks,121,Magic,99,1/11/2021
10704,Suns,107,Wizards,128,1/11/2021
10705,76ers,94,Hawks,112,1/11/2021
10706,Raptors,111,Trail Blazers,112,1/11/2021
10707,Pacers,122,Kings,127,1/11/2021
10708,Heat,134,76ers,137,1/12/2021
10709,Nuggets,116,Nets,122,1/12/2021
10710,Jazz,117,Cavaliers,87,1/12/2021
10711,Lakers,117,Rockets,100,1/12/2021
10712,Spurs,112,Thunder,102,1/12/2021
10713,Pacers,104,Warriors,95,1/12/2021
10714,Mavericks,104,Hornets,93,1/13/2021
10715,Bucks,110,Pistons,101,1/13/2021
10716,Nets,116,Knicks,109,1/13/2021
10717,Grizzlies,118,Timberwolves,107,1/13/2021
10718,Lakers,128,Thunder,99,1/13/2021
10719,Pelicans,106,Clippers,111,1/13/2021
10720,Trail Blazers,132,Kings,126,1/13/2021
10721,Heat,108,76ers,125,1/14/2021
10722,Hornets,108,Raptors,111,1/14/2021
10723,Rockets,109,Spurs,105,1/14/2021
10724,Warriors,104,Nuggets,114,1/14/2021
10725,Pacers,111,Trail Blazers,87,1/14/2021
10726,Magic,97,Celtics,124,1/15/2021
10727,Knicks,103,Cavaliers,106,1/15/2021
10728,Mavericks,109,Bucks,112,1/15/2021
10729,Bulls,125,Thunder,127,1/15/2021
10730,Hawks,92,Jazz,116,1/15/2021
10731,Pelicans,95,Lakers,112,1/15/2021
10732,Clippers,138,Kings,100,1/15/2021
10733,Rockets,91,Spurs,103,1/16/2021
10734,Magic,115,Nets,122,1/16/2021
10735,Hornets,113,Raptors,116,1/16/2021
10736,Pistons,120,Heat,100,1/16/2021
10737,76ers,104,Grizzlies,106,1/16/2021
10738,Hawks,106,Trail Blazers,112,1/16/2021
10739,Knicks,105,Celtics,75,1/17/2021
10740,Bulls,117,Mavericks,101,1/17/2021
10741,Jazz,109,Nuggets,105,1/17/2021
10742,Pelicans,128,Kings,123,1/17/2021
10743,Pacers,96,Clippers,129,1/17/2021
10744,Magic,84,Knicks,91,1/18/2021
10745,Timberwolves,97,Hawks,108,1/18/2021
10746,Spurs,125,Trail Blazers,104,1/18/2021
10747,Suns,104,Grizzlies,108,1/18/2021
10748,Bucks,123,Nets,125,1/18/2021
10749,Mavericks,93,Raptors,116,1/18/2021
10750,Pistons,107,Heat,113,1/18/2021
10751,Rockets,120,Bulls,125,1/18/2021
10752,Warriors,115,Lakers,113,1/18/2021
10753,Thunder,101,Nuggets,119,1/19/2021
10754,Pelicans,102,Jazz,118,1/19/2021
10755,Nets,135,Cavaliers,147,1/20/2021
10756,Mavericks,124,Pacers,112,1/20/2021
10757,Celtics,109,76ers,117,1/20/2021
10758,Pistons,115,Hawks,123,1/20/2021
10759,Heat,111,Raptors,102,1/20/2021
10760,Magic,97,Timberwolves,96,1/20/2021
10761,Suns,109,Rockets,103,1/20/2021
10762,Spurs,99,Warriors,121,1/20/2021
10763,Kings,96,Clippers,115,1/20/2021
10764,Bulls,123,Hornets,110,1/22/2021
10765,Rockets,103,Pistons,102,1/22/2021
10766,Magic,118,Pacers,120,1/22/2021
10767,Nets,113,Cavaliers,125,1/22/2021
10768,Celtics,110,76ers,122,1/22/2021
10769,Heat,81,Raptors,101,1/22/2021
10770,Hawks,116,Timberwolves,98,1/22/2021
10771,Mavericks,122,Spurs,117,1/22/2021
10772,Nuggets,130,Suns,126,1/22/2021
10773,Thunder,106,Clippers,120,1/22/2021
10774,Knicks,94,Kings,103,1/22/2021
10775,76ers,114,Pistons,110,1/23/2021
10776,Heat,124,Nets,128,1/23/2021
10777,Pelicans,110,Timberwolves,120,1/23/2021
10778,Warriors,108,Jazz,127,1/23/2021
10779,Lakers,101,Bulls,90,1/23/2021
10780,Rockets,133,Mavericks,108,1/23/2021
10781,Nuggets,120,Suns,112,1/23/2021
10782,Raptors,107,Pacers,102,1/24/2021
10783,Thunder,100,Clippers,108,1/24/2021
10784,Cavaliers,103,Celtics,141,1/24/2021
10785,Hornets,107,Magic,104,1/24/2021
10786,Wizards,101,Spurs,121,1/24/2021
10787,Hawks,115,Bucks,129,1/24/2021
10788,Knicks,113,Trail Blazers,116,1/24/2021
10789,76ers,104,Pistons,119,1/25/2021
10790,Raptors,114,Pacers,129,1/25/2021
10791,Hornets,108,Magic,117,1/25/2021
10792,Heat,85,Nets,98,1/25/2021
10793,Lakers,115,Cavaliers,108,1/25/2021
10794,Nuggets,117,Mavericks,113,1/25/2021
10795,Celtics,119,Bulls,103,1/25/2021
10796,Timberwolves,108,Warriors,130,1/25/2021
10797,Thunder,125,Trail Blazers,122,1/25/2021
10798,Clippers,99,Hawks,108,1/26/2021
10799,Wizards,88,Rockets,107,1/26/2021
10800,Knicks,94,Jazz,108,1/26/2021
10801,Pacers,116,Hornets,106,1/27/2021
10802,Pistons,107,Cavaliers,122,1/27/2021
10803,Kings,121,Magic,107,1/27/2021
10804,Nets,132,Hawks,128,1/27/2021
10805,Nuggets,109,Heat,82,1/27/2021
10806,Lakers,106,76ers,107,1/27/2021
10807,Bucks,115,Raptors,108,1/27/2021
10808,Celtics,106,Spurs,110,1/27/2021
10809,Wizards,106,Pelicans,124,1/27/2021
10810,Thunder,102,Suns,97,1/27/2021
10811,Mavericks,104,Jazz,116,1/27/2021
10812,Timberwolves,111,Warriors,123,1/27/2021
10813,Trail Blazers,101,Rockets,104,1/28/2021
10814,Lakers,92,Pistons,107,1/28/2021
10815,Clippers,109,Heat,105,1/28/2021
10816,Warriors,93,Suns,114,1/28/2021
10817,Pacers,105,Hornets,108,1/29/2021
10818,Hawks,116,Wizards,100,1/29/2021
10819,Cavaliers,81,Knicks,102,1/29/2021
10820,Kings,126,Raptors,124,1/29/2021
10821,Bucks,126,Pelicans,131,1/29/2021
10822,Clippers,116,Magic,90,1/29/2021
10823,76ers,118,Timberwolves,94,1/29/2021
10824,Nets,147,Thunder,125,1/29/2021
10825,Nuggets,109,Spurs,119,1/29/2021
10826,Mavericks,101,Jazz,120,1/29/2021
10827,Trail Blazers,123,Bulls,122,1/30/2021
10828,Bucks,114,Hornets,126,1/30/2021
10829,Rockets,126,Pelicans,112,1/30/2021
10830,Kings,104,Heat,105,1/30/2021
10831,Lakers,96,Celtics,95,1/30/2021
10832,Grizzlies,129,Spurs,112,1/30/2021
10833,Suns,111,Mavericks,105,1/30/2021
10834,Pistons,91,Warriors,118,1/30/2021
10835,Clippers,129,Knicks,115,1/31/2021
10836,Jazz,117,Nuggets,128,1/31/2021
10837,76ers,119,Pacers,110,1/31/2021
10838,Magic,102,Raptors,115,1/31/2021
10839,Nets,146,Wizards,149,1/31/2021
10840,Cavaliers,104,Timberwolves,109,1/31/2021
10841,Lakers,107,Hawks,99,2/1/2021
10842,Hornets,129,Heat,121,2/1/2021
10843,Timberwolves,98,Cavaliers,100,2/1/2021
10844,Knicks,102,Bulls,110,2/1/2021
10845,Trail Blazers,106,Bucks,134,2/1/2021
10846,Kings,118,Pelicans,109,2/1/2021
10847,Rockets,136,Thunder,106,2/1/2021
10848,Suns,109,Mavericks,108,2/1/2021
10849,Grizzlies,133,Spurs,102,2/1/2021
10850,Raptors,123,Magic,108,2/2/2021
10851,Clippers,120,Nets,124,2/2/2021
10852,Grizzlies,116,Pacers,134,2/2/2021
10853,Trail Blazers,132,Wizards,121,2/2/2021
10854,Pistons,105,Jazz,117,2/2/2021
10855,Celtics,111,Warriors,107,2/2/2021
10856,76ers,118,Hornets,111,2/3/2021
10857,Pacers,110,Bucks,130,2/3/2021
10858,Mavericks,122,Hawks,116,2/3/2021
10859,Clippers,121,Cavaliers,99,2/3/2021
10860,Wizards,103,Heat,100,2/3/2021
10861,Knicks,107,Bulls,103,2/3/2021
10862,Rockets,87,Thunder,104,2/3/2021
10863,Timberwolves,108,Spurs,111,2/3/2021
10864,Suns,101,Pelicans,123,2/3/2021
10865,Celtics,111,Kings,116,2/3/2021
10866,Jazz,112,Hawks,91,2/4/2021
10867,Warriors,147,Mavericks,116,2/4/2021
10868,Trail Blazers,121,76ers,105,2/4/2021
10869,Rockets,115,Grizzlies,103,2/4/2021
10870,Nuggets,93,Lakers,114,2/4/2021
10871,Pelicans,114,Pacers,113,2/5/2021
10872,Bulls,119,Magic,123,2/5/2021
10873,Raptors,123,Nets,117,2/5/2021
10874,Bucks,123,Cavaliers,105,2/5/2021
10875,Jazz,138,Hornets,121,2/5/2021
10876,Wizards,95,Heat,122,2/5/2021
10877,Timberwolves,106,Thunder,103,2/5/2021
10878,Pistons,92,Suns,109,2/5/2021
10879,Celtics,119,Clippers,115,2/5/2021
10880,Trail Blazers,99,Knicks,110,2/6/2021
