,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
9591,Josh Okogie,Minnesota Timberwolves,24:58,7,11,63.6,4,7,57.1,3,3,100,0,5,5,2,2,0,1,5,21,15,704,2019-01-22
9592,Derrick Rose,Minnesota Timberwolves,23:14,3,9,33.3,0,3,0.0,0,0,0.0,1,0,1,5,1,0,1,0,6,17,704,2019-01-22
9593,Dario Saric,Minnesota Timberwolves,16:54,2,9,22.2,1,4,25.0,0,0,0.0,1,3,4,3,0,0,0,1,5,-1,704,2019-01-22
9594,Gorgui Dieng,Minnesota Timberwolves,5:27,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,0,0,0,1,2,0,3,704,2019-01-22
9595,Keita Bates-Diop,Minnesota Timberwolves,5:36,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,0,2,4,704,2019-01-22
9596,Mikal Bridges,Phoenix Suns,28:51,3,11,27.3,1,6,16.7,0,0,0.0,0,0,0,4,1,1,0,2,7,-12,704,2019-01-22
9597,T.J. Warren,Phoenix Suns,16:05,2,2,100,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,4,-14,704,2019-01-22
9598,Devin Booker,Phoenix Suns,24:12,6,11,54.5,0,1,0.0,2,2,100,0,3,3,4,1,1,4,3,14,-20,704,2019-01-22
9599,De'Anthony Melton,Phoenix Suns,22:16,2,6,33.3,0,1,0.0,0,0,0.0,0,1,1,3,2,0,1,0,4,-15,704,2019-01-22
9600,Josh Jackson,Phoenix Suns,31:29,10,18,55.6,2,4,50.0,5,9,55.6,1,9,10,3,0,3,1,4,27,-15,704,2019-01-22
9601,Danny Green,Toronto Raptors,26:52,3,9,33.3,2,8,25.0,2,2,100,0,5,5,3,0,0,0,0,10,-5,705,2019-01-23
9602,Pascal Siakam,Toronto Raptors,36:59,5,16,31.3,1,4,25.0,5,5,100,3,6,9,4,0,0,0,4,16,-12,705,2019-01-23
9603,Serge Ibaka,Toronto Raptors,35:07,11,19,57.9,0,2,0.0,1,1,100,3,8,11,3,0,3,0,1,23,-5,705,2019-01-23
9604,Fred VanVleet,Toronto Raptors,37:23,5,14,35.7,2,6,33.3,2,2,100,0,2,2,3,0,0,2,3,14,-9,705,2019-01-23
9605,Kyle Lowry,Toronto Raptors,36:34,6,13,46.2,3,7,42.9,5,6,83.3,2,3,5,7,0,1,5,6,20,-2,705,2019-01-23
9606,Norman Powell,Toronto Raptors,20:29,4,9,44.4,3,6,50.0,1,2,50.0,0,1,1,2,0,1,2,3,12,4,705,2019-01-23
9607,Delon Wright,Toronto Raptors,14:17,2,5,40.0,0,1,0.0,0,0,0.0,0,3,3,3,0,0,0,0,4,0,705,2019-01-23
9608,Bojan Bogdanovic,Indiana Pacers,33:60,5,11,45.5,2,3,66.7,4,5,80.0,0,4,4,2,1,0,0,3,16,-6,705,2019-01-23
9609,Thaddeus Young,Indiana Pacers,32:59,10,19,52.6,2,4,50.0,1,1,100,7,8,15,3,2,2,1,1,23,0,705,2019-01-23
9610,Myles Turner,Indiana Pacers,37:36,5,13,38.5,1,2,50.0,2,2,100,3,7,10,2,1,4,2,4,13,6,705,2019-01-23
9611,Victor Oladipo,Indiana Pacers,10:23,2,4,50.0,0,1,0.0,0,0,0.0,0,3,3,1,0,0,1,3,4,2,705,2019-01-23
9612,Domantas Sabonis,Indiana Pacers,13:37,4,5,80.0,1,1,100,3,5,60.0,1,5,6,1,0,1,0,5,12,6,705,2019-01-23
9613,Cory Joseph,Indiana Pacers,31:33,3,10,30.0,1,4,25.0,0,0,0.0,0,3,3,4,0,0,0,2,7,4,705,2019-01-23
9614,Doug McDermott,Indiana Pacers,19:02,3,7,42.9,1,4,25.0,0,0,0.0,0,0,0,2,0,0,1,1,7,-2,705,2019-01-23
9615,Rodney Hood,Cleveland Cavaliers,23:43,1,9,11.1,1,3,33.3,0,0,0.0,1,3,4,2,0,0,0,3,3,-12,706,2019-01-23
9616,Cedi Osman,Cleveland Cavaliers,33:10,8,11,72.7,6,7,85.7,3,4,75.0,2,6,8,2,0,0,3,4,25,-4,706,2019-01-23
9617,Alec Burks,Cleveland Cavaliers,25:33,3,8,37.5,1,2,50.0,3,4,75.0,1,8,9,6,2,2,2,2,10,-9,706,2019-01-23
9618,Collin Sexton,Cleveland Cavaliers,31:15,6,15,40.0,2,4,50.0,2,4,50.0,4,2,6,3,0,0,4,2,16,-25,706,2019-01-23
9619,Jordan Clarkson,Cleveland Cavaliers,22:25,6,14,42.9,2,9,22.2,0,0,0.0,0,0,0,1,0,0,0,0,14,-7,706,2019-01-23
9620,Cameron Payne,Cleveland Cavaliers,14:53,0,1,0.0,0,0,0.0,2,2,100,0,0,0,1,2,0,2,0,2,-5,706,2019-01-23
9621,Jayson Tatum,Boston Celtics,30:55,7,16,43.8,0,0,0.0,1,1,100,0,2,2,3,3,0,3,2,15,6,706,2019-01-23
9622,Marcus Smart,Boston Celtics,25:07,2,7,28.6,2,6,33.3,3,3,100,0,1,1,4,1,0,3,1,9,14,706,2019-01-23
9623,Terry Rozier,Boston Celtics,29:47,9,13,69.2,4,5,80.0,4,4,100,1,7,8,6,1,0,2,0,26,1,706,2019-01-23
9624,Gordon Hayward,Boston Celtics,25:21,6,10,60.0,0,2,0.0,6,7,85.7,2,3,5,0,2,0,2,1,18,3,706,2019-01-23
9625,Jaylen Brown,Boston Celtics,25:11,8,12,66.7,2,3,66.7,5,6,83.3,0,6,6,0,1,0,1,2,23,15,706,2019-01-23
9626,Daniel Theis,Boston Celtics,14:53,1,3,33.3,0,0,0.0,0,0,0.0,2,3,5,3,1,0,0,1,2,9,706,2019-01-23
9627,Brad Wanamaker,Boston Celtics,20:18,3,5,60.0,3,4,75.0,2,2,100,0,2,2,3,0,1,1,2,11,22,706,2019-01-23
9628,Semi Ojeleye,Boston Celtics,2:43,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,3,706,2019-01-23
9629,Aaron Gordon,Orlando Magic,24:51,5,9,55.6,0,1,0.0,0,0,0.0,3,3,6,2,0,1,2,3,10,-16,707,2019-01-23
9630,Jonathan Isaac,Orlando Magic,35:08,5,12,41.7,4,7,57.1,2,2,100,1,3,4,2,1,3,1,2,16,4,707,2019-01-23
9631,Nikola Vucevic,Orlando Magic,33:12,9,20,45.0,1,3,33.3,2,2,100,3,11,14,5,2,4,4,3,21,9,707,2019-01-23
9632,Evan Fournier,Orlando Magic,32:54,4,11,36.4,0,3,0.0,1,3,33.3,0,2,2,1,0,0,0,4,9,-11,707,2019-01-23
9633,D.J. Augustin,Orlando Magic,28:05,5,11,45.5,2,5,40.0,7,7,100,2,1,3,6,2,0,2,0,19,6,707,2019-01-23
9634,Terrence Ross,Orlando Magic,27:06,3,12,25.0,1,8,12.5,2,2,100,0,1,1,0,1,0,1,2,9,-1,707,2019-01-23
9635,Mo Bamba,Orlando Magic,14:49,2,4,50.0,1,2,50.0,2,2,100,2,4,6,0,0,2,1,2,7,-13,707,2019-01-23
9636,Jarrett Allen,Brooklyn Nets,28:60,3,7,42.9,0,1,0.0,0,0,0.0,4,7,11,2,1,0,1,0,6,0,707,2019-01-23
9637,Joe Harris,Brooklyn Nets,30:58,5,10,50.0,1,4,25.0,2,2,100,1,3,4,3,0,0,1,3,13,0,707,2019-01-23
9638,D'Angelo Russell,Brooklyn Nets,33:43,9,21,42.9,3,8,37.5,4,5,80.0,0,7,7,10,2,0,3,4,25,17,707,2019-01-23
9639,Spencer Dinwiddie,Brooklyn Nets,30:22,10,17,58.8,2,8,25.0,7,8,87.5,1,2,3,3,1,0,1,1,29,-8,707,2019-01-23
9640,Ed Davis,Brooklyn Nets,18:54,0,3,0.0,0,0,0.0,0,0,0.0,2,3,5,1,1,1,2,5,0,1,707,2019-01-23
9641,Avery Bradley,LA Clippers,34:44,5,11,45.5,2,6,33.3,0,0,0.0,2,0,2,3,1,0,1,2,12,10,708,2019-01-23
9642,Tobias Harris,LA Clippers,39:17,12,19,63.2,2,4,50.0,5,5,100,0,7,7,6,1,0,3,1,31,7,708,2019-01-23
9643,Patrick Beverley,LA Clippers,34:02,1,5,20.0,0,3,0.0,2,2,100,0,6,6,2,1,0,0,4,4,3,708,2019-01-23
9644,Shai Gilgeous-Alexander,LA Clippers,30:50,5,10,50.0,0,1,0.0,0,0,0.0,0,2,2,3,1,0,1,3,10,1,708,2019-01-23
9645,Montrezl Harrell,LA Clippers,25:30,6,7,85.7,0,0,0.0,4,8,50.0,1,4,5,1,0,1,0,2,16,6,708,2019-01-23
9646,Lou Williams,LA Clippers,21:08,5,12,41.7,1,4,25.0,2,4,50.0,0,5,5,6,1,1,1,2,13,4,708,2019-01-23
9647,James Johnson,Miami Heat,25:34,1,5,20.0,1,2,50.0,0,0,0.0,1,1,2,1,0,1,0,1,3,-8,708,2019-01-23
9648,Hassan Whiteside,Miami Heat,32:28,10,13,76.9,0,0,0.0,2,5,40.0,5,11,16,2,1,1,4,2,22,-7,708,2019-01-23
9649,Josh Richardson,Miami Heat,37:07,5,15,33.3,3,9,33.3,4,5,80.0,0,5,5,5,1,0,0,3,17,-1,708,2019-01-23
9650,Justise Winslow,Miami Heat,31:15,5,10,50.0,1,3,33.3,0,0,0.0,1,1,2,3,0,0,4,4,11,-5,708,2019-01-23
9651,Bam Adebayo,Miami Heat,15:32,4,5,80.0,0,0,0.0,0,0,0.0,3,4,7,0,0,0,1,5,8,-5,708,2019-01-23
9652,Eric Gordon,Houston Rockets,36:36,8,15,53.3,3,5,60.0,1,3,33.3,0,4,4,0,2,0,2,4,20,-7,709,2019-01-23
9653,P.J. Tucker,Houston Rockets,38:47,1,5,20.0,1,4,25.0,0,0,0.0,3,6,9,0,2,2,2,4,3,13,709,2019-01-23
9654,James Harden,Houston Rockets,40:00,17,38,44.7,5,20,25.0,22,25,88.0,6,9,15,4,5,0,5,3,61,19,709,2019-01-23
9655,Austin Rivers,Houston Rockets,33:50,2,7,28.6,0,3,0.0,0,0,0.0,1,1,2,4,1,1,0,3,4,-5,709,2019-01-23
9656,Frank Ntilikina,New York Knicks,23:57,0,5,0.0,0,2,0.0,0,0,0.0,0,2,2,6,1,0,2,2,0,8,709,2019-01-23
9657,Mitchell Robinson,New York Knicks,17:23,5,5,100,0,0,0.0,2,2,100,1,0,1,0,1,3,0,6,12,12,709,2019-01-23
9658,DeMar DeRozan,San Antonio Spurs,37:06,12,19,63.2,0,0,0.0,2,3,66.7,1,8,9,3,2,1,6,2,26,-2,710,2019-01-23
9659,Rudy Gay,San Antonio Spurs,30:25,7,11,63.6,0,2,0.0,3,3,100,0,4,4,3,2,0,2,4,17,-5,710,2019-01-23
9660,LaMarcus Aldridge,San Antonio Spurs,34:44,5,12,41.7,1,1,100,2,2,100,2,3,5,6,1,3,2,1,13,0,710,2019-01-23
9661,Derrick White,San Antonio Spurs,36:15,6,9,66.7,1,3,33.3,2,2,100,0,4,4,5,2,1,1,2,15,-11,710,2019-01-23
9662,Bryn Forbes,San Antonio Spurs,31:24,5,9,55.6,4,6,66.7,0,0,0.0,1,5,6,2,0,0,1,1,14,10,710,2019-01-23
9663,Patty Mills,San Antonio Spurs,23:03,6,10,60.0,3,7,42.9,2,3,66.7,0,1,1,1,1,0,1,1,17,2,710,2019-01-23
9664,Jakob Poeltl,San Antonio Spurs,13:15,1,2,50.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,0,2,-2,710,2019-01-23
9665,Joel Embiid,Philadelphia 76ers,37:02,13,28,46.4,2,4,50.0,5,6,83.3,7,12,19,3,0,1,3,3,33,12,710,2019-01-23
9666,Ben Simmons,Philadelphia 76ers,35:23,9,14,64.3,0,0,0.0,3,4,75.0,2,8,10,15,1,0,3,2,21,2,710,2019-01-23
9667,Landry Shamet,Philadelphia 76ers,22:19,5,7,71.4,3,5,60.0,1,1,100,0,0,0,2,3,0,0,2,14,2,710,2019-01-23
9668,T.J. McConnell,Philadelphia 76ers,21:28,5,7,71.4,0,1,0.0,0,0,0.0,1,1,2,8,1,0,1,1,10,-6,710,2019-01-23
9669,Mike Muscala,Philadelphia 76ers,12:43,1,2,50.0,1,2,50.0,0,0,0.0,1,2,3,0,0,0,0,0,3,6,710,2019-01-23
9670,Taurean Prince,Atlanta Hawks,28:00,6,10,60.0,3,7,42.9,0,0,0.0,0,6,6,2,1,1,1,3,15,10,711,2019-01-23
9671,John Collins,Atlanta Hawks,29:10,14,16,87.5,4,4,100,3,3,100,3,5,8,2,2,0,2,4,35,33,711,2019-01-23
9672,Dewayne Dedmon,Atlanta Hawks,24:46,6,9,66.7,1,4,25.0,1,1,100,2,5,7,5,1,0,3,3,14,28,711,2019-01-23
9673,DeAndre' Bembry,Atlanta Hawks,28:02,1,4,25.0,0,0,0.0,0,0,0.0,0,1,1,5,1,1,1,2,2,9,711,2019-01-23
9674,Trae Young,Atlanta Hawks,32:45,1,12,8.3,1,7,14.3,2,2,100,1,6,7,12,1,0,3,1,5,24,711,2019-01-23
9675,Alex Len,Atlanta Hawks,22:30,4,10,40.0,0,0,0.0,6,7,85.7,7,3,10,1,2,0,1,1,14,-7,711,2019-01-23
9676,Chandler Hutchison,Chicago Bulls,33:20,3,5,60.0,0,1,0.0,0,0,0.0,1,6,7,3,1,1,1,2,6,-15,711,2019-01-23
9677,Lauri Markkanen,Chicago Bulls,34:29,8,16,50.0,3,8,37.5,3,3,100,0,6,6,1,0,1,2,1,22,-9,711,2019-01-23
9678,Robin Lopez,Chicago Bulls,15:03,2,2,100,0,0,0.0,1,2,50.0,2,1,3,0,0,1,3,3,5,-10,711,2019-01-23
9679,Zach LaVine,Chicago Bulls,34:09,6,15,40.0,2,6,33.3,9,10,90.0,0,4,4,4,2,0,3,2,23,-10,711,2019-01-23
9680,Bobby Portis,Chicago Bulls,33:14,3,12,25.0,1,4,25.0,2,2,100,2,5,7,2,0,0,1,4,9,-7,711,2019-01-23
9681,Wayne Selden,Chicago Bulls,18:31,5,6,83.3,1,2,50.0,0,1,0.0,0,1,1,0,0,0,3,0,11,-14,711,2019-01-23
9682,Nicolas Batum,Charlotte Hornets,36:37,6,9,66.7,4,6,66.7,2,2,100,0,4,4,2,0,1,1,1,18,3,712,2019-01-23
9683,Jeremy Lamb,Charlotte Hornets,29:52,5,9,55.6,1,4,25.0,6,7,85.7,0,4,4,4,0,0,1,3,17,-7,712,2019-01-23
9684,Kemba Walker,Charlotte Hornets,38:58,9,17,52.9,3,7,42.9,1,2,50.0,1,1,2,7,4,0,1,1,22,8,712,2019-01-23
9685,Willy Hernangomez,Charlotte Hornets,18:20,3,4,75.0,0,0,0.0,2,3,66.7,0,9,9,1,0,1,0,4,8,13,712,2019-01-23
9686,Malik Monk,Charlotte Hornets,17:46,4,7,57.1,1,3,33.3,0,0,0.0,0,2,2,2,0,0,0,1,9,4,712,2019-01-23
9687,Miles Bridges,Charlotte Hornets,4:02,1,1,100,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,13,712,2019-01-23
9688,Garrett Temple,Memphis Grizzlies,36:32,2,5,40.0,1,4,25.0,0,0,0.0,0,3,3,3,1,1,1,5,5,-7,712,2019-01-23
9689,Justin Holiday,Memphis Grizzlies,40:23,4,11,36.4,2,8,25.0,0,0,0.0,2,4,6,1,0,0,2,2,10,-11,712,2019-01-23
9690,Mike Conley,Memphis Grizzlies,36:01,10,17,58.8,2,5,40.0,9,9,100,0,2,2,1,1,0,3,3,31,-8,712,2019-01-23
9691,JaMychal Green,Memphis Grizzlies,27:12,5,10,50.0,1,3,33.3,3,4,75.0,0,3,3,3,1,1,1,6,14,-9,712,2019-01-23
9692,Jevon Carter,Memphis Grizzlies,4:08,1,2,50.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,5,712,2019-01-23
9693,Reggie Bullock,Detroit Pistons,26:48,2,12,16.7,1,8,12.5,0,0,0.0,1,5,6,5,0,1,2,2,5,6,713,2019-01-23
9694,Blake Griffin,Detroit Pistons,37:51,14,28,50.0,4,9,44.4,5,6,83.3,2,7,9,7,1,0,1,2,37,7,713,2019-01-23
9695,Bruce Brown,Detroit Pistons,22:01,1,4,25.0,1,1,100,1,2,50.0,0,6,6,0,0,0,0,0,4,-1,713,2019-01-23
9696,Reggie Jackson,Detroit Pistons,30:01,6,11,54.5,4,7,57.1,1,2,50.0,1,4,5,3,0,0,1,3,17,7,713,2019-01-23
9697,Luke Kennard,Detroit Pistons,21:12,1,6,16.7,0,3,0.0,3,3,100,0,3,3,0,2,0,0,0,5,-2,713,2019-01-23
9698,E'Twaun Moore,New Orleans Pelicans,23:27,2,5,40.0,0,1,0.0,1,1,100,0,6,6,2,1,0,0,0,5,-1,713,2019-01-23
9699,Julius Randle,New Orleans Pelicans,33:41,6,14,42.9,0,1,0.0,1,1,100,1,12,13,2,0,2,3,5,13,-1,713,2019-01-23
9700,Jrue Holiday,New Orleans Pelicans,38:11,14,24,58.3,0,2,0.0,1,2,50.0,1,4,5,7,0,0,0,1,29,-8,713,2019-01-23
9701,Elfrid Payton,New Orleans Pelicans,32:15,1,7,14.3,0,2,0.0,0,0,0.0,0,3,3,5,1,0,1,3,2,-1,713,2019-01-23
9702,Frank Jackson,New Orleans Pelicans,16:05,4,5,80.0,0,1,0.0,0,0,0.0,0,3,3,2,0,0,1,1,8,9,713,2019-01-23
9703,Solomon Hill,New Orleans Pelicans,5:25,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,713,2019-01-23
9704,Torrey Craig,Denver Nuggets,38:23,3,8,37.5,0,2,0.0,1,4,25.0,3,5,8,2,2,4,0,3,7,-7,714,2019-01-23
9705,Paul Millsap,Denver Nuggets,18:06,1,8,12.5,0,3,0.0,0,0,0.0,2,3,5,0,0,0,1,1,2,-20,714,2019-01-23
9706,Nikola Jokic,Denver Nuggets,37:05,10,21,47.6,1,7,14.3,7,7,100,3,18,21,6,2,1,3,5,28,-11,714,2019-01-23
9707,Gary Harris,Denver Nuggets,27:50,6,9,66.7,0,2,0.0,4,4,100,0,2,2,2,0,1,2,3,16,-9,714,2019-01-23
9708,Jamal Murray,Denver Nuggets,28:27,3,11,27.3,1,2,50.0,2,3,66.7,0,0,0,3,0,0,2,4,9,-20,714,2019-01-23
9709,Monte Morris,Denver Nuggets,23:27,4,4,100,2,2,100,0,0,0.0,0,1,1,0,0,0,2,1,10,4,714,2019-01-23
9710,Mason Plumlee,Denver Nuggets,3:33,1,1,100,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,1,2,-3,714,2019-01-23
9711,Will Barton,Denver Nuggets,29:39,8,13,61.5,4,5,80.0,2,2,100,3,6,9,5,1,1,3,4,22,10,714,2019-01-23
9712,Trey Lyles,Denver Nuggets,19:59,6,13,46.2,0,4,0.0,0,0,0.0,0,3,3,2,1,0,0,3,12,11,714,2019-01-23
9713,Malik Beasley,Denver Nuggets,7:49,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,9,714,2019-01-23
9714,Juancho Hernangomez,Denver Nuggets,5:42,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,0,0,6,714,2019-01-23
9715,Joe Ingles,Utah Jazz,36:12,5,12,41.7,4,10,40.0,0,0,0.0,0,5,5,8,0,1,3,2,14,-3,714,2019-01-23
9716,Derrick Favors,Utah Jazz,5:21,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,1,0,8,714,2019-01-23
9717,Rudy Gobert,Utah Jazz,36:36,4,11,36.4,0,0,0.0,7,9,77.8,7,3,10,3,0,3,0,3,15,16,714,2019-01-23
9718,Donovan Mitchell,Utah Jazz,38:23,12,25,48.0,6,10,60.0,5,9,55.6,2,4,6,6,2,2,2,3,35,21,714,2019-01-23
9719,Ricky Rubio,Utah Jazz,24:13,6,10,60.0,2,6,33.3,3,3,100,0,3,3,6,0,0,1,3,17,4,714,2019-01-23
9720,Jae Crowder,Utah Jazz,33:07,5,12,41.7,3,9,33.3,2,4,50.0,1,5,6,0,1,0,3,3,15,-2,714,2019-01-23
9721,Royce O'Neale,Utah Jazz,23:40,2,4,50.0,1,3,33.3,0,0,0.0,0,3,3,3,3,0,3,2,5,1,714,2019-01-23
9722,Grayson Allen,Utah Jazz,3:17,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,714,2019-01-23
9723,Georges Niang,Utah Jazz,9:53,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,0,714,2019-01-23
9724,Kevin Durant,Golden State Warriors,37:14,9,18,50.0,1,4,25.0,2,2,100,0,2,2,5,2,3,4,1,21,15,715,2019-01-24
9725,Draymond Green,Golden State Warriors,33:08,3,6,50.0,1,2,50.0,0,0,0.0,2,13,15,7,0,1,3,5,7,-4,715,2019-01-24
9726,Klay Thompson,Golden State Warriors,35:42,4,13,30.8,1,4,25.0,0,0,0.0,0,1,1,5,0,0,0,3,9,2,715,2019-01-24
9727,Stephen Curry,Golden State Warriors,35:28,14,24,58.3,2,8,25.0,8,8,100,0,4,4,3,0,1,3,2,38,13,715,2019-01-24
9728,Andre Iguodala,Golden State Warriors,25:07,3,3,100,1,1,100,4,6,66.7,1,1,2,5,1,0,0,1,11,12,715,2019-01-24
9729,Kevon Looney,Golden State Warriors,16:52,3,4,75.0,0,0,0.0,2,2,100,3,7,10,1,1,0,0,1,8,14,715,2019-01-24
9730,Trevor Ariza,Washington Wizards,39:25,9,16,56.3,3,8,37.5,6,6,100,1,2,3,3,2,1,1,0,27,1,715,2019-01-24
9731,Jeff Green,Washington Wizards,27:56,5,11,45.5,3,7,42.9,2,3,66.7,0,2,2,2,0,0,2,4,15,-4,715,2019-01-24
9732,Thomas Bryant,Washington Wizards,21:22,6,7,85.7,2,2,100,0,1,0.0,2,3,5,4,0,0,1,1,14,-4,715,2019-01-24
9733,Bradley Beal,Washington Wizards,39:49,8,22,36.4,1,9,11.1,5,8,62.5,3,7,10,3,1,0,3,5,22,-13,715,2019-01-24
9734,Tomas Satoransky,Washington Wizards,38:58,8,13,61.5,3,5,60.0,1,2,50.0,2,1,3,10,3,0,2,1,20,3,715,2019-01-24
9735,Sam Dekker,Washington Wizards,16:33,0,5,0.0,0,1,0.0,0,0,0.0,0,2,2,1,0,0,0,2,0,-1,715,2019-01-24
9736,Solomon Hill,New Orleans Pelicans,37:04,3,7,42.9,0,3,0.0,1,2,50.0,1,4,5,3,1,1,0,5,7,-2,716,2019-01-24
9737,Jrue Holiday,New Orleans Pelicans,36:36,9,19,47.4,3,8,37.5,1,1,100,0,9,9,13,4,1,5,2,22,-10,716,2019-01-24
9738,Elfrid Payton,New Orleans Pelicans,29:25,5,12,41.7,1,4,25.0,4,4,100,1,3,4,12,1,2,2,1,15,-7,716,2019-01-24
9739,Frank Jackson,New Orleans Pelicans,25:34,6,13,46.2,0,5,0.0,0,0,0.0,0,1,1,2,0,0,2,3,12,12,716,2019-01-24
9740,Kenrich Williams,New Orleans Pelicans,18:24,1,4,25.0,0,1,0.0,0,0,0.0,1,3,4,1,0,0,0,2,2,9,716,2019-01-24
9741,Paul George,Oklahoma City Thunder,37:41,8,18,44.4,6,10,60.0,1,4,25.0,3,8,11,7,1,1,2,2,23,2,716,2019-01-24
9742,Jerami Grant,Oklahoma City Thunder,34:39,6,15,40.0,2,4,50.0,0,0,0.0,0,3,3,1,2,0,0,3,14,11,716,2019-01-24
9743,Steven Adams,Oklahoma City Thunder,35:43,9,12,75.0,0,0,0.0,2,2,100,6,6,12,2,1,0,4,2,20,14,716,2019-01-24
9744,Russell Westbrook,Oklahoma City Thunder,36:41,9,19,47.4,1,3,33.3,4,8,50.0,1,16,17,16,2,0,4,3,23,14,716,2019-01-24
9745,Dennis Schroder,Oklahoma City Thunder,22:28,4,8,50.0,2,3,66.7,0,0,0.0,0,1,1,5,1,0,2,0,10,-4,716,2019-01-24
9746,Nerlens Noel,Oklahoma City Thunder,12:17,3,5,60.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,3,6,-8,716,2019-01-24
9747,Abdel Nader,Oklahoma City Thunder,12:05,1,5,20.0,0,2,0.0,1,2,50.0,1,3,4,0,0,0,0,0,3,-9,716,2019-01-24
9748,Maurice Harkless,Portland Trail Blazers,22:59,2,4,50.0,1,1,100,0,0,0.0,1,4,5,3,1,0,1,3,5,2,717,2019-01-24
9749,Jusuf Nurkic,Portland Trail Blazers,23:48,4,13,30.8,0,0,0.0,8,8,100,4,5,9,1,0,1,2,3,16,13,717,2019-01-24
9750,CJ McCollum,Portland Trail Blazers,25:22,8,15,53.3,4,8,50.0,0,0,0.0,0,3,3,2,1,0,1,3,20,14,717,2019-01-24
9751,Damian Lillard,Portland Trail Blazers,29:31,7,16,43.8,1,3,33.3,9,9,100,0,3,3,3,2,2,2,2,24,17,717,2019-01-24
9752,Zach Collins,Portland Trail Blazers,24:13,2,6,33.3,0,0,0.0,3,3,100,3,5,8,2,1,2,2,3,7,1,717,2019-01-24
9753,Jake Layman,Portland Trail Blazers,33:26,9,15,60.0,2,6,33.3,0,0,0.0,2,6,8,3,1,2,3,5,20,11,717,2019-01-24
9754,Seth Curry,Portland Trail Blazers,29:54,7,13,53.8,3,7,42.9,0,0,0.0,1,5,6,3,2,1,1,1,17,11,717,2019-01-24
9755,Mikal Bridges,Phoenix Suns,29:17,3,5,60.0,2,3,66.7,0,0,0.0,0,5,5,2,1,0,0,0,8,3,717,2019-01-24
9756,Josh Jackson,Phoenix Suns,28:28,2,10,20.0,0,4,0.0,2,2,100,2,7,9,1,0,1,1,2,6,-25,717,2019-01-24
9757,Devin Booker,Phoenix Suns,30:15,9,20,45.0,2,7,28.6,7,8,87.5,0,1,1,3,1,0,8,2,27,-31,717,2019-01-24
9758,De'Anthony Melton,Phoenix Suns,11:43,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,2,3,2,-6,717,2019-01-24
9759,Andrew Wiggins,Minnesota Timberwolves,37:04,9,23,39.1,1,4,25.0,4,5,80.0,3,5,8,3,2,0,2,4,23,15,718,2019-01-24
9760,Taj Gibson,Minnesota Timberwolves,27:50,4,7,57.1,0,0,0.0,6,6,100,6,4,10,1,1,1,1,2,14,7,718,2019-01-24
9761,Karl-Anthony Towns,Minnesota Timberwolves,31:19,10,18,55.6,3,5,60.0,4,4,100,4,8,12,5,1,2,2,3,27,12,718,2019-01-24
9762,Josh Okogie,Minnesota Timberwolves,39:31,2,14,14.3,0,7,0.0,5,5,100,2,1,3,1,1,0,1,2,9,8,718,2019-01-24
9763,Derrick Rose,Minnesota Timberwolves,12:11,3,7,42.9,0,1,0.0,0,0,0.0,1,2,3,3,0,0,2,0,6,-2,718,2019-01-24
9764,Gorgui Dieng,Minnesota Timberwolves,15:24,2,7,28.6,0,2,0.0,0,0,0.0,4,2,6,2,1,0,0,2,4,5,718,2019-01-24
9765,Dario Saric,Minnesota Timberwolves,20:10,1,2,50.0,0,1,0.0,2,2,100,2,4,6,1,1,0,0,1,4,8,718,2019-01-24
9766,Keita Bates-Diop,Minnesota Timberwolves,1:17,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,0,0,-2,718,2019-01-24
9767,Brandon Ingram,Los Angeles Lakers,36:09,8,14,57.1,0,2,0.0,4,6,66.7,0,6,6,1,2,0,2,3,20,-10,718,2019-01-24
9768,Kyle Kuzma,Los Angeles Lakers,28:05,4,12,33.3,0,4,0.0,2,3,66.7,1,3,4,4,0,0,1,0,10,0,718,2019-01-24
