,Visitor,VisitorScore,Home,HomeScore,Date
595,Knicks,101,Raptors,116,1/15/2017
596,Bucks,98,Hawks,111,1/15/2017
597,Rockets,137,Nets,112,1/15/2017
598,Thunder,122,Kings,118,1/15/2017
599,Bulls,108,Grizzlies,104,1/15/2017
600,Pistons,102,Lakers,97,1/15/2017
601,Hawks,108,Knicks,107,1/16/2017
602,Trail Blazers,101,Wizards,120,1/16/2017
603,76ers,113,Bucks,104,1/16/2017
604,Pelicans,95,Pacers,98,1/16/2017
605,Magic,112,Nuggets,125,1/16/2017
606,Hornets,98,Celtics,108,1/16/2017
607,Cavaliers,91,Warriors,126,1/16/2017
608,Jazz,106,Suns,101,1/16/2017
609,Thunder,98,Clippers,120,1/16/2017
610,Raptors,119,Nets,109,1/17/2017
611,Rockets,103,Heat,109,1/17/2017
612,Mavericks,99,Bulls,98,1/17/2017
613,Timberwolves,114,Spurs,122,1/17/2017
614,Nuggets,127,Lakers,121,1/17/2017
615,Raptors,89,76ers,94,1/18/2017
616,Grizzlies,101,Wizards,104,1/18/2017
617,Trail Blazers,85,Hornets,107,1/18/2017
618,Knicks,117,Celtics,106,1/18/2017
619,Magic,98,Pelicans,118,1/18/2017
620,Bucks,92,Rockets,111,1/18/2017
621,Hawks,95,Pistons,118,1/18/2017
622,Thunder,100,Warriors,121,1/18/2017
623,Pacers,106,Kings,100,1/18/2017
624,Suns,103,Cavaliers,118,1/19/2017
625,Mavericks,95,Heat,99,1/19/2017
626,Wizards,113,Knicks,110,1/19/2017
627,Nuggets,104,Spurs,118,1/19/2017
628,Timberwolves,104,Clippers,101,1/19/2017
629,Trail Blazers,92,76ers,93,1/20/2017
630,Raptors,78,Hornets,113,1/20/2017
631,Bucks,96,Magic,112,1/20/2017
632,Kings,91,Grizzlies,107,1/20/2017
633,Nets,143,Pelicans,114,1/20/2017
634,Warriors,125,Rockets,108,1/20/2017
635,Bulls,93,Hawks,102,1/20/2017
636,Jazz,112,Mavericks,107,1/20/2017
637,Pacers,95,Lakers,108,1/20/2017
638,Trail Blazers,127,Celtics,123,1/21/2017
639,Wizards,112,Pistons,113,1/21/2017
640,Nets,105,Hornets,112,1/21/2017
641,76ers,93,Hawks,110,1/21/2017
642,Suns,107,Knicks,105,1/21/2017
643,Bucks,97,Heat,109,1/21/2017
644,Rockets,119,Grizzlies,95,1/21/2017
645,Spurs,118,Cavaliers,115,1/21/2017
646,Clippers,98,Nuggets,123,1/21/2017
647,Pacers,100,Jazz,109,1/21/2017
648,Kings,99,Bulls,102,1/21/2017
649,Warriors,118,Magic,98,1/22/2017
650,Lakers,73,Mavericks,122,1/22/2017
651,Suns,115,Raptors,103,1/22/2017
652,Nuggets,108,Timberwolves,111,1/22/2017
653,Wizards,109,Hornets,99,1/23/2017
654,Spurs,112,Nets,86,1/23/2017
655,Clippers,115,Hawks,105,1/23/2017
656,Warriors,102,Heat,105,1/23/2017
657,Kings,109,Pistons,104,1/23/2017
658,Rockets,114,Bucks,127,1/23/2017
659,Cavaliers,122,Pelicans,124,1/23/2017
660,Knicks,109,Pacers,103,1/23/2017
661,Thunder,97,Jazz,95,1/23/2017
662,Spurs,108,Raptors,106,1/24/2017
663,Clippers,110,76ers,121,1/24/2017
664,Celtics,108,Wizards,123,1/24/2017
665,Bulls,100,Magic,92,1/24/2017
666,Jazz,93,Nuggets,103,1/24/2017
667,Timberwolves,112,Suns,111,1/24/2017
668,Kings,116,Cavaliers,112,1/25/2017
669,Rockets,109,Celtics,120,1/25/2017
670,Heat,109,Nets,106,1/25/2017
671,Hawks,119,Bulls,114,1/25/2017
672,76ers,114,Bucks,109,1/25/2017
673,Raptors,99,Grizzlies,101,1/25/2017
674,Thunder,114,Pelicans,105,1/25/2017
675,Warriors,113,Hornets,103,1/25/2017
676,Knicks,95,Mavericks,103,1/25/2017
677,Lakers,98,Trail Blazers,105,1/25/2017
678,Mavericks,98,Thunder,109,1/26/2017
679,Pacers,109,Timberwolves,103,1/26/2017
680,Suns,120,Nuggets,127,1/26/2017
681,Lakers,88,Jazz,96,1/26/2017
682,Kings,111,Pacers,115,1/27/2017
683,Nets,116,Cavaliers,124,1/27/2017
684,Magic,98,Celtics,128,1/27/2017
685,Bucks,86,Raptors,102,1/27/2017
686,Hornets,107,Knicks,110,1/27/2017
687,Rockets,123,76ers,118,1/27/2017
688,Heat,100,Bulls,88,1/27/2017
689,Spurs,103,Pelicans,119,1/27/2017
690,Wizards,112,Hawks,86,1/27/2017
691,Grizzlies,109,Trail Blazers,112,1/27/2017
692,Kings,109,Hornets,106,1/28/2017
693,Pistons,103,Heat,116,1/28/2017
694,Celtics,112,Bucks,108,1/28/2017
695,Clippers,98,Warriors,144,1/28/2017
696,Grizzlies,102,Jazz,95,1/28/2017
697,Nuggets,123,Suns,112,1/28/2017
698,Nets,109,Timberwolves,129,1/28/2017
699,Knicks,139,Hawks,142,1/29/2017
700,Thunder,91,Cavaliers,107,1/29/2017
701,Rockets,101,Pacers,120,1/29/2017
702,Wizards,107,Pelicans,94,1/29/2017
703,Magic,114,Raptors,113,1/29/2017
704,76ers,108,Bulls,121,1/29/2017
705,Mavericks,105,Spurs,101,1/29/2017
706,Warriors,113,Trail Blazers,111,1/29/2017
707,Kings,119,76ers,122,1/30/2017
708,Nets,96,Heat,104,1/30/2017
709,Magic,105,Timberwolves,111,1/30/2017
710,Pistons,109,Celtics,113,1/30/2017
711,Cavaliers,97,Mavericks,104,1/30/2017
712,Grizzlies,115,Suns,96,1/30/2017
713,Knicks,101,Wizards,117,1/31/2017
714,Pelicans,106,Raptors,108,1/31/2017
715,Kings,83,Rockets,105,1/31/2017
716,Thunder,94,Spurs,108,1/31/2017
717,Hornets,98,Trail Blazers,115,1/31/2017
718,Nuggets,116,Lakers,120,1/31/2017
719,Pacers,98,Magic,88,2/1/2017
720,Timberwolves,97,Cavaliers,125,2/1/2017
721,Raptors,104,Celtics,109,2/1/2017
722,Knicks,95,Nets,90,2/1/2017
723,Hawks,93,Heat,116,2/1/2017
724,Pelicans,98,Pistons,118,2/1/2017
725,76ers,95,Mavericks,113,2/1/2017
726,Grizzlies,119,Nuggets,99,2/1/2017
727,Bucks,88,Jazz,104,2/1/2017
728,Clippers,124,Suns,114,2/1/2017
729,Bulls,128,Thunder,100,2/1/2017
730,Hornets,111,Warriors,126,2/1/2017
731,Lakers,108,Wizards,116,2/2/2017
732,Hawks,113,Rockets,108,2/2/2017
733,76ers,86,Spurs,102,2/2/2017
734,Warriors,133,Clippers,120,2/2/2017
735,Raptors,94,Magic,102,2/3/2017
736,Pacers,106,Nets,97,2/3/2017
737,Timberwolves,108,Pistons,116,2/3/2017
738,Bulls,117,Rockets,121,2/3/2017
739,Grizzlies,102,Thunder,114,2/3/2017
740,Lakers,107,Celtics,113,2/3/2017
741,Bucks,117,Nuggets,121,2/3/2017
742,Suns,105,Kings,103,2/3/2017
743,Mavericks,108,Trail Blazers,104,2/3/2017
744,Pelicans,91,Wizards,105,2/4/2017
745,Magic,86,Hawks,113,2/4/2017
746,Pistons,84,Pacers,105,2/4/2017
747,76ers,102,Heat,125,2/4/2017
748,Cavaliers,111,Knicks,104,2/4/2017
749,Hornets,98,Jazz,105,2/4/2017
750,Bucks,137,Suns,112,2/4/2017
751,Nuggets,97,Spurs,121,2/4/2017
752,Grizzlies,107,Timberwolves,99,2/4/2017
753,Warriors,106,Kings,109,2/4/2017
754,Raptors,103,Nets,95,2/5/2017
755,Clippers,102,Celtics,107,2/5/2017
756,Trail Blazers,99,Thunder,105,2/5/2017
757,Lakers,121,Knicks,107,2/6/2017
758,Cavaliers,140,Wizards,135,2/6/2017
759,Thunder,90,Pacers,93,2/6/2017
760,Clippers,109,Raptors,118,2/6/2017
761,Jazz,120,Hawks,95,2/6/2017
762,76ers,96,Pistons,113,2/6/2017
763,Suns,106,Pelicans,111,2/6/2017
764,Heat,115,Timberwolves,113,2/6/2017
765,Mavericks,87,Nuggets,110,2/6/2017
766,Spurs,74,Grizzlies,89,2/6/2017
767,Bulls,112,Kings,107,2/6/2017
768,Nets,107,Hornets,111,2/7/2017
769,Magic,104,Rockets,128,2/7/2017
770,Trail Blazers,114,Mavericks,113,2/7/2017
771,Spurs,111,76ers,103,2/8/2017
772,Cavaliers,132,Pacers,117,2/8/2017
773,Wizards,114,Nets,110,2/8/2017
774,Nuggets,106,Hawks,117,2/8/2017
775,Lakers,102,Pistons,121,2/8/2017
776,Heat,106,Bucks,88,2/8/2017
777,Suns,91,Grizzlies,110,2/8/2017
778,Jazz,127,Pelicans,94,2/8/2017
779,Raptors,109,Timberwolves,112,2/8/2017
780,Clippers,119,Knicks,115,2/8/2017
781,Bulls,92,Warriors,123,2/8/2017
782,Celtics,92,Kings,108,2/8/2017
783,Rockets,107,Hornets,95,2/9/2017
784,76ers,112,Magic,111,2/9/2017
785,Cavaliers,109,Thunder,118,2/9/2017
786,Jazz,105,Mavericks,112,2/9/2017
787,Celtics,120,Trail Blazers,111,2/9/2017
788,Heat,108,Nets,99,2/10/2017
789,Nuggets,131,Knicks,123,2/10/2017
790,Spurs,103,Pistons,92,2/10/2017
791,Lakers,122,Bucks,114,2/10/2017
792,Warriors,122,Grizzlies,107,2/10/2017
793,Pelicans,122,Timberwolves,106,2/10/2017
794,Pacers,107,Wizards,112,2/10/2017
795,Hawks,107,Kings,108,2/10/2017
796,Bulls,97,Suns,115,2/10/2017
797,Clippers,107,Hornets,102,2/11/2017
798,Bucks,116,Pacers,100,2/11/2017
799,Heat,109,76ers,117,2/11/2017
800,Nuggets,109,Cavaliers,125,2/11/2017
801,Warriors,130,Thunder,114,2/11/2017
802,Suns,102,Rockets,133,2/11/2017
803,Magic,80,Mavericks,112,2/11/2017
804,Celtics,112,Jazz,104,2/11/2017
805,Bulls,89,Timberwolves,117,2/12/2017
806,Spurs,90,Knicks,94,2/12/2017
807,Pistons,102,Raptors,101,2/12/2017
808,Pelicans,99,Kings,105,2/12/2017
809,76ers,105,Hornets,99,2/13/2017
810,Spurs,110,Pacers,106,2/13/2017
811,Grizzlies,112,Nets,103,2/13/2017
812,Magic,116,Heat,107,2/13/2017
813,Thunder,98,Wizards,120,2/13/2017
814,Pistons,89,Bucks,102,2/13/2017
815,Celtics,111,Mavericks,98,2/13/2017
816,Warriors,110,Nuggets,132,2/13/2017
817,Clippers,88,Jazz,72,2/13/2017
818,Pelicans,110,Suns,108,2/13/2017
819,Hawks,109,Trail Blazers,104,2/13/2017
820,Raptors,94,Bulls,105,2/14/2017
821,Cavaliers,116,Timberwolves,108,2/14/2017
822,Kings,97,Lakers,96,2/14/2017
823,Spurs,107,Magic,79,2/15/2017
824,Pacers,104,Cavaliers,113,2/15/2017
825,76ers,108,Celtics,116,2/15/2017
826,Hornets,85,Raptors,90,2/15/2017
827,Bucks,129,Nets,125,2/15/2017
828,Mavericks,91,Pistons,98,2/15/2017
829,Pelicans,95,Grizzlies,91,2/15/2017
830,Heat,117,Rockets,109,2/15/2017
831,Timberwolves,112,Nuggets,99,2/15/2017
832,Trail Blazers,88,Jazz,111,2/15/2017
833,Lakers,101,Suns,137,2/15/2017
834,Knicks,105,Thunder,116,2/15/2017
835,Hawks,84,Clippers,99,2/15/2017
836,Kings,86,Warriors,109,2/15/2017
837,Wizards,111,Pacers,98,2/16/2017
838,Celtics,103,Bulls,104,2/16/2017
839,East,88,West,59,2/17/2017
840,World,150,USA,141,2/17/2017
841,East,182,West,192,2/19/2017
842,Trail Blazers,112,Magic,103,2/23/2017
843,Hornets,108,Pistons,114,2/23/2017
844,Rockets,129,Pelicans,99,2/23/2017
845,Knicks,104,Cavaliers,119,2/23/2017
846,Clippers,113,Warriors,123,2/23/2017
847,Nuggets,100,Kings,116,2/23/2017
848,Wizards,112,76ers,120,2/24/2017
849,Grizzlies,92,Pacers,102,2/24/2017
850,Celtics,97,Raptors,107,2/24/2017
851,Suns,121,Bulls,128,2/24/2017
852,Jazz,109,Bucks,95,2/24/2017
853,Lakers,93,Thunder,110,2/24/2017
854,Mavericks,84,Timberwolves,97,2/24/2017
855,Heat,108,Hawks,90,2/24/2017
856,Nets,109,Nuggets,129,2/24/2017
857,Spurs,105,Clippers,97,2/24/2017
858,Hornets,99,Kings,85,2/25/2017
859,Hawks,86,Magic,105,2/25/2017
860,76ers,109,Knicks,110,2/25/2017
861,Pacers,95,Heat,113,2/25/2017
862,Pelicans,83,Mavericks,96,2/25/2017
863,Bulls,117,Cavaliers,99,2/25/2017
864,Timberwolves,130,Rockets,142,2/25/2017
865,Nets,95,Warriors,112,2/25/2017
866,Spurs,119,Lakers,98,2/26/2017
867,Suns,96,Bucks,100,2/26/2017
868,Grizzlies,105,Nuggets,98,2/26/2017
869,Jazz,102,Wizards,92,2/26/2017
870,Trail Blazers,106,Raptors,112,2/26/2017
871,Celtics,104,Pistons,98,2/26/2017
872,Pelicans,110,Thunder,118,2/26/2017
873,Hornets,121,Clippers,124,2/26/2017
874,Raptors,92,Knicks,91,2/27/2017
875,Warriors,119,76ers,108,2/27/2017
876,Bucks,95,Cavaliers,102,2/27/2017
877,Hawks,114,Celtics,98,2/27/2017
878,Heat,89,Mavericks,96,2/27/2017
879,Pacers,117,Rockets,108,2/27/2017
880,Timberwolves,102,Kings,88,2/27/2017
881,Warriors,108,Wizards,112,2/28/2017
882,Trail Blazers,113,Pistons,120,2/28/2017
883,Nuggets,125,Bulls,107,2/28/2017
884,Suns,112,Grizzlies,130,2/28/2017
885,Jazz,106,Thunder,109,2/28/2017
886,Hornets,109,Lakers,104,2/28/2017
887,Knicks,101,Magic,90,3/1/2017
888,Wizards,105,Raptors,96,3/1/2017
889,Mavericks,95,Hawks,100,3/1/2017
890,76ers,98,Heat,125,3/1/2017
891,Nuggets,110,Bucks,98,3/1/2017
892,Pistons,86,Pelicans,109,3/1/2017
893,Cavaliers,99,Celtics,103,3/1/2017
894,Pacers,99,Spurs,100,3/1/2017
895,Timberwolves,107,Jazz,80,3/1/2017
896,Rockets,122,Clippers,103,3/1/2017
897,Nets,109,Kings,100,3/1/2017
898,Warriors,87,Bulls,94,3/2/2017
899,Hornets,103,Suns,120,3/2/2017
900,Thunder,109,Trail Blazers,114,3/2/2017
901,Knicks,102,76ers,105,3/3/2017
902,Raptors,114,Wizards,106,3/3/2017
903,Heat,99,Magic,110,3/3/2017
904,Cavaliers,135,Hawks,130,3/3/2017
905,Clippers,101,Bucks,112,3/3/2017
906,Grizzlies,100,Mavericks,104,3/3/2017
907,Nets,97,Jazz,112,3/3/2017
908,Thunder,111,Suns,118,3/3/2017
909,Spurs,101,Pelicans,98,3/3/2017
910,Celtics,115,Lakers,95,3/3/2017
911,Pistons,136,76ers,106,3/4/2017
912,Raptors,94,Bucks,101,3/4/2017
913,Cavaliers,92,Heat,120,3/4/2017
914,Clippers,101,Bulls,91,3/4/2017
915,Hornets,112,Nuggets,102,3/4/2017
916,Grizzlies,108,Rockets,123,3/4/2017
917,Timberwolves,90,Spurs,97,3/4/2017
918,Nets,116,Trail Blazers,130,3/4/2017
919,Pacers,97,Hawks,96,3/5/2017
920,Warriors,112,Knicks,105,3/5/2017
921,Celtics,106,Suns,109,3/5/2017
922,Magic,114,Wizards,115,3/5/2017
923,Jazz,110,Kings,109,3/5/2017
924,Thunder,89,Mavericks,104,3/5/2017
925,Pelicans,105,Lakers,97,3/5/2017
926,Bucks,112,76ers,98,3/6/2017
927,Knicks,113,Magic,105,3/6/2017
928,Heat,106,Cavaliers,98,3/6/2017
929,Warriors,119,Hawks,111,3/6/2017
930,Bulls,95,Pistons,109,3/6/2017
931,Nets,122,Grizzlies,109,3/6/2017
932,Pacers,88,Hornets,100,3/6/2017
933,Rockets,110,Spurs,112,3/6/2017
934,Kings,96,Nuggets,108,3/6/2017
935,Pelicans,83,Jazz,88,3/6/2017
936,Celtics,102,Clippers,116,3/6/2017
937,Trail Blazers,126,Thunder,121,3/7/2017
938,Lakers,111,Mavericks,122,3/7/2017
939,Wizards,131,Suns,127,3/7/2017
940,Bulls,91,Magic,98,3/8/2017
941,Nets,105,Hawks,110,3/8/2017
942,Hornets,101,Heat,108,3/8/2017
943,Knicks,93,Bucks,104,3/8/2017
944,Raptors,94,Pelicans,87,3/8/2017
945,Jazz,115,Rockets,108,3/8/2017
946,Clippers,91,Timberwolves,107,3/8/2017
947,Pistons,98,Pacers,115,3/8/2017
948,Kings,104,Spurs,114,3/8/2017
949,Wizards,123,Nuggets,113,3/8/2017
950,Celtics,99,Warriors,86,3/8/2017
951,Cavaliers,101,Pistons,106,3/9/2017
952,Clippers,114,Grizzlies,98,3/9/2017
953,Spurs,92,Thunder,102,3/9/2017
954,76ers,108,Trail Blazers,114,3/9/2017
955,Lakers,122,Suns,110,3/9/2017
956,Magic,81,Hornets,121,3/10/2017
957,Rockets,115,Bulls,94,3/10/2017
958,Pacers,85,Bucks,99,3/10/2017
959,Warriors,102,Timberwolves,103,3/10/2017
960,Raptors,99,Hawks,105,3/10/2017
961,Celtics,99,Nuggets,119,3/10/2017
962,Nets,96,Mavericks,105,3/10/2017
963,Wizards,130,Kings,122,3/10/2017
964,Jazz,104,Thunder,112,3/11/2017
965,76ers,100,Clippers,112,3/11/2017
966,Knicks,92,Pistons,112,3/11/2017
967,Pelicans,125,Hornets,122,3/11/2017
968,Cavaliers,116,Magic,104,3/11/2017
969,Timberwolves,95,Bucks,102,3/11/2017
970,Raptors,89,Heat,104,3/11/2017
971,Warriors,85,Spurs,107,3/11/2017
972,Hawks,107,Grizzlies,90,3/11/2017
973,Suns,100,Mavericks,98,3/11/2017
974,Wizards,125,Trail Blazers,124,3/11/2017
975,Nuggets,105,Kings,92,3/11/2017
976,Bulls,80,Celtics,100,3/12/2017
977,Knicks,112,Nets,120,3/12/2017
978,Heat,98,Pacers,102,3/12/2017
979,Trail Blazers,110,Suns,101,3/12/2017
980,Cavaliers,112,Rockets,117,3/12/2017
981,76ers,118,Lakers,116,3/12/2017
982,Bulls,115,Hornets,109,3/13/2017
983,Mavericks,78,Raptors,100,3/13/2017
984,Bucks,93,Grizzlies,113,3/13/2017
985,Hawks,99,Spurs,107,3/13/2017
986,Wizards,104,Timberwolves,119,3/13/2017
987,Clippers,108,Jazz,114,3/13/2017
988,Magic,115,Kings,120,3/13/2017
989,Lakers,101,Nuggets,129,3/13/2017
990,Pistons,96,Cavaliers,128,3/14/2017
991,Thunder,122,Nets,104,3/14/2017
992,Pacers,81,Knicks,87,3/14/2017
993,Trail Blazers,77,Pelicans,100,3/14/2017
994,76ers,104,Warriors,106,3/14/2017
995,Mavericks,112,Wizards,107,3/15/2017
996,Hornets,77,Pacers,98,3/15/2017
997,Timberwolves,104,Celtics,117,3/15/2017
998,Pelicans,112,Heat,120,3/15/2017
999,Jazz,97,Pistons,83,3/15/2017
1000,Grizzlies,98,Bulls,91,3/15/2017
1001,Lakers,100,Rockets,139,3/15/2017
1002,Trail Blazers,110,Spurs,106,3/15/2017
1003,Kings,107,Suns,101,3/15/2017
1004,Bucks,97,Clippers,96,3/15/2017
1005,Jazz,83,Cavaliers,91,3/16/2017
1006,Thunder,123,Raptors,102,3/16/2017
1007,Nets,121,Knicks,110,3/16/2017
1008,Grizzlies,103,Hawks,91,3/16/2017
1009,Clippers,114,Nuggets,129,3/16/2017
1010,Magic,92,Warriors,122,3/16/2017
1011,Mavericks,74,76ers,116,3/17/2017
1012,Bulls,107,Wizards,112,3/17/2017
1013,Celtics,98,Nets,95,3/17/2017
1014,Raptors,87,Pistons,75,3/17/2017
1015,Rockets,112,Pelicans,128,3/17/2017
1016,Timberwolves,105,Heat,123,3/17/2017
1017,Magic,109,Suns,103,3/17/2017
1018,Bucks,107,Lakers,103,3/17/2017
1019,Kings,94,Thunder,110,3/18/2017
1020,Trail Blazers,113,Hawks,97,3/18/2017
1021,Wizards,93,Hornets,98,3/18/2017
1022,Cavaliers,78,Clippers,108,3/18/2017
1023,Jazz,86,Bulls,95,3/18/2017
1024,Spurs,96,Grizzlies,104,3/18/2017
1025,Rockets,109,Nuggets,105,3/18/2017
1026,Bucks,92,Warriors,117,3/18/2017
1027,Mavericks,111,Nets,104,3/19/2017
1028,Celtics,99,76ers,105,3/19/2017
1029,Suns,95,Pistons,112,3/19/2017
1030,Timberwolves,109,Pelicans,123,3/19/2017
1031,Pacers,91,Raptors,116,3/19/2017
1032,Trail Blazers,115,Heat,104,3/19/2017
1033,Kings,102,Spurs,118,3/19/2017
1034,Cavaliers,125,Lakers,120,3/19/2017
1035,Hawks,90,Hornets,105,3/20/2017
1036,76ers,109,Magic,112,3/20/2017
1037,Jazz,100,Pacers,107,3/20/2017
1038,Wizards,102,Celtics,110,3/20/2017
1039,Nuggets,124,Rockets,125,3/20/2017
1040,Warriors,111,Thunder,95,3/20/2017
1041,Knicks,105,Clippers,114,3/20/2017
1042,Bulls,120,Raptors,122,3/21/2017
1043,Pistons,96,Nets,98,3/21/2017
1044,Suns,97,Heat,112,3/21/2017
1045,Grizzlies,82,Pelicans,95,3/21/2017
1046,Warriors,112,Mavericks,87,3/21/2017
1047,Spurs,100,Timberwolves,93,3/21/2017
1048,Bucks,93,Trail Blazers,90,3/21/2017
1049,Clippers,133,Lakers,109,3/21/2017
1050,Hornets,109,Magic,102,3/22/2017
1051,Pacers,100,Celtics,109,3/22/2017
1052,Pistons,95,Bulls,117,3/22/2017
1053,76ers,97,Thunder,122,3/22/2017
1054,Hawks,100,Wizards,104,3/22/2017
1055,Cavaliers,113,Nuggets,126,3/22/2017
1056,Bucks,116,Kings,98,3/22/2017
1057,Knicks,101,Jazz,108,3/22/2017
1058,Suns,98,Nets,126,3/23/2017
1059,Raptors,101,Heat,84,3/23/2017
1060,Clippers,95,Mavericks,97,3/23/2017
1061,Grizzlies,90,Spurs,97,3/23/2017
1062,Knicks,95,Trail Blazers,110,3/23/2017
1063,Nets,108,Wizards,129,3/24/2017
1064,Cavaliers,112,Hornets,105,3/24/2017
1065,Pistons,87,Magic,115,3/24/2017
1066,Nuggets,125,Pacers,117,3/24/2017
1067,Suns,120,Celtics,130,3/24/2017
1068,76ers,117,Bulls,107,3/24/2017
1069,Hawks,97,Bucks,100,3/24/2017
1070,Pelicans,107,Rockets,117,3/24/2017
1071,Timberwolves,119,Lakers,130,3/24/2017
1072,Kings,100,Warriors,114,3/24/2017
1073,Jazz,95,Clippers,108,3/25/2017
1074,Wizards,127,Cavaliers,115,3/25/2017
1075,Raptors,94,Mavericks,86,3/25/2017
1076,Knicks,98,Spurs,106,3/25/2017
1077,Timberwolves,100,Trail Blazers,112,3/25/2017
1078,Suns,106,Hornets,120,3/26/2017
1079,Nets,107,Hawks,92,3/26/2017
1080,Kings,98,Clippers,97,3/26/2017
1081,Bulls,109,Bucks,94,3/26/2017
1082,Thunder,125,Rockets,137,3/26/2017
1083,76ers,94,Pacers,107,3/26/2017
1084,Heat,108,Celtics,112,3/26/2017
1085,Grizzlies,94,Warriors,106,3/26/2017
1086,Pelicans,115,Nuggets,90,3/26/2017
1087,Trail Blazers,97,Lakers,81,3/26/2017
1088,Magic,112,Raptors,131,3/27/2017
1089,Pistons,95,Knicks,109,3/27/2017
1090,Cavaliers,74,Spurs,103,3/27/2017
1091,Thunder,92,Mavericks,91,3/27/2017
1092,Grizzlies,90,Kings,91,3/27/2017
1093,Pelicans,100,Jazz,108,3/27/2017
1094,Bucks,118,Hornets,108,3/28/2017
1095,Timberwolves,115,Pacers,114,3/28/2017
1096,76ers,106,Nets,101,3/28/2017
1097,Suns,91,Hawks,95,3/28/2017
1098,Heat,97,Pistons,96,3/28/2017
1099,Warriors,113,Rockets,106,3/28/2017
1100,Nuggets,113,Trail Blazers,122,3/28/2017
1101,Wizards,119,Lakers,108,3/28/2017
1102,Hawks,99,76ers,92,3/29/2017
1103,Thunder,114,Magic,106,3/29/2017
1104,Bucks,103,Celtics,100,3/29/2017
1105,Hornets,110,Raptors,106,3/29/2017
1106,Heat,105,Knicks,88,3/29/2017
1107,Pacers,97,Grizzlies,110,3/29/2017
1108,Mavericks,118,Pelicans,121,3/29/2017
1109,Warriors,110,Spurs,98,3/29/2017
1110,Wizards,124,Clippers,133,3/29/2017
1111,Jazz,112,Kings,82,3/29/2017
1112,Nets,89,Pistons,90,3/30/2017
1113,Cavaliers,93,Bulls,99,3/30/2017
1114,Lakers,104,Timberwolves,119,3/30/2017
1115,Clippers,124,Suns,118,3/30/2017
1116,Rockets,107,Trail Blazers,117,3/30/2017
1117,Pacers,100,Raptors,111,3/31/2017
1118,Nuggets,114,Hornets,122,3/31/2017
1119,76ers,105,Cavaliers,122,3/31/2017
1120,Magic,116,Celtics,117,3/31/2017
1121,Pistons,105,Bucks,108,3/31/2017
1122,Mavericks,90,Grizzlies,99,3/31/2017
1123,Kings,89,Pelicans,117,3/31/2017
1124,Knicks,98,Heat,94,3/31/2017
1125,Spurs,100,Thunder,95,3/31/2017
1126,Wizards,88,Jazz,95,3/31/2017
1127,Rockets,98,Warriors,107,3/31/2017
1128,Lakers,104,Clippers,115,4/1/2017
1129,Hawks,104,Bulls,106,4/1/2017
1130,Magic,111,Nets,121,4/1/2017
1131,Kings,123,Timberwolves,117,4/1/2017
1132,Suns,117,Trail Blazers,130,4/1/2017
1133,Celtics,110,Knicks,94,4/2/2017
1134,Hornets,113,Thunder,101,4/2/2017
1135,Grizzlies,103,Lakers,108,4/2/2017
1136,Mavericks,109,Bucks,105,4/2/2017
1137,Jazz,103,Spurs,109,4/2/2017
1138,Bulls,117,Pelicans,110,4/2/2017
1139,76ers,105,Raptors,113,4/2/2017
1140,Hawks,82,Nets,91,4/2/2017
1141,Nuggets,116,Heat,113,4/2/2017
1142,Pacers,130,Cavaliers,135,4/2/2017
1143,Wizards,115,Warriors,139,4/2/2017
1144,Rockets,123,Suns,116,4/2/2017
1145,Trail Blazers,109,Timberwolves,110,4/3/2017
1146,Nets,141,76ers,118,4/4/2017
1147,Hornets,111,Wizards,118,4/4/2017
1148,Magic,102,Cavaliers,122,4/4/2017
1149,Raptors,90,Pacers,108,4/4/2017
1150,Nuggets,134,Pelicans,131,4/4/2017
1151,Bucks,79,Thunder,110,4/4/2017
1152,Bulls,91,Knicks,100,4/4/2017
1153,Grizzlies,89,Spurs,95,4/4/2017
1154,Trail Blazers,87,Jazz,106,4/4/2017
1155,Timberwolves,107,Warriors,121,4/4/2017
1156,Mavericks,87,Kings,98,4/4/2017
1157,Heat,112,Hornets,99,4/5/2017
1158,Raptors,105,Pistons,102,4/5/2017
1159,Thunder,103,Grizzlies,100,4/5/2017
1160,Nuggets,104,Rockets,110,4/5/2017
1161,Cavaliers,114,Celtics,91,4/5/2017
1162,Lakers,102,Spurs,95,4/5/2017
1163,Warriors,120,Suns,111,4/5/2017
1164,Mavericks,101,Clippers,112,4/5/2017
1165,Bulls,102,76ers,90,4/6/2017
1166,Nets,107,Magic,115,4/6/2017
1167,Bucks,89,Pacers,104,4/6/2017
1168,Wizards,106,Knicks,103,4/6/2017
1169,Celtics,116,Hawks,123,4/6/2017
1170,Timberwolves,98,Trail Blazers,105,4/6/2017
1171,Hawks,114,Cavaliers,100,4/7/2017
1172,Heat,94,Raptors,96,4/7/2017
1173,Knicks,88,Grizzlies,101,4/7/2017
1174,Pistons,114,Rockets,109,4/7/2017
1175,Spurs,102,Mavericks,89,4/7/2017
1176,Pelicans,106,Nuggets,122,4/7/2017
1177,Timberwolves,113,Jazz,120,4/7/2017
1178,Thunder,99,Suns,120,4/7/2017
1179,Kings,94,Lakers,98,4/7/2017
1180,Bulls,106,Nets,107,4/8/2017
1181,Celtics,121,Hornets,114,4/8/2017
1182,Pacers,127,Magic,112,4/8/2017
1183,Bucks,90,76ers,82,4/8/2017
1184,Heat,106,Wizards,103,4/8/2017
