,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID
1697,P.J. Tucker,Phoenix Suns,22:37,2,6,33.3,0,2,0.0,0,0,0.0,1,6,7,1,1,0,1,1,4,16,253
1698,Markieff Morris,Phoenix Suns,29:34,6,16,37.5,0,2,0.0,3,3,100,1,5,6,1,0,0,0,0,15,25,253
1699,Goran Dragic,Phoenix Suns,35:12,11,15,73.3,5,6,83.3,7,7,100,0,5,5,3,4,0,3,2,34,24,253
1700,Eric Bledsoe,Phoenix Suns,38:33,11,20,55.0,1,4,25.0,4,5,80.0,0,3,3,7,4,0,2,0,27,23,253
1701,Alex Len,Phoenix Suns,15:05,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,1,2,1,3,0,-4,253
1702,T.J. Warren,Phoenix Suns,2:14,1,2,50.0,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,3,-1,253
1703,Terrence Ross,Toronto Raptors,30:12,8,15,53.3,4,8,50.0,0,0,0.0,2,2,4,0,0,0,1,5,20,10,254
1704,Jonas Valanciunas,Toronto Raptors,33:16,3,6,50.0,0,0,0.0,9,10,90.0,1,7,8,1,1,0,2,2,15,13,254
1705,Kyle Lowry,Toronto Raptors,37:15,10,21,47.6,1,3,33.3,6,6,100,0,0,0,13,2,1,2,3,27,20,254
1706,Lou Williams,Toronto Raptors,18:47,1,9,11.1,0,4,0.0,2,2,100,0,0,0,0,0,0,1,3,4,-12,254
1707,James Johnson,Toronto Raptors,28:15,9,13,69.2,1,1,100,0,1,0.0,2,5,7,0,1,1,1,3,19,-4,254
1708,Rudy Gay,Sacramento Kings,38:48,8,16,50.0,1,1,100,3,3,100,4,2,6,10,0,1,4,3,20,-14,254
1709,Ben McLemore,Sacramento Kings,38:57,8,17,47.1,1,5,20.0,4,4,100,0,0,0,2,1,0,1,2,21,-15,254
1710,Tobias Harris,Orlando Magic,38:14,6,14,42.9,0,1,0.0,5,5,100,1,6,7,5,0,0,1,1,17,-1,255
1711,Evan Fournier,Orlando Magic,38:02,4,13,30.8,2,6,33.3,0,0,0.0,0,3,3,2,2,0,1,0,10,5,255
1712,Victor Oladipo,Orlando Magic,36:27,10,14,71.4,3,4,75.0,4,4,100,0,4,4,4,3,0,4,0,27,-5,255
1713,Dewayne Dedmon,Orlando Magic,6:50,2,2,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,9,255
1714,Elfrid Payton,Orlando Magic,29:07,3,10,30.0,0,1,0.0,1,2,50.0,2,3,5,6,3,0,1,3,7,0,255
1715,Harrison Barnes,Golden State Warriors,32:48,5,9,55.6,1,1,100,3,5,60.0,4,8,12,1,1,0,0,0,14,5,255
1716,Draymond Green,Golden State Warriors,33:36,4,12,33.3,0,5,0.0,3,4,75.0,1,6,7,6,1,0,4,3,11,-3,255
1717,Klay Thompson,Golden State Warriors,35:04,8,16,50.0,4,8,50.0,0,0,0.0,0,6,6,5,2,0,1,1,20,7,255
1718,Stephen Curry,Golden State Warriors,36:27,8,17,47.1,3,9,33.3,3,3,100,1,3,4,5,0,0,4,2,22,8,255
1719,Andre Iguodala,Golden State Warriors,30:12,3,5,60.0,0,1,0.0,0,0,0.0,0,1,1,3,1,0,1,0,6,1,255
1720,Jimmy Butler,Chicago Bulls,38:49,5,11,45.5,1,4,25.0,4,4,100,1,1,2,5,2,0,1,2,15,4,256
1721,Derrick Rose,Chicago Bulls,27:48,5,12,41.7,2,7,28.6,3,3,100,0,2,2,5,0,0,2,2,15,0,256
1722,Tony Snell,Chicago Bulls,5:42,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,3,256
1723,Cody Zeller,Charlotte Hornets,23:16,5,9,55.6,0,0,0.0,2,2,100,2,6,8,2,0,0,0,3,12,7,256
1724,Kemba Walker,Charlotte Hornets,36:26,7,18,38.9,1,3,33.3,8,9,88.9,1,4,5,4,1,2,0,4,23,10,256
1725,Ed Davis,Los Angeles Lakers,22:26,1,2,50.0,0,0,0.0,2,3,66.7,3,5,8,0,1,1,0,5,4,4,257
1726,Wayne Ellington,Los Angeles Lakers,13:49,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,14,257
1727,Bradley Beal,Washington Wizards,37:15,11,19,57.9,3,4,75.0,2,2,100,1,1,2,7,1,0,1,2,27,33,257
1728,John Wall,Washington Wizards,36:41,6,18,33.3,1,5,20.0,4,5,80.0,0,4,4,16,0,1,4,3,17,25,257
1729,Andre Drummond,Detroit Pistons,42:06,12,18,66.7,0,0,0.0,3,8,37.5,7,7,14,0,4,5,2,6,27,-1,258
1730,Kentavious Caldwell-Pope,Detroit Pistons,41:00,6,15,40.0,3,8,37.5,0,0,0.0,1,5,6,1,2,0,1,3,15,1,258
1731,D.J. Augustin,Detroit Pistons,14:14,0,6,0.0,0,1,0.0,1,2,50.0,1,2,3,3,0,0,1,0,1,-13,258
1732,Jeff Green,Boston Celtics,36:01,8,22,36.4,6,10,60.0,10,10,100,0,5,5,1,0,1,2,0,32,0,258
1733,Avery Bradley,Boston Celtics,26:22,2,5,40.0,2,3,66.7,0,0,0.0,0,0,0,0,0,0,0,0,6,4,258
1734,Rajon Rondo,Boston Celtics,33:50,1,6,16.7,0,1,0.0,0,0,0.0,1,2,3,8,3,0,4,1,2,11,258
1735,Kelly Olynyk,Boston Celtics,26:46,8,13,61.5,2,4,50.0,2,5,40.0,0,7,7,4,2,3,2,5,20,19,258
1736,Marcus Smart,Boston Celtics,4:38,0,3,0.0,0,3,0.0,0,0,0.0,0,0,0,2,0,0,0,2,0,0,258
1737,Kawhi Leonard,San Antonio Spurs,39:25,4,16,25.0,1,2,50.0,3,4,75.0,4,9,13,1,1,0,0,0,12,1,259
1738,Danny Green,San Antonio Spurs,33:18,7,14,50.0,6,11,54.5,0,0,0.0,2,8,10,2,2,3,0,3,20,0,259
1739,Cory Joseph,San Antonio Spurs,23:47,3,8,37.5,0,0,0.0,1,2,50.0,1,2,3,3,0,0,0,3,7,19,259
1740,Brook Lopez,Brooklyn Nets,45:06,6,17,35.3,0,0,0.0,4,4,100,2,14,16,3,0,2,0,1,16,3,259
1741,Bojan Bogdanovic,Brooklyn Nets,34:17,5,10,50.0,2,4,50.0,2,2,100,1,7,8,0,0,0,2,1,14,16,259
1742,Mason Plumlee,Brooklyn Nets,9:36,1,3,33.3,0,0,0.0,0,4,0.0,1,2,3,0,0,0,1,1,2,1,259
1743,Paul Millsap,Atlanta Hawks,34:11,6,12,50.0,1,1,100,1,3,33.3,2,4,6,5,2,0,4,4,14,7,260
1744,Al Horford,Atlanta Hawks,29:02,2,3,66.7,0,0,0.0,2,2,100,0,2,2,3,0,1,2,2,6,6,260
1745,Dennis Schroder,Atlanta Hawks,22:26,6,9,66.7,2,3,66.7,2,2,100,0,1,1,3,1,0,1,1,16,9,260
1746,Kent Bazemore,Atlanta Hawks,0:02,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,260
1747,Udonis Haslem,Miami Heat,12:00,1,1,100,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,4,2,6,260
1748,Mike Conley,Memphis Grizzlies,27:18,5,9,55.6,1,4,25.0,4,4,100,1,1,2,6,3,0,5,2,15,-20,261
1749,Trevor Ariza,Houston Rockets,34:21,6,18,33.3,2,8,25.0,2,2,100,2,5,7,1,3,1,3,0,16,14,261
1750,James Harden,Houston Rockets,28:02,6,11,54.5,2,5,40.0,7,8,87.5,1,3,4,4,3,1,3,3,21,21,261
1751,Clint Capela,Houston Rockets,4:16,0,6,0.0,0,0,0.0,0,2,0.0,3,0,3,0,1,1,2,1,0,-11,261
1752,Jae Crowder,Dallas Mavericks,7:21,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-5,262
1753,Giannis Antetokounmpo,Milwaukee Bucks,18:23,1,4,25.0,0,0,0.0,1,2,50.0,0,5,5,5,0,0,2,2,3,0,262
1754,Jabari Parker,Milwaukee Bucks,22:24,3,6,50.0,0,0,0.0,2,5,40.0,1,3,4,1,0,0,2,1,8,-5,262
1755,Khris Middleton,Milwaukee Bucks,29:37,8,13,61.5,1,1,100,4,6,66.7,3,5,8,0,3,1,3,2,21,-2,262
1756,Nerlens Noel,Philadelphia 76ers,25:28,4,8,50.0,0,0,0.0,0,0,0.0,0,3,3,0,2,1,1,4,8,-2,263
1757,Michael Carter-Williams,Philadelphia 76ers,42:40,9,20,45.0,0,3,0.0,2,7,28.6,1,8,9,9,3,0,6,1,20,14,263
1758,Robert Covington,Philadelphia 76ers,31:07,5,13,38.5,3,6,50.0,4,4,100,1,3,4,1,1,0,0,2,17,11,263
1759,Jerami Grant,Philadelphia 76ers,8:31,1,3,33.3,0,0,0.0,1,2,50.0,1,3,4,0,0,2,0,1,3,10,263
1760,Andrew Wiggins,Minnesota Timberwolves,30:08,4,12,33.3,1,1,100,2,2,100,1,4,5,1,2,1,0,3,11,-9,263
1761,Thaddeus Young,Minnesota Timberwolves,36:19,6,16,37.5,0,1,0.0,4,4,100,2,4,6,1,1,1,4,1,16,5,263
1762,Gorgui Dieng,Minnesota Timberwolves,41:14,6,12,50.0,0,0,0.0,3,5,60.0,2,14,16,2,2,0,4,1,15,1,263
1763,Zach LaVine,Minnesota Timberwolves,14:47,3,6,50.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,1,3,6,-10,263
1764,Terrence Ross,Toronto Raptors,30:45,4,8,50.0,1,3,33.3,2,2,100,3,1,4,0,1,0,1,1,11,5,264
1765,Jonas Valanciunas,Toronto Raptors,33:15,4,9,44.4,0,0,0.0,1,2,50.0,0,6,6,1,0,1,0,2,9,-4,264
1766,Kyle Lowry,Toronto Raptors,37:35,13,22,59.1,4,5,80.0,9,9,100,2,3,5,4,1,0,2,1,39,8,264
1767,Lou Williams,Toronto Raptors,25:58,5,9,55.6,1,2,50.0,6,6,100,0,5,5,2,2,0,2,2,17,10,264
1768,James Johnson,Toronto Raptors,19:00,1,2,50.0,0,0,0.0,0,0,0.0,1,2,3,2,0,2,1,2,2,15,264
1769,Gordon Hayward,Utah Jazz,41:11,5,15,33.3,2,5,40.0,4,4,100,1,3,4,3,1,0,1,0,16,-13,264
1770,Derrick Favors,Utah Jazz,32:21,9,13,69.2,0,0,0.0,1,1,100,2,4,6,5,1,0,1,2,19,-3,264
1771,Enes Kanter,Utah Jazz,33:33,9,15,60.0,0,0,0.0,1,2,50.0,4,5,9,1,1,1,1,2,19,-8,264
1772,Rodney Hood,Utah Jazz,26:34,3,8,37.5,2,7,28.6,2,2,100,0,2,2,1,1,0,0,2,10,-9,264
1773,Trey Burke,Utah Jazz,33:54,6,15,40.0,3,8,37.5,0,0,0.0,1,2,3,8,1,0,1,2,15,-11,264
1774,Joe Ingles,Utah Jazz,24:51,5,10,50.0,1,5,20.0,1,1,100,0,0,0,1,2,0,1,2,12,-13,264
1775,Rudy Gobert,Utah Jazz,12:37,2,2,100,0,0,0.0,2,2,100,4,3,7,0,0,3,0,4,6,-9,264
1776,Tobias Harris,Orlando Magic,24:45,7,11,63.6,2,3,66.7,0,1,0.0,0,8,8,0,2,0,1,3,16,-28,265
1777,Evan Fournier,Orlando Magic,22:20,4,11,36.4,1,3,33.3,0,0,0.0,0,1,1,2,0,0,1,2,9,-23,265
1778,Victor Oladipo,Orlando Magic,25:08,2,8,25.0,1,1,100,6,8,75.0,0,1,1,0,2,1,1,3,11,-28,265
1779,Elfrid Payton,Orlando Magic,29:45,3,6,50.0,0,0,0.0,2,9,22.2,1,0,1,6,1,0,2,3,8,-3,265
1780,Dewayne Dedmon,Orlando Magic,25:10,4,7,57.1,0,0,0.0,1,2,50.0,3,5,8,1,1,0,1,4,9,-11,265
1781,Maurice Harkless,Orlando Magic,18:56,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,3,2,0,5,2,0,-10,265
1782,Blake Griffin,Los Angeles Clippers,28:54,9,16,56.3,0,0,0.0,3,4,75.0,1,7,8,6,2,1,4,1,21,27,265
1783,DeAndre Jordan,Los Angeles Clippers,26:49,3,6,50.0,0,0,0.0,2,6,33.3,5,11,16,0,1,3,1,0,8,23,265
1784,Chris Paul,Los Angeles Clippers,28:54,7,10,70.0,3,5,60.0,2,2,100,0,5,5,10,1,0,1,0,19,27,265
1785,LeBron James,Cleveland Cavaliers,39:31,7,17,41.2,1,6,16.7,4,7,57.1,1,4,5,12,2,0,4,2,19,12,266
1786,Kevin Love,Cleveland Cavaliers,38:57,4,11,36.4,0,2,0.0,3,4,75.0,2,9,11,2,0,1,1,1,11,12,266
1787,Kyrie Irving,Cleveland Cavaliers,44:11,12,18,66.7,3,6,50.0,10,11,90.9,0,3,3,2,2,0,3,1,37,7,266
1788,Tristan Thompson,Cleveland Cavaliers,25:22,0,2,0.0,0,0,0.0,2,2,100,0,3,3,0,0,0,2,3,2,-2,266
1789,Joe Harris,Cleveland Cavaliers,3:43,1,1,100,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-3,266
1790,Carmelo Anthony,New York Knicks,30:27,4,19,21.1,1,5,20.0,0,0,0.0,5,5,10,4,1,1,5,3,9,-13,266
1791,Solomon Hill,Indiana Pacers,29:09,7,11,63.6,1,2,50.0,0,0,0.0,4,4,8,3,1,1,2,3,15,1,267
1792,Nicolas Batum,Portland Trail Blazers,37:19,5,13,38.5,1,5,20.0,2,2,100,0,5,5,5,3,2,3,0,13,6,267
1793,LaMarcus Aldridge,Portland Trail Blazers,35:37,7,21,33.3,2,2,100,2,2,100,3,10,13,3,0,2,3,2,18,-4,267
1794,Robin Lopez,Portland Trail Blazers,29:36,1,5,20.0,0,0,0.0,2,4,50.0,2,5,7,0,1,0,2,5,4,-2,267
1795,Damian Lillard,Portland Trail Blazers,34:21,7,15,46.7,1,5,20.0,8,11,72.7,0,8,8,3,2,0,1,1,23,6,267
1796,Anthony Davis,New Orleans Pelicans,37:43,14,19,73.7,0,0,0.0,2,4,50.0,3,12,15,3,2,3,2,2,30,-8,268
1797,Jrue Holiday,New Orleans Pelicans,32:38,5,15,33.3,0,2,0.0,2,2,100,2,1,3,8,1,0,4,2,12,-11,268
1798,Austin Rivers,New Orleans Pelicans,22:50,3,8,37.5,0,1,0.0,1,2,50.0,0,0,0,3,0,0,0,3,7,-17,268
1799,Harrison Barnes,Golden State Warriors,40:23,7,12,58.3,0,1,0.0,3,4,75.0,5,5,10,1,0,0,1,0,17,36,268
1800,Draymond Green,Golden State Warriors,32:27,6,13,46.2,2,5,40.0,0,0,0.0,5,9,14,2,0,1,2,3,14,16,268
1801,Klay Thompson,Golden State Warriors,33:01,8,16,50.0,5,8,62.5,2,4,50.0,1,3,4,5,2,1,2,0,23,19,268
1802,Stephen Curry,Golden State Warriors,30:37,8,17,47.1,3,6,50.0,0,0,0.0,0,3,3,11,4,1,2,0,19,11,268
1803,Andre Iguodala,Golden State Warriors,23:10,3,6,50.0,0,1,0.0,0,3,0.0,0,4,4,3,2,0,0,1,6,2,268
1804,Justin Holiday,Golden State Warriors,1:50,1,1,100,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,5,268
1805,Carmelo Anthony,New York Knicks,41:59,11,22,50.0,2,6,33.3,8,8,100,2,5,7,4,0,0,0,2,32,-1,269
1806,Cody Zeller,Charlotte Hornets,16:41,2,4,50.0,0,0,0.0,2,2,100,2,3,5,1,0,1,0,3,6,7,269
1807,Kemba Walker,Charlotte Hornets,39:03,4,15,26.7,0,2,0.0,3,3,100,1,3,4,4,1,1,1,1,11,7,269
1808,Kevin Durant,Oklahoma City Thunder,29:08,3,11,27.3,1,2,50.0,3,4,75.0,0,6,6,3,0,1,2,1,10,7,270
1809,Serge Ibaka,Oklahoma City Thunder,31:35,5,8,62.5,2,2,100,7,8,87.5,3,1,4,1,0,3,2,4,19,10,270
1810,Steven Adams,Oklahoma City Thunder,13:12,3,3,100,0,0,0.0,1,2,50.0,0,0,0,1,0,1,1,3,7,12,270
1811,Russell Westbrook,Oklahoma City Thunder,30:43,8,14,57.1,1,3,33.3,10,14,71.4,0,5,5,7,2,0,6,3,27,9,270
1812,Reggie Jackson,Oklahoma City Thunder,29:00,4,9,44.4,1,4,25.0,2,2,100,0,2,2,4,2,0,1,1,11,-4,270
1813,Jeremy Lamb,Oklahoma City Thunder,29:34,6,7,85.7,3,3,100,0,0,0.0,0,4,4,2,1,0,1,2,15,5,270
1814,Ish Smith,Oklahoma City Thunder,1:31,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-3,270
1815,Nerlens Noel,Philadelphia 76ers,34:22,4,9,44.4,0,0,0.0,3,4,75.0,6,4,10,2,2,1,4,5,11,-16,270
1816,Michael Carter-Williams,Philadelphia 76ers,41:59,6,19,31.6,1,4,25.0,3,5,60.0,0,7,7,14,3,1,4,4,16,-12,270
1817,Robert Covington,Philadelphia 76ers,28:29,8,13,61.5,3,6,50.0,2,2,100,3,3,6,2,1,0,3,2,21,-2,270
1818,Jerami Grant,Philadelphia 76ers,12:14,1,4,25.0,0,1,0.0,0,0,0.0,2,1,3,0,1,0,0,5,2,-4,270
1819,Danilo Gallinari,Denver Nuggets,16:10,3,7,42.9,1,4,25.0,0,0,0.0,0,2,2,0,0,0,0,2,7,-5,271
1820,Gary Harris,Denver Nuggets,18:51,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,0,1,0,1,2,0,-12,271
1821,JaVale McGee,Denver Nuggets,12:00,1,3,33.3,0,0,0.0,0,2,0.0,0,3,3,0,0,2,1,1,2,-9,271
1822,Bradley Beal,Washington Wizards,25:19,5,10,50.0,4,6,66.7,0,0,0.0,0,2,2,4,1,0,2,1,14,19,271
1823,John Wall,Washington Wizards,28:11,3,7,42.9,1,3,33.3,2,2,100,0,8,8,12,1,2,4,3,9,11,271
1824,Garrett Temple,Washington Wizards,4:19,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,3,1,0,1,1,0,-1,271
1825,Ed Davis,Los Angeles Lakers,29:44,2,4,50.0,0,0,0.0,2,6,33.3,3,6,9,0,0,1,0,2,6,-7,272
1826,Wayne Ellington,Los Angeles Lakers,18:36,5,7,71.4,1,1,100,0,0,0.0,0,5,5,3,0,0,0,1,11,10,272
1827,Jordan Clarkson,Los Angeles Lakers,1:33,1,1,100,1,1,100,0,0,0.0,0,0,0,0,0,0,0,0,3,6,272
1828,Jeff Green,Boston Celtics,29:14,8,10,80.0,1,2,50.0,2,5,40.0,0,4,4,1,1,0,7,3,19,17,272
1829,Avery Bradley,Boston Celtics,33:32,7,18,38.9,2,5,40.0,0,0,0.0,2,0,2,1,0,0,0,2,16,30,272
1830,Rajon Rondo,Boston Celtics,31:29,6,17,35.3,0,2,0.0,0,0,0.0,2,6,8,16,1,0,1,2,12,40,272
1831,Kelly Olynyk,Boston Celtics,20:40,2,6,33.3,1,3,33.3,1,2,50.0,0,4,4,1,0,1,1,3,6,-8,272
1832,Paul Millsap,Atlanta Hawks,27:25,6,10,60.0,2,4,50.0,3,4,75.0,2,7,9,2,1,1,1,1,17,16,273
1833,Al Horford,Atlanta Hawks,23:20,3,10,30.0,0,0,0.0,1,2,50.0,0,5,5,2,2,1,1,1,7,13,273
1834,Dennis Schroder,Atlanta Hawks,17:44,5,9,55.6,1,2,50.0,2,3,66.7,0,1,1,5,4,0,0,2,13,20,273
1835,Kent Bazemore,Atlanta Hawks,9:27,1,2,50.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,2,2,-3,273
1836,Mike Muscala,Atlanta Hawks,7:38,1,2,50.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,2,2,-4,273
1837,Brook Lopez,Brooklyn Nets,26:36,9,18,50.0,0,0,0.0,2,2,100,3,4,7,0,0,0,2,3,20,-10,273
1838,Bojan Bogdanovic,Brooklyn Nets,21:31,2,4,50.0,1,3,33.3,0,0,0.0,1,2,3,1,0,0,1,1,5,-12,273
1839,Mason Plumlee,Brooklyn Nets,12:54,0,3,0.0,0,0,0.0,0,4,0.0,2,5,7,1,0,1,1,2,0,-14,273
1840,LeBron James,Cleveland Cavaliers,42:27,9,18,50.0,2,4,50.0,4,6,66.7,0,7,7,13,3,1,4,2,24,11,274
1841,Kevin Love,Cleveland Cavaliers,40:24,5,13,38.5,3,8,37.5,2,2,100,0,13,13,0,0,0,4,1,15,13,274
1842,Kyrie Irving,Cleveland Cavaliers,38:23,7,16,43.8,1,3,33.3,0,0,0.0,3,1,4,6,2,1,1,1,15,16,274
1843,Tristan Thompson,Cleveland Cavaliers,32:43,8,13,61.5,0,0,0.0,5,8,62.5,9,5,14,2,0,0,0,5,21,20,274
1844,Joe Harris,Cleveland Cavaliers,0:20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,274
1845,Terrence Ross,Toronto Raptors,30:43,2,9,22.2,2,5,40.0,0,0,0.0,1,5,6,0,1,1,1,0,6,-15,274
1846,Jonas Valanciunas,Toronto Raptors,20:27,3,7,42.9,0,0,0.0,1,2,50.0,0,2,2,0,0,2,0,3,7,-11,274
1847,Kyle Lowry,Toronto Raptors,39:35,7,18,38.9,2,5,40.0,6,8,75.0,1,3,4,9,1,0,4,2,22,-8,274
1848,Lou Williams,Toronto Raptors,20:08,2,7,28.6,1,2,50.0,0,0,0.0,1,2,3,2,0,0,3,2,5,-11,274
1849,James Johnson,Toronto Raptors,28:16,5,10,50.0,1,2,50.0,0,0,0.0,1,5,6,4,1,0,0,4,11,4,274
1850,Kawhi Leonard,San Antonio Spurs,30:35,3,10,30.0,1,2,50.0,2,2,100,1,5,6,3,1,1,1,3,9,-3,275
1851,Danny Green,San Antonio Spurs,26:22,6,10,60.0,3,5,60.0,1,1,100,0,3,3,1,0,1,3,4,16,2,275
1852,Cory Joseph,San Antonio Spurs,23:24,5,8,62.5,0,1,0.0,2,2,100,1,2,3,0,1,0,1,3,12,5,275
1853,Mike Conley,Memphis Grizzlies,38:23,7,15,46.7,1,3,33.3,8,9,88.9,0,1,1,10,1,0,0,1,23,1,275
1854,Trevor Ariza,Houston Rockets,43:57,6,15,40.0,5,12,41.7,0,0,0.0,1,8,9,1,1,0,3,3,17,1,276
1855,James Harden,Houston Rockets,36:35,11,17,64.7,3,5,60.0,13,14,92.9,0,4,4,6,0,0,8,6,38,7,276
1856,Clint Capela,Houston Rockets,0:01,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,276
1857,Andrew Wiggins,Minnesota Timberwolves,29:26,5,12,41.7,0,2,0.0,1,3,33.3,1,2,3,3,1,0,1,5,11,-4,276
1858,Thaddeus Young,Minnesota Timberwolves,38:36,9,20,45.0,0,2,0.0,1,4,25.0,2,3,5,1,2,0,1,3,19,-14,276
1859,Gorgui Dieng,Minnesota Timberwolves,31:17,6,9,66.7,0,0,0.0,3,3,100,3,3,6,2,3,0,2,6,15,-14,276
1860,Zach LaVine,Minnesota Timberwolves,34:55,6,12,50.0,1,2,50.0,4,5,80.0,0,6,6,4,0,0,2,4,17,3,276
1861,P.J. Tucker,Phoenix Suns,34:27,4,7,57.1,2,4,50.0,0,0,0.0,1,6,7,1,2,0,3,2,10,18,277
1862,Markieff Morris,Phoenix Suns,36:08,8,15,53.3,1,3,33.3,5,6,83.3,2,8,10,3,0,0,1,4,22,24,277
1863,Goran Dragic,Phoenix Suns,37:27,10,15,66.7,3,6,50.0,5,6,83.3,0,2,2,13,0,1,1,1,28,15,277
1864,Eric Bledsoe,Phoenix Suns,40:27,6,13,46.2,2,2,100,5,5,100,1,2,3,7,0,2,3,3,19,10,277
1865,Alex Len,Phoenix Suns,11:15,3,4,75.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,3,6,-1,277
1866,Jae Crowder,Dallas Mavericks,2:33,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,277
1867,Giannis Antetokounmpo,Milwaukee Bucks,31:35,3,8,37.5,0,0,0.0,8,11,72.7,3,4,7,0,0,2,1,2,14,10,278
1868,Jabari Parker,Milwaukee Bucks,28:52,6,9,66.7,0,0,0.0,2,2,100,3,0,3,3,2,0,3,0,14,14,278
1869,Khris Middleton,Milwaukee Bucks,23:41,6,9,66.7,2,3,66.7,0,0,0.0,0,6,6,2,3,0,2,2,14,24,278
1870,Tobias Harris,Orlando Magic,34:05,7,18,38.9,2,6,33.3,6,7,85.7,1,6,7,3,0,0,0,1,22,9,279
1871,Evan Fournier,Orlando Magic,30:06,2,7,28.6,1,3,33.3,3,4,75.0,2,3,5,0,1,0,1,2,8,3,279
1872,Victor Oladipo,Orlando Magic,36:39,9,12,75.0,1,1,100,1,2,50.0,0,1,1,6,1,0,1,0,20,13,279
1873,Dewayne Dedmon,Orlando Magic,18:48,3,6,50.0,0,0,0.0,0,0,0.0,4,5,9,0,0,0,0,4,6,1,279
1874,Elfrid Payton,Orlando Magic,30:12,1,5,20.0,0,0,0.0,0,0,0.0,0,3,3,4,4,0,1,1,2,-5,279
1875,Gordon Hayward,Utah Jazz,36:28,4,11,36.4,1,3,33.3,0,0,0.0,0,4,4,4,3,0,3,4,9,-1,279
1876,Derrick Favors,Utah Jazz,36:25,10,17,58.8,0,0,0.0,1,2,50.0,4,9,13,1,0,5,1,3,21,-11,279
1877,Enes Kanter,Utah Jazz,27:34,7,12,58.3,0,0,0.0,2,2,100,4,1,5,0,0,0,2,1,16,-16,279
1878,Rodney Hood,Utah Jazz,25:36,4,6,66.7,3,3,100,4,5,80.0,0,1,1,0,0,0,0,5,15,6,279
1879,Trey Burke,Utah Jazz,33:40,4,15,26.7,1,4,25.0,4,6,66.7,1,2,3,11,0,0,1,2,13,-8,279
1880,Joe Ingles,Utah Jazz,20:38,1,4,25.0,1,3,33.3,0,0,0.0,0,1,1,4,1,0,2,2,3,-4,279
1881,Rudy Gobert,Utah Jazz,11:37,2,5,40.0,0,0,0.0,0,2,0.0,2,5,7,0,0,0,0,1,4,4,279
1882,Solomon Hill,Indiana Pacers,37:29,3,12,25.0,0,6,0.0,4,6,66.7,1,1,2,3,1,0,2,3,10,-8,280
1883,Rudy Gay,Sacramento Kings,35:51,10,20,50.0,1,1,100,6,6,100,1,4,5,5,0,0,1,0,27,7,280
1884,Ben McLemore,Sacramento Kings,46:36,4,9,44.4,1,3,33.3,3,4,75.0,1,4,5,0,1,0,2,1,12,5,280
1885,Nerlens Noel,Philadelphia 76ers,37:13,3,7,42.9,0,0,0.0,3,4,75.0,2,6,8,2,1,1,3,3,9,10,281
1886,Michael Carter-Williams,Philadelphia 76ers,44:40,8,12,66.7,0,0,0.0,4,5,80.0,1,7,8,15,3,2,7,3,20,16,281
1887,Jerami Grant,Philadelphia 76ers,8:35,1,4,25.0,0,1,0.0,2,2,100,1,0,1,1,0,0,1,2,4,-9,281
1888,Robert Covington,Philadelphia 76ers,29:10,9,14,64.3,3,5,60.0,4,4,100,1,5,6,1,0,0,1,2,25,-5,281
1889,Andre Drummond,Detroit Pistons,20:36,3,6,50.0,0,0,0.0,1,2,50.0,3,5,8,0,1,2,0,4,7,-4,281
1890,Kentavious Caldwell-Pope,Detroit Pistons,29:40,2,10,20.0,0,3,0.0,5,7,71.4,1,5,6,0,2,0,2,1,9,-6,281
1891,D.J. Augustin,Detroit Pistons,18:13,1,7,14.3,0,4,0.0,4,5,80.0,0,1,1,3,1,0,0,2,6,-1,281
1892,Harrison Barnes,Golden State Warriors,25:10,3,3,100,2,2,100,3,4,75.0,0,0,0,1,1,1,0,4,11,7,282
