,Visitor,VisitorScore,Home,HomeScore,Date
597,Pistons,104,Spurs,111,2011-03-09
598,Magic,106,Kings,102,2011-03-09
599,Lakers,88,Heat,94,2011-03-10
600,Knicks,109,Mavericks,127,2011-03-10
601,Nuggets,116,Suns,97,2011-03-10
602,Trail Blazers,92,Bobcats,97,2011-03-11
603,Clippers,98,Nets,102,2011-03-11
604,Celtics,86,76ers,89,2011-03-11
605,Pacers,98,Raptors,108,2011-03-11
606,Hawks,76,Bulls,94,2011-03-11
607,Jazz,101,Timberwolves,122,2011-03-11
608,Pistons,94,Thunder,104,2011-03-11
609,Kings,103,Spurs,108,2011-03-11
610,Magic,120,Warriors,123,2011-03-11
611,Grizzlies,85,Heat,118,2011-03-12
612,Trail Blazers,82,Hawks,91,2011-03-12
613,Clippers,122,Wizards,101,2011-03-12
614,Jazz,100,Bulls,118,2011-03-12
615,76ers,74,Bucks,102,2011-03-12
616,Kings,103,Hornets,115,2011-03-12
617,Spurs,115,Rockets,107,2011-03-12
618,Lakers,96,Mavericks,91,2011-03-12
619,Pistons,101,Nuggets,131,2011-03-12
620,Thunder,95,Cavaliers,75,2011-03-13
621,Bobcats,95,Raptors,90,2011-03-13
622,Magic,111,Suns,88,2011-03-13
623,Bucks,56,Celtics,87,2011-03-13
624,Pacers,106,Knicks,93,2011-03-13
625,Timberwolves,77,Warriors,100,2011-03-13
626,Celtics,79,Nets,88,2011-03-14
627,Thunder,116,Wizards,89,2011-03-14
628,Spurs,80,Heat,110,2011-03-14
629,Clippers,82,Grizzlies,105,2011-03-14
630,Nuggets,114,Hornets,103,2011-03-14
631,Suns,93,Rockets,95,2011-03-14
632,76ers,107,Jazz,112,2011-03-14
633,Warriors,119,Kings,129,2011-03-14
634,Magic,84,Lakers,97,2011-03-14
635,Bucks,85,Hawks,110,2011-03-15
636,Knicks,117,Pacers,119,2011-03-15
637,Wizards,79,Bulls,98,2011-03-15
638,Mavericks,101,Trail Blazers,104,2011-03-15
639,Nuggets,102,Hawks,87,2011-03-16
640,Pacers,80,Celtics,92,2011-03-16
641,Raptors,93,Pistons,107,2011-03-16
642,Thunder,96,Heat,85,2011-03-16
643,Magic,93,Bucks,89,2011-03-16
644,Suns,95,Hornets,100,2011-03-16
645,Bobcats,78,Rockets,94,2011-03-16
646,Timberwolves,104,Jazz,119,2011-03-16
647,Cavaliers,97,Kings,93,2011-03-16
648,Mavericks,112,Warriors,106,2011-03-16
649,76ers,104,Clippers,94,2011-03-16
650,Bulls,84,Nets,73,2011-03-17
651,Grizzlies,99,Knicks,120,2011-03-17
652,Cavaliers,70,Trail Blazers,111,2011-03-17
653,Bulls,108,Pacers,115,2011-03-18
654,Nuggets,82,Magic,85,2011-03-18
655,Wizards,107,Raptors,116,2011-03-18
656,Heat,106,Hawks,85,2011-03-18
657,Knicks,95,Pistons,99,2011-03-18
658,Bobcats,82,Thunder,99,2011-03-18
659,Spurs,97,Mavericks,91,2011-03-18
660,Celtics,77,Rockets,93,2011-03-18
661,Nets,95,Bucks,110,2011-03-18
662,Warriors,97,Suns,108,2011-03-18
663,76ers,102,Kings,80,2011-03-18
664,Timberwolves,98,Lakers,106,2011-03-18
665,Cavaliers,92,Clippers,100,2011-03-19
666,Nuggets,98,Heat,103,2011-03-19
667,Pacers,78,Grizzlies,99,2011-03-19
668,Celtics,89,Hornets,85,2011-03-19
669,Bobcats,98,Spurs,109,2011-03-19
670,76ers,101,Trail Blazers,110,2011-03-19
671,Nets,92,Wizards,98,2011-03-20
672,Pistons,96,Hawks,104,2011-03-20
673,Knicks,95,Bucks,100,2011-03-20
674,Kings,127,Timberwolves,95,2011-03-20
675,Suns,108,Clippers,99,2011-03-20
676,Jazz,108,Rockets,110,2011-03-20
677,Raptors,95,Thunder,93,2011-03-20
678,Warriors,73,Mavericks,101,2011-03-20
679,Trail Blazers,80,Lakers,84,2011-03-20
680,Magic,97,Cavaliers,86,2011-03-21
681,Pacers,102,Nets,98,2011-03-21
682,Celtics,96,Knicks,86,2011-03-21
683,Kings,92,Bulls,132,2011-03-21
684,Jazz,85,Grizzlies,103,2011-03-21
685,Warriors,96,Spurs,111,2011-03-21
686,Raptors,90,Nuggets,123,2011-03-21
687,Bulls,114,Hawks,81,2011-03-22
688,Wizards,76,Trail Blazers,111,2011-03-22
689,Suns,137,Lakers,139,2011-03-22
690,Pacers,111,Bobcats,88,2011-03-23
691,Nets,98,Cavaliers,94,2011-03-23
692,Hawks,100,76ers,105,2011-03-23
693,Grizzlies,90,Celtics,87,2011-03-23
694,Heat,100,Pistons,94,2011-03-23
695,Magic,111,Knicks,99,2011-03-23
696,Kings,97,Bucks,90,2011-03-23
697,Jazz,94,Thunder,106,2011-03-23
698,Warriors,112,Rockets,131,2011-03-23
699,Raptors,106,Suns,114,2011-03-23
700,Spurs,112,Nuggets,115,2011-03-23
701,Wizards,119,Clippers,127,2011-03-23
702,Timberwolves,96,Mavericks,104,2011-03-24
703,Hornets,121,Jazz,117,2011-03-24
704,Kings,110,Pacers,93,2011-03-25
705,Nets,85,Magic,95,2011-03-25
706,Bobcats,83,Celtics,81,2011-03-25
707,Pistons,91,Cavaliers,97,2011-03-25
708,76ers,99,Heat,111,2011-03-25
709,Bucks,102,Knicks,96,2011-03-25
710,Grizzlies,96,Bulls,99,2011-03-25
711,Timberwolves,103,Thunder,111,2011-03-25
712,Wizards,94,Nuggets,114,2011-03-25
713,Hornets,106,Suns,100,2011-03-25
714,Spurs,96,Trail Blazers,98,2011-03-25
715,Raptors,100,Warriors,138,2011-03-25
716,Clippers,104,Lakers,112,2011-03-25
717,Nets,87,Hawks,98,2011-03-26
718,Knicks,106,Bobcats,114,2011-03-26
719,Pacers,88,Pistons,100,2011-03-26
720,Bulls,95,Bucks,87,2011-03-26
721,Mavericks,94,Jazz,77,2011-03-26
722,Raptors,90,Clippers,94,2011-03-26
723,Kings,114,76ers,111,2011-03-27
724,Hawks,99,Cavaliers,83,2011-03-27
725,Rockets,119,Heat,125,2011-03-27
726,Spurs,104,Grizzlies,111,2011-03-27
727,Celtics,85,Timberwolves,82,2011-03-27
728,Trail Blazers,90,Thunder,99,2011-03-27
729,Wizards,104,Warriors,114,2011-03-27
730,Hornets,84,Lakers,102,2011-03-27
731,Mavericks,91,Suns,83,2011-03-27
732,Bucks,86,Bobcats,87,2011-03-28
733,Celtics,100,Pacers,107,2011-03-28
734,Magic,106,Knicks,113,2011-03-28
735,76ers,97,Bulls,85,2011-03-28
736,Trail Blazers,100,Spurs,92,2011-03-28
737,Wizards,100,Jazz,95,2011-03-28
738,Heat,90,Cavaliers,102,2011-03-29
739,Rockets,112,Nets,87,2011-03-29
740,Warriors,114,Thunder,115,2011-03-29
741,Suns,113,Kings,116,2011-03-29
742,Magic,82,Hawks,85,2011-03-30
743,Cavaliers,97,Bobcats,98,2011-03-30
744,Pistons,101,Pacers,111,2011-03-30
745,Rockets,97,76ers,108,2011-03-30
746,Bucks,104,Raptors,98,2011-03-30
747,Heat,123,Wizards,107,2011-03-30
748,Nets,116,Knicks,120,2011-03-30
749,Warriors,91,Grizzlies,110,2011-03-30
750,Bulls,108,Timberwolves,91,2011-03-30
751,Trail Blazers,91,Hornets,95,2011-03-30
752,Kings,90,Nuggets,104,2011-03-30
753,Thunder,116,Suns,98,2011-03-30
754,Mavericks,106,Clippers,100,2011-03-30
755,Celtics,107,Spurs,97,2011-03-31
756,Mavericks,82,Lakers,110,2011-03-31
757,Bucks,88,Pacers,89,2011-04-01
758,Bobcats,77,Magic,89,2011-04-01
759,Nets,90,76ers,115,2011-04-01
760,Cavaliers,107,Wizards,115,2011-04-01
761,Bulls,101,Pistons,96,2011-04-01
762,Celtics,83,Hawks,88,2011-04-01
763,Heat,111,Timberwolves,92,2011-04-01
764,Grizzlies,93,Hornets,81,2011-04-01
765,Spurs,114,Rockets,119,2011-04-01
766,Clippers,98,Suns,111,2011-04-01
767,Thunder,91,Trail Blazers,98,2011-04-01
768,Nuggets,99,Kings,90,2011-04-01
769,Lakers,96,Jazz,85,2011-04-01
770,Raptors,106,Bulls,113,2011-04-02
771,Timberwolves,89,Grizzlies,106,2011-04-02
772,76ers,87,Bucks,93,2011-04-02
773,Mavericks,92,Warriors,99,2011-04-02
774,Thunder,92,Clippers,98,2011-04-02
775,Suns,97,Spurs,114,2011-04-03
776,Nuggets,95,Lakers,90,2011-04-03
777,Pistons,90,Celtics,101,2011-04-03
778,Wizards,97,Bobcats,91,2011-04-03
779,Heat,108,Nets,94,2011-04-03
780,Cavaliers,107,Knicks,123,2011-04-03
781,Magic,98,Raptors,102,2011-04-03
782,Jazz,97,Kings,106,2011-04-03
783,Hawks,109,Rockets,114,2011-04-03
784,Pacers,96,Hornets,108,2011-04-03
785,Mavericks,96,Trail Blazers,104,2011-04-03
786,Spurs,97,Hawks,90,2011-04-05
787,Bobcats,89,Cavaliers,99,2011-04-05
788,Timberwolves,105,Nets,107,2011-04-05
789,Bucks,72,Magic,78,2011-04-05
790,Pistons,105,Wizards,107,2011-04-05
791,76ers,82,Celtics,99,2011-04-05
792,Raptors,118,Knicks,131,2011-04-05
793,Suns,94,Bulls,97,2011-04-05
794,Clippers,82,Grizzlies,81,2011-04-05
795,Kings,104,Rockets,101,2011-04-05
796,Thunder,101,Nuggets,94,2011-04-05
797,Warriors,108,Trail Blazers,87,2011-04-05
798,Jazz,86,Lakers,85,2011-04-05
799,Magic,111,Bobcats,102,2011-04-06
800,Wizards,112,Pacers,136,2011-04-06
801,Knicks,97,76ers,92,2011-04-06
802,Cavaliers,104,Raptors,96,2011-04-06
803,Nets,109,Pistons,116,2011-04-06
804,Bucks,90,Heat,85,2011-04-06
805,Suns,108,Timberwolves,98,2011-04-06
806,Rockets,93,Hornets,101,2011-04-06
807,Clippers,108,Thunder,112,2011-04-06
808,Kings,92,Spurs,124,2011-04-06
809,Nuggets,104,Mavericks,96,2011-04-06
810,Lakers,87,Warriors,95,2011-04-06
811,Celtics,81,Bulls,97,2011-04-07
812,Trail Blazers,98,Jazz,87,2011-04-07
813,Hawks,102,Pacers,114,2011-04-08
814,Knicks,116,Nets,93,2011-04-08
815,Raptors,93,76ers,98,2011-04-08
816,Wizards,88,Celtics,104,2011-04-08
817,Bulls,93,Cavaliers,82,2011-04-08
818,Bucks,100,Pistons,110,2011-04-08
819,Bobcats,103,Heat,112,2011-04-08
820,Kings,96,Grizzlies,101,2011-04-08
821,Suns,97,Hornets,109,2011-04-08
822,Nuggets,89,Thunder,104,2011-04-08
823,Clippers,96,Mavericks,107,2011-04-08
824,Lakers,86,Trail Blazers,93,2011-04-08
825,Hawks,83,Wizards,115,2011-04-09
826,Clippers,78,Rockets,99,2011-04-09
827,Cavaliers,101,Bucks,108,2011-04-09
828,Jazz,102,Spurs,111,2011-04-09
829,Timberwolves,106,Nuggets,130,2011-04-09
830,Bulls,102,Magic,99,2011-04-10
831,Celtics,77,Heat,100,2011-04-10
832,Pistons,112,Bobcats,101,2011-04-10
833,Nets,92,Raptors,99,2011-04-10
834,Hornets,89,Grizzlies,111,2011-04-10
835,Knicks,110,Pacers,109,2011-04-10
836,Suns,90,Mavericks,115,2011-04-10
837,Kings,104,Warriors,103,2011-04-10
838,Thunder,120,Lakers,106,2011-04-10
839,Heat,98,Hawks,90,2011-04-11
840,Bobcats,105,Nets,103,2011-04-11
841,Magic,95,76ers,85,2011-04-11
842,Celtics,94,Wizards,95,2011-04-11
843,Cavaliers,110,Pistons,101,2011-04-11
844,Raptors,86,Bucks,93,2011-04-11
845,Jazz,90,Hornets,78,2011-04-11
846,Mavericks,98,Rockets,91,2011-04-11
847,Warriors,111,Nuggets,134,2011-04-11
848,Timberwolves,127,Suns,135,2011-04-11
849,Thunder,120,Kings,112,2011-04-11
850,Bulls,103,Knicks,90,2011-04-12
851,Grizzlies,89,Trail Blazers,102,2011-04-12
852,Spurs,93,Lakers,102,2011-04-12
853,Knicks,102,Celtics,112,2011-04-13
854,Hawks,85,Bobcats,96,2011-04-13
855,Wizards,93,Cavaliers,100,2011-04-13
856,Pacers,74,Magic,92,2011-04-13
857,Pistons,104,76ers,100,2011-04-13
858,Heat,97,Raptors,79,2011-04-13
859,Nets,92,Bulls,97,2011-04-13
860,Hornets,89,Mavericks,121,2011-04-13
861,Rockets,121,Timberwolves,102,2011-04-13
862,Bucks,110,Thunder,106,2011-04-13
863,Nuggets,103,Jazz,107,2011-04-13
864,Trail Blazers,86,Warriors,110,2011-04-13
865,Grizzlies,103,Clippers,110,2011-04-13
866,Spurs,103,Suns,106,2011-04-13
867,Lakers,116,Kings,108,2011-04-13
868,Celtics,104,Knicks,106,2011-12-25
869,Heat,105,Mavericks,94,2011-12-25
870,Bulls,88,Lakers,87,2011-12-25
871,Magic,89,Thunder,97,2011-12-25
872,Clippers,105,Warriors,86,2011-12-25
873,Nets,90,Wizards,84,2011-12-26
874,Bucks,95,Bobcats,96,2011-12-26
875,Rockets,95,Magic,104,2011-12-26
876,Raptors,104,Cavaliers,96,2011-12-26
877,Pistons,79,Pacers,91,2011-12-26
878,Thunder,104,Timberwolves,100,2011-12-26
879,Nuggets,115,Mavericks,93,2011-12-26
880,Grizzlies,82,Spurs,95,2011-12-26
881,Hornets,85,Suns,84,2011-12-26
882,Lakers,91,Kings,100,2011-12-26
883,76ers,103,Trail Blazers,107,2011-12-26
884,Bulls,91,Warriors,99,2011-12-26
885,Hawks,106,Nets,70,2011-12-27
886,Celtics,107,Heat,115,2011-12-27
887,Timberwolves,95,Bucks,98,2011-12-27
888,Kings,79,Trail Blazers,101,2011-12-27
889,Jazz,71,Lakers,96,2011-12-27
890,Pacers,90,Raptors,85,2011-12-28
891,Heat,96,Bobcats,95,2011-12-28
892,Wizards,83,Hawks,101,2011-12-28
893,Cavaliers,105,Pistons,89,2011-12-28
894,Thunder,98,Grizzlies,95,2011-12-28
895,Celtics,78,Hornets,97,2011-12-28
896,Clippers,90,Spurs,115,2011-12-28
897,Jazz,100,Nuggets,117,2011-12-28
898,76ers,103,Suns,83,2011-12-28
899,Knicks,78,Warriors,92,2011-12-28
900,Nets,78,Magic,94,2011-12-29
901,Spurs,85,Rockets,105,2011-12-29
902,Mavericks,102,Thunder,104,2011-12-29
903,Bulls,108,Kings,98,2011-12-29
904,Nuggets,102,Trail Blazers,111,2011-12-29
905,Knicks,82,Lakers,99,2011-12-29
906,Magic,100,Bobcats,79,2011-12-30
907,Cavaliers,91,Pacers,98,2011-12-30
908,Pistons,85,Celtics,96,2011-12-30
909,Nets,98,Hawks,105,2011-12-30
910,Rockets,93,Grizzlies,113,2011-12-30
911,Suns,93,Hornets,78,2011-12-30
912,Heat,103,Timberwolves,101,2011-12-30
913,Wizards,81,Bucks,102,2011-12-30
914,Raptors,86,Mavericks,99,2011-12-30
915,76ers,99,Jazz,102,2011-12-30
916,Bulls,114,Clippers,101,2011-12-30
917,Nuggets,89,Lakers,92,2011-12-31
918,Pacers,88,Pistons,96,2011-12-31
919,Hawks,84,Rockets,95,2011-12-31
920,Suns,97,Thunder,107,2011-12-31
921,Knicks,114,Kings,92,2011-12-31
922,Jazz,89,Spurs,104,2011-12-31
923,76ers,107,Warriors,79,2011-12-31
924,Bulls,95,Pacers,86,2011-12-16
925,76ers,103,Wizards,78,2011-12-16
926,Cavaliers,91,Pistons,87,2011-12-16
927,Hornets,97,Grizzlies,90,2011-12-16
928,Knicks,92,Nets,83,2011-12-17
929,Spurs,87,Rockets,101,2011-12-17
930,Bucks,96,Timberwolves,117,2011-12-17
931,Kings,96,Warriors,107,2011-12-17
932,Celtics,76,Raptors,75,2011-12-18
933,Magic,85,Heat,118,2011-12-18
934,Thunder,106,Mavericks,92,2011-12-18
935,Hawks,77,Bobcats,79,2011-12-19
936,Jazz,90,Trail Blazers,110,2011-12-19
937,Clippers,114,Lakers,95,2011-12-19
938,Wizards,94,76ers,101,2011-12-20
939,Pistons,90,Cavaliers,89,2011-12-20
940,Pacers,85,Bulls,93,2011-12-20
941,Mavericks,83,Thunder,87,2011-12-20
942,Suns,110,Nuggets,127,2011-12-20
943,Warriors,91,Kings,95,2011-12-20
944,Heat,100,Magic,104,2011-12-21
945,Raptors,73,Celtics,81,2011-12-21
946,Nets,82,Knicks,88,2011-12-21
947,Grizzlies,80,Hornets,95,2011-12-21
948,Timberwolves,85,Bucks,84,2011-12-21
949,Rockets,95,Spurs,97,2011-12-21
950,Trail Blazers,89,Jazz,92,2011-12-21
951,Lakers,103,Clippers,108,2011-12-21
952,Bobcats,75,Hawks,92,2011-12-22
953,Nuggets,110,Suns,85,2011-12-22
954,Celtics,104,Knicks,106,2011-12-25
955,Heat,105,Mavericks,94,2011-12-25
956,Bulls,88,Lakers,87,2011-12-25
957,Magic,89,Thunder,97,2011-12-25
958,Clippers,105,Warriors,86,2011-12-25
959,Nets,90,Wizards,84,2011-12-26
960,Bucks,95,Bobcats,96,2011-12-26
961,Rockets,95,Magic,104,2011-12-26
962,Raptors,104,Cavaliers,96,2011-12-26
963,Pistons,79,Pacers,91,2011-12-26
964,Thunder,104,Timberwolves,100,2011-12-26
965,Nuggets,115,Mavericks,93,2011-12-26
966,Grizzlies,82,Spurs,95,2011-12-26
967,Hornets,85,Suns,84,2011-12-26
968,Lakers,91,Kings,100,2011-12-26
969,76ers,103,Trail Blazers,107,2011-12-26
970,Bulls,91,Warriors,99,2011-12-26
971,Hawks,106,Nets,70,2011-12-27
972,Celtics,107,Heat,115,2011-12-27
973,Timberwolves,95,Bucks,98,2011-12-27
974,Kings,79,Trail Blazers,101,2011-12-27
975,Jazz,71,Lakers,96,2011-12-27
976,Pacers,90,Raptors,85,2011-12-28
977,Heat,96,Bobcats,95,2011-12-28
978,Wizards,83,Hawks,101,2011-12-28
979,Cavaliers,105,Pistons,89,2011-12-28
980,Thunder,98,Grizzlies,95,2011-12-28
981,Celtics,78,Hornets,97,2011-12-28
982,Clippers,90,Spurs,115,2011-12-28
983,Jazz,100,Nuggets,117,2011-12-28
984,76ers,103,Suns,83,2011-12-28
985,Knicks,78,Warriors,92,2011-12-28
986,Nets,78,Magic,94,2011-12-29
987,Spurs,85,Rockets,105,2011-12-29
988,Mavericks,102,Thunder,104,2011-12-29
989,Bulls,108,Kings,98,2011-12-29
990,Nuggets,102,Trail Blazers,111,2011-12-29
991,Knicks,82,Lakers,99,2011-12-29
992,Magic,100,Bobcats,79,2011-12-30
993,Cavaliers,91,Pacers,98,2011-12-30
994,Pistons,85,Celtics,96,2011-12-30
995,Nets,98,Hawks,105,2011-12-30
996,Rockets,93,Grizzlies,113,2011-12-30
997,Suns,93,Hornets,78,2011-12-30
998,Heat,103,Timberwolves,101,2011-12-30
999,Wizards,81,Bucks,102,2011-12-30
1000,Raptors,86,Mavericks,99,2011-12-30
1001,76ers,99,Jazz,102,2011-12-30
1002,Bulls,114,Clippers,101,2011-12-30
1003,Nuggets,89,Lakers,92,2011-12-31
1004,Pacers,88,Pistons,96,2011-12-31
1005,Hawks,84,Rockets,95,2011-12-31
1006,Suns,97,Thunder,107,2011-12-31
1007,Knicks,114,Kings,92,2011-12-31
1008,Jazz,89,Spurs,104,2011-12-31
1009,76ers,107,Warriors,79,2011-12-31
1010,Celtics,94,Wizards,86,2012-01-01
1011,Raptors,96,Magic,102,2012-01-01
1012,Bobcats,90,Heat,129,2012-01-01
1013,Nets,82,Cavaliers,98,2012-01-01
1014,Mavericks,82,Timberwolves,99,2012-01-01
1015,Grizzlies,64,Bulls,104,2012-01-01
1016,Lakers,90,Nuggets,99,2012-01-01
1017,Hornets,80,Kings,96,2012-01-01
1018,Trail Blazers,88,Clippers,93,2012-01-01
1019,Warriors,91,Suns,102,2012-01-02
1020,Wizards,92,Celtics,100,2012-01-02
1021,Pacers,108,Nets,94,2012-01-02
1022,Raptors,90,Knicks,85,2012-01-02
1023,Hawks,100,Heat,92,2012-01-02
1024,Magic,78,Pistons,89,2012-01-02
1025,Spurs,96,Timberwolves,106,2012-01-02
1026,Thunder,87,Mavericks,100,2012-01-02
1027,Bucks,86,Nuggets,91,2012-01-02
1028,Hornets,90,Jazz,94,2012-01-02
1029,Bobcats,101,Cavaliers,115,2012-01-03
