,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
6937,Thaddeus Young,Indiana Pacers,31:10,4,10,40.0,0,1,0.0,1,2,50.0,2,3,5,1,3,0,0,3,9,0,689,2017-01-26
6938,Myles Turner,Indiana Pacers,35:34,10,14,71.4,1,2,50.0,2,2,100,2,5,7,0,1,2,3,2,23,13,689,2017-01-26
6939,Andrew Wiggins,Minnesota Timberwolves,38:38,7,17,41.2,1,4,25.0,6,7,85.7,1,4,5,2,1,0,3,3,21,-9,689,2017-01-26
6940,Gorgui Dieng,Minnesota Timberwolves,33:33,3,6,50.0,0,0,0.0,2,3,66.7,1,8,9,1,2,2,1,2,8,6,689,2017-01-26
6941,Karl-Anthony Towns,Minnesota Timberwolves,37:44,13,23,56.5,4,6,66.7,3,4,75.0,2,8,10,4,2,0,2,2,33,-7,689,2017-01-26
6942,Zach LaVine,Minnesota Timberwolves,41:44,7,17,41.2,3,9,33.3,6,7,85.7,0,3,3,5,1,1,2,3,23,2,689,2017-01-26
6943,Ricky Rubio,Minnesota Timberwolves,32:35,2,6,33.3,0,2,0.0,0,0,0.0,1,1,2,12,4,0,3,3,4,-5,689,2017-01-26
6944,Nemanja Bjelica,Minnesota Timberwolves,15:38,1,6,16.7,1,5,20.0,0,0,0.0,0,3,3,0,1,1,0,2,3,-5,689,2017-01-26
6945,T.J. Warren,Phoenix Suns,41:08,9,16,56.3,1,2,50.0,2,2,100,1,7,8,0,0,1,0,4,21,3,690,2017-01-26
6946,Devin Booker,Phoenix Suns,33:10,9,17,52.9,1,6,16.7,5,6,83.3,0,0,0,6,1,0,5,2,24,-19,690,2017-01-26
6947,Eric Bledsoe,Phoenix Suns,27:59,9,19,47.4,3,7,42.9,7,9,77.8,2,2,4,5,0,0,1,5,28,-15,690,2017-01-26
6948,Alex Len,Phoenix Suns,10:48,2,5,40.0,0,0,0.0,0,0,0.0,2,1,3,2,0,0,0,2,4,-9,690,2017-01-26
6949,P.J. Tucker,Phoenix Suns,38:59,4,10,40.0,3,4,75.0,0,0,0.0,1,3,4,0,1,0,0,4,11,-9,690,2017-01-26
6950,Danilo Gallinari,Denver Nuggets,35:15,7,16,43.8,2,7,28.6,9,12,75.0,1,6,7,1,0,1,1,0,25,16,690,2017-01-26
6951,Nikola Jokic,Denver Nuggets,35:46,12,21,57.1,0,2,0.0,5,6,83.3,8,6,14,8,1,2,3,2,29,21,690,2017-01-26
6952,Gary Harris,Denver Nuggets,28:13,2,9,22.2,2,4,50.0,2,2,100,1,0,1,1,1,2,3,1,8,6,690,2017-01-26
6953,Will Barton,Denver Nuggets,25:23,6,7,85.7,1,1,100,3,3,100,1,1,2,4,0,0,2,2,16,-7,690,2017-01-26
6954,Jamal Murray,Denver Nuggets,6:13,1,3,33.3,0,1,0.0,2,2,100,1,0,1,1,0,0,0,0,4,-8,690,2017-01-26
6955,Jordan Clarkson,Los Angeles Lakers,35:31,8,18,44.4,0,2,0.0,0,0,0.0,0,5,5,4,1,0,3,3,16,-2,691,2017-01-26
6956,Lou Williams,Los Angeles Lakers,24:51,6,9,66.7,1,3,33.3,7,7,100,0,5,5,1,0,0,2,4,20,1,691,2017-01-26
6957,Ivica Zubac,Los Angeles Lakers,26:19,6,11,54.5,0,0,0.0,4,4,100,2,8,10,1,0,0,0,1,16,-1,691,2017-01-26
6958,Brandon Ingram,Los Angeles Lakers,20:28,0,6,0.0,0,2,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,-7,691,2017-01-26
6959,Gordon Hayward,Utah Jazz,32:02,7,14,50.0,1,6,16.7,9,10,90.0,0,3,3,2,1,0,3,0,24,16,691,2017-01-26
6960,Derrick Favors,Utah Jazz,21:32,3,9,33.3,0,0,0.0,2,2,100,2,4,6,3,0,0,1,2,8,-4,691,2017-01-26
6961,Rudy Gobert,Utah Jazz,37:31,3,6,50.0,0,0,0.0,3,4,75.0,3,10,13,0,0,6,0,1,9,9,691,2017-01-26
6962,Rodney Hood,Utah Jazz,22:12,2,6,33.3,1,4,25.0,0,0,0.0,0,4,4,0,0,0,0,2,5,-8,691,2017-01-26
6963,George Hill,Utah Jazz,34:18,4,14,28.6,1,5,20.0,3,4,75.0,3,4,7,3,3,0,1,0,12,-2,691,2017-01-26
6964,Trey Lyles,Utah Jazz,18:30,2,7,28.6,1,3,33.3,2,2,100,0,3,3,1,0,0,1,1,7,14,691,2017-01-26
6965,Joe Ingles,Utah Jazz,25:48,2,4,50.0,1,3,33.3,2,2,100,1,3,4,2,3,0,1,1,7,16,691,2017-01-26
6966,Alec Burks,Utah Jazz,13:42,5,9,55.6,1,2,50.0,0,1,0.0,0,1,1,1,0,0,0,1,11,10,691,2017-01-26
6967,Garrett Temple,Sacramento Kings,32:49,0,4,0.0,0,1,0.0,2,2,100,0,0,0,3,2,0,4,4,2,-18,692,2017-01-27
6968,Willie Cauley-Stein,Sacramento Kings,11:32,0,1,0.0,0,0,0.0,2,2,100,1,0,1,2,0,0,0,2,2,-8,692,2017-01-27
6969,Paul George,Indiana Pacers,44:55,8,18,44.4,1,5,20.0,16,17,94.1,1,3,4,3,2,0,4,2,33,10,692,2017-01-27
6970,Thaddeus Young,Indiana Pacers,28:39,3,9,33.3,0,4,0.0,2,2,100,1,4,5,1,4,0,0,3,8,-13,692,2017-01-27
6971,Myles Turner,Indiana Pacers,35:27,6,9,66.7,1,2,50.0,1,2,50.0,1,1,2,4,3,1,0,5,14,14,692,2017-01-27
6972,Bojan Bogdanovic,Brooklyn Nets,30:06,7,13,53.8,1,6,16.7,2,2,100,0,2,2,3,1,0,2,2,17,-17,693,2017-01-27
6973,Spencer Dinwiddie,Brooklyn Nets,26:22,3,5,60.0,2,2,100,2,2,100,0,1,1,1,0,0,0,2,10,-21,693,2017-01-27
6974,LeBron James,Cleveland Cavaliers,34:14,13,18,72.2,1,3,33.3,4,7,57.1,0,5,5,11,0,0,5,1,31,22,693,2017-01-27
6975,Kevin Love,Cleveland Cavaliers,27:52,5,13,38.5,3,6,50.0,0,0,0.0,2,12,14,2,1,1,2,1,13,13,693,2017-01-27
6976,Tristan Thompson,Cleveland Cavaliers,28:02,5,5,100,0,0,0.0,0,2,0.0,2,8,10,2,0,1,0,2,10,12,693,2017-01-27
6977,Kyrie Irving,Cleveland Cavaliers,31:04,10,17,58.8,3,5,60.0,5,5,100,0,4,4,6,0,1,3,3,28,16,693,2017-01-27
6978,Aaron Gordon,Orlando Magic,22:46,4,13,30.8,1,3,33.3,4,4,100,4,2,6,0,1,0,2,0,13,-23,694,2017-01-27
6979,Serge Ibaka,Orlando Magic,21:28,2,8,25.0,0,2,0.0,0,0,0.0,0,0,0,1,1,0,0,2,4,-18,694,2017-01-27
6980,Nikola Vucevic,Orlando Magic,23:02,7,10,70.0,0,1,0.0,0,0,0.0,0,7,7,2,1,0,1,2,14,-19,694,2017-01-27
6981,Elfrid Payton,Orlando Magic,24:06,4,10,40.0,1,1,100,3,3,100,1,4,5,7,1,0,2,1,12,-19,694,2017-01-27
6982,D.J. Augustin,Orlando Magic,17:52,2,6,33.3,0,2,0.0,2,6,33.3,0,1,1,4,0,0,1,2,6,-24,694,2017-01-27
6983,Jeff Green,Orlando Magic,15:48,0,5,0.0,0,2,0.0,2,2,100,2,2,4,0,0,0,2,1,2,-23,694,2017-01-27
6984,Jae Crowder,Boston Celtics,26:32,7,11,63.6,5,7,71.4,0,0,0.0,2,4,6,4,2,1,1,1,19,28,694,2017-01-27
6985,Jaylen Brown,Boston Celtics,30:22,6,13,46.2,2,5,40.0,6,8,75.0,1,7,8,2,0,0,1,5,20,14,694,2017-01-27
6986,Marcus Smart,Boston Celtics,23:10,3,7,42.9,2,3,66.7,0,0,0.0,0,2,2,11,1,1,2,0,8,36,694,2017-01-27
6987,Kelly Olynyk,Boston Celtics,17:10,7,7,100,2,2,100,0,0,0.0,0,5,5,1,0,0,2,1,16,15,694,2017-01-27
6988,Terry Rozier,Boston Celtics,20:09,2,5,40.0,0,3,0.0,2,2,100,1,1,2,2,1,0,0,0,6,6,694,2017-01-27
6989,Giannis Antetokounmpo,Milwaukee Bucks,33:13,7,15,46.7,0,0,0.0,5,8,62.5,0,6,6,8,1,3,3,5,19,-8,695,2017-01-27
6990,Jabari Parker,Milwaukee Bucks,36:38,8,17,47.1,0,3,0.0,5,6,83.3,2,11,13,2,0,0,3,2,21,-19,695,2017-01-27
6991,Tony Snell,Milwaukee Bucks,27:21,2,4,50.0,2,4,50.0,0,0,0.0,0,2,2,1,0,2,1,3,6,-21,695,2017-01-27
6992,Malcolm Brogdon,Milwaukee Bucks,24:45,2,5,40.0,0,0,0.0,0,0,0.0,0,2,2,3,0,0,2,3,4,-8,695,2017-01-27
6993,Jonas Valanciunas,Toronto Raptors,24:14,4,10,40.0,0,0,0.0,0,0,0.0,1,10,11,1,1,2,2,1,8,19,695,2017-01-27
6994,Norman Powell,Toronto Raptors,31:29,7,15,46.7,2,3,66.7,3,3,100,1,5,6,1,0,0,2,1,19,22,695,2017-01-27
6995,Kyle Lowry,Toronto Raptors,38:45,9,18,50.0,3,6,50.0,11,14,78.6,2,1,3,6,1,0,2,1,32,20,695,2017-01-27
6996,Cory Joseph,Toronto Raptors,28:34,3,6,50.0,0,0,0.0,0,0,0.0,0,2,2,5,2,0,2,2,6,-1,695,2017-01-27
6997,Pascal Siakam,Toronto Raptors,9:51,2,4,50.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,1,4,4,-3,695,2017-01-27
6998,Terrence Ross,Toronto Raptors,18:28,1,7,14.3,1,5,20.0,1,2,50.0,0,6,6,2,1,0,1,0,4,-7,695,2017-01-27
6999,Fred VanVleet,Toronto Raptors,6:28,1,2,50.0,1,1,100,0,0,0.0,1,0,1,1,1,0,0,4,3,7,695,2017-01-27
7000,Nicolas Batum,Charlotte Hornets,35:58,5,12,41.7,3,6,50.0,2,2,100,2,9,11,9,1,0,5,2,15,-3,696,2017-01-27
7001,Kemba Walker,Charlotte Hornets,36:37,13,29,44.8,2,11,18.2,3,4,75.0,2,8,10,5,0,1,1,1,31,3,696,2017-01-27
7002,Frank Kaminsky,Charlotte Hornets,21:50,2,6,33.3,1,3,33.3,0,0,0.0,1,3,4,1,0,1,1,3,5,8,696,2017-01-27
7003,Carmelo Anthony,New York Knicks,35:07,8,26,30.8,1,7,14.3,1,3,33.3,0,11,11,0,0,1,0,0,18,0,696,2017-01-27
7004,Kristaps Porzingis,New York Knicks,34:59,8,11,72.7,2,4,50.0,0,0,0.0,1,3,4,0,0,3,2,6,18,-6,696,2017-01-27
7005,Derrick Rose,New York Knicks,21:37,5,10,50.0,0,0,0.0,3,3,100,1,1,2,4,2,0,2,2,13,-14,696,2017-01-27
7006,Willy Hernangomez,New York Knicks,15:10,2,5,40.0,0,0,0.0,0,0,0.0,4,3,7,3,0,0,2,2,4,-3,696,2017-01-27
7007,Justin Holiday,New York Knicks,20:26,3,6,50.0,1,4,25.0,2,2,100,0,5,5,2,1,0,0,2,9,5,696,2017-01-27
7008,Trevor Ariza,Houston Rockets,41:21,1,6,16.7,1,6,16.7,4,4,100,0,5,5,2,4,0,2,3,7,-1,697,2017-01-27
7009,Patrick Beverley,Houston Rockets,33:16,2,5,40.0,1,3,33.3,2,2,100,0,3,3,6,0,0,3,5,7,5,697,2017-01-27
7010,James Harden,Houston Rockets,39:09,16,28,57.1,6,11,54.5,13,14,92.9,1,12,13,13,2,1,5,4,51,13,697,2017-01-27
7011,Clint Capela,Houston Rockets,21:23,7,11,63.6,0,0,0.0,3,3,100,2,4,6,0,2,1,4,3,17,-4,697,2017-01-27
7012,Sam Dekker,Houston Rockets,24:54,3,5,60.0,1,2,50.0,2,2,100,0,3,3,1,2,1,4,4,9,-6,697,2017-01-27
7013,Robert Covington,Philadelphia 76ers,36:15,2,5,40.0,0,2,0.0,6,7,85.7,0,5,5,2,2,0,3,3,10,-4,697,2017-01-27
7014,Joel Embiid,Philadelphia 76ers,28:10,11,20,55.0,4,6,66.7,6,6,100,1,6,7,4,3,2,5,3,32,0,697,2017-01-27
7015,T.J. McConnell,Philadelphia 76ers,27:45,4,5,80.0,0,0,0.0,5,7,71.4,0,1,1,8,2,1,3,5,13,4,697,2017-01-27
7016,Nerlens Noel,Philadelphia 76ers,19:50,2,3,66.7,0,0,0.0,1,2,50.0,1,3,4,3,2,2,0,1,5,-5,697,2017-01-27
7017,Dario Saric,Philadelphia 76ers,21:02,4,9,44.4,0,1,0.0,4,6,66.7,0,4,4,2,1,1,2,2,12,6,697,2017-01-27
7018,Timothe Luwawu-Cabarrot,Philadelphia 76ers,12:56,5,5,100,1,1,100,1,1,100,0,1,1,0,0,0,3,1,12,4,697,2017-01-27
7019,Rodney McGruder,Miami Heat,27:56,3,4,75.0,1,1,100,2,2,100,0,4,4,0,3,0,0,1,9,17,698,2017-01-27
7020,Goran Dragic,Miami Heat,34:20,12,20,60.0,1,4,25.0,1,1,100,1,4,5,11,3,0,5,1,26,19,698,2017-01-27
7021,James Johnson,Miami Heat,30:46,3,15,20.0,0,2,0.0,0,1,0.0,4,5,9,9,1,1,3,1,6,-4,698,2017-01-27
7022,Wayne Ellington,Miami Heat,27:22,6,16,37.5,2,8,25.0,0,0,0.0,0,4,4,2,2,1,0,1,14,2,698,2017-01-27
7023,Udonis Haslem,Miami Heat,10:37,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,0,1,3,0,-4,698,2017-01-27
7024,Taj Gibson,Chicago Bulls,26:12,4,6,66.7,0,0,0.0,6,6,100,2,3,5,2,1,4,2,1,14,-9,698,2017-01-27
7025,Robin Lopez,Chicago Bulls,17:48,3,6,50.0,0,0,0.0,1,1,100,1,1,2,1,0,0,1,0,7,-16,698,2017-01-27
7026,Doug McDermott,Chicago Bulls,23:55,3,6,50.0,1,2,50.0,2,2,100,0,5,5,2,0,0,2,1,9,0,698,2017-01-27
7027,Jimmy Butler,Chicago Bulls,33:21,1,13,7.7,0,2,0.0,1,2,50.0,1,2,3,2,0,1,3,2,3,-23,698,2017-01-27
7028,Rajon Rondo,Chicago Bulls,31:43,6,8,75.0,1,1,100,0,0,0.0,1,6,7,7,3,0,4,1,13,8,698,2017-01-27
7029,Kawhi Leonard,San Antonio Spurs,30:26,6,16,37.5,2,6,33.3,9,9,100,1,5,6,6,1,0,4,2,23,2,699,2017-01-27
7030,LaMarcus Aldridge,San Antonio Spurs,32:18,6,20,30.0,0,2,0.0,2,4,50.0,4,10,14,0,0,0,0,1,14,-6,699,2017-01-27
7031,Danny Green,San Antonio Spurs,29:08,2,5,40.0,2,5,40.0,2,2,100,0,3,3,2,2,0,1,2,8,-9,699,2017-01-27
7032,Kyle Anderson,San Antonio Spurs,17:34,0,2,0.0,0,1,0.0,4,4,100,0,2,2,1,1,1,2,0,4,-18,699,2017-01-27
7033,Patty Mills,San Antonio Spurs,22:17,1,6,16.7,1,4,25.0,0,0,0.0,1,0,1,2,2,0,1,1,3,-14,699,2017-01-27
7034,Davis Bertans,San Antonio Spurs,19:44,6,9,66.7,5,7,71.4,0,0,0.0,0,1,1,0,1,1,0,2,17,-14,699,2017-01-27
7035,Dewayne Dedmon,San Antonio Spurs,8:15,0,1,0.0,0,0,0.0,0,0,0.0,1,4,5,1,0,0,0,1,0,0,699,2017-01-27
7036,Bryn Forbes,San Antonio Spurs,3:32,1,2,50.0,1,1,100,0,0,0.0,0,0,0,1,0,0,0,0,3,-1,699,2017-01-27
7037,Dejounte Murray,San Antonio Spurs,2:24,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,699,2017-01-27
7038,Solomon Hill,New Orleans Pelicans,33:44,5,10,50.0,5,7,71.4,1,2,50.0,3,3,6,2,1,0,1,2,16,16,699,2017-01-27
7039,Anthony Davis,New Orleans Pelicans,33:22,6,11,54.5,0,1,0.0,4,5,80.0,4,17,21,2,1,1,7,2,16,21,699,2017-01-27
7040,Buddy Hield,New Orleans Pelicans,13:03,2,7,28.6,1,3,33.3,0,0,0.0,1,1,2,2,0,0,1,2,5,-4,699,2017-01-27
7041,Jrue Holiday,New Orleans Pelicans,38:21,10,17,58.8,3,6,50.0,0,1,0.0,0,4,4,11,2,3,5,1,23,15,699,2017-01-27
7042,E'Twaun Moore,New Orleans Pelicans,17:57,6,11,54.5,1,2,50.0,0,0,0.0,2,0,2,3,2,0,0,2,13,8,699,2017-01-27
7043,Markieff Morris,Washington Wizards,24:46,4,11,36.4,2,4,50.0,5,6,83.3,5,4,9,1,2,1,5,4,15,20,700,2017-01-27
7044,Bradley Beal,Washington Wizards,26:19,6,13,46.2,2,7,28.6,1,1,100,0,1,1,4,1,0,0,2,15,19,700,2017-01-27
7045,John Wall,Washington Wizards,30:24,7,17,41.2,1,2,50.0,4,6,66.7,1,5,6,9,0,0,4,0,19,23,700,2017-01-27
7046,Tomas Satoransky,Washington Wizards,17:56,4,5,80.0,1,1,100,0,0,0.0,1,2,3,0,1,0,1,2,9,7,700,2017-01-27
7047,Trey Burke,Washington Wizards,19:20,4,7,57.1,1,3,33.3,0,0,0.0,0,1,1,3,1,0,2,2,9,1,700,2017-01-27
7048,Paul Millsap,Atlanta Hawks,23:27,1,7,14.3,0,2,0.0,2,4,50.0,0,4,4,1,1,1,1,2,4,-26,700,2017-01-27
7049,Dwight Howard,Atlanta Hawks,29:13,4,5,80.0,0,0,0.0,4,8,50.0,4,9,13,1,2,0,3,3,12,-17,700,2017-01-27
7050,Kent Bazemore,Atlanta Hawks,20:43,6,14,42.9,2,4,50.0,1,1,100,0,0,0,1,1,1,2,1,15,-21,700,2017-01-27
7051,Dennis Schroder,Atlanta Hawks,22:31,3,11,27.3,1,5,20.0,2,2,100,0,0,0,5,0,0,4,1,9,-24,700,2017-01-27
7052,Mike Muscala,Atlanta Hawks,13:48,3,5,60.0,2,2,100,0,0,0.0,1,1,2,2,0,2,0,1,8,0,700,2017-01-27
7053,Taurean Prince,Atlanta Hawks,12:00,1,4,25.0,0,2,0.0,0,0,0.0,0,3,3,2,1,0,1,1,2,-1,700,2017-01-27
7054,DeAndre' Bembry,Atlanta Hawks,8:02,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,0,0,4,700,2017-01-27
7055,JaMychal Green,Memphis Grizzlies,22:19,2,3,66.7,0,1,0.0,6,7,85.7,2,3,5,1,0,0,1,2,10,-11,701,2017-01-27
7056,Mike Conley,Memphis Grizzlies,35:31,5,16,31.3,3,8,37.5,4,5,80.0,1,2,3,10,1,0,4,0,17,12,701,2017-01-27
7057,Mason Plumlee,Portland Trail Blazers,33:56,5,11,45.5,0,0,0.0,3,3,100,4,6,10,3,1,0,1,3,13,8,701,2017-01-27
7058,CJ McCollum,Portland Trail Blazers,31:12,7,11,63.6,0,4,0.0,4,4,100,2,2,4,2,0,0,5,4,18,-5,701,2017-01-27
7059,Damian Lillard,Portland Trail Blazers,39:30,9,21,42.9,5,11,45.5,10,11,90.9,1,4,5,6,0,0,4,1,33,0,701,2017-01-27
7060,Pat Connaughton,Portland Trail Blazers,13:22,1,2,50.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,0,2,-3,701,2017-01-27
7061,Garrett Temple,Sacramento Kings,24:21,2,7,28.6,1,3,33.3,2,4,50.0,0,1,1,1,1,0,0,2,7,-8,702,2017-01-28
7062,Willie Cauley-Stein,Sacramento Kings,14:26,6,7,85.7,0,0,0.0,1,4,25.0,1,2,3,0,0,0,1,3,13,-11,702,2017-01-28
7063,Nicolas Batum,Charlotte Hornets,39:41,6,11,54.5,3,6,50.0,4,4,100,1,6,7,7,0,0,6,3,19,-4,702,2017-01-28
7064,Kemba Walker,Charlotte Hornets,39:03,8,16,50.0,3,6,50.0,7,8,87.5,1,2,3,7,1,1,1,3,26,-4,702,2017-01-28
7065,Frank Kaminsky,Charlotte Hornets,22:15,3,10,30.0,2,8,25.0,0,0,0.0,0,4,4,6,0,0,0,1,8,-7,702,2017-01-28
7066,Andre Drummond,Detroit Pistons,35:10,8,15,53.3,0,1,0.0,1,3,33.3,8,13,21,1,3,2,1,3,17,-8,703,2017-01-28
7067,Kentavious Caldwell-Pope,Detroit Pistons,34:07,2,11,18.2,1,4,25.0,0,0,0.0,0,0,0,1,1,0,1,2,5,-7,703,2017-01-28
7068,Reggie Jackson,Detroit Pistons,30:56,10,17,58.8,2,2,100,2,2,100,0,7,7,3,0,0,4,1,24,-5,703,2017-01-28
7069,Ish Smith,Detroit Pistons,17:04,4,9,44.4,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,2,8,-8,703,2017-01-28
7070,Tobias Harris,Detroit Pistons,27:52,7,11,63.6,0,0,0.0,2,2,100,0,2,2,0,0,0,2,1,16,-17,703,2017-01-28
7071,Reggie Bullock,Detroit Pistons,6:17,1,4,25.0,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2,-2,703,2017-01-28
7072,Rodney McGruder,Miami Heat,26:18,3,7,42.9,2,4,50.0,4,4,100,1,2,3,0,1,0,1,3,12,-6,703,2017-01-28
7073,Hassan Whiteside,Miami Heat,29:09,4,9,44.4,0,0,0.0,1,2,50.0,4,8,12,0,0,2,2,2,9,-9,703,2017-01-28
7074,Goran Dragic,Miami Heat,33:17,8,14,57.1,2,2,100,5,7,71.4,0,2,2,4,1,0,2,4,23,5,703,2017-01-28
7075,Wayne Ellington,Miami Heat,33:36,7,10,70.0,5,7,71.4,0,0,0.0,0,0,0,2,1,0,1,1,19,26,703,2017-01-28
7076,James Johnson,Miami Heat,31:57,7,13,53.8,0,1,0.0,4,4,100,0,8,8,5,2,1,0,1,18,25,703,2017-01-28
7077,Jae Crowder,Boston Celtics,38:15,5,13,38.5,4,10,40.0,6,6,100,1,5,6,4,0,1,0,4,20,13,704,2017-01-28
7078,Jaylen Brown,Boston Celtics,27:51,3,9,33.3,1,3,33.3,2,2,100,1,7,8,1,2,1,1,3,9,-4,704,2017-01-28
7079,Marcus Smart,Boston Celtics,34:34,2,6,33.3,0,2,0.0,5,7,71.4,0,4,4,5,0,1,4,1,9,9,704,2017-01-28
7080,Kelly Olynyk,Boston Celtics,35:56,7,12,58.3,1,5,20.0,2,3,66.7,1,6,7,3,1,0,1,4,17,1,704,2017-01-28
7081,Terry Rozier,Boston Celtics,16:55,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,-1,704,2017-01-28
7082,Giannis Antetokounmpo,Milwaukee Bucks,45:05,8,16,50.0,2,3,66.7,3,4,75.0,0,7,7,6,0,1,2,2,21,1,704,2017-01-28
7083,Jabari Parker,Milwaukee Bucks,31:06,2,13,15.4,0,3,0.0,0,0,0.0,4,4,8,1,0,0,3,2,4,-2,704,2017-01-28
7084,Tony Snell,Milwaukee Bucks,32:59,4,6,66.7,4,5,80.0,0,0,0.0,0,3,3,0,0,1,0,2,12,-1,704,2017-01-28
7085,Malcolm Brogdon,Milwaukee Bucks,32:24,4,12,33.3,0,3,0.0,3,3,100,1,1,2,5,0,0,1,2,11,2,704,2017-01-28
7086,Blake Griffin,LA Clippers,22:44,9,14,64.3,0,1,0.0,2,3,66.7,2,2,4,2,1,0,2,4,20,-34,705,2017-01-28
7087,DeAndre Jordan,LA Clippers,23:25,4,4,100,0,0,0.0,0,3,0.0,2,3,5,3,0,0,1,0,8,-27,705,2017-01-28
7088,Austin Rivers,LA Clippers,37:56,3,11,27.3,1,4,25.0,3,6,50.0,0,2,2,6,1,0,1,3,10,-25,705,2017-01-28
7089,Kevin Durant,Golden State Warriors,28:41,9,11,81.8,3,4,75.0,2,2,100,1,3,4,7,1,1,0,1,23,32,705,2017-01-28
7090,Draymond Green,Golden State Warriors,25:44,1,4,25.0,0,1,0.0,3,4,75.0,0,5,5,5,2,2,1,3,5,34,705,2017-01-28
7091,Klay Thompson,Golden State Warriors,26:35,7,11,63.6,2,3,66.7,0,1,0.0,0,1,1,1,1,0,2,1,16,22,705,2017-01-28
7092,Stephen Curry,Golden State Warriors,28:57,15,23,65.2,9,15,60.0,4,4,100,0,9,9,6,0,0,2,1,43,42,705,2017-01-28
7093,Andre Iguodala,Golden State Warriors,23:50,3,6,50.0,1,3,33.3,2,2,100,0,6,6,5,1,0,0,0,9,27,705,2017-01-28
7094,JaVale McGee,Golden State Warriors,10:10,4,5,80.0,0,0,0.0,1,1,100,2,1,3,0,0,2,1,2,9,19,705,2017-01-28
7095,Kevon Looney,Golden State Warriors,12:00,2,4,50.0,0,1,0.0,0,0,0.0,1,3,4,2,1,0,1,1,4,3,705,2017-01-28
7096,JaMychal Green,Memphis Grizzlies,25:40,3,7,42.9,1,3,33.3,2,2,100,3,1,4,2,0,0,0,1,9,6,706,2017-01-28
7097,Mike Conley,Memphis Grizzlies,28:17,9,14,64.3,3,7,42.9,2,2,100,0,3,3,3,2,0,0,2,23,10,706,2017-01-28
7098,Gordon Hayward,Utah Jazz,36:19,4,13,30.8,0,3,0.0,6,7,85.7,1,6,7,5,0,1,1,0,14,1,706,2017-01-28
7099,Trey Lyles,Utah Jazz,20:43,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,1,0,-2,706,2017-01-28
7100,Rudy Gobert,Utah Jazz,38:14,3,5,60.0,0,0,0.0,9,9,100,3,7,10,2,1,1,1,4,15,3,706,2017-01-28
7101,Rodney Hood,Utah Jazz,30:39,7,12,58.3,4,6,66.7,2,2,100,0,4,4,1,0,1,0,2,20,-7,706,2017-01-28
7102,George Hill,Utah Jazz,33:21,7,13,53.8,1,5,20.0,1,1,100,0,3,3,5,0,0,3,4,16,-8,706,2017-01-28
7103,Joe Ingles,Utah Jazz,15:18,1,1,100,1,1,100,2,2,100,0,1,1,1,0,0,2,2,5,-6,706,2017-01-28
7104,Alec Burks,Utah Jazz,15:44,4,5,80.0,2,2,100,5,6,83.3,0,2,2,0,0,0,5,3,15,1,706,2017-01-28
7105,Danilo Gallinari,Denver Nuggets,37:28,9,14,64.3,3,5,60.0,11,11,100,1,7,8,1,0,0,1,0,32,10,707,2017-01-28
7106,Jusuf Nurkic,Denver Nuggets,15:29,2,4,50.0,0,0,0.0,1,1,100,0,4,4,0,0,0,3,3,5,8,707,2017-01-28
7107,Gary Harris,Denver Nuggets,35:11,6,15,40.0,1,6,16.7,2,3,66.7,1,6,7,4,2,0,0,4,15,12,707,2017-01-28
7108,Will Barton,Denver Nuggets,20:19,2,5,40.0,0,2,0.0,2,3,66.7,1,4,5,3,1,0,3,4,6,-1,707,2017-01-28
7109,Jamal Murray,Denver Nuggets,23:21,7,10,70.0,1,2,50.0,3,3,100,0,1,1,1,0,1,2,2,18,11,707,2017-01-28
7110,T.J. Warren,Phoenix Suns,19:51,3,10,30.0,0,1,0.0,0,0,0.0,4,1,5,0,0,0,1,5,6,-6,707,2017-01-28
7111,Devin Booker,Phoenix Suns,34:52,8,16,50.0,0,2,0.0,7,11,63.6,1,3,4,2,1,1,3,5,23,19,707,2017-01-28
7112,Eric Bledsoe,Phoenix Suns,45:17,12,27,44.4,3,8,37.5,14,15,93.3,2,4,6,7,2,0,3,3,41,-9,707,2017-01-28
7113,P.J. Tucker,Phoenix Suns,36:23,5,10,50.0,2,4,50.0,0,0,0.0,2,5,7,5,1,0,0,5,12,-13,707,2017-01-28
7114,Alex Len,Phoenix Suns,8:03,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,4,0,-5,707,2017-01-28
7115,Bojan Bogdanovic,Brooklyn Nets,24:28,4,12,33.3,0,1,0.0,2,3,66.7,0,1,1,2,0,0,2,1,10,-12,708,2017-01-28
