,Visitor,VisitorScore,Home,HomeScore,Date,GAMEID
549,Clippers,106,Kings,98,2017-01-06,549
550,Knicks,109,Pacers,123,2017-01-07,550
551,Pelicans,108,Celtics,117,2017-01-07,551
552,Raptors,118,Bulls,123,2017-01-07,552
553,Nuggets,106,Thunder,121,2017-01-07,553
554,Jazz,94,Timberwolves,92,2017-01-07,554
555,Hawks,97,Mavericks,82,2017-01-07,555
556,Hornets,85,Spurs,102,2017-01-07,556
557,76ers,105,Nets,95,2017-01-08,557
558,Wizards,107,Bucks,101,2017-01-08,558
559,Heat,86,Clippers,98,2017-01-08,559
560,Rockets,129,Raptors,122,2017-01-08,560
561,Jazz,79,Grizzlies,88,2017-01-08,561
562,Cavaliers,120,Suns,116,2017-01-08,562
563,Pistons,125,Trail Blazers,124,2017-01-08,563
564,Warriors,117,Kings,106,2017-01-08,564
565,Magic,95,Lakers,111,2017-01-08,565
566,Pelicans,110,Knicks,96,2017-01-09,566
567,Thunder,109,Bulls,94,2017-01-09,567
568,Mavericks,92,Timberwolves,101,2017-01-09,568
569,Bulls,99,Wizards,101,2017-01-10,569
570,Celtics,106,Raptors,114,2017-01-10,570
571,Hawks,117,Nets,97,2017-01-10,571
572,Hornets,114,Rockets,121,2017-01-10,572
573,Bucks,109,Spurs,107,2017-01-10,573
574,Cavaliers,92,Jazz,100,2017-01-10,574
575,Trail Blazers,108,Lakers,87,2017-01-10,575
576,Heat,95,Warriors,107,2017-01-10,576
577,Pistons,94,Kings,100,2017-01-10,577
578,Knicks,97,76ers,98,2017-01-11,578
579,Grizzlies,95,Thunder,103,2017-01-11,579
580,Rockets,105,Timberwolves,119,2017-01-11,580
581,Wizards,108,Celtics,117,2017-01-11,581
582,Magic,96,Clippers,105,2017-01-11,582
583,Cavaliers,86,Trail Blazers,102,2017-01-11,583
584,Pacers,112,Nuggets,140,2017-01-12,584
585,Pelicans,104,Nets,95,2017-01-12,585
586,Bulls,89,Knicks,104,2017-01-12,586
587,Lakers,94,Spurs,134,2017-01-12,587
588,Mavericks,113,Suns,108,2017-01-12,588
589,Pistons,107,Warriors,127,2017-01-12,589
590,Hornets,93,76ers,102,2017-01-13,590
591,Nets,113,Raptors,132,2017-01-13,591
592,Heat,108,Bucks,116,2017-01-13,592
593,Grizzlies,110,Rockets,105,2017-01-13,593
594,Thunder,86,Timberwolves,96,2017-01-13,594
595,Celtics,103,Hawks,101,2017-01-13,595
596,Magic,115,Trail Blazers,109,2017-01-13,596
597,Cavaliers,120,Kings,108,2017-01-13,597
598,Pistons,77,Jazz,110,2017-01-13,598
599,Lakers,97,Clippers,113,2017-01-14,599
600,Pelicans,99,Bulls,107,2017-01-14,600
601,Spurs,105,Suns,108,2017-01-14,601
602,76ers,93,Wizards,109,2017-01-14,602
603,Magic,107,Jazz,114,2017-01-14,603
604,Timberwolves,87,Mavericks,98,2017-01-15,604
605,Knicks,101,Raptors,116,2017-01-15,605
606,Bucks,98,Hawks,111,2017-01-15,606
607,Rockets,137,Nets,112,2017-01-15,607
608,Thunder,122,Kings,118,2017-01-15,608
609,Bulls,108,Grizzlies,104,2017-01-15,609
610,Pistons,102,Lakers,97,2017-01-15,610
611,Hawks,108,Knicks,107,2017-01-16,611
612,Trail Blazers,101,Wizards,120,2017-01-16,612
613,76ers,113,Bucks,104,2017-01-16,613
614,Pelicans,95,Pacers,98,2017-01-16,614
615,Magic,112,Nuggets,125,2017-01-16,615
616,Hornets,98,Celtics,108,2017-01-16,616
617,Cavaliers,91,Warriors,126,2017-01-16,617
618,Jazz,106,Suns,101,2017-01-16,618
619,Thunder,98,Clippers,120,2017-01-16,619
620,Raptors,119,Nets,109,2017-01-17,620
621,Rockets,103,Heat,109,2017-01-17,621
622,Mavericks,99,Bulls,98,2017-01-17,622
623,Timberwolves,114,Spurs,122,2017-01-17,623
624,Nuggets,127,Lakers,121,2017-01-17,624
625,Raptors,89,76ers,94,2017-01-18,625
626,Grizzlies,101,Wizards,104,2017-01-18,626
627,Trail Blazers,85,Hornets,107,2017-01-18,627
628,Knicks,117,Celtics,106,2017-01-18,628
629,Magic,98,Pelicans,118,2017-01-18,629
630,Bucks,92,Rockets,111,2017-01-18,630
631,Hawks,95,Pistons,118,2017-01-18,631
632,Thunder,100,Warriors,121,2017-01-18,632
633,Pacers,106,Kings,100,2017-01-18,633
634,Suns,103,Cavaliers,118,2017-01-19,634
635,Mavericks,95,Heat,99,2017-01-19,635
636,Wizards,113,Knicks,110,2017-01-19,636
637,Nuggets,104,Spurs,118,2017-01-19,637
638,Timberwolves,104,Clippers,101,2017-01-19,638
639,Trail Blazers,92,76ers,93,2017-01-20,639
640,Raptors,78,Hornets,113,2017-01-20,640
641,Bucks,96,Magic,112,2017-01-20,641
642,Kings,91,Grizzlies,107,2017-01-20,642
643,Nets,143,Pelicans,114,2017-01-20,643
644,Warriors,125,Rockets,108,2017-01-20,644
645,Bulls,93,Hawks,102,2017-01-20,645
646,Jazz,112,Mavericks,107,2017-01-20,646
647,Pacers,95,Lakers,108,2017-01-20,647
648,Trail Blazers,127,Celtics,123,2017-01-21,648
649,Wizards,112,Pistons,113,2017-01-21,649
650,Nets,105,Hornets,112,2017-01-21,650
651,76ers,93,Hawks,110,2017-01-21,651
652,Suns,107,Knicks,105,2017-01-21,652
653,Bucks,97,Heat,109,2017-01-21,653
654,Rockets,119,Grizzlies,95,2017-01-21,654
655,Spurs,118,Cavaliers,115,2017-01-21,655
656,Clippers,98,Nuggets,123,2017-01-21,656
657,Pacers,100,Jazz,109,2017-01-21,657
658,Kings,99,Bulls,102,2017-01-21,658
659,Warriors,118,Magic,98,2017-01-22,659
660,Lakers,73,Mavericks,122,2017-01-22,660
661,Suns,115,Raptors,103,2017-01-22,661
662,Nuggets,108,Timberwolves,111,2017-01-22,662
663,Wizards,109,Hornets,99,2017-01-23,663
664,Spurs,112,Nets,86,2017-01-23,664
665,Clippers,115,Hawks,105,2017-01-23,665
666,Warriors,102,Heat,105,2017-01-23,666
667,Kings,109,Pistons,104,2017-01-23,667
668,Rockets,114,Bucks,127,2017-01-23,668
669,Cavaliers,122,Pelicans,124,2017-01-23,669
670,Knicks,109,Pacers,103,2017-01-23,670
671,Thunder,97,Jazz,95,2017-01-23,671
672,Spurs,108,Raptors,106,2017-01-24,672
673,Clippers,110,76ers,121,2017-01-24,673
674,Celtics,108,Wizards,123,2017-01-24,674
675,Bulls,100,Magic,92,2017-01-24,675
676,Jazz,93,Nuggets,103,2017-01-24,676
677,Timberwolves,112,Suns,111,2017-01-24,677
678,Kings,116,Cavaliers,112,2017-01-25,678
679,Rockets,109,Celtics,120,2017-01-25,679
680,Heat,109,Nets,106,2017-01-25,680
681,Hawks,119,Bulls,114,2017-01-25,681
682,76ers,114,Bucks,109,2017-01-25,682
683,Raptors,99,Grizzlies,101,2017-01-25,683
684,Thunder,114,Pelicans,105,2017-01-25,684
685,Warriors,113,Hornets,103,2017-01-25,685
686,Knicks,95,Mavericks,103,2017-01-25,686
687,Lakers,98,Trail Blazers,105,2017-01-25,687
688,Mavericks,98,Thunder,109,2017-01-26,688
689,Pacers,109,Timberwolves,103,2017-01-26,689
690,Suns,120,Nuggets,127,2017-01-26,690
691,Lakers,88,Jazz,96,2017-01-26,691
692,Kings,111,Pacers,115,2017-01-27,692
693,Nets,116,Cavaliers,124,2017-01-27,693
694,Magic,98,Celtics,128,2017-01-27,694
695,Bucks,86,Raptors,102,2017-01-27,695
696,Hornets,107,Knicks,110,2017-01-27,696
697,Rockets,123,76ers,118,2017-01-27,697
698,Heat,100,Bulls,88,2017-01-27,698
699,Spurs,103,Pelicans,119,2017-01-27,699
700,Wizards,112,Hawks,86,2017-01-27,700
701,Grizzlies,109,Trail Blazers,112,2017-01-27,701
702,Kings,109,Hornets,106,2017-01-28,702
