,PLAYER,TEAM,MIN,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,+/-,GAMEID,Date
2583,Anthony Davis,New Orleans Hornets,31:32,9,12,75.0,0,0,0.0,2,7,28.6,4,8,12,4,1,4,1,2,20,2,586,2013-01-19
2584,Robin Lopez,New Orleans Hornets,19:22,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,1,2,2,4,586,2013-01-19
2585,Eric Gordon,New Orleans Hornets,30:46,7,16,43.8,3,7,42.9,6,7,85.7,1,0,1,3,3,0,3,3,23,-7,586,2013-01-19
2586,Austin Rivers,New Orleans Hornets,14:08,4,6,66.7,0,1,0.0,0,0,0.0,1,0,1,2,0,0,3,3,8,-1,586,2013-01-19
2587,James Harden,Houston Rockets,38:55,5,18,27.8,0,7,0.0,8,10,80.0,4,3,7,5,2,0,4,5,18,-20,587,2013-01-19
2588,Patrick Beverley,Houston Rockets,17:11,0,4,0.0,0,3,0.0,2,4,50.0,3,0,3,2,0,0,3,5,2,3,587,2013-01-19
2589,Ricky Rubio,Minnesota Timberwolves,30:08,1,3,33.3,0,1,0.0,5,6,83.3,0,1,1,6,0,0,2,2,7,16,587,2013-01-19
2590,Tristan Thompson,Cleveland Cavaliers,38:07,5,9,55.6,0,0,0.0,2,3,66.7,4,7,11,1,0,0,1,5,12,-5,588,2013-01-19
2591,Kyrie Irving,Cleveland Cavaliers,34:10,7,20,35.0,2,7,28.6,2,2,100,0,3,3,9,0,1,2,2,18,-11,588,2013-01-19
2592,Paul Millsap,Utah Jazz,22:17,3,7,42.9,0,0,0.0,2,3,66.7,2,3,5,4,0,2,0,3,8,8,588,2013-01-19
2593,Gordon Hayward,Utah Jazz,24:10,2,10,20.0,0,0,0.0,1,2,50.0,1,2,3,4,0,0,1,2,5,0,588,2013-01-19
2594,Derrick Favors,Utah Jazz,24:39,7,11,63.6,0,0,0.0,5,7,71.4,1,7,8,0,1,1,3,4,19,5,588,2013-01-19
2595,Alec Burks,Utah Jazz,4:25,0,4,0.0,0,2,0.0,0,0,0.0,1,0,1,1,0,0,0,2,0,2,588,2013-01-19
2596,Nicolas Batum,Portland Trail Blazers,39:20,2,9,22.2,1,2,50.0,2,2,100,3,4,7,5,1,0,4,2,7,-10,589,2013-01-19
2597,LaMarcus Aldridge,Portland Trail Blazers,40:32,5,12,41.7,0,0,0.0,10,10,100,3,11,14,0,2,1,1,2,20,-8,589,2013-01-19
2598,Damian Lillard,Portland Trail Blazers,41:39,9,21,42.9,3,9,33.3,5,6,83.3,0,3,3,10,1,1,3,3,26,14,589,2013-01-19
2599,Will Barton,Portland Trail Blazers,6:25,1,1,100,0,0,0.0,0,1,0.0,0,0,0,0,0,0,1,1,2,1,589,2013-01-19
2600,Bradley Beal,Washington Wizards,32:00,5,11,45.5,3,5,60.0,0,0,0.0,0,1,1,0,1,0,1,3,13,-7,590,2013-01-19
2601,John Wall,Washington Wizards,30:41,7,16,43.8,0,2,0.0,10,14,71.4,0,3,3,6,2,2,3,4,24,2,590,2013-01-19
2602,Trevor Ariza,Washington Wizards,28:33,3,7,42.9,2,4,50.0,3,4,75.0,1,3,4,0,2,1,1,1,11,-8,590,2013-01-19
2603,Blake Griffin,Los Angeles Clippers,32:51,5,18,27.8,0,0,0.0,7,10,70.0,2,9,11,3,1,1,0,5,17,9,590,2013-01-19
2604,DeAndre Jordan,Los Angeles Clippers,20:15,2,6,33.3,0,0,0.0,0,2,0.0,2,6,8,0,0,2,0,3,4,-2,590,2013-01-19
2605,Chris Paul,Los Angeles Clippers,35:24,6,16,37.5,2,8,25.0,8,9,88.9,1,3,4,11,1,1,4,3,22,6,590,2013-01-19
2606,Eric Bledsoe,Los Angeles Clippers,18:18,4,8,50.0,1,2,50.0,2,2,100,3,4,7,1,2,2,3,1,11,-4,590,2013-01-19
2607,Dwight Howard,Los Angeles Lakers,17:12,1,3,33.3,0,0,0.0,3,4,75.0,0,2,2,1,0,1,1,1,5,-7,591,2013-01-20
2608,Ed Davis,Toronto Raptors,31:13,9,13,69.2,0,0,0.0,0,2,0.0,2,6,8,0,0,0,1,1,18,7,591,2013-01-20
2609,DeMar DeRozan,Toronto Raptors,30:23,4,9,44.4,0,1,0.0,0,0,0.0,0,3,3,3,0,0,5,3,8,10,591,2013-01-20
2610,Kyle Lowry,Toronto Raptors,17:55,2,3,66.7,2,3,66.7,2,3,66.7,1,3,4,2,3,0,0,2,8,-2,591,2013-01-20
2611,Terrence Ross,Toronto Raptors,18:26,2,7,28.6,0,4,0.0,0,0,0.0,0,1,1,1,0,0,0,1,4,-5,591,2013-01-20
2612,Jae Crowder,Dallas Mavericks,17:38,3,6,50.0,1,3,33.3,0,0,0.0,2,2,4,1,2,0,0,1,7,1,592,2013-01-20
2613,Nikola Vucevic,Orlando Magic,40:39,6,11,54.5,0,0,0.0,2,2,100,2,9,11,3,1,1,3,3,14,2,592,2013-01-20
2614,E'Twaun Moore,Orlando Magic,12:13,1,4,25.0,1,2,50.0,0,0,0.0,0,1,1,1,0,0,0,2,3,-16,592,2013-01-20
2615,Maurice Harkless,Orlando Magic,14:31,3,4,75.0,0,1,0.0,0,0,0.0,0,4,4,0,1,0,1,1,6,-1,592,2013-01-20
2616,Avery Bradley,Boston Celtics,19:12,3,8,37.5,0,2,0.0,0,0,0.0,0,0,0,0,1,0,0,3,6,-20,593,2013-01-20
2617,Rajon Rondo,Boston Celtics,36:15,4,16,25.0,0,0,0.0,0,0,0.0,3,6,9,15,3,0,9,5,8,-3,593,2013-01-20
2618,Jeff Green,Boston Celtics,29:37,4,9,44.4,1,4,25.0,6,9,66.7,1,1,2,2,1,1,1,1,15,3,593,2013-01-20
2619,Andre Drummond,Detroit Pistons,20:19,5,6,83.3,0,0,0.0,6,8,75.0,2,5,7,0,1,1,0,2,16,2,593,2013-01-20
2620,Kevin Durant,Oklahoma City Thunder,48:42,7,20,35.0,3,10,30.0,20,21,95.2,0,7,7,8,2,0,5,4,37,-1,594,2013-01-20
2621,Serge Ibaka,Oklahoma City Thunder,41:47,7,11,63.6,0,0,0.0,2,6,33.3,3,3,6,1,0,2,0,4,16,0,594,2013-01-20
2622,Russell Westbrook,Oklahoma City Thunder,48:06,10,26,38.5,1,7,14.3,15,17,88.2,2,6,8,9,0,0,7,4,36,-1,594,2013-01-20
2623,Reggie Jackson,Oklahoma City Thunder,5:51,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-1,594,2013-01-20
2624,Danilo Gallinari,Denver Nuggets,37:30,5,11,45.5,3,7,42.9,5,8,62.5,0,6,6,3,3,0,2,4,18,-2,594,2013-01-20
2625,Andre Iguodala,Denver Nuggets,26:44,4,8,50.0,1,2,50.0,0,0,0.0,2,1,3,3,2,1,3,2,9,6,594,2013-01-20
2626,JaVale McGee,Denver Nuggets,16:51,3,7,42.9,0,0,0.0,2,3,66.7,2,2,4,0,0,0,1,2,8,0,594,2013-01-20
2627,Paul George,Indiana Pacers,42:30,5,13,38.5,2,4,50.0,0,0,0.0,1,9,10,8,2,0,0,0,12,-4,595,2013-01-21
2628,George Hill,Indiana Pacers,32:35,5,9,55.6,1,2,50.0,2,3,66.7,0,4,4,4,1,0,8,2,13,-2,595,2013-01-21
2629,D.J. Augustin,Indiana Pacers,15:25,2,3,66.7,2,3,66.7,0,1,0.0,0,0,0,3,0,0,0,0,6,3,595,2013-01-21
2630,Rudy Gay,Memphis Grizzlies,39:57,7,22,31.8,0,3,0.0,0,0,0.0,3,5,8,3,1,0,1,2,14,5,595,2013-01-21
2631,Mike Conley,Memphis Grizzlies,33:13,6,12,50.0,1,4,25.0,0,0,0.0,0,0,0,2,3,0,3,3,13,6,595,2013-01-21
2632,Wayne Ellington,Memphis Grizzlies,25:35,7,9,77.8,3,3,100,0,0,0.0,0,0,0,0,0,0,3,0,17,3,595,2013-01-21
2633,James Johnson,Sacramento Kings,12:27,1,5,20.0,0,0,0.0,4,5,80.0,0,1,1,0,0,1,0,0,6,-8,596,2013-01-21
2634,Anthony Davis,New Orleans Hornets,15:20,5,7,71.4,0,0,0.0,1,3,33.3,3,3,6,0,1,3,0,0,11,20,596,2013-01-21
2635,Robin Lopez,New Orleans Hornets,27:04,4,9,44.4,0,0,0.0,1,1,100,4,1,5,1,1,0,2,2,9,-3,596,2013-01-21
2636,Eric Gordon,New Orleans Hornets,29:07,6,15,40.0,2,4,50.0,2,2,100,0,1,1,2,1,0,3,4,16,14,596,2013-01-21
2637,Austin Rivers,New Orleans Hornets,12:06,0,1,0.0,0,1,0.0,1,2,50.0,0,1,1,4,0,0,0,1,1,-12,596,2013-01-21
2638,James Harden,Houston Rockets,41:27,5,20,25.0,0,5,0.0,19,21,90.5,2,5,7,7,2,0,4,2,29,-1,597,2013-01-21
2639,Patrick Beverley,Houston Rockets,23:49,3,6,50.0,2,5,40.0,2,3,66.7,2,1,3,2,0,0,2,3,10,17,597,2013-01-21
2640,Kemba Walker,Charlotte Bobcats,39:10,12,21,57.1,6,7,85.7,5,6,83.3,2,1,3,5,1,0,4,3,35,4,597,2013-01-21
2641,Ricky Rubio,Minnesota Timberwolves,25:07,1,4,25.0,0,0,0.0,3,4,75.0,0,2,2,6,2,0,2,1,5,-14,598,2013-01-21
2642,Al Horford,Atlanta Hawks,37:38,12,20,60.0,0,0,0.0,4,7,57.1,1,9,10,2,2,3,4,4,28,3,598,2013-01-21
2643,Brook Lopez,Brooklyn Nets,34:25,6,13,46.2,0,0,0.0,2,4,50.0,5,6,11,1,0,4,4,3,14,-6,599,2013-01-21
2644,Carmelo Anthony,New York Knicks,44:53,11,29,37.9,1,2,50.0,6,6,100,0,3,3,7,0,1,2,4,29,-1,599,2013-01-21
2645,Blake Griffin,Los Angeles Clippers,40:31,11,18,61.1,0,2,0.0,4,6,66.7,4,9,13,8,3,2,5,0,26,13,600,2013-01-21
2646,DeAndre Jordan,Los Angeles Clippers,21:06,0,0,0.0,0,0,0.0,1,2,50.0,0,3,3,0,0,1,1,2,1,4,600,2013-01-21
2647,Chris Paul,Los Angeles Clippers,33:28,1,7,14.3,0,3,0.0,2,3,66.7,0,2,2,9,2,0,2,4,4,5,600,2013-01-21
2648,Eric Bledsoe,Los Angeles Clippers,20:27,3,5,60.0,1,1,100,0,0,0.0,0,1,1,4,1,0,3,3,7,-15,600,2013-01-21
2649,Harrison Barnes,Golden State Warriors,15:59,4,4,100,1,1,100,0,0,0.0,0,2,2,1,0,0,1,1,9,-1,600,2013-01-21
2650,Klay Thompson,Golden State Warriors,38:43,6,13,46.2,3,8,37.5,3,3,100,0,2,2,1,1,0,2,0,18,8,600,2013-01-21
2651,Stephen Curry,Golden State Warriors,36:38,9,14,64.3,6,8,75.0,4,4,100,0,3,3,6,0,0,2,4,28,7,600,2013-01-21
2652,Draymond Green,Golden State Warriors,11:44,3,4,75.0,1,2,50.0,0,0,0.0,1,2,3,0,0,0,1,1,7,0,600,2013-01-21
2653,Kent Bazemore,Golden State Warriors,0:20,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,600,2013-01-21
2654,Kawhi Leonard,San Antonio Spurs,34:37,6,13,46.2,2,5,40.0,2,4,50.0,2,5,7,0,2,0,1,2,16,12,601,2013-01-21
2655,Danny Green,San Antonio Spurs,28:09,2,7,28.6,0,5,0.0,2,2,100,0,4,4,0,1,1,1,3,6,-3,601,2013-01-21
2656,Thaddeus Young,Philadelphia 76ers,38:42,7,14,50.0,0,0,0.0,0,2,0.0,1,5,6,2,0,3,3,3,14,-17,601,2013-01-21
2657,Jrue Holiday,Philadelphia 76ers,37:19,7,20,35.0,0,1,0.0,1,1,100,0,2,2,8,4,0,6,0,15,-16,601,2013-01-21
2658,Dwight Howard,Los Angeles Lakers,29:46,2,5,40.0,0,0,0.0,4,8,50.0,3,6,9,0,0,2,4,5,8,-4,602,2013-01-21
2659,Jimmy Butler,Chicago Bulls,43:29,4,10,40.0,0,1,0.0,2,2,100,3,5,8,4,1,0,0,2,10,17,602,2013-01-21
2660,Taj Gibson,Chicago Bulls,13:15,2,8,25.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,1,4,1,602,2013-01-21
2661,Bradley Beal,Washington Wizards,25:49,1,7,14.3,0,2,0.0,0,0,0.0,1,4,5,1,0,0,2,2,2,12,603,2013-01-21
2662,John Wall,Washington Wizards,26:22,2,8,25.0,0,0,0.0,2,2,100,0,3,3,2,1,0,4,3,6,-6,603,2013-01-21
2663,Trevor Ariza,Washington Wizards,18:45,1,4,25.0,1,4,25.0,0,0,0.0,0,4,4,1,1,0,1,1,3,-4,603,2013-01-21
2664,Nicolas Batum,Portland Trail Blazers,40:46,5,10,50.0,0,3,0.0,2,2,100,3,7,10,11,3,2,2,3,12,2,603,2013-01-21
2665,LaMarcus Aldridge,Portland Trail Blazers,38:53,6,15,40.0,0,0,0.0,5,6,83.3,2,10,12,3,2,0,1,3,17,4,603,2013-01-21
2666,Damian Lillard,Portland Trail Blazers,37:33,7,17,41.2,2,6,33.3,2,2,100,1,2,3,5,0,0,3,2,18,-10,603,2013-01-21
2667,Will Barton,Portland Trail Blazers,11:16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,6,603,2013-01-21
2668,Kevin Durant,Oklahoma City Thunder,41:02,12,19,63.2,5,6,83.3,3,3,100,1,6,7,7,1,0,4,2,32,8,604,2013-01-22
2669,Serge Ibaka,Oklahoma City Thunder,38:46,7,13,53.8,1,1,100,2,2,100,3,6,9,3,0,1,3,6,17,12,604,2013-01-22
2670,Russell Westbrook,Oklahoma City Thunder,37:39,9,19,47.4,3,6,50.0,5,5,100,0,4,4,6,1,0,5,3,26,0,604,2013-01-22
2671,Reggie Jackson,Oklahoma City Thunder,10:43,2,5,40.0,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,3,4,12,604,2013-01-22
2672,Blake Griffin,Los Angeles Clippers,37:14,11,19,57.9,0,0,0.0,9,10,90.0,4,7,11,5,2,1,4,4,31,-6,604,2013-01-22
2673,DeAndre Jordan,Los Angeles Clippers,21:28,2,2,100,0,0,0.0,3,6,50.0,2,4,6,0,1,0,0,0,7,-9,604,2013-01-22
2674,Eric Bledsoe,Los Angeles Clippers,35:06,5,16,31.3,0,0,0.0,2,3,66.7,2,0,2,4,1,2,1,3,12,1,604,2013-01-22
2675,Avery Bradley,Boston Celtics,25:39,2,4,50.0,2,2,100,1,2,50.0,1,0,1,1,0,1,1,3,7,-5,605,2013-01-22
2676,Rajon Rondo,Boston Celtics,37:39,7,17,41.2,0,2,0.0,3,4,75.0,3,10,13,8,0,0,5,2,17,-10,605,2013-01-22
2677,Jeff Green,Boston Celtics,21:21,1,3,33.3,1,2,50.0,2,2,100,0,3,3,1,0,1,1,0,5,7,605,2013-01-22
2678,Tristan Thompson,Cleveland Cavaliers,39:39,9,18,50.0,0,0,0.0,3,3,100,2,7,9,5,1,1,1,3,21,9,605,2013-01-22
2679,Kyrie Irving,Cleveland Cavaliers,37:55,16,24,66.7,1,3,33.3,7,7,100,0,3,3,5,2,0,5,5,40,11,605,2013-01-22
2680,Thaddeus Young,Philadelphia 76ers,37:55,5,16,31.3,0,0,0.0,1,2,50.0,4,5,9,2,2,0,2,1,11,-2,606,2013-01-22
2681,Jrue Holiday,Philadelphia 76ers,39:40,3,12,25.0,0,1,0.0,3,4,75.0,3,3,6,12,0,1,8,5,9,-12,606,2013-01-22
2682,Nikola Vucevic,Orlando Magic,28:20,5,10,50.0,0,0,0.0,0,0,0.0,0,9,9,1,0,1,0,3,10,1,607,2013-01-22
2683,Maurice Harkless,Orlando Magic,14:31,2,3,66.7,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,4,-11,607,2013-01-22
2684,E'Twaun Moore,Orlando Magic,19:33,4,7,57.1,1,2,50.0,0,0,0.0,2,3,5,2,1,0,4,2,9,-12,607,2013-01-22
2685,Ish Smith,Orlando Magic,6:58,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,1,0,0,0,0,2,607,2013-01-22
2686,Andre Drummond,Detroit Pistons,23:58,5,7,71.4,0,0,0.0,1,4,25.0,3,8,11,0,2,2,1,4,11,13,607,2013-01-22
2687,Andre Drummond,Detroit Pistons,22:09,4,6,66.7,0,0,0.0,0,0,0.0,4,3,7,0,1,1,1,3,8,-3,608,2013-01-23
2688,Jimmy Butler,Chicago Bulls,46:29,6,14,42.9,1,4,25.0,5,6,83.3,5,4,9,4,1,1,1,0,18,5,608,2013-01-23
2689,Taj Gibson,Chicago Bulls,24:15,5,7,71.4,0,0,0.0,4,5,80.0,3,1,4,1,0,2,1,2,14,3,608,2013-01-23
2690,Kemba Walker,Charlotte Bobcats,33:18,4,11,36.4,1,3,33.3,2,3,66.7,1,2,3,5,1,0,5,1,11,-14,609,2013-01-23
2691,P.J. Tucker,Phoenix Suns,22:38,2,6,33.3,0,0,0.0,0,0,0.0,1,1,2,1,1,0,1,1,4,-4,610,2013-01-23
2692,Goran Dragic,Phoenix Suns,30:43,5,12,41.7,0,1,0.0,2,2,100,0,0,0,11,1,1,1,2,12,-1,610,2013-01-23
2693,Markieff Morris,Phoenix Suns,25:52,4,10,40.0,2,6,33.3,0,0,0.0,0,2,2,3,2,1,1,3,10,19,610,2013-01-23
2694,James Johnson,Sacramento Kings,21:38,6,9,66.7,0,0,0.0,2,3,66.7,3,3,6,1,1,4,4,2,14,-3,610,2013-01-23
2695,Ed Davis,Toronto Raptors,24:19,5,8,62.5,0,0,0.0,3,4,75.0,2,3,5,2,0,0,1,4,13,-10,611,2013-01-23
2696,DeMar DeRozan,Toronto Raptors,31:36,5,10,50.0,0,1,0.0,2,4,50.0,0,2,2,7,1,0,1,4,12,2,611,2013-01-23
2697,Terrence Ross,Toronto Raptors,25:34,7,16,43.8,2,7,28.6,0,0,0.0,0,2,2,2,2,0,1,3,16,-3,611,2013-01-23
2698,Kyle Lowry,Toronto Raptors,28:00,4,11,36.4,2,4,50.0,3,3,100,1,3,4,1,1,0,2,5,13,-2,611,2013-01-23
2699,LeBron James,Miami Heat,44:50,12,23,52.2,1,5,20.0,6,7,85.7,1,9,10,11,0,0,3,1,31,9,611,2013-01-23
2700,Udonis Haslem,Miami Heat,18:46,1,1,100,0,0,0.0,0,0,0.0,3,7,10,1,1,1,1,3,2,-2,611,2013-01-23
2701,Paul George,Indiana Pacers,36:03,8,19,42.1,3,8,37.5,3,3,100,1,6,7,2,2,0,3,4,22,-22,612,2013-01-23
2702,George Hill,Indiana Pacers,36:45,5,14,35.7,1,7,14.3,0,0,0.0,0,1,1,3,1,0,3,1,11,-10,612,2013-01-23
2703,D.J. Augustin,Indiana Pacers,19:39,2,7,28.6,2,5,40.0,0,0,0.0,0,1,1,2,2,0,1,1,6,-18,612,2013-01-23
2704,Nicolas Batum,Portland Trail Blazers,36:12,4,10,40.0,2,5,40.0,0,0,0.0,0,5,5,8,1,1,4,2,10,4,612,2013-01-23
2705,LaMarcus Aldridge,Portland Trail Blazers,36:29,12,17,70.6,0,0,0.0,3,4,75.0,1,5,6,1,0,1,3,1,27,6,612,2013-01-23
2706,Damian Lillard,Portland Trail Blazers,38:45,9,16,56.3,0,3,0.0,2,2,100,1,1,2,8,0,0,0,1,20,7,612,2013-01-23
2707,Will Barton,Portland Trail Blazers,20:36,3,7,42.9,0,0,0.0,2,2,100,1,3,4,1,0,1,2,0,8,18,612,2013-01-23
2708,Dwight Howard,Los Angeles Lakers,14:10,0,4,0.0,0,0,0.0,2,4,50.0,0,2,2,0,1,1,0,2,2,-11,613,2013-01-23
2709,Rudy Gay,Memphis Grizzlies,36:45,3,11,27.3,2,3,66.7,4,5,80.0,2,9,11,2,0,1,6,4,12,-1,613,2013-01-23
2710,Mike Conley,Memphis Grizzlies,33:13,9,14,64.3,1,2,50.0,0,0,0.0,1,2,3,6,2,0,0,2,19,12,613,2013-01-23
2711,Danilo Gallinari,Denver Nuggets,35:38,6,13,46.2,3,5,60.0,3,4,75.0,3,3,6,3,0,3,0,1,18,4,614,2013-01-23
2712,Andre Iguodala,Denver Nuggets,36:10,5,11,45.5,0,2,0.0,4,5,80.0,2,4,6,5,3,0,1,1,14,3,614,2013-01-23
2713,JaVale McGee,Denver Nuggets,15:31,6,7,85.7,0,0,0.0,2,2,100,2,0,2,0,1,3,1,1,14,16,614,2013-01-23
2714,James Harden,Houston Rockets,39:09,8,17,47.1,2,6,33.3,5,5,100,0,3,3,7,1,0,7,3,23,-16,614,2013-01-23
2715,Patrick Beverley,Houston Rockets,13:29,0,3,0.0,0,3,0.0,0,0,0.0,1,2,3,5,2,1,1,0,0,3,614,2013-01-23
2716,Kevin Durant,Oklahoma City Thunder,39:06,10,17,58.8,2,3,66.7,11,12,91.7,0,5,5,9,1,3,6,3,33,-14,615,2013-01-23
2717,Serge Ibaka,Oklahoma City Thunder,27:24,5,9,55.6,0,0,0.0,2,4,50.0,2,3,5,0,1,3,3,0,12,-9,615,2013-01-23
2718,Russell Westbrook,Oklahoma City Thunder,35:42,3,16,18.8,0,5,0.0,4,6,66.7,0,5,5,4,1,0,6,2,10,-12,615,2013-01-23
2719,Reggie Jackson,Oklahoma City Thunder,12:18,2,5,40.0,0,0,0.0,1,1,100,1,5,6,3,0,0,0,0,5,7,615,2013-01-23
2720,Harrison Barnes,Golden State Warriors,25:37,0,5,0.0,0,1,0.0,2,2,100,0,7,7,2,1,0,1,2,2,16,615,2013-01-23
2721,Klay Thompson,Golden State Warriors,29:56,6,11,54.5,3,6,50.0,4,4,100,0,1,1,2,0,0,1,6,19,13,615,2013-01-23
2722,Stephen Curry,Golden State Warriors,41:36,11,27,40.7,3,14,21.4,6,6,100,1,2,3,7,4,0,2,1,31,8,615,2013-01-23
2723,Draymond Green,Golden State Warriors,7:11,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-1,615,2013-01-23
2724,Kent Bazemore,Golden State Warriors,0:16,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,615,2013-01-23
2725,Brook Lopez,Brooklyn Nets,26:02,10,16,62.5,0,0,0.0,2,5,40.0,3,4,7,1,0,2,2,1,22,9,616,2013-01-23
2726,Ricky Rubio,Minnesota Timberwolves,24:08,2,5,40.0,0,1,0.0,1,2,50.0,0,1,1,6,3,0,4,1,5,-8,616,2013-01-23
2727,Anthony Davis,New Orleans Hornets,30:44,3,7,42.9,0,0,0.0,3,4,75.0,0,7,7,2,1,1,2,4,9,-8,617,2013-01-23
2728,Robin Lopez,New Orleans Hornets,14:32,3,7,42.9,0,0,0.0,1,1,100,1,0,1,1,0,1,0,0,7,4,617,2013-01-23
2729,Eric Gordon,New Orleans Hornets,28:59,5,8,62.5,3,3,100,4,4,100,0,2,2,0,1,0,5,0,17,-13,617,2013-01-23
2730,Austin Rivers,New Orleans Hornets,18:06,1,7,14.3,0,2,0.0,0,0,0.0,0,0,0,1,0,0,2,2,2,5,617,2013-01-23
2731,Danny Green,San Antonio Spurs,28:40,5,11,45.5,2,4,50.0,0,0,0.0,1,6,7,0,2,0,1,4,12,6,617,2013-01-23
2732,Bradley Beal,Washington Wizards,25:16,5,11,45.5,0,3,0.0,2,6,33.3,0,2,2,2,1,0,1,1,12,7,618,2013-01-23
2733,John Wall,Washington Wizards,26:40,5,11,45.5,0,0,0.0,4,4,100,1,1,2,8,0,1,1,2,14,-9,618,2013-01-23
2734,Trevor Ariza,Washington Wizards,13:44,2,5,40.0,1,3,33.3,2,2,100,1,4,5,0,2,0,1,3,7,-4,618,2013-01-23
2735,Paul Millsap,Utah Jazz,31:46,7,13,53.8,0,0,0.0,2,4,50.0,3,12,15,3,3,2,3,3,16,0,618,2013-01-23
2736,Derrick Favors,Utah Jazz,20:45,4,8,50.0,0,0,0.0,0,0,0.0,0,7,7,1,1,0,2,1,8,5,618,2013-01-23
2737,Gordon Hayward,Utah Jazz,27:59,5,12,41.7,0,2,0.0,5,7,71.4,1,4,5,4,0,1,1,0,15,1,618,2013-01-23
2738,Alec Burks,Utah Jazz,3:26,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-14,618,2013-01-23
2739,Ed Davis,Toronto Raptors,30:46,5,11,45.5,0,0,0.0,2,4,50.0,2,6,8,1,0,3,1,4,12,-12,619,2013-01-24
2740,DeMar DeRozan,Toronto Raptors,43:27,10,17,58.8,0,0,0.0,2,2,100,0,4,4,7,0,1,1,3,22,4,619,2013-01-24
2741,Kyle Lowry,Toronto Raptors,21:24,1,3,33.3,1,3,33.3,0,0,0.0,0,4,4,6,0,0,4,1,3,0,619,2013-01-24
2742,Terrence Ross,Toronto Raptors,23:32,4,8,50.0,2,4,50.0,0,0,0.0,0,2,2,0,1,0,0,4,10,-3,619,2013-01-24
2743,Nikola Vucevic,Orlando Magic,29:38,8,14,57.1,0,0,0.0,3,4,75.0,4,10,14,1,0,3,0,0,19,-3,619,2013-01-24
2744,E'Twaun Moore,Orlando Magic,22:57,2,7,28.6,1,3,33.3,6,6,100,2,1,3,1,0,0,1,1,11,-2,619,2013-01-24
2745,Maurice Harkless,Orlando Magic,15:33,1,2,50.0,0,1,0.0,0,0,0.0,1,2,3,0,1,0,0,2,2,-1,619,2013-01-24
2746,Ish Smith,Orlando Magic,1:47,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,619,2013-01-24
2747,Carmelo Anthony,New York Knicks,40:59,11,28,39.3,1,6,16.7,5,6,83.3,2,7,9,3,2,0,2,4,28,3,620,2013-01-24
2748,Avery Bradley,Boston Celtics,31:27,2,7,28.6,1,4,25.0,0,0,0.0,2,2,4,0,1,0,1,3,5,12,620,2013-01-24
2749,Rajon Rondo,Boston Celtics,40:24,10,19,52.6,0,0,0.0,3,4,75.0,0,10,10,11,3,0,4,1,23,2,620,2013-01-24
2750,Jeff Green,Boston Celtics,24:51,4,7,57.1,1,3,33.3,0,0,0.0,2,4,6,0,0,0,2,4,9,0,620,2013-01-24
2751,Blake Griffin,Los Angeles Clippers,36:34,5,9,55.6,0,0,0.0,2,8,25.0,4,4,8,2,0,2,3,2,12,-6,621,2013-01-24
2752,DeAndre Jordan,Los Angeles Clippers,18:14,4,5,80.0,0,0,0.0,2,2,100,1,3,4,0,0,0,1,2,10,3,621,2013-01-24
2753,Eric Bledsoe,Los Angeles Clippers,29:30,5,10,50.0,1,2,50.0,4,4,100,1,6,7,3,3,1,2,6,15,-2,621,2013-01-24
2754,P.J. Tucker,Phoenix Suns,29:30,3,5,60.0,0,1,0.0,0,0,0.0,0,4,4,1,3,0,0,6,6,4,621,2013-01-24
2755,Goran Dragic,Phoenix Suns,33:38,5,12,41.7,3,7,42.9,11,14,78.6,0,5,5,8,1,0,2,2,24,12,621,2013-01-24
2756,Markieff Morris,Phoenix Suns,24:31,3,6,50.0,1,3,33.3,7,11,63.6,2,6,8,0,0,1,1,2,14,4,621,2013-01-24
2757,Ricky Rubio,Minnesota Timberwolves,31:01,1,8,12.5,0,2,0.0,2,2,100,3,2,5,6,1,0,5,1,4,-14,622,2013-01-25
2758,Bradley Beal,Washington Wizards,25:15,6,11,54.5,2,5,40.0,2,2,100,0,1,1,0,0,4,1,0,16,24,622,2013-01-25
2759,John Wall,Washington Wizards,20:58,6,10,60.0,0,0,0.0,2,3,66.7,0,1,1,5,0,2,2,3,14,15,622,2013-01-25
2760,Trevor Ariza,Washington Wizards,18:09,3,6,50.0,0,2,0.0,0,0,0.0,0,2,2,3,2,1,1,1,6,-1,622,2013-01-25
